name	Regulatory function	ensembl_id	baseMean_MN	log2FoldChange_MN	lfcSE_MN	stat_MN	pvalue_MN	padj_MN	baseMean_RGC	log2FoldChange_RGC	lfcSE_RGC	stat_RGC	pvalue_RGC	padj_RGC	is_sig_RGC	is_sig_MN	Specificity	EAE_Combined_Score	symbol	InDegree	OutDegree	BetweennessCentrality	ClosenessCentrality
Nfatc3	Regulator	ENSMUSG00000031902	102.441267442713	-1.69731721139441	0.804528218784189	-2.1097050069411	0.0348837729630558	0.15085105878399	116.858420748964	-0.190133789657518	0.165812721096843	-1.14667794123269	0.251514750493114	0.908383582099212	FALSE	TRUE	MN_Only	-1.69731721139441	NA	0	148	0	0.00675675675675676
Ltf	Regulator	ENSMUSG00000032496	4.01855494031608	4.63850168345286	2.14245416937653	2.1650412642445	0.0303845253484305	0.137898375879681	13.5279620201016	6.99665383013492	1.38200918782189	5.06266810075408	4.13429245386598e-07	0.000948108135252578	TRUE	TRUE	Both	5.81757775679389	NA	1	0	0	NA
Stat1	Regulator	ENSMUSG00000026104	621.998790141765	4.57710415073374	0.477543249606437	9.58469029665045	9.27354432544221e-22	2.64641498259776e-19	262.624458495015	0.356000236978401	0.176442225425861	2.01765895957817	0.0436267918360039	0.706306104505011	FALSE	TRUE	MN_Only	4.57710415073374	NA	1	0	0	NA
Elf4	Regulator	ENSMUSG00000031103	51.0107832857104	8.56948087271954	1.21557468848445	7.04973618972257	1.79257318671173e-12	2.00685462764634e-10	13.4981235551286	1.04491203275716	0.524627260305844	1.99172271785497	0.0464014896925196	0.717967655072716	TRUE	TRUE	Both	4.80719645273835	NA	1	0	0	NA
Runx1	Regulator	ENSMUSG00000022952	66.924871270429	4.80160063937342	1.09249097251637	4.39509411076756	1.10724772889853e-05	0.000310498717656826	9.84592390980986	1.55361223328339	0.746808060850597	2.08033672201376	0.037494658815623	0.696855418224102	TRUE	TRUE	Both	3.1776064363284	NA	1	0	0	NA
Cebpa	Regulator	ENSMUSG00000034957	12.4533797848853	4.02545993316072	1.19662300173656	3.36401684349951	0.000768168549407823	0.00988787991555132	34.0181394405721	1.02067247334827	0.479089653947289	2.1304414840496	0.0331351819918849	0.690111701055	TRUE	TRUE	Both	2.5230662032545	NA	1	0	0	NA
Cd52	Regulated	NA	109.360773300072	6.95961910257563	1.06266741917221	6.54919778005142	5.78469791190227e-11	4.9816860005814e-09	19.3833129092638	1.66751510370125	0.567394516728146	2.93889886937382	0.00329380529918014	0.336719120905674	TRUE	TRUE	Both	4.31356710313844	Cd52	1	0	0	NA
Lgals9	Regulated	NA	84.3521409104267	4.62493463270158	0.960507650679001	4.81509400724932	1.47130609414315e-06	5.36676413387454e-05	30.6173781424531	1.12985014474492	0.515326317913019	2.19249455242381	0.028343816017223	0.680127812291005	TRUE	TRUE	Both	2.87739238872325	Lgals9	1	0	0	NA
Naglu	Regulated	NA	52.7303996159553	3.36001035234435	1.60995034941533	2.08702731333583	0.0368856656514381	0.156011036876207	84.6667531129928	0.527187021678592	0.205850197512574	2.5610226662347	0.0104364546951655	0.521994941001519	FALSE	TRUE	MN_Only	3.36001035234435	Naglu	1	0	0	NA
Mov10	Regulated	NA	29.8015012894671	3.59620516630286	1.23533269804632	2.91112278659041	0.00360132462664102	0.0319422854034978	20.5121150163487	0.859932275529065	0.429731377480258	2.00109259084431	0.0453824126585215	0.713267963969361	TRUE	TRUE	Both	2.22806872091596	Mov10	1	0	0	NA
