"ParentTerm","TF","enrichment_score","NES_MN","NES_RGC","n_targets"
"actin_cytoskeleton_organization","Pura",2.05461160934581,1.78627492020301,2.32294829848862,14
"actin_cytoskeleton_organization","Yy1",2.07608975256963,1.79919228661528,2.35298721852398,15
"actin_cytoskeleton_organization","Nfatc3",2.07608975256963,1.79919228661528,2.35298721852398,15
"actin_cytoskeleton_organization","Tbp",1.93894188949252,1.71874322451016,2.15914055447488,11
"actin_cytoskeleton_organization","Rela",2.05238198682444,1.78181567516026,2.32294829848862,14
"actin_cytoskeleton_organization","Bcl3",2.00844971601891,1.75965080468611,2.2572486273517,13
"actin_cytoskeleton_organization","Ap3b1",2.05238198682444,1.78181567516026,2.32294829848862,14
"actin_cytoskeleton_organization","Stat6",2.00844971601891,1.75965080468611,2.2572486273517,13
"actin_cytoskeleton_organization","Ehf",1.9900874358764,1.7658737453986,2.2143011263542,12
"actin_cytoskeleton_organization","Ets1",2.05461160934581,1.78627492020301,2.32294829848862,14
"actin_cytoskeleton_organization","Gata1",2.05461160934581,1.78627492020301,2.32294829848862,14
"actin_cytoskeleton_organization","Ltf",1.98720633006299,1.75986660250399,2.21454605762198,12
"actin_cytoskeleton_organization","Irf1",1.97866539284839,1.74302965934257,2.2143011263542,12
"actin_cytoskeleton_organization","E2f6",1.94469435377541,1.73048695643319,2.15890175111764,11
"actin_cytoskeleton_organization","Irf2",1.9388224878139,1.71874322451016,2.15890175111764,11
"actin_cytoskeleton_organization","Irf7",1.9388224878139,1.71874322451016,2.15890175111764,11
"actin_cytoskeleton_organization","Irf5",1.9388224878139,1.71874322451016,2.15890175111764,11
"actin_cytoskeleton_organization","Irf8",1.9388224878139,1.71874322451016,2.15890175111764,11
"actin_cytoskeleton_organization","Irf9",1.9388224878139,1.71874322451016,2.15890175111764,11
"actin_cytoskeleton_organization","Stat1",2.01651849810973,1.77578836886776,2.2572486273517,13
"actin_cytoskeleton_organization","Stat2",1.95136696736819,1.74383218361875,2.15890175111764,11
"actin_cytoskeleton_organization","Fli1",2.05461160934581,1.78627492020301,2.32294829848862,14
"actin_cytoskeleton_organization","Elf4",2.05461160934581,1.78627492020301,2.32294829848862,14
"actin_cytoskeleton_organization","Ets2",2.05461160934581,1.78627492020301,2.32294829848862,14
"actin_cytoskeleton_organization","Bptf",2.01651849810973,1.77578836886776,2.2572486273517,13
"actin_cytoskeleton_organization","Stat3",1.7544308837164,1.58364804268031,1.92521372475248,7
"actin_cytoskeleton_organization","Runx2",2.00844971601891,1.75965080468611,2.2572486273517,13
"actin_cytoskeleton_organization","Nr3c1",2.00844971601891,1.75965080468611,2.2572486273517,13
"actin_cytoskeleton_organization","Runx3",1.97866539284839,1.74302965934257,2.2143011263542,12
"actin_cytoskeleton_organization","Nr1h3",1.96207976149484,1.76525777187205,2.15890175111764,11
"actin_cytoskeleton_organization","Nr1h2",1.96207976149484,1.76525777187205,2.15890175111764,11
"actin_cytoskeleton_organization","Thra",1.96207976149484,1.76525777187205,2.15890175111764,11
"actin_cytoskeleton_organization","Jun",1.96207976149484,1.76525777187205,2.15890175111764,11
"actin_cytoskeleton_organization","Runx1",1.78755073574056,1.64733934182023,1.92776212966088,7
"actin_cytoskeleton_organization","3830417A13Rik",1.46347486794359,1.35942911447323,1.56752062141395,3
"actin_cytoskeleton_organization","Mtor",1.55393535410407,1.41895956048007,1.68891114772808,4
"actin_cytoskeleton_organization","Nlk",1.37107972809909,1.3051364579839,1.43702299821428,2
"actin_cytoskeleton_organization","Smad3",1.74805441666226,1.57599191838883,1.9201169149357,7
"actin_cytoskeleton_organization","Nfia",1.55393535410407,1.41895956048007,1.68891114772808,4
"actin_cytoskeleton_organization","Nfib",1.55393535410407,1.41895956048007,1.68891114772808,4
"actin_cytoskeleton_organization","Nfix",1.55393535410407,1.41895956048007,1.68891114772808,4
"actin_cytoskeleton_organization","Nfatc1",1.55393535410407,1.41895956048007,1.68891114772808,4
"actin_cytoskeleton_organization","Usf1",1.55393535410407,1.41895956048007,1.68891114772808,4
"actin_cytoskeleton_organization","Sox10",1.35675106913074,1.2786920116278,1.43481012663368,2
"actin_cytoskeleton_organization","Myf6",1.63522791984835,1.47467407237718,1.79578176731952,5
"actin_cytoskeleton_organization","Tfeb",1.63522791984835,1.47467407237718,1.79578176731952,5
"actin_cytoskeleton_organization","Mxd4",1.63522791984835,1.47467407237718,1.79578176731952,5
"antigen_processing_and_presentation","Pura",2.19288213985089,1.98602325936185,2.39974102033993,15
"antigen_processing_and_presentation","Yy1",2.20971476849898,1.98360582418455,2.43582371281342,16
"antigen_processing_and_presentation","Nfatc3",2.19035046279788,1.98095990525583,2.39974102033993,15
"antigen_processing_and_presentation","Tbp",1.932428037398,1.86088084434495,2.00397523045105,8
"antigen_processing_and_presentation","Rela",2.1464378685209,1.95676149435343,2.33611424268836,14
"antigen_processing_and_presentation","Bcl3",2.1464378685209,1.95676149435343,2.33611424268836,14
"antigen_processing_and_presentation","Ap3b1",2.10597593883158,1.93363197886441,2.27831989879875,13
"antigen_processing_and_presentation","Stat6",2.09375728531139,1.91946893173333,2.26804563888945,12
"antigen_processing_and_presentation","Ehf",2.0681144637466,1.93388386263677,2.20234506485643,11
"antigen_processing_and_presentation","Ets1",2.20189445487985,2.00404788941976,2.39974102033993,15
"antigen_processing_and_presentation","Gata1",2.02704810309828,1.88454011497843,2.16955609121814,10
"antigen_processing_and_presentation","Ltf",1.98129142986251,1.8774193949843,2.08516346474072,9
"antigen_processing_and_presentation","Irf1",2.21570154162859,1.99557937044376,2.43582371281342,16
"antigen_processing_and_presentation","E2f6",2.0681144637466,1.93388386263677,2.20234506485643,11
"antigen_processing_and_presentation","Irf2",2.06053969916539,1.86722460482186,2.25385479350892,12
