"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene","subtype"
14.5834568366883,0.00324177965936975,0.397163620015081,0.00816232780647598,0.993487476977697,0.997123069941808,"ENSG00000187608","ISG15","EN-L2-3"
9.70021524418459,0.111784756380019,0.338660379064359,0.330079227717322,0.741340098330924,NA,"ENSG00000217801","RP11-465B22.3","EN-L2-3"
132.197502228506,-0.32198605642233,0.166372673094656,-1.935330186341,0.0529497903413692,0.314647946620428,"ENSG00000131591","C1orf159","EN-L2-3"
3.94516790922779,-0.563108681218331,0.567157673179708,-0.99286090596522,0.320777743710547,NA,"ENSG00000186891","TNFRSF18","EN-L2-3"
43.1576727889597,0.131693242534176,0.27881652913763,0.472329395038015,0.63669169195329,0.853645922222975,"ENSG00000078808","SDF4","EN-L2-3"
14.5877256150724,0.414379979736261,0.343661392357764,1.20577984304061,0.22790238958523,0.573293261606304,"ENSG00000176022","B3GALT6","EN-L2-3"
45.2137169654105,-0.157138880383474,0.234035937051455,-0.671430560465272,0.50194628190233,0.776445481401922,"ENSG00000160087","UBE2J2","EN-L2-3"
6.30019776528256,-0.19390734026198,0.392648173973993,-0.493845007094885,0.621415644858107,NA,"ENSG00000230415","RP5-902P8.10","EN-L2-3"
17.0459831617395,-0.662678819910862,0.383061482765589,-1.72995419723883,0.0836384589130511,0.3845330052859,"ENSG00000162572","SCNN1D","EN-L2-3"
172.380823312491,-0.371368241750796,0.228311394282102,-1.62658654386707,0.103824939101768,0.420407928650262,"ENSG00000131584","ACAP3","EN-L2-3"
6.30982789982754,-0.185710264741361,0.42404158361615,-0.437952955362674,0.661420386717898,NA,"ENSG00000169972","PUSL1","EN-L2-3"
77.9749460964714,0.128123649234783,0.18746350055648,0.683459173942937,0.494316739428798,0.771700736737092,"ENSG00000127054","CPSF3L","EN-L2-3"
17.7588737084309,0.268693734233359,0.391877306263872,0.685657806508533,0.492928919689151,0.77077067327377,"ENSG00000224051","CPTP","EN-L2-3"
40.1770344995053,0.119309313351706,0.238055701032684,0.501182340242819,0.61624280167057,0.842999347060203,"ENSG00000107404","DVL1","EN-L2-3"
28.6292542873309,0.279903461669681,0.364293153681666,0.768346752720673,0.442281205655312,0.739979886173212,"ENSG00000175756","AURKAIP1","EN-L2-3"
116.205787115836,-0.0187741966592918,0.147512853327082,-0.127271598615638,0.898725438501801,0.966427383766343,"ENSG00000221978","CCNL2","EN-L2-3"
4.27851558953262,-0.357608975267036,0.465271269773002,-0.768603175178874,0.442128919999329,NA,"ENSG00000224870","RP4-758J18.2","EN-L2-3"
52.6637379888105,0.649369992290223,0.242273123343615,2.68032204038259,0.00735513615875376,0.126911056609979,"ENSG00000242485","MRPL20","EN-L2-3"
3.85692071705654,0.172613595282781,0.467289889431983,0.369392959673496,0.711834844876577,NA,"ENSG00000272455","RP4-758J18.13","EN-L2-3"
9.73877850504398,0.215132734781509,0.422842113794841,0.508777928600293,0.610907891814675,NA,"ENSG00000235098","ANKRD65","EN-L2-3"
6.55359740072946,1.57645461217491,0.4732597529535,3.33105573067778,0.000865172793817295,NA,"ENSG00000179403","VWA1","EN-L2-3"
8.42377893884572,0.113391293823694,0.291163672752927,0.389441762262406,0.696949383736684,NA,"ENSG00000215915","ATAD3C","EN-L2-3"
47.7717301690133,-0.63540857229571,0.273343001826887,-2.32458328198988,0.0200942535934143,0.199973484097372,"ENSG00000160072","ATAD3B","EN-L2-3"
34.7046459696681,-0.254986713284631,0.229991451355718,-1.10867909125133,0.267568644949352,0.611320189454075,"ENSG00000197785","ATAD3A","EN-L2-3"
4.1179747333147,-0.743079962125529,0.465012712266161,-1.59797773808001,0.110047931621116,NA,"ENSG00000205090","TMEM240","EN-L2-3"
69.1975297325825,0.451621877647609,0.269527836547359,1.67560383904263,0.0938158163432957,0.404293044075134,"ENSG00000160075","SSU72","EN-L2-3"
6.36311760569491,0.516100928498553,0.326844518456863,1.57904110166886,0.1143266298008,NA,"ENSG00000215014","RP5-832C2.5","EN-L2-3"
18.4222459977299,-0.114586522009095,0.452813259810263,-0.253054696448396,0.80022594664663,0.928436682942494,"ENSG00000228594","C1orf233","EN-L2-3"
21.0921008088804,0.585245534415557,0.274158030975842,2.13470140682155,0.0327854080185235,0.254019699800791,"ENSG00000272106","RP11-345P4.9","EN-L2-3"
32.7431732465625,-0.137064548014004,0.488650198516988,-0.2804962495257,0.779096802472846,0.919835562298614,"ENSG00000197530","MIB2","EN-L2-3"
44.7527689891527,-0.00851761267876332,0.229711135910188,-0.0370796681014782,0.970421483383286,0.98909321515161,"ENSG00000189409","MMP23B","EN-L2-3"
84.9485857220893,-0.0875197331381367,0.182011653387241,-0.480846866172535,0.630625338535753,0.850928793653245,"ENSG00000248333","CDK11B","EN-L2-3"
11.7507713011399,-0.382115510139161,0.360870527619824,-1.05887148130234,0.289658313884643,NA,"ENSG00000268575","RP1-283E3.8","EN-L2-3"
20.3330287608072,0.191831833315709,0.389173999364094,0.492920476776865,0.622068778129654,0.845832373699069,"ENSG00000227775","RP1-283E3.4","EN-L2-3"
4.94930406084993,-0.27567911523981,0.47509728230003,-0.580258245017103,0.561740480759978,NA,"ENSG00000215790","SLC35E2","EN-L2-3"
12.170854394859,-0.126851189295877,0.261707962336176,-0.484705120025851,0.627885534074279,NA,"ENSG00000008130","NADK","EN-L2-3"
395.674714988305,0.221504541354991,0.0942100211476719,2.35117813006101,0.0187140725778241,0.194953919060529,"ENSG00000078369","GNB1","EN-L2-3"
54.0858573149648,-0.48825446245971,0.215189384728036,-2.26895236062311,0.0232712230607887,0.215373508327381,"ENSG00000142609","CFAP74","EN-L2-3"
125.560351548993,-0.319756262657423,0.309364653819981,-1.03359016199533,0.301327800525965,0.643302208990215,"ENSG00000187730","GABRD","EN-L2-3"
169.281064279128,-0.053108328870292,0.148211140816443,-0.358328858260837,0.720097224217413,0.894716036369066,"ENSG00000067606","PRKCZ","EN-L2-3"
5.14780221516439,-0.309723410944237,0.45603092847698,-0.679171941207212,0.497028923572499,NA,"ENSG00000271806","RP5-892K4.1","EN-L2-3"
13.9151226860949,-0.073384106287454,0.303930838171219,-0.241450017803436,0.809206350586001,0.932617351783786,"ENSG00000162585","C1orf86","EN-L2-3"
6.37533869327491,-0.57455213707106,0.381271251024433,-1.50693800156005,0.131826549587842,NA,"ENSG00000234396","RP11-181G12.4","EN-L2-3"
108.016950483263,-0.0378440037708932,0.196777970863366,-0.192318294597978,0.847492888859364,0.948167537003885,"ENSG00000157933","SKI","EN-L2-3"
42.6402287232002,-0.564803202578757,0.211274613983162,-2.67331314411381,0.0075106104786298,0.12877764616633,"ENSG00000116151","MORN1","EN-L2-3"
45.2120320301139,0.107576968126942,0.275802041379792,0.390051384640781,0.696498550660306,0.882869867931683,"ENSG00000157916","RER1","EN-L2-3"
12.5700938522249,0.317195763147089,0.390579829463233,0.812115063860326,0.416725610206878,0.723721135647626,"ENSG00000157911","PEX10","EN-L2-3"
44.3854424787419,-0.757328907518474,0.314814952197821,-2.40563195055167,0.016144520529516,0.183909533077383,"ENSG00000149527","PLCH2","EN-L2-3"
20.0578762680243,0.242594428791795,0.393242094705702,0.616908596658122,0.537295016211991,0.798116132101478,"ENSG00000157881","PANK4","EN-L2-3"
3.94257844681391,-1.42735703571299,0.504799334177296,-2.82757313465803,0.00469023007496326,NA,"ENSG00000272449","RP3-395M20.12","EN-L2-3"
25.479157958812,-0.895544625649725,0.308419266217447,-2.903659802557,0.00368828690920045,0.0917958646834642,"ENSG00000157873","TNFRSF14","EN-L2-3"
29.8534227161837,0.263016205965564,0.28864385751065,0.911213591149637,0.362182844270363,0.689326967219146,"ENSG00000157870","FAM213B","EN-L2-3"
8.84521525525988,-0.181659529729901,0.452472359066027,-0.401482048770614,0.688065252054986,NA,"ENSG00000215912","TTC34","EN-L2-3"
10.9647317918916,0.0757147813327146,0.299708275555426,0.252628263908957,0.800555486868256,NA,"ENSG00000142611","PRDM16","EN-L2-3"
4.25032434686,-0.17982436003878,0.419485287357433,-0.42867858649249,0.668157146181386,NA,"ENSG00000162591","MEGF6","EN-L2-3"
1.39637127916664,-0.165897412838316,0.924815759707816,-0.179384283947247,0.857635970825386,NA,"ENSG00000238260","RP11-46F15.2","EN-L2-3"
87.2635244437721,0.29896513828078,0.33272261688953,0.898541677375789,0.368896836217167,0.694565182030799,"ENSG00000158109","TPRG1L","EN-L2-3"
14.6252305449742,0.00621566194092663,0.313235614178408,0.0198434075168298,0.984168290499911,0.993575484448204,"ENSG00000116213","WRAP73","EN-L2-3"
13.4888771488904,0.192323516021879,0.302811755415209,0.635125660026538,0.525346462785448,0.791335303678844,"ENSG00000227372","TP73-AS1","EN-L2-3"
43.1157069075149,0.290032566118606,0.285881384400999,1.01452064367991,0.310334384039605,0.649882289270408,"ENSG00000130764","LRRC47","EN-L2-3"
85.1206747076309,-0.0676332559608135,0.129938191752882,-0.520503287358648,0.602712837253931,0.83710799493726,"ENSG00000116198","CEP104","EN-L2-3"
39.4809087498697,0.159249785209668,0.192696481296044,0.826428091154448,0.408561293771349,0.718810216257837,"ENSG00000169598","DFFB","EN-L2-3"
10.0899748415341,0.147985745513263,0.304862485638116,0.485418024469328,0.627379849219917,NA,"ENSG00000198912","C1orf174","EN-L2-3"
189.558646376253,0.118929813644468,0.148846024560249,0.799012361907781,0.424283244017097,0.727998804135603,"ENSG00000196581","AJAP1","EN-L2-3"
35.7207336329272,-0.0668603582801241,0.430273580402102,-0.155390340763292,0.876513598628155,0.960767052266015,"ENSG00000236948","RP11-154H17.1","EN-L2-3"
133.703279800796,-0.0211037275621912,0.194923992640506,-0.108266444147347,0.913784339808821,0.971676417540218,"ENSG00000131697","NPHP4","EN-L2-3"
286.140372276149,0.288607780485078,0.14473257112707,1.99407623479369,0.046143723941711,0.298716432592703,"ENSG00000069424","KCNAB2","EN-L2-3"
368.89988520805,-0.40306426598354,0.172825203464842,-2.33220767517011,0.0196897686068953,0.198635066199792,"ENSG00000116254","CHD5","EN-L2-3"
112.411604951895,0.487153402094221,0.203432127803774,2.39467289337954,0.016635198564163,0.185632453485669,"ENSG00000116251","RPL22","EN-L2-3"
22.4503872697944,0.0889350943029455,0.32607497790652,0.272744308299674,0.785049772376608,0.922463973859412,"ENSG00000158286","RNF207","EN-L2-3"
