id	Regulatory function	ensembl_id	baseMean_MN	log2FoldChange_MN	lfcSE_MN	stat_MN	pvalue_MN	padj_MN	baseMean_RGC	log2FoldChange_RGC	lfcSE_RGC	stat_RGC	pvalue_RGC	padj_RGC	is_sig_RGC	is_sig_MN	Specificity	EAE_Combined_Score
Socs3	Regulated	ENSMUSG00000053113	65.8231451311285	3.88901502265928	0.992079408614093	3.92006424978836	8.85253646184953e-5	0.00180447921100501	106.305326512891	1.51097364069844	0.518654582455413	2.91325612808662	0.00357681095090176	0.347466574145293	TRUE	TRUE	Both	2.6999943316788597
Tlr2	Regulated	ENSMUSG00000027995	34.0768697472671	5.33525469589506	1.13370904763392	4.70601756864326	2.52602758713875e-6	8.81626031252215e-5	19.7557029418307	1.80638423496653	0.607136301508262	2.97525321822969	0.00292746788844248	0.317495448295884	TRUE	TRUE	Both	3.570819465430795
Tlr7	Regulated	ENSMUSG00000044583	17.8689896118011	9.34051403052991	1.7154998215513	5.44477703418437	5.18703170893642e-8	2.68655015985269e-6	17.2220808863555	1.40387257211251	0.60488122213343	2.32090618908788	0.0202919074529985	0.627903743539516	TRUE	TRUE	Both	5.37219330132121
Tmbim6	Regulated	ENSMUSG00000023010	1890.51969367454	0.809405776454669	0.402472301691416	2.01108442258781	0.0443165402641641	0.175410097091282	1449.75189903992	0.1864834415346	0.0866031301138614	2.153310640036	0.0312942731343284	0.684153246434481	FALSE	TRUE	MN_Only	0.809405776454669
Tnf	Regulated	ENSMUSG00000024401	7.89369334850777	8.10147789082943	2.95837073009974	2.73849312001417	0.00617214518312829	0.0471050870452277	13.6837434826108	2.93711312548346	1.06083263422265	2.76868662476215	0.0056282741405046	0.423662553453052	TRUE	TRUE	Both	5.519295508156445
Trem2	Regulated	ENSMUSG00000023992	115.339818774932	6.7813792895808	1.22464476451278	5.53742561605508	3.0694998907693e-8	1.65457412630579e-6	44.5282315430945	1.43889054067526	0.662785656489195	2.17097417028777	0.0299331249382525	0.680309564031789	TRUE	TRUE	Both	4.11013491512803
Tspo	Regulated	ENSMUSG00000041736	165.18514002235	3.03368705724671	1.03922289440074	2.91918805252657	0.00350944444324775	0.0313352481147409	6.57559798165495	2.09908943202476	0.843961050082591	2.48718756845395	0.0128757493334746	0.562128077813197	TRUE	TRUE	Both	2.566388244635735
Tyrobp	Regulated	ENSMUSG00000030579	81.5695111481401	4.61046121674227	1.43571428555149	3.21126651948809	0.00132151308945738	0.0148306725012994	58.8285846282231	1.39045672410458	0.632787231889648	2.1973526867038	0.0279952675466456	0.679706605328576	TRUE	TRUE	Both	3.0004589704234252
Ucp2	Regulated	ENSMUSG00000033685	627.372220605477	2.72795778056558	0.842062922550538	3.23961275043773	0.00119692134204419	0.0137707456222222	66.3665695673516	1.2007159451454	0.39789345714408	3.01768205429579	0.00254715992417225	0.299119700803833	TRUE	TRUE	Both	1.96433686285549
Xdh	Regulated	ENSMUSG00000024066	77.5770894822924	4.4935909311933	1.27947484412815	3.5120588355571	4.44649550378273e-4	0.00636738213824175	6.49545621485004	1.82960352944119	0.8566623999076	2.13573460168036	0.0327010523568418	0.688780006983938	TRUE	TRUE	Both	3.1615972303172453
