"test_ligand","auroc","aupr","aupr_corrected","pearson","p_value","fdr"
"Clec2d",0.793909955926219,0.0188109648249675,0.0145521937846106,0.0578427804909929,0.01,0.0105405405405405
"Clec2e",0.7876598885763,0.0182108309742177,0.0139520599338608,0.05563235035947,0.01,0.0105405405405405
"Clec2f",0.780310671451087,0.0168946276323501,0.0126358565919932,0.071567573932691,0.01,0.0105405405405405
"Clec2g",0.7876598885763,0.0182108309742177,0.0139520599338608,0.05563235035947,0.01,0.0105405405405405
"Clec2h",0.7876598885763,0.0182108309742177,0.0139520599338608,0.05563235035947,0.01,0.0105405405405405
"Clec2i",0.7876598885763,0.0182108309742177,0.0139520599338608,0.05563235035947,0.01,0.0105405405405405
"Clec2l",0.770527160852992,0.0166759271288011,0.0124171560884442,0.0706815569880509,0.01,0.0105405405405405
"Clec3a",0.74535339820476,0.0156703409445142,0.0114115699041573,0.0649217942628622,0.01,0.0105405405405405
"Clec4g",0.824751883102151,0.0564773292740527,0.0522185582336957,0.112122142566278,0.01,0.0105405405405405
"Clmp",0.768032521902155,0.0170857999305929,0.012827028890236,0.0692671568568052,0.01,0.0105405405405405
"Clu",0.776390370585873,0.0197706627619742,0.0155118917216173,0.074734221930659,0.01,0.0105405405405405
"Cmtm8",0.709416588540801,0.0145907782559505,0.0103320072155936,0.0647602198209098,0.01,0.0105405405405405
"Cnmd",0.723266953307728,0.0114022224048457,0.00714345136448878,0.0549236605938661,0.01,0.0105405405405405
"Cntf",0.817978103212379,0.018920922873247,0.01466215183289,0.0665512710070025,0.01,0.0105405405405405
"Cntn1",0.795990797314741,0.0215912862113038,0.0173325151709468,0.0842218426085962,0.01,0.0105405405405405
"Cntn2",0.772390327481982,0.0200016276251302,0.0157428565847733,0.0661249263948557,0.01,0.0105405405405405
"Cntn3",0.749951508098119,0.0160571024640578,0.0117983314237009,0.0667090782708999,0.01,0.0105405405405405
"Cntn4",0.733953490878091,0.0194867271923697,0.0152279561520128,0.0704542331557222,0.01,0.0105405405405405
"Cntn5",0.702527505684294,0.00948642741064267,0.00522765637028574,0.0475134746288446,0.01,0.0105405405405405
"Cntn6",0.760073384411392,0.0175800474120125,0.0133212763716556,0.0698562990465722,0.01,0.0105405405405405
"Col10a1",0.768501276953435,0.0154148953641733,0.0111561243238164,0.054028709016075,0.01,0.0105405405405405
"Col11a1",0.767682302611041,0.0164351467906539,0.012176375750297,0.0548669910694098,0.01,0.0105405405405405
"Col11a2",0.793036024095091,0.0215670834286936,0.0173083123883367,0.0734777385075518,0.01,0.0105405405405405
"Col12a1",0.763102511880537,0.0210767360207499,0.016817964980393,0.0716752822608525,0.01,0.0105405405405405
"Col13a1",0.759579844610357,0.0167294591297569,0.0124706880894,0.0697682813949522,0.01,0.0105405405405405
"Col14a1",0.776244894880325,0.0198973238998,0.0156385528594431,0.0773065385074074,0.01,0.0105405405405405
"Col15a1",0.763306177868287,0.0172011831677413,0.0129424121273843,0.064670993008091,0.01,0.0105405405405405
"Col16a1",0.775689932003588,0.0178688771171269,0.01361010607677,0.0601926763310312,0.01,0.0105405405405405
"Col17a1",0.773893576439376,0.0177354776822222,0.0134767066418653,0.0606665579418543,0.01,0.0105405405405405
"Col18a1",0.822820827810675,0.0229371623782527,0.0186783913378957,0.0810102237203819,0.01,0.0105405405405405
"Col19a1",0.774694231618931,0.0206037293181796,0.0163449582778226,0.0780305045010617,0.01,0.0105405405405405
"Col1a1",0.777512149915397,0.019627239937759,0.0153684688974021,0.0686970338854122,0.01,0.0105405405405405
"Col1a2",0.747101261867015,0.0170254972495328,0.0127667262091759,0.065507928166933,0.01,0.0105405405405405
"Col20a1",0.772153255961794,0.0238478894946056,0.0195891184542487,0.0847387474393109,0.01,0.0105405405405405
"Col22a1",0.697191241284932,0.011360755850178,0.00710198480982104,0.0531524879933335,0.01,0.0105405405405405
"Col24a1",0.7520937725622,0.0171938825093734,0.0129351114690165,0.0691773974659008,0.01,0.0105405405405405
"Col26a1",0.641850127695345,0.0073000089955767,0.00304123795521977,0.0306872920901138,0.01,0.0105405405405405
"Col27a1",0.7765983469649,0.0205662795008429,0.016307508460486,0.0785685512985628,0.01,0.0105405405405405
"Col28a1",0.767718940936857,0.0197790400180405,0.0155202689776836,0.0752507964395637,0.01,0.0105405405405405
"Col2a1",0.793370079418908,0.0190360021808411,0.0147772311404841,0.0634814348291242,0.01,0.0105405405405405
"Col3a1",0.754690783305872,0.0162775328710111,0.0120187618306542,0.0643523895885827,0.01,0.0105405405405405
"Col4a1",0.771615534650158,0.0184443614487695,0.0141855904084126,0.063890464286371,0.01,0.0105405405405405
"Col4a2",0.77103147663231,0.0177957834051407,0.0135370123647837,0.0682026544999989,0.01,0.0105405405405405
"Col4a3",0.774275046067353,0.0203231197739592,0.0160643487336022,0.0776915579485255,0.01,0.0105405405405405
"Col4a4",0.775808467763646,0.0184277915544014,0.0141690205140444,0.066374377815002,0.01,0.0105405405405405
"Col4a5",0.776904384745506,0.0191172462219621,0.0148584751816052,0.0747294880012341,0.01,0.0105405405405405
"Col4a6",0.763777088115178,0.0192534790100236,0.0149947079696667,0.0735079607896047,0.01,0.0105405405405405
"Col5a1",0.777554176230321,0.0167973829954384,0.0125386119550815,0.0544414263612543,0.01,0.0105405405405405
"Col5a2",0.780618864427389,0.0190731866763761,0.0148144156360192,0.0734424920549262,0.01,0.0105405405405405
"Col5a3",0.762033534844099,0.0172566334361225,0.0129978623957656,0.0690502588541322,0.01,0.0105405405405405
"Col6a1",0.765596073233549,0.0162927031938858,0.0120339321535289,0.0571899753908616,0.01,0.0105405405405405
"Col6a2",0.765988318839593,0.0197265252972371,0.0154677542568802,0.0750121634678001,0.01,0.0105405405405405
"Col6a3",0.75121876313321,0.0160938939709862,0.0118351229306293,0.0672165363019384,0.01,0.0105405405405405
"Col6a5",0.77543346372266,0.0216068201006904,0.0173480490603334,0.0793355530912381,0.01,0.0105405405405405
"Col6a6",0.772587527882855,0.020976107595384,0.016717336555027,0.0780892043212046,0.01,0.0105405405405405
"Col7a1",0.774523971163395,0.0191119919630493,0.0148532209226924,0.0755648103149248,0.01,0.0105405405405405
"Col8a1",0.740119505598173,0.0169633330121888,0.0127045619718319,0.0613192720174044,0.01,0.0105405405405405
"Col8a2",0.765024946389526,0.0177598155182027,0.0135010444778458,0.0634810109820489,0.02,0.0202358490566038
"Col9a1",0.772930203989346,0.0175604786010501,0.0133017075606931,0.0602002513469047,0.01,0.0105405405405405
"Col9a2",0.783173848856173,0.0186238056128382,0.0143650345724812,0.0658846904672542,0.01,0.0105405405405405
"Col9a3",0.772155411157421,0.0196620147907403,0.0154032437503834,0.0724516933607105,0.01,0.0105405405405405
"Colq",0.72544801129326,0.0142671860400048,0.0100084149996479,0.0574802861328278,0.01,0.0105405405405405
"Comp",0.771752389573085,0.0189406879455438,0.0146819169051869,0.0719184481218732,0.01,0.0105405405405405
"Copa",0.761629435662008,0.0332828772468842,0.0290241062065272,0.0638741880805668,0.01,0.0105405405405405
"Corin",0.782099483830667,0.0199982329296491,0.0157394618892922,0.0778582462471967,0.01,0.0105405405405405
"Cort",0.783944331296734,0.024869908641605,0.020611137601248,0.0746430216732748,0.01,0.0105405405405405
"Cp",0.76609284582809,0.0183567301662526,0.0140979591258956,0.0675480964882998,0.01,0.0105405405405405
"Crb3",0.749946120109089,0.0178783220125528,0.0136195509721958,0.0712287791522679,0.01,0.0105405405405405
"Crh",0.791880839233192,0.0199867911595105,0.0157280201191536,0.0642214978536335,0.01,0.0105405405405405
"Crhr2",0.762174700158398,0.018338125227454,0.0140793541870971,0.0617133955117136,0.01,0.0105405405405405
"Crisp1",0.747259668746436,0.0155913879778979,0.011332616937541,0.0634567107003076,0.01,0.0105405405405405
"Crisp2",0.780081143115734,0.0205944347293447,0.0163356636889878,0.078239662951696,0.01,0.0105405405405405
"Crisp3",0.747259668746436,0.0155913879778979,0.011332616937541,0.0634567107003076,0.01,0.0105405405405405
"Crlf1",0.788462698951533,0.0207104552770854,0.0164516842367285,0.0786982766940816,0.01,0.0105405405405405
"Crp",0.804763521158614,0.0251188652451073,0.0208600942047504,0.0498790667175937,0.01,0.0105405405405405
"Crtam",0.742242373301413,0.0108727119039975,0.00661394086364059,0.036432277300673,0.01,0.0105405405405405
"Csf1",0.877374217394482,0.0308630942027566,0.0266043231623997,0.111576398801012,0.01,0.0105405405405405
"Csf2",0.808134247136249,0.0183674947161746,0.0141087236758177,0.0658386831797328,0.01,0.0105405405405405
"Csf3",0.831650664339087,0.0246197673002735,0.0203609962599166,0.0802722840885417,0.01,0.0105405405405405
"Ctf1",0.773503486029021,0.0200645680826828,0.0158057970423259,0.080226381772427,0.01,0.0105405405405405
"Cthrc1",0.692468130044488,0.0100785059054512,0.00581973486509431,0.0482170020238285,0.01,0.0105405405405405
"Ctsd",0.759187599004298,0.0163081329503762,0.0120493619100193,0.0666760951437099,0.01,0.0105405405405405
"Ctsg",0.772891410467788,0.0203839650039636,0.0161251939636067,0.0735759555068052,0.01,0.0105405405405405
"Cx3cl1",0.74932973415655,0.0132692513379119,0.00901048029755497,0.032149250392025,0.01,0.0105405405405405
"Cxadr",0.77029655491975,0.016336589755014,0.0120778187146571,0.0563167536896888,0.01,0.0105405405405405
"Cxcl1",0.798275304690787,0.0243714269986617,0.0201126559583047,0.0824128261951973,0.01,0.0105405405405405
"Cxcl10",0.805313096046307,0.0404332791702046,0.0361745081298476,0.109732696045767,0.01,0.0105405405405405
"Cxcl11",0.792810806150864,0.0239444268265001,0.0196856557861431,0.0736891308143254,0.01,0.0105405405405405
"Cxcl12",0.780929212599313,0.015616177513126,0.011357406472769,0.0394065895467699,0.01,0.0105405405405405
"Cxcl13",0.794344227847247,0.022240444261974,0.0179816732216171,0.0647355012964242,0.01,0.0105405405405405
"Cxcl14",0.795258030797723,0.0465817153979505,0.0423229443575936,0.103796551541036,0.01,0.0105405405405405
"Cxcl16",0.769255595426622,0.0207193881700602,0.0164606171297033,0.0576635369098573,0.01,0.0105405405405405
"Cxcl17",0.749442881927642,0.0181143405695727,0.0138555695292157,0.0688190420192885,0.01,0.0105405405405405
"Cxcl2",0.782694317826719,0.0236221644982325,0.0193633934578756,0.0787169553930005,0.01,0.0105405405405405
"Cxcl5",0.788212696257488,0.0234411232134312,0.0191823521730743,0.0594147589596573,0.01,0.0105405405405405
"Cxcl9",0.793166413431102,0.0228347837918437,0.0185760127514868,0.0513788598041387,0.01,0.0105405405405405
"Cytl1",0.817277664630018,0.0581866241592983,0.0539278531189414,0.122779422175546,0.01,0.0105405405405405
"Dbh",0.758199441804273,0.0116193632395015,0.00736059219914454,0.000341171834487703,0.02,0.0202358490566038
"Dchs1",0.760794297352326,0.0156477999004426,0.0113890288600857,0.0584445166596397,0.02,0.0202358490566038
"Dcn",0.778546643821533,0.0190883635444438,0.0148295925040869,0.0626422984311074,0.01,0.0105405405405405
"Defb14",0.741790859815341,0.0216683467704966,0.0174095757301397,0.0966011563953735,0.01,0.0105405405405405
"Dhh",0.76397752130952,0.0183599383972443,0.0141011673568873,0.0718072677139279,0.01,0.0105405405405405
"Dkk1",0.677810644511197,0.00967968405538831,0.00542091301503138,0.0352179366146393,0.01,0.0105405405405405
"Dkk2",0.6909282427612,0.0100010926994307,0.00574232165907373,0.0434639692301486,0.03,0.0300700934579439
"Dkk3",0.744801668121417,0.0177965075759604,0.0135377365356035,0.0693239572559472,0.01,0.0105405405405405
"Dkk4",0.705344346383018,0.011380703273935,0.00712193223357805,0.0515329294735051,0.01,0.0105405405405405
"Dlk1",0.789903447235392,0.0316441062536729,0.0273853352133159,0.0831283167406211,0.01,0.0105405405405405
"Dlk2",0.744924514272804,0.0173783700137111,0.0131195989733541,0.0678330463368809,0.01,0.0105405405405405
"Dll1",0.769956034009028,0.0181469464530126,0.0138881754126556,0.0626672654236746,0.01,0.0105405405405405
"Dll3",0.771607991465434,0.0146129244525187,0.0103541534121618,0.0693440493320289,0.01,0.0105405405405405
"Dll4",0.746409444067298,0.0135048341693046,0.00924606312894772,0.0562793748930562,0.01,0.0105405405405405
"Dmp1",0.69511039989656,0.0134041800305324,0.00914540899017545,0.0543268431997651,0.01,0.0105405405405405
"Draxin",0.735892089354411,0.0151055111100944,0.0108467400697375,0.0617644792967196,0.01,0.0105405405405405
"Dsc1",0.726557937046741,0.0139190058986648,0.00966023485830786,0.0589440236249528,0.01,0.0105405405405405
"Dsc2",0.755062554553352,0.0166801280221924,0.0124213569818355,0.0684425181391423,0.01,0.0105405405405405
"Dsc3",0.703453162210803,0.0117269347365408,0.0074681636961839,0.0519783309565364,0.01,0.0105405405405405
"Dscam",0.726049310876204,0.0173181026166076,0.0130593315762507,0.0648185935138523,0.01,0.0105405405405405
"Dscaml1",0.705169775536392,0.0129029843596022,0.00864421331924529,0.053988362595926,0.01,0.0105405405405405
"Dsg1a",0.740301619629507,0.0152622640856703,0.0110034930453133,0.0642363766782427,0.01,0.0105405405405405
"Dsg1b",0.740847961723715,0.015386310721602,0.0111275396812451,0.0645450454886058,0.01,0.0105405405405405
"Dsg1c",0.740847961723715,0.015386310721602,0.0111275396812451,0.0645450454886058,0.01,0.0105405405405405
"Dsg2",0.743943900257507,0.0161454195311425,0.0118866484907856,0.0663000453603296,0.01,0.0105405405405405
"Dspp",0.77910052910047,0.017474163410079,0.013215392369722,0.0515787457948066,0.01,0.0105405405405405
"Dusp18",0.764558346533931,0.0197334402520889,0.0154746692117319,0.0759881685473986,0.01,0.0105405405405405
"Ebi3",0.759871873619324,0.0226462613911233,0.0183874903507664,0.0838350307199779,0.01,0.0105405405405405
"Ecm1",0.743742389465457,0.0160267163073477,0.0117679452669907,0.064960227334976,0.01,0.0105405405405405
"Eda",0.746843715988345,0.0187429868170718,0.0144842157767149,0.0625764639453748,0.01,0.0105405405405405
"Edil3",0.759958081444843,0.0180115549495902,0.0137527839092333,0.0730977236405709,0.01,0.0105405405405405
"Edn1",0.771825666224869,0.019658376714416,0.0153996056740591,0.0555560248968383,0.02,0.0202358490566038
"Edn2",0.790157760320703,0.0228205070149951,0.0185617359746382,0.0738007679748898,0.01,0.0105405405405405
"Edn3",0.792624381728215,0.0203332859395587,0.0160745148992018,0.0532720226707748,0.01,0.0105405405405405
"Efemp1",0.750639015506677,0.0152802332040326,0.0110214621636757,0.0657045034463764,0.01,0.0105405405405405
"Efemp2",0.719511524908639,0.0139032893136984,0.00964451827334148,0.0550497646286912,0.01,0.0105405405405405
"Efna1",0.773047662151545,0.0192328324381187,0.0149740613977618,0.0747774243431758,0.01,0.0105405405405405
"Efna2",0.766118708175795,0.0177384315923546,0.0134796605519977,0.0720257689991494,0.01,0.0105405405405405
"Efna3",0.783847347492986,0.0192292682188029,0.014970497178446,0.0719988009425927,0.01,0.0105405405405405
"Efna4",0.767492645394909,0.0161487230425324,0.0118899520021754,0.0573535389443615,0.01,0.0105405405405405
"Efna5",0.769518529294479,0.018340659057557,0.0140818880172001,0.0629750917812903,0.01,0.0105405405405405
"Efnb1",0.781268655912235,0.0184831571359557,0.0142243860955988,0.0745703480506172,0.01,0.0105405405405405
"Efnb2",0.780755719350457,0.0191824746427996,0.0149237036024427,0.0762121839385997,0.01,0.0105405405405405
"Efnb3",0.78110378344594,0.0200044279868148,0.0157456569464579,0.0777309505371935,0.01,0.0105405405405405
"Egf",0.765855774307929,0.0186678928413564,0.0144091218009995,0.0612822140170899,0.01,0.0105405405405405
"Elfn1",0.65535027317099,0.0064067397717603,0.00214796873140338,0.029032238670148,0.02,0.0202358490566038
"Emc1",0.745492408323377,0.0155073524815458,0.0112485814411888,0.0656765601380045,0.01,0.0105405405405405
"Enam",0.774060604101346,0.0186003923794541,0.0143416213390972,0.0740113470878855,0.01,0.0105405405405405
"Eng",0.788857099753239,0.0173828466827775,0.0131240756424205,0.067212554155888,0.01,0.0105405405405405
"Enho",0.649821118762021,0.00705961581221274,0.00280084477185582,0.0252867104424172,0.03,0.0300700934579439
"Enpp1",0.754243580211015,0.0170019394282584,0.0127431683879015,0.0677900153685739,0.01,0.0105405405405405
"Entpd1",0.773329992780038,0.0201672997628617,0.0159085287225048,0.0655485063802855,0.01,0.0105405405405405
"Epcam",0.699911098179937,0.0078330880234932,0.00357431698313627,0.0105481603714741,0.01,0.0105405405405405
"Epgn",0.79510177911408,0.0229997467961909,0.018740975755834,0.0805900182907006,0.01,0.0105405405405405
"Epha4",0.738606558260309,0.0100223941433252,0.00576362310296827,0.0343040949018902,0.01,0.0105405405405405
"Epo",0.800178342439009,0.0249738834465974,0.0207151124062404,0.0717187574720768,0.01,0.0105405405405405
"Ereg",0.783090873824055,0.0213444749776379,0.0170857039372809,0.0687992828665069,0.01,0.0105405405405405
"Erfe",0.773192060259267,0.0208604973463491,0.0166017263059922,0.0707184926271952,0.01,0.0105405405405405
"Esam",0.710609489326343,0.0148386725941854,0.0105799015538285,0.0585177009723219,0.01,0.0105405405405405
"Esm1",0.675537990711082,0.00912787701505337,0.00486910597469644,0.0421335737790023,0.01,0.0105405405405405
"Ezr",0.771626310628387,0.0238756728673207,0.0196169018269638,0.08792297267373,0.01,0.0105405405405405
"F10",0.75944083449174,0.0194339893432806,0.0151752183029236,0.0671607810265152,0.01,0.0105405405405405
"F11",0.730911432235266,0.0188274721360128,0.0145687010956559,0.0677131175522059,0.01,0.0105405405405405
"F11r",0.77182243343137,0.0178915654428624,0.0136327944025055,0.0662874994694274,0.01,0.0105405405405405
"F12",0.736741236435736,0.0143149787933117,0.0100562077529548,0.0549383712090093,0.01,0.0105405405405405
"F13a1",0.745362018987307,0.0171337158790234,0.0128749448386665,0.0681956355405002,0.01,0.0105405405405405
"F2",0.772411879438347,0.0217348161684713,0.0174760451281143,0.0794684328082378,0.01,0.0105405405405405
"F5",0.766250175109592,0.0201523735485258,0.0158936025081689,0.0760246871589434,0.01,0.0105405405405405
"F7",0.747512904233857,0.0159056110705417,0.0116468400301848,0.0627662192991202,0.01,0.0105405405405405
"F8",0.763854675158134,0.0177796792250696,0.0135209081847127,0.058167947279044,0.02,0.0202358490566038
"F9",0.747970883306968,0.0158558079882714,0.0115970369479145,0.0658077362426491,0.01,0.0105405405405405
"Fam3b",0.748688563454357,0.014803587537993,0.0105448164976361,0.0623072369030939,0.01,0.0105405405405405
"Fam3c",0.787224539057536,0.0182404372132728,0.0139816661729158,0.0651227409118898,0.01,0.0105405405405405
"Fam3d",0.786376469573959,0.0225949471456116,0.0183361761052547,0.0763738094159522,0.01,0.0105405405405405
"Fap",0.721235681418984,0.0150897678741658,0.0108309968338089,0.0588959312537912,0.01,0.0105405405405405
"Fasl",0.794815138094189,0.0476869559869002,0.0434281849465432,0.122286330234449,0.01,0.0105405405405405
"Fat4",0.745371717367627,0.0143538737382048,0.0100951026978479,0.0620476137821243,0.01,0.0105405405405405
"Fbln1",0.753136887250932,0.0147360108446738,0.0104772398043169,0.0605903267222396,0.01,0.0105405405405405
"Fbln2",0.736693822131728,0.0164514525196079,0.012192681479251,0.0671051608347519,0.01,0.0105405405405405
"Fbn1",0.77609187599004,0.0195423312434903,0.0152835602031334,0.0647729748910891,0.01,0.0105405405405405
"Fcer2a",0.784773004019425,0.038731749851962,0.0344729788116051,0.112416168051834,0.01,0.0105405405405405
"Fcgr4",0.797804394443927,0.0287109470039066,0.0244521759635497,0.114658837153794,0.01,0.0105405405405405
"Fcnb",0.778014310499048,0.0221028716892865,0.0178441006489296,0.081497685299142,0.01,0.0105405405405405
"Fcrl6",0.740352266727021,0.0187501686814234,0.0144913976410665,0.0682003307235034,0.01,0.0105405405405405
"Fga",0.788224549833465,0.0218305160275803,0.0175717449872234,0.0810125781291889,0.01,0.0105405405405405
"Fgb",0.782583325251364,0.0215621429857121,0.0173033719453552,0.0806889946203432,0.01,0.0105405405405405
"Fgf1",0.769528227674837,0.014749110982977,0.0104903399426201,0.0269279873115421,0.01,0.0105405405405405
"Fgf10",0.769901076520219,0.0128067835928071,0.00854801255245018,0.0167237468759478,0.01,0.0105405405405405
"Fgf11",0.784303171370449,0.0215601156767897,0.0173013446364328,0.0802898239430945,0.01,0.0105405405405405
"Fgf12",0.77678261619192,0.0224318937839034,0.0181731227435465,0.0798346134547948,0.01,0.0105405405405405
"Fgf13",0.781809610017265,0.0229080710451306,0.0186493000047736,0.0815060843359388,0.01,0.0105405405405405
"Fgf14",0.784959428442064,0.0231674166715133,0.0189086456311563,0.082681133202373,0.01,0.0105405405405405
"Fgf15",0.776792314572343,0.0135433530283741,0.00928458198801718,0.00326188287440387,0.01,0.0105405405405405
"Fgf16",0.79399077576265,0.0223970778327188,0.0181383067923619,0.0748265901270809,0.01,0.0105405405405405
"Fgf17",0.804649295789809,0.0223169187564557,0.0180581477160988,0.0592046933373381,0.01,0.0105405405405405
"Fgf18",0.806196726257798,0.0206285213006355,0.0163697502602786,0.0599431019484074,0.01,0.0105405405405405
"Fgf2",0.774910828780477,0.0133369236419133,0.00907815260155642,0.0390988894318815,0.02,0.0202358490566038
"Fgf20",0.792262308861054,0.0217446636202009,0.017485892579844,0.0812894499356212,0.01,0.0105405405405405
"Fgf21",0.769990517139139,0.0117108404992643,0.00745206945890733,0.0150591810362654,0.01,0.0105405405405405
"Fgf22",0.798754835720197,0.0235047711019229,0.019246000061566,0.0858212018419018,0.01,0.0105405405405405
"Fgf23",0.768644597463359,0.012617420713635,0.00835864967327807,0.0291958597016481,0.01,0.0105405405405405
"Fgf3",0.800191273612866,0.0238767941183095,0.0196180230779526,0.086521182051221,0.01,0.0105405405405405
"Fgf4",0.781697539844155,0.0208468528332948,0.0165880817929379,0.066901891782977,0.01,0.0105405405405405
"Fgf5",0.79494013944115,0.0227488357235883,0.0184900646832314,0.0770354513081983,0.01,0.0105405405405405
"Fgf6",0.796770978135557,0.0227074181235721,0.0184486470832151,0.0834746154336956,0.01,0.0105405405405405
"Fgf7",0.789271974913561,0.0145382623573697,0.0102794913170128,0.0237571390169735,0.01,0.0105405405405405
"Fgf8",0.754190777917828,0.0120546397055569,0.00779586866519998,0.00801309292430257,0.01,0.0105405405405405
"Fgf9",0.780166273343461,0.0191497224593501,0.0148909514189932,0.0643310793655524,0.01,0.0105405405405405
"Fgfrl1",0.732556924104761,0.0153047260840188,0.0110459550436618,0.058853584219631,0.01,0.0105405405405405
"Fgg",0.781069300315777,0.0207850842802221,0.0165263132398652,0.079223191416123,0.01,0.0105405405405405
"Fgl1",0.755487128093983,0.0187674329883948,0.0145086619480378,0.073409381345982,0.01,0.0105405405405405
"Flrt1",0.738132415219959,0.0142250099729455,0.00996623893258856,0.0577957346304835,0.01,0.0105405405405405
"Flrt2",0.769905386911511,0.0189017878567521,0.0146430168163952,0.0716116042621233,0.01,0.0105405405405405
"Flrt3",0.778724447461707,0.0183890126887935,0.0141302416484366,0.0717419284058435,0.02,0.0202358490566038
"Flt3l",0.776903307147736,0.0185645191262896,0.0143057480859327,0.058754686452419,0.01,0.0105405405405405
"Fn1",0.763104667076127,0.0177005594168896,0.0134417883765327,0.0598527791245837,0.01,0.0105405405405405
"Fndc5",0.778298796323152,0.020801101706051,0.0165423306656941,0.0772037537381323,0.01,0.0105405405405405
"Fshb",0.754983889912567,0.0190086685012194,0.0147498974608625,0.0718991262873284,0.01,0.0105405405405405
"Fst",0.75089009579844,0.0130602588649882,0.00880148782463131,0.0553867011499711,0.01,0.0105405405405405
"Fstl5",0.765229689975162,0.0177450062912604,0.0134862352509035,0.0734844448841072,0.01,0.0105405405405405
"Furin",0.749714436577955,0.0154513183332474,0.0111925472928905,0.038271126162838,0.01,0.0105405405405405
"Gad1",0.755075485727206,0.0267027977414824,0.0224440267011255,0.110476100055792,0.01,0.0105405405405405
"Gal",0.772436664188159,0.0207205899742694,0.0164618189339125,0.0523074018236996,0.01,0.0105405405405405
"Galp",0.776573562215115,0.020714339405889,0.0164555683655321,0.0789694910848518,0.01,0.0105405405405405
"Gas6",0.744524725481963,0.019224758392435,0.0149659873520781,0.0726612349562178,0.01,0.0105405405405405
"Gast",0.79772896259656,0.0217548968198799,0.017496125779523,0.048674631484584,0.01,0.0105405405405405
"Gc",0.708291576417846,0.0104912287015543,0.00623245766119734,0.0469660720769972,0.01,0.0105405405405405
"Gcg",0.7757912261986,0.0190274593514279,0.014768688311071,0.0405124843312685,0.02,0.0202358490566038
"Gdf1",0.726534229894713,0.00952132180444948,0.00526255076409255,0.0482152231727357,0.01,0.0105405405405405
"Gdf10",0.754158449983306,0.0155306681670028,0.0112718971266458,0.0616077005086169,0.01,0.0105405405405405
"Gdf11",0.753320078880125,0.0103541254444156,0.00609535440405868,0.00249823381195607,0.01,0.0105405405405405
"Gdf15",0.761903145508055,0.0199708041092687,0.0157120330689118,0.0843904590690994,0.01,0.0105405405405405
"Gdf2",0.73893091520394,0.00957746140213596,0.00531869036177903,0.0216075331479395,0.01,0.0105405405405405
"Gdf3",0.763978598907264,0.0138065297132536,0.00954775867289672,0.0633199571051246,0.01,0.0105405405405405
"Gdf5",0.766457073890834,0.013215286507219,0.00895651546686207,0.0330719183767257,0.01,0.0105405405405405
"Gdf6",0.740257438118941,0.0110124435743214,0.0067536725339645,0.0551026114379763,0.01,0.0105405405405405
"Gdf7",0.749414864384279,0.0116052444825165,0.00734647344215959,0.0569983511332047,0.01,0.0105405405405405
"Gdf9",0.756905246823777,0.0151412688182304,0.0108824977778735,0.0605533518314833,0.02,0.0202358490566038
"Gdnf",0.752010797530165,0.00999888275570801,0.00574011171535108,0.0168382206445101,0.01,0.0105405405405405
"Ggt1",0.771965753941294,0.0202484298666445,0.0159896588262875,0.0772605372370871,0.01,0.0105405405405405
"Gh",0.792666408043153,0.0237392273246007,0.0194804562842438,0.0739611889590207,0.01,0.0105405405405405
"Ghrh",0.767861183849017,0.0181079327525347,0.0138491617121777,0.0526776184202147,0.01,0.0105405405405405
"Ghrl",0.794421814890167,0.0247021388487939,0.020443367808437,0.0851525379413176,0.01,0.0105405405405405
"Gip",0.764891324259958,0.0239657429762824,0.0197069719359255,0.092043869881712,0.01,0.0105405405405405
"Gjb2",0.753904136898011,0.0169047299043287,0.0126459588639717,0.0548319837131902,0.01,0.0105405405405405
"Gjb6",0.700460673067547,0.0116391004794058,0.00738032943904887,0.0523776708412924,0.01,0.0105405405405405
"Glg1",0.770581040743963,0.0249389082099866,0.0206801371696297,0.0926984342654427,0.01,0.0105405405405405
"Glycam1",0.744189592560309,0.0126215923087856,0.0083628212684287,0.0530567054184642,0.02,0.0202358490566038
"Gm10334",0.783442170713044,0.0197601729427039,0.015501401902347,0.0727826154595973,0.01,0.0105405405405405
"Gm10499",0.76920710352488,0.0210983503807005,0.0168395793403436,0.0761593805974944,0.01,0.0105405405405405
"Gm10591",0.786214829901218,0.0234632819967643,0.0192045109564074,0.0576134981082696,0.01,0.0105405405405405
"Gm11127",0.793386243386262,0.0242757834407939,0.020017012400437,0.0742827691721916,0.01,0.0105405405405405
"Gm1123",0.764712443021993,0.0157402327007804,0.0114814616604235,0.0548602004021626,0.01,0.0105405405405405
"Gm12169",0.763383764911254,0.0173768896609487,0.0131181186205918,0.0693794328849501,0.01,0.0105405405405405
"Gm12407",0.777692108751205,0.0142418594784656,0.0099830884381087,0.0144941779204002,0.01,0.0105405405405405
"Gm13304",0.786214829901218,0.0234632819967643,0.0192045109564074,0.0576134981082696,0.01,0.0105405405405405
"Gm13306",0.790314012004407,0.0195234737795659,0.015264702739209,0.0536036490082256,0.01,0.0105405405405405
"Gm13309",0.777692108751205,0.0142418594784656,0.0099830884381087,0.0144941779204002,0.01,0.0105405405405405
"Gm20605",0.693503701548496,0.0129415972778259,0.00868282623746897,0.0529454542562605,0.01,0.0105405405405405
"Gm21104",0.777692108751205,0.0142418594784656,0.0099830884381087,0.0144941779204002,0.01,0.0105405405405405
