"test_ligand","auroc","aupr","aupr_corrected","pearson","p_value","fdr"
"Cntn1",0.719305385972053,0.53447389067721,0.18447389067721,0.299934998640424,0.01,0.0114603739982191
"Cntn2",0.6996336996337,0.517738061050032,0.167738061050032,0.23776376930511,0.01,0.0114603739982191
"Cntn3",0.688102021435355,0.494037823926439,0.144037823926439,0.263416061890864,0.01,0.0114603739982191
"Cntn4",0.696649029982364,0.544138806223271,0.194138806223271,0.30790480798111,0.01,0.0114603739982191
"Cntn5",0.614841948175281,0.414977241389567,0.0649772413895673,0.163910875774284,0.06,0.0622240128928284
"Cntn6",0.690137023470357,0.501571890636416,0.151571890636416,0.275602463706997,0.01,0.0114603739982191
"Col10a1",0.699362366029033,0.535993929522949,0.185993929522949,0.277573180648975,0.01,0.0114603739982191
"Col11a1",0.68050468050468,0.48169789667366,0.13169789667366,0.181618426644804,0.01,0.0114603739982191
"Col11a2",0.702211368878036,0.50317917926054,0.15317917926054,0.267096376171407,0.01,0.0114603739982191
"Col12a1",0.662596662596663,0.474735101960473,0.124735101960473,0.243539681670106,0.01,0.0114603739982191
"Col13a1",0.649301315967983,0.456081968667593,0.106081968667593,0.223879217368319,0.01,0.0114603739982191
"Col14a1",0.687695021028355,0.500482763762694,0.150482763762694,0.249887292088984,0.01,0.0114603739982191
"Col15a1",0.661918328584995,0.466540859398086,0.116540859398086,0.234374287522064,0.01,0.0114603739982191
"Col16a1",0.670058336725004,0.470442314110285,0.120442314110285,0.227746264879643,0.01,0.0114603739982191
"Col17a1",0.69027269027269,0.506260995811955,0.156260995811955,0.260283898031725,0.01,0.0114603739982191
"Col18a1",0.686067019400353,0.491570199221033,0.141570199221033,0.264726152656016,0.01,0.0114603739982191
"Col19a1",0.664088997422331,0.468021308663773,0.118021308663773,0.232504509787631,0.01,0.0114603739982191
"Col1a1",0.68986568986569,0.521749462505692,0.171749462505692,0.283182028117531,0.01,0.0114603739982191
"Col1a2",0.663817663817664,0.472944446552011,0.122944446552011,0.24150065084582,0.01,0.0114603739982191
"Col20a1",0.672229005562339,0.488126592728977,0.138126592728977,0.239410956277288,0.01,0.0114603739982191
"Col22a1",0.649436982770316,0.496046872379996,0.146046872379996,0.244219722452748,0.01,0.0114603739982191
"Col24a1",0.683353683353683,0.512552317855829,0.162552317855829,0.27290911745846,0.01,0.0114603739982191
"Col26a1",0.612806946140279,0.422963859148746,0.0729638591487462,0.144830062640261,0.09,0.0922213375796178
"Col27a1",0.678334011667345,0.490862036910465,0.140862036910465,0.236318934282312,0.01,0.0114603739982191
"Col28a1",0.682268348935015,0.493332225508704,0.143332225508704,0.266299865176439,0.01,0.0114603739982191
"Col2a1",0.695428028761362,0.515474451910096,0.165474451910096,0.270762187224255,0.01,0.0114603739982191
"Col3a1",0.680640347307014,0.476098555902268,0.126098555902268,0.243647549959381,0.01,0.0114603739982191
"Col4a1",0.675485008818343,0.488586155280853,0.138586155280853,0.252883116805246,0.01,0.0114603739982191
"Col4a2",0.678198344865012,0.478143221568673,0.128143221568673,0.249961398720579,0.01,0.0114603739982191
"Col4a3",0.673992673992674,0.492410615315074,0.142410615315074,0.250900269883935,0.01,0.0114603739982191
"Col4a4",0.673721340388007,0.466780571668345,0.116780571668345,0.139902054085216,0.01,0.0114603739982191
"Col4a5",0.688373355040022,0.506326672189605,0.156326672189605,0.264912436358514,0.01,0.0114603739982191
"Col4a6",0.672907339574006,0.474299470227432,0.124299470227432,0.184835953558458,0.01,0.0114603739982191
"Col5a1",0.679555012888347,0.477632576440972,0.127632576440972,0.158599164671126,0.01,0.0114603739982191
"Col5a2",0.683489350156017,0.506783533915874,0.156783533915875,0.242825634100781,0.01,0.0114603739982191
"Col5a3",0.659069325735993,0.461175352465839,0.111175352465839,0.217576709970759,0.01,0.0114603739982191
"Col6a1",0.675213675213675,0.463228229503861,0.113228229503861,0.142238935699576,0.01,0.0114603739982191
"Col6a2",0.666259666259666,0.472443627420451,0.122443627420451,0.227542794763313,0.01,0.0114603739982191
"Col6a3",0.683082349749016,0.492025566417863,0.142025566417863,0.252845606055815,0.01,0.0114603739982191
"Col6a5",0.686474019807353,0.502877612083092,0.152877612083092,0.264315622484582,0.01,0.0114603739982191
"Col6a6",0.676706010039343,0.494857765055313,0.144857765055313,0.253596987715328,0.01,0.0114603739982191
"Col7a1",0.681318681318682,0.481745516865949,0.131745516865949,0.247190746180794,0.01,0.0114603739982191
