"term_id","term_name","pathway","pval","NES","size","neg_log10_p"
"GO:0002376","immune system process","GO:0002376",1.47119239603226e-09,2.17954776681404,26,8.83233052844763
"GO:0007165","signal transduction","GO:0007165",2.46309793530297e-07,2.08726935465374,21,6.60851831982307
"GO:0019882","antigen processing and presentation","GO:0019882",8.01456861574814e-07,1.6932093152677,5,6.09611984858645
"GO:0045944","positive regulation of transcription by RNA polymerase II","GO:0045944",1.13011567619319e-06,1.98934651554608,14,5.94687710079871
"GO:0009617","response to bacterium","GO:0009617",2.91066219208511e-06,1.85707372535477,9,5.53600819532602
"GO:0006954","inflammatory response","GO:0006954",2.95983946325561e-06,2.04246578803057,18,5.52873184370895
"GO:0045087","innate immune response","GO:0045087",3.14651667041424e-06,1.99524495691952,16,5.50216996299492
"GO:0008284","positive regulation of cell population proliferation","GO:0008284",4.52576570258592e-06,1.96768934452564,14,5.34430793308299
"GO:0006955","immune response","GO:0006955",4.91401252272668e-06,1.93491249027248,12,5.30856374111109
"GO:0008285","negative regulation of cell population proliferation","GO:0008285",1.44574160262509e-05,1.87483373498282,10,4.8399093215519
"GO:0045893","positive regulation of DNA-templated transcription","GO:0045893",2.11641180063557e-05,1.80976878826045,8,4.674399825605
"GO:0032722","positive regulation of chemokine production","GO:0032722",2.51108809137236e-05,1.67627502285627,5,4.60013805155396
"GO:0038094","Fc-gamma receptor signaling pathway","GO:0038094",4.32324643754607e-05,1.61177492740486,4,4.36419000771966
"GO:0030335","positive regulation of cell migration","GO:0030335",6.59696895135937e-05,1.85046667320291,10,4.18065555992213
"GO:0016192","vesicle-mediated transport","GO:0016192",0.00011723607173096,1.60621491235979,4,3.93093874204313
"GO:0007015","actin filament organization","GO:0007015",0.000135098912686748,1.60537566480581,4,3.86934814628549
"GO:0001916","positive regulation of T cell mediated cytotoxicity","GO:0001916",0.00016594710167421,1.71853150827432,6,3.7800303282984
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","GO:0002474",0.00016594710167421,1.71853150827432,6,3.7800303282984
"GO:0006357","regulation of transcription by RNA polymerase II","GO:0006357",0.000202241722681364,1.7730320286697,8,3.69412924409083
"GO:0006935","chemotaxis","GO:0006935",0.000202241722681364,1.7730320286697,8,3.69412924409083
"GO:0032760","positive regulation of tumor necrosis factor production","GO:0032760",0.000202241722681364,1.7730320286697,8,3.69412924409083
"GO:0042554","superoxide anion generation","GO:0042554",0.000240185069559653,1.52495413622271,3,3.619453992809
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","GO:0002476",0.000267857124457695,1.65263299124291,5,3.57209679778276
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","GO:0002486",0.000267857124457695,1.65263299124291,5,3.57209679778276
"GO:0050766","positive regulation of phagocytosis","GO:0050766",0.00027123647490595,1.60096961514746,4,3.56665190851727
"GO:0071222","cellular response to lipopolysaccharide","GO:0071222",0.000276376016038453,1.75214339700184,7,3.55849964781773
"GO:0007166","cell surface receptor signaling pathway","GO:0007166",0.000306466181755137,1.65076362130139,5,3.51361744247494
"GO:0001788","antibody-dependent cellular cytotoxicity","GO:0001788",0.000321683559651314,1.52326866581664,3,3.49257113410942
"GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","GO:0042590",0.000321683559651314,1.52326866581664,3,3.49257113410942
"GO:0050776","regulation of immune response","GO:0050776",0.000340249191852202,1.64966399192402,5,3.46820289764423
"GO:0006911","phagocytosis, engulfment","GO:0006911",0.000340910144774055,1.59918621409526,4,3.46736007488188
"GO:0030154","cell differentiation","GO:0030154",0.000353527867843368,1.79362719699085,9,3.45157634601542
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","GO:0070374",0.000365793670075545,1.59855677842978,4,3.4367638141003
"GO:0001774","microglial cell activation","GO:0001774",0.000370770378452298,1.59845187248554,4,3.43089496975026
"GO:0050729","positive regulation of inflammatory response","GO:0050729",0.000405580439718272,1.79091685985686,9,3.39192299826856
"GO:0007186","G protein-coupled receptor signaling pathway","GO:0007186",0.000447034986036797,1.75671800714091,8,3.34965848660377
"GO:0016525","negative regulation of angiogenesis","GO:0016525",0.000448851389695643,1.43839922892033,2,3.34789742585268
"GO:0000122","negative regulation of transcription by RNA polymerase II","GO:0000122",0.000629316199434563,1.74970902011372,8,3.20113108879202
"GO:0045766","positive regulation of angiogenesis","GO:0045766",0.000642458030933595,1.591842797998,4,3.19215523769205
"GO:0010977","negative regulation of neuron projection development","GO:0010977",0.000671883030603331,1.59163298610951,4,3.17270632751928
"GO:0006952","defense response","GO:0006952",0.000739542727104835,1.73754414859327,7,3.13103672956458
"GO:0019221","cytokine-mediated signaling pathway","GO:0019221",0.000792682908039325,1.73509147486064,7,3.10090050603548
"GO:0042127","regulation of cell population proliferation","GO:0042127",0.000854866088550348,1.68845806448723,6,3.06810191048638
"GO:0006508","proteolysis","GO:0006508",0.000863536539336134,1.73392353498795,7,3.06371928114653
"GO:0098586","cellular response to virus","GO:0098586",0.000994791280284028,1.51583276696632,3,3.00226803013826
"GO:0030593","neutrophil chemotaxis","GO:0030593",0.0011682338293866,1.51454387783227,3,2.93247022173679
"GO:0010976","positive regulation of neuron projection development","GO:0010976",0.00126981692198594,1.5130566980622,3,2.89625888967611
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","GO:0043123",0.00126981692198594,1.5130566980622,3,2.89625888967611
"GO:0051607","defense response to virus","GO:0051607",0.00130641032850419,1.67862416271654,6,2.88392039471762
