"symbol","immune_system_process","inflammatory_response","signal_transduction","innate_immune_response","response_to_bacterium","positive_regulation_of_transcription_by_RNA_polyme","negative_regulation_of_cell_population_proliferati","positive_regulation_of_cell_population_proliferati","positive_regulation_of_cell_migration","immune_response","positive_regulation_of_DNA_templated_transcription","antigen_processing_and_presentation","Fc_gamma_receptor_signaling_pathway","cellular_response_to_lipopolysaccharide","defense_response","vesicle_mediated_transport","cytokine_mediated_signaling_pathway","actin_filament_organization","proteolysis","regulation_of_transcription_by_RNA_polymerase_II","chemotaxis","positive_regulation_of_tumor_necrosis_factor_produ","positive_regulation_of_T_cell_mediated_cytotoxicit","antigen_processing_and_presentation_of_peptide_ant","superoxide_anion_generation","cell_differentiation","positive_regulation_of_phagocytosis","antibody_dependent_cellular_cytotoxicity","antigen_processing_and_presentation_of_exogenous_p","positive_regulation_of_inflammatory_response","defense_response_to_Gram_positive_bacterium","G_protein_coupled_receptor_signaling_pathway","regulation_of_DNA_templated_transcription","phagocytosis__engulfment","microglial_cell_activation","positive_regulation_of_ERK1_and_ERK2_cascade","negative_regulation_of_angiogenesis","positive_regulation_of_chemokine_production","negative_regulation_of_transcription_by_RNA_polyme","positive_regulation_of_angiogenesis","negative_regulation_of_neuron_projection_developme","neutrophil_chemotaxis","cellular_response_to_virus","positive_regulation_of_gene_expression","positive_regulation_of_neuron_projection_developme","positive_regulation_of_canonical_NF_kappaB_signal_","regulation_of_actin_cytoskeleton_organization","defense_response_to_bacterium","negative_regulation_of_apoptotic_process","regulation_of_cell_population_proliferation","cellular_response_to_type_II_interferon","cellular_defense_response","respiratory_burst","hydrogen_peroxide_biosynthetic_process","antimicrobial_humoral_immune_response_mediated_by_","positive_regulation_of_T_cell_migration","positive_regulation_of_interleukin_6_production","defense_response_to_virus","proteasome_mediated_ubiquitin_dependent_protein_ca","positive_regulation_of_type_II_interferon_producti","positive_regulation_of_nitric_oxide_biosynthetic_p","negative_regulation_of_canonical_NF_kappaB_signal_","cellular_response_to_cytokine_stimulus","Fc_epsilon_receptor_signaling_pathway","positive_regulation_of_immune_response","angiogenesis","endocytosis","regulation_of_apoptotic_process","positive_regulation_of_interleukin_2_production","inner_ear_development","antigen_processing_and_presentation_of_endogenous_","transmembrane_transport","cell_surface_receptor_signaling_pathway","positive_regulation_of_phosphatidylinositol_3_kina","regulation_of_immune_response","positive_regulation_of_macrophage_chemotaxis","regulation_of_MAPK_cascade","positive_regulation_of_type_IIa_hypersensitivity","response_to_type_II_interferon","negative_regulation_of_DNA_templated_transcription","response_to_lipopolysaccharide","positive_regulation_of_neuron_apoptotic_process","receptor_mediated_endocytosis","response_to_interferon_beta","negative_regulation_of_plasminogen_activation","positive_regulation_of_leukocyte_chemotaxis","endothelial_cell_activation","negative_regulation_of_myoblast_differentiation","positive_chemotaxis","negative_regulation_of_myoblast_fusion","apoptotic_process","chemokine_mediated_signaling_pathway","positive_regulation_of_monocyte_chemotaxis","positive_regulation_of_receptor_signaling_pathway_","peptide_antigen_assembly_with_MHC_class_I_protein_","peptide_antigen_assembly_with_MHC_class_II_protein","positive_regulation_of_T_cell_cytokine_production","regulation_of_membrane_depolarization","iron_ion_transport","sensory_perception_of_smell","learning_or_memory","response_to_metal_ion","antibacterial_humoral_response","T_cell_differentiation_in_thymus","transferrin_transport","protein_refolding","regulation_of_erythrocyte_differentiation","positive_regulation_of_receptor_mediated_endocytos","negative_regulation_of_receptor_mediated_endocytos","negative_regulation_of_epithelial_cell_proliferati","positive_regulation_of_T_cell_activation","multicellular_organismal_level_iron_ion_homeostasi","cellular_response_to_iron_ion","cellular_response_to_nicotine","amyloid_fibril_formation","positive_regulation_of_cellular_senescence","cell_adhesion","exocytosis","exocyst_localization","mast_cell_activation","small_GTPase_mediated_signal_transduction","negative_regulation_of_myotube_differentiation","positive_regulation_of_bone_mineralization","toll_like_receptor_signaling_pathway","nervous_system_development","cell_migration","B_cell_receptor_signaling_pathway","cellular_response_to_interleukin_17","superoxide_metabolic_process","response_to_nutrient","monoatomic_ion_transmembrane_transport","response_to_ethanol","cellular_response_to_cadmium_ion","cellular_response_to_ethanol","cellular_response_to_hypoxia","response_to_aldosterone","negative_regulation_of_endothelial_cell_proliferat","positive_regulation_of_defense_response_to_virus_b","response_to_type_I_interferon","interleukin_7_mediated_signaling_pathway","interleukin_9_mediated_signaling_pathway","positive_regulation_of_erythrocyte_differentiation","negative_regulation_of_developmental_process","type_II_interferon_mediated_signaling_pathway","metanephric_mesenchymal_cell_differentiation","cell_surface_receptor_signaling_pathway_via_STAT","positive_regulation_of_interferon_alpha_production","positive_regulation_of_fat_cell_differentiation","dendrite_development","cerebellum_development","regulation_of_long_term_neuronal_synaptic_plastici","regulation_of_dendritic_spine_maintenance","positive_regulation_of_JNK_cascade","positive_regulation_of_astrocyte_differentiation","negative_regulation_of_neurogenesis","positive_regulation_of_neutrophil_chemotaxis","extrinsic_apoptotic_signaling_pathway_in_absence_o","lipopolysaccharide_mediated_signaling_pathway","leukotriene_metabolic_process","microglia_development","negative_regulation_of_interleukin_12_production","positive_regulation_of_intracellular_signal_transd","CD8_positive__alpha_beta_T_cell_activation","positive_regulation_of_protein_phosphorylation","positive_regulation_of_T_cell_proliferation","regulation_of_canonical_NF_kappaB_signal_transduct","positive_regulation_of_release_of_sequestered_calc","complement_activation__classical_pathway","T_cell_chemotaxis","killing_of_cells_of_another_organism","astrocyte_activation","positive_regulation_of_chemotaxis","synapse_pruning","cell_population_proliferation","negative_regulation_of_gene_expression","protein_catabolic_process","negative_regulation_of_neuron_apoptotic_process","gene_expression","liver_development","homophilic_cell_cell_adhesion","synaptic_membrane_adhesion","tumor_necrosis_factor_mediated_signaling_pathway","response_to_exogenous_dsRNA","interleukin_1_mediated_signaling_pathway","cell_surface_receptor_protein_tyrosine_kinase_sign","regulation_of_cell_shape","blastocyst_hatching","microglial_cell_activation_involved_in_immune_resp","lysosome_organization","lysosomal_transport","lysosomal_lumen_acidification","embryo_implantation","response_to_estradiol","locomotory_exploration_behavior","chondrocyte_proliferation","synaptic_vesicle_endocytosis","positive_regulation_of_axon_regeneration","positive_regulation_of_epithelial_cell_proliferati","regulation_of_inflammatory_response","regulation_of_developmental_process","protein_stabilization","negative_regulation_of_hydrolase_activity","establishment_of_localization_in_cell","retina_development_in_camera_type_eye","male_mating_behavior","negative_regulation_of_respiratory_burst_involved_","positive_regulation_of_dendritic_spine_development","neural_precursor_cell_proliferation","maintenance_of_synapse_structure","positive_regulation_of_defense_response_to_bacteri","negative_regulation_of_neutrophil_activation","positive_regulation_of_protein_folding","negative_regulation_of_microglial_cell_activation","lysosomal_protein_catabolic_process","regulation_of_lysosome_organization","positive_regulation_of_lysosome_organization","osteoclast_differentiation","cellular_response_to_calcium_ion","monoatomic_ion_transport","intracellular_iron_ion_homeostasis","biomineral_tissue_development","secretory_granule_organization","ossification","chondrocyte_differentiation","myeloid_leukocyte_differentiation","hemopoiesis","neuron_differentiation","positive_regulation_of_cytokine_production","positive_regulation_of_interleukin_8_production","positive_regulation_of_osteoblast_differentiation","positive_regulation_of_type_I_interferon_productio","positive_regulation_of_extrinsic_apoptotic_signali","positive_regulation_of_cytosolic_calcium_ion_conce","positive_regulation_of_apoptotic_process","negative_regulation_of_inflammatory_response","neutrophil_mediated_immunity","negative_regulation_of_cell_adhesion","neutrophil_degranulation","immunoglobulin_mediated_immune_response","positive_regulation_of_MAPK_cascade","protein_autophosphorylation","response_to_yeast","protein_targeting_to_membrane","defense_response_to_fungus","cellular_response_to_testosterone_stimulus","reactive_oxygen_species_biosynthetic_process","response_to_virus","positive_regulation_of_interferon_beta_production","toll_like_receptor_4_signaling_pathway","type_I_interferon_mediated_signaling_pathway","response_to_hypoxia","response_to_fatty_acid","cellular_response_to_glucose_stimulus","positive_regulation_of_cold_induced_thermogenesis","phospholipase_C_activating_G_protein_coupled_recep","extracellular_matrix_organization","canonical_NF_kappaB_signal_transduction","peptidyl_tyrosine_phosphorylation","positive_regulation_of_interleukin_10_production","bone_development","cellular_response_to_mechanical_stimulus","germinal_center_formation","natural_killer_cell_degranulation","intracellular_signal_transduction","B_cell_proliferation","negative_regulation_of_insulin_receptor_signaling_","cell_chemotaxis","T_cell_proliferation","response_to_molecule_of_bacterial_origin","natural_killer_cell_proliferation","positive_regulation_of_type_I_hypersensitivity","neutrophil_activation_involved_in_immune_response","regulation_of_platelet_activation","receptor_internalization","negative_regulation_of_interleukin_1_beta_producti","negative_regulation_of_interleukin_6_production","positive_regulation_of_interleukin_4_production","positive_regulation_of_T_cell_receptor_signaling_p","cellular_response_to_low_density_lipoprotein_parti","protein_localization_to_plasma_membrane","positive_regulation_of_protein_localization_to_cel","regulation_of_protein_phosphorylation","positive_regulation_of_mesenchymal_cell_proliferat","response_to_xenobiotic_stimulus","regulation_of_gene_expression","positive_regulation_of_endothelial_cell_migration","T_cell_differentiation","positive_regulation_of_osteoblast_proliferation","response_to_peptide_hormone","positive_regulation_of_mitotic_nuclear_division","defense_response_to_Gram_negative_bacterium","T_cell_receptor_signaling_pathway","cellular_response_to_transforming_growth_factor_be","cell_cell_adhesion","establishment_or_maintenance_of_cell_polarity","positive_regulation_of_lamellipodium_assembly","regulation_of_cell_substrate_adhesion","cell_projection_assembly","cortical_cytoskeleton_organization","regulation_of_T_cell_proliferation","erythrocyte_enucleation","regulation_of_mast_cell_degranulation","bone_resorption","homeostasis_of_number_of_cells","complement_receptor_mediated_signaling_pathway","regulation_of_calcium_mediated_signaling","neutrophil_homeostasis","response_to_ischemia","response_to_stress","anatomical_structure_morphogenesis","positive_regulation_of_macromolecule_metabolic_pro","telencephalon_development","dentate_gyrus_development","olfactory_bulb_development","forebrain_neuron_differentiation","regulation_of_cell_morphogenesis","negative_regulation_of_epithelial_cell_differentia","ruffle_organization","cellular_response_to_macrophage_colony_stimulating","host_mediated_activation_of_viral_process","regulation_of_bone_resorption","cell_cell_junction_maintenance","positive_regulation_of_osteoclast_differentiation","positive_regulation_of_lymphocyte_proliferation","positive_regulation_of_protein_tyrosine_kinase_act","microglial_cell_proliferation","positive_regulation_of_macrophage_proliferation","positive_regulation_of_cell_cycle_G1_S_phase_trans","neuron_projection_extension","positive_regulation_of_cell_motility","positive_regulation_of_myoblast_proliferation","phagocytosis__recognition","positive_regulation_of_phagocytosis__engulfment","negative_regulation_of_viral_transcription","response_to_interferon_alpha","host_mediated_suppression_of_symbiont_invasion","DNA_templated_transcription","cholesterol_metabolic_process","myeloid_cell_differentiation","macrophage_differentiation","fat_cell_differentiation","cellular_response_to_tumor_necrosis_factor","blood_coagulation","response_to_wounding","negative_regulation_of_peptidase_activity","negative_regulation_of_platelet_activation","negative_regulation_of_sodium_ion_transport","negative_regulation_of_protein_processing","negative_regulation_of_blood_coagulation","negative_regulation_of_cell_growth","secretion_by_cell","negative_regulation_of_protein_catabolic_process","negative_regulation_of_proteolysis","regulation_of_timing_of_cell_differentiation","detection_of_mechanical_stimulus_involved_in_senso","negative_regulation_of_phosphatidylinositol_3_kina","regulation_of_synaptic_transmission__glutamatergic","long_term_synaptic_potentiation","innervation","B_cell_proliferation_involved_in_immune_response","positive_regulation_of_lipopolysaccharide_mediated","positive_regulation_of_GTPase_activity","phagocytosis","cellular_response_to_amino_acid_starvation","regulation_of_small_GTPase_mediated_signal_transdu","negative_regulation_of_small_GTPase_mediated_signa","regulation_of_ARF_protein_signal_transduction","endochondral_ossification","BMP_signaling_pathway","positive_regulation_of_T_cell_differentiation","negative_regulation_of_bone_resorption","spermatid_differentiation","negative_regulation_of_type_I_interferon_productio","negative_regulation_of_innate_immune_response","positive_regulation_of_non_canonical_NF_kappaB_sig","pattern_recognition_receptor_signaling_pathway","regulation_of_cytokine_production_involved_in_immu","toll_like_receptor_7_signaling_pathway","fever_generation","response_to_carbohydrate","vascular_endothelial_growth_factor_production","positive_regulation_of_vascular_endothelial_growth","positive_regulation_of_platelet_derived_growth_fac","positive_regulation_of_epithelial_to_mesenchymal_t","positive_regulation_of_macrophage_derived_foam_cel","negative_regulation_of_D_glucose_transmembrane_tra","negative_regulation_of_glutamate_secretion","hyaluronan_biosynthetic_process","positive_regulation_of_prostaglandin_biosynthetic_","positive_regulation_of_fever_generation","positive_regulation_of_prostaglandin_secretion","positive_regulation_of_granulocyte_macrophage_colo","positive_regulation_of_stress_activated_MAPK_casca","positive_regulation_of_immature_T_cell_proliferati","response_to_ATP","positive_regulation_of_heterotypic_cell_cell_adhes","social_behavior","ectopic_germ_cell_programmed_cell_death","negative_regulation_of_neuron_differentiation","positive_regulation_of_glial_cell_differentiation","negative_regulation_of_lipid_metabolic_process","regulation_of_defense_response_to_virus_by_host","regulation_of_neurogenesis","regulation_of_insulin_secretion","negative_regulation_of_synaptic_transmission","leukocyte_migration","negative_regulation_of_lipid_catabolic_process","positive_regulation_of_lipid_catabolic_process","positive_regulation_of_membrane_protein_ectodomain","positive_regulation_of_cell_division","positive_regulation_of_glial_cell_proliferation","epithelial_tube_branching_involved_in_lung_morphog","regulation_of_ERK1_and_ERK2_cascade","monocyte_aggregation","response_to_interleukin_1","cellular_response_to_xenobiotic_stimulus","positive_regulation_of_p38MAPK_cascade","regulation_of_establishment_of_endothelial_barrier","negative_regulation_of_secretion_by_cell","positive_regulation_of_tight_junction_disassembly","negative_regulation_of_neural_precursor_cell_proli","positive_regulation_of_T_helper_1_cell_cytokine_pr","negative_regulation_of_extrinsic_apoptotic_signali","release_of_cytochrome_c_from_mitochondria","positive_regulation_of_leukocyte_migration","cell_surface_pattern_recognition_receptor_signalin","MyD88_dependent_toll_like_receptor_signaling_pathw","learning","mitochondrial_fusion","intrinsic_apoptotic_signaling_pathway_in_response_","programmed_cell_death","response_to_muscle_activity","positive_regulation_of_Wnt_signaling_pathway","myofibril_assembly","protein_destabilization","central_nervous_system_myelin_formation","response_to_peptidoglycan","regulation_of_tumor_necrosis_factor_production","negative_regulation_of_interleukin_17_production","positive_regulation_of_interleukin_1_beta_producti","positive_regulation_of_interleukin_12_production","positive_regulation_of_interleukin_18_production","negative_regulation_of_protein_sumoylation","toll_like_receptor_2_signaling_pathway","sarcomere_organization","regulation_of_myoblast_differentiation","positive_regulation_of_proteolysis","nitric_oxide_metabolic_process","positive_regulation_of_oligodendrocyte_differentia","negative_regulation_of_phagocytosis","response_to_calcium_ion","negative_regulation_of_synapse_assembly","positive_regulation_of_macrophage_cytokine_product","muscle_structure_development","protein_containing_complex_assembly","G1_to_G0_transition_involved_in_cell_differentiati","cellular_response_to_lipoteichoic_acid","cellular_response_to_peptidoglycan","protein_localization_to_membrane","self_proteolysis","antibacterial_innate_immune_response","positive_regulation_of_xenophagy","positive_regulation_of_vascular_associated_smooth_","negative_regulation_of_skeletal_muscle_cell_differ","Rac_protein_signal_transduction","negative_regulation_of_smooth_muscle_cell_prolifer","actin_filament_bundle_assembly","actin_crosslink_formation","negative_regulation_of_smooth_muscle_cell_chemotax","positive_regulation_of_smooth_muscle_cell_chemotax","positive_regulation_of_mononuclear_cell_migration","positive_regulation_of_fibroblast_growth_factor_pr","ruffle_assembly","positive_regulation_of_G1_S_transition_of_mitotic_","branching_involved_in_blood_vessel_morphogenesis","ameboidal_type_cell_migration","neuron_migration","positive_regulation_of_endothelial_cell_proliferat","germ_cell_development","brain_development","motor_neuron_axon_guidance","adult_locomotory_behavior","germ_cell_migration","neuron_remodeling","telencephalon_cell_migration","regulation_of_cell_migration","animal_organ_regeneration","positive_regulation_of_dopamine_secretion","integrin_activation","CXCL12_activated_CXCR4_signaling_pathway","positive_regulation_of_neuron_differentiation","positive_regulation_of_axon_extension_involved_in_","synapse_organization","induction_of_positive_chemotaxis","detection_of_temperature_stimulus_involved_in_sens","regulation_of_calcium_ion_transport","dopaminergic_neuron_differentiation","positive_regulation_of_calcium_ion_import","positive_regulation_of_myoblast_fusion","negative_regulation_of_intrinsic_apoptotic_signali","negative_regulation_of_leukocyte_tethering_or_roll","cellular_response_to_chemokine","negative_regulation_of_dendritic_cell_apoptotic_pr","cell_surface_receptor_signaling_pathway_via_JAK_ST","memory","interleukin_3_mediated_signaling_pathway","positive_regulation_of_leukocyte_proliferation","cellular_response_to_amyloid_beta","axon_guidance","biological_process","response_to_angiotensin","protein_import_into_nucleus","negative_regulation_of_macrophage_derived_foam_cel","negative_regulation_of_lipid_storage","signal_transduction_involved_in_regulation_of_gene","response_to_muramyl_dipeptide","response_to_muscle_stretch","non_canonical_NF_kappaB_signal_transduction","negative_regulation_of_protein_import_into_nucleus","negative_regulation_of_myeloid_cell_differentiatio","negative_regulation_of_Notch_signaling_pathway","positive_regulation_of_transcription_initiation_by","nucleotide_binding_oligomerization_domain_containi","negative_regulation_of_cytokine_production_involve","mitochondrial_fission","response_to_superoxide","glycolytic_process","glutamine_metabolic_process","mitochondrial_transport","lipid_transport","response_to_cold","response_to_glucose","long_chain_fatty_acid_transport","cellular_response_to_insulin_stimulus","cellular_response_to_hormone_stimulus","regulation_of_mitochondrial_membrane_potential","negative_regulation_of_insulin_secretion_involved_","L_aspartate_transmembrane_transport","response_to_dexamethasone","reactive_oxygen_species_metabolic_process","liver_regeneration","sulfate_transmembrane_transport","chloride_transmembrane_transport","proton_transmembrane_transport","mitochondrial_transmembrane_transport","adaptive_thermogenesis","spermatogenesis","positive_regulation_of_natural_killer_cell_mediate","regulation_of_synapse_organization","top_processes","n_processes"
"Il1b",0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative regulation of transcription by RNA polymerase II; fever generation; inflammatory response; inflammatory response; inflammatory response; immune response; immune response; positive regulation of cytosolic calcium ion concentration; memory; positive regulation of cell population proliferation; positive regulation of cell population proliferation; negative regulation of cell population proliferation; negative regulation of cell population proliferation; response to carbohydrate; vascular endothelial growth factor production; vascular endothelial growth factor production; vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of gene expression; positive regulation of gene expression; positive regulation of gene expression; negative regulation of gene expression; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of epithelial to mesenchymal transition; positive regulation of epithelial to mesenchymal transition; positive regulation of macrophage derived foam cell differentiation; positive regulation of macrophage derived foam cell differentiation; negative regulation of D-glucose transmembrane transport; negative regulation of glutamate secretion; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; hyaluronan biosynthetic process; hyaluronan biosynthetic process; positive regulation of cell migration; positive regulation of cell migration; neutrophil chemotaxis; positive regulation of prostaglandin biosynthetic process; positive regulation of prostaglandin biosynthetic process; positive regulation of fever generation; positive regulation of prostaglandin secretion; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; positive regulation of chemokine production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of interleukin-2 production; positive regulation of interleukin-2 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-8 production; positive regulation of interleukin-8 production; positive regulation of stress-activated MAPK cascade; positive regulation of immature T cell proliferation in thymus; positive regulation of immature T cell proliferation in thymus; response to ATP; response to ATP; positive regulation of heterotypic cell-cell adhesion; positive regulation of heterotypic cell-cell adhesion; social behavior; ectopic germ cell programmed cell death; positive regulation of T cell proliferation; positive regulation of T cell proliferation; positive regulation of apoptotic process; regulation of canonical NF-kappaB signal transduction; regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of MAPK cascade; positive regulation of neuron apoptotic process; positive regulation of nitric oxide biosynthetic process; positive regulation of nitric oxide biosynthetic process; negative regulation of neuron differentiation; positive regulation of glial cell differentiation; positive regulation of angiogenesis; positive regulation of angiogenesis; positive regulation of angiogenesis; negative regulation of lipid metabolic process; positive regulation of mitotic nuclear division; positive regulation of mitotic nuclear division; positive regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; negative regulation of insulin receptor signaling pathway; astrocyte activation; positive regulation of astrocyte differentiation; regulation of defense response to virus by host; positive regulation of inflammatory response; positive regulation of inflammatory response; regulation of neurogenesis; negative regulation of neurogenesis; regulation of insulin secretion; regulation of insulin secretion; negative regulation of synaptic transmission; defense response to Gram-positive bacterium; defense response to Gram-positive bacterium; leukocyte migration; negative regulation of lipid catabolic process; negative regulation of lipid catabolic process; positive regulation of lipid catabolic process; positive regulation of membrane protein ectodomain proteolysis; positive regulation of membrane protein ectodomain proteolysis; positive regulation of cell division; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of glial cell proliferation; positive regulation of glial cell proliferation; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; monocyte aggregation; monocyte aggregation; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; response to interleukin-1; response to interleukin-1; cellular response to lipopolysaccharide; cellular response to mechanical stimulus; cellular response to xenobiotic stimulus; positive regulation of neutrophil chemotaxis; extrinsic apoptotic signaling pathway in absence of ligand; cellular response to interleukin-17; positive regulation of p38MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; positive regulation of non-canonical NF-kappaB signal transduction; regulation of establishment of endothelial barrier; regulation of establishment of endothelial barrier; negative regulation of secretion by cell; positive regulation of tight junction disassembly; negative regulation of neural precursor cell proliferation; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",89
