"symbol","signal_transduction","negative_regulation_of_cell_population_proliferati","positive_regulation_of_neuron_apoptotic_process","cellular_response_to_lipopolysaccharide","negative_regulation_of_neuron_apoptotic_process","positive_regulation_of_neuron_projection_developme","positive_regulation_of_transcription_by_RNA_polyme","response_to_bacterium","monoatomic_ion_transport","positive_regulation_of_angiogenesis","inflammatory_response","immune_response","positive_regulation_of_cell_population_proliferati","regulation_of_transcription_by_RNA_polymerase_II","response_to_lipopolysaccharide","response_to_wounding","cytokine_mediated_signaling_pathway","immune_system_process","positive_regulation_of_cell_migration","negative_regulation_of_transcription_by_RNA_polyme","positive_regulation_of_gene_expression","actin_filament_organization","regulation_of_DNA_templated_transcription","blood_coagulation","neutrophil_chemotaxis","positive_regulation_of_astrocyte_differentiation","cellular_response_to_xenobiotic_stimulus","positive_regulation_of_neutrophil_chemotaxis","chemotaxis","positive_regulation_of_leukocyte_migration","positive_regulation_of_chemokine_production","positive_regulation_of_interleukin_8_production","positive_regulation_of_canonical_NF_kappaB_signal_","positive_regulation_of_nitric_oxide_biosynthetic_p","cellular_response_to_type_II_interferon","G_protein_coupled_receptor_signaling_pathway","positive_regulation_of_inflammatory_response","positive_regulation_of_interleukin_6_production","positive_regulation_of_tumor_necrosis_factor_produ","positive_regulation_of_ERK1_and_ERK2_cascade","cell_differentiation","innate_immune_response","response_to_xenobiotic_stimulus","positive_regulation_of_endothelial_cell_migration","cellular_response_to_interleukin_1","cellular_response_to_interleukin_6","cellular_response_to_tumor_necrosis_factor","extrinsic_apoptotic_signaling_pathway_in_absence_o","regulation_of_actin_cytoskeleton_organization","positive_regulation_of_apoptotic_process","positive_regulation_of_MAPK_cascade","positive_regulation_of_type_II_interferon_producti","positive_regulation_of_interleukin_2_production","neuron_differentiation","apoptotic_process","positive_regulation_of_cytokine_production","regulation_of_cell_shape","defense_response_to_Gram_positive_bacterium","positive_regulation_of_phosphatidylinositol_3_kina","positive_regulation_of_DNA_templated_transcription","immunoglobulin_mediated_immune_response","negative_regulation_of_insulin_receptor_signaling_","negative_regulation_of_inflammatory_response","nervous_system_development","superoxide_anion_generation","angiogenesis","positive_regulation_of_endothelial_cell_proliferat","leukocyte_migration_involved_in_inflammatory_respo","chronic_inflammatory_response","monocyte_chemotaxis","intracellular_calcium_ion_homeostasis","cytoskeleton_organization","glial_cell_migration","response_to_mechanical_stimulus","response_to_gamma_radiation","regulation_of_vascular_endothelial_growth_factor_p","positive_regulation_of_macrophage_chemotaxis","response_to_activity","negative_regulation_of_angiogenesis","sensory_perception_of_pain","positive_regulation_of_cell_cell_adhesion","animal_organ_regeneration","response_to_progesterone","cellular_response_to_insulin_stimulus","positive_regulation_of_collagen_biosynthetic_proce","response_to_tumor_necrosis_factor","cellular_response_to_macrophage_colony_stimulating","cellular_response_to_platelet_derived_growth_facto","response_to_amino_acid","astrocyte_cell_migration","response_to_ethanol","positive_regulation_of_cell_adhesion","vascular_endothelial_growth_factor_receptor_signal","eosinophil_chemotaxis","macrophage_chemotaxis","lymphocyte_chemotaxis","positive_regulation_of_synaptic_transmission","positive_regulation_of_T_cell_activation","positive_chemotaxis","response_to_glucocorticoid","positive_regulation_of_synaptic_transmission__glut","mammary_gland_involution","maternal_process_involved_in_female_pregnancy","maternal_process_involved_in_parturition","antimicrobial_humoral_immune_response_mediated_by_","cellular_response_to_retinoic_acid","cellular_response_to_ATP","cellular_response_to_glucose_stimulus","cellular_response_to_estradiol_stimulus","cellular_response_to_fatty_acid","cellular_response_to_lipoprotein_particle_stimulus","cellular_response_to_dexamethasone_stimulus","positive_regulation_of_monocyte_chemotaxis","positive_regulation_of_calcium_ion_import","positive_regulation_of_wound_healing","positive_regulation_of_protein_targeting_to_membra","energy_homeostasis","positive_regulation_of_glutamate_receptor_signalin","negative_regulation_of_vascular_endothelial_cell_p","negative_regulation_of_G1_S_transition_of_mitotic_","positive_regulation_of_endothelial_cell_apoptotic_","positive_regulation_of_cytosolic_calcium_ion_conce","chemokine_mediated_signaling_pathway","blastocyst_hatching","microglial_cell_activation_involved_in_immune_resp","lysosome_organization","lysosomal_transport","lysosomal_lumen_acidification","embryo_implantation","response_to_estradiol","locomotory_exploration_behavior","chondrocyte_proliferation","negative_regulation_of_innate_immune_response","synaptic_vesicle_endocytosis","positive_regulation_of_axon_regeneration","positive_regulation_of_epithelial_cell_proliferati","regulation_of_inflammatory_response","regulation_of_developmental_process","protein_stabilization","negative_regulation_of_hydrolase_activity","establishment_of_localization_in_cell","retina_development_in_camera_type_eye","male_mating_behavior","negative_regulation_of_respiratory_burst_involved_","positive_regulation_of_dendritic_spine_development","neural_precursor_cell_proliferation","maintenance_of_synapse_structure","positive_regulation_of_defense_response_to_bacteri","negative_regulation_of_neutrophil_activation","positive_regulation_of_protein_folding","negative_regulation_of_microglial_cell_activation","lysosomal_protein_catabolic_process","regulation_of_lysosome_organization","positive_regulation_of_lysosome_organization","negative_regulation_of_DNA_templated_transcription","transforming_growth_factor_beta_receptor_signaling","natural_killer_cell_proliferation","negative_regulation_of_interleukin_1_beta_producti","negative_regulation_of_interleukin_6_production","negative_regulation_of_tumor_necrosis_factor_produ","establishment_or_maintenance_of_cell_polarity","small_GTPase_mediated_signal_transduction","positive_regulation_of_lamellipodium_assembly","regulation_of_cell_substrate_adhesion","cell_projection_assembly","cortical_cytoskeleton_organization","regulation_of_T_cell_proliferation","erythrocyte_enucleation","regulation_of_mast_cell_degranulation","bone_resorption","homeostasis_of_number_of_cells","cell_surface_receptor_signaling_pathway_via_JAK_ST","interleukin_5_mediated_signaling_pathway","interleukin_3_mediated_signaling_pathway","granulocyte_macrophage_colony_stimulating_factor_s","positive_regulation_of_leukocyte_proliferation","liver_development","cell_adhesion","homophilic_cell_cell_adhesion","synaptic_membrane_adhesion","negative_regulation_of_peptidase_activity","negative_regulation_of_platelet_activation","negative_regulation_of_plasminogen_activation","negative_regulation_of_sodium_ion_transport","negative_regulation_of_protein_processing","negative_regulation_of_blood_coagulation","negative_regulation_of_cell_growth","secretion_by_cell","secretory_granule_organization","negative_regulation_of_protein_catabolic_process","negative_regulation_of_proteolysis","regulation_of_timing_of_cell_differentiation","detection_of_mechanical_stimulus_involved_in_senso","negative_regulation_of_phosphatidylinositol_3_kina","regulation_of_synaptic_transmission__glutamatergic","long_term_synaptic_potentiation","innervation","B_cell_proliferation_involved_in_immune_response","positive_regulation_of_lipopolysaccharide_mediated","behavioral_response_to_pain","phagocytosis__engulfment","regulation_of_small_GTPase_mediated_signal_transdu","negative_regulation_of_small_GTPase_mediated_signa","fever_generation","positive_regulation_of_protein_phosphorylation","T_cell_activation_via_T_cell_receptor_contact_with","cell_matrix_adhesion","memory","response_to_carbohydrate","vascular_endothelial_growth_factor_production","positive_regulation_of_vascular_endothelial_growth","positive_regulation_of_platelet_derived_growth_fac","positive_regulation_of_epithelial_to_mesenchymal_t","positive_regulation_of_macrophage_derived_foam_cel","negative_regulation_of_D_glucose_transmembrane_tra","negative_regulation_of_glutamate_secretion","regulation_of_cell_adhesion","hyaluronan_biosynthetic_process","positive_regulation_of_prostaglandin_biosynthetic_","positive_regulation_of_fever_generation","plasminogen_activation","killing_of_cells_of_another_organism","positive_regulation_of_prostaglandin_secretion","positive_regulation_of_granulocyte_macrophage_colo","positive_regulation_of_stress_activated_MAPK_casca","positive_regulation_of_immature_T_cell_proliferati","response_to_ATP","positive_regulation_of_homotypic_cell_cell_adhesio","positive_regulation_of_heterotypic_cell_cell_adhes","protein_localization_to_cell_surface","social_behavior","ectopic_germ_cell_programmed_cell_death","positive_regulation_of_T_cell_proliferation","regulation_of_canonical_NF_kappaB_signal_transduct","positive_regulation_of_JUN_kinase_activity","positive_regulation_of_glial_cell_differentiation","positive_regulation_of_epidermal_growth_factor_rec","negative_regulation_of_lipid_metabolic_process","positive_regulation_of_mitotic_nuclear_division","positive_regulation_of_JNK_cascade","astrocyte_activation","mesenchymal_cell_differentiation","negative_regulation_of_defense_response_to_virus","regulation_of_defense_response_to_virus_by_host","regulation_of_neurogenesis","regulation_of_insulin_secretion","negative_regulation_of_synaptic_transmission","leukocyte_migration","negative_regulation_of_lipid_catabolic_process","positive_regulation_of_lipid_catabolic_process","positive_regulation_of_membrane_protein_ectodomain","positive_regulation_of_cell_division","positive_regulation_of_glial_cell_proliferation","epithelial_cell_differentiation_involved_in_prosta","regulation_of_ERK1_and_ERK2_cascade","monocyte_aggregation","interleukin_1_mediated_signaling_pathway","response_to_interleukin_1","cellular_response_to_mechanical_stimulus","positive_regulation_of_monocyte_chemotactic_protei","positive_regulation_of_extracellular_matrix_disass","positive_regulation_of_release_of_cytochrome_c_fro","cellular_response_to_interleukin_17","positive_regulation_of_p38MAPK_cascade","positive_regulation_of_non_canonical_NF_kappaB_sig","regulation_of_establishment_of_endothelial_barrier","negative_regulation_of_secretion_by_cell","positive_regulation_of_tight_junction_disassembly","negative_regulation_of_neural_precursor_cell_proli","positive_regulation_of_T_helper_1_cell_cytokine_pr","negative_regulation_of_extrinsic_apoptotic_signali","negative_regulation_of_intrinsic_apoptotic_signali","microglial_cell_activation","toll_like_receptor_signaling_pathway","cell_surface_pattern_recognition_receptor_signalin","MyD88_dependent_toll_like_receptor_signaling_pathw","regulation_of_systemic_arterial_blood_pressure","negative_regulation_of_systemic_arterial_blood_pre","leukotriene_metabolic_process","potassium_ion_transport","defense_response","learning","microglia_development","positive_regulation_of_Wnt_signaling_pathway","central_nervous_system_myelin_formation","response_to_peptidoglycan","regulation_of_tumor_necrosis_factor_production","negative_regulation_of_interleukin_12_production","negative_regulation_of_interleukin_17_production","positive_regulation_of_interferon_beta_production","positive_regulation_of_interleukin_1_beta_producti","positive_regulation_of_interleukin_10_production","positive_regulation_of_interleukin_12_production","positive_regulation_of_interleukin_18_production","toll_like_receptor_2_signaling_pathway","monoatomic_ion_transmembrane_transport","nitric_oxide_metabolic_process","positive_regulation_of_receptor_signaling_pathway_","positive_regulation_of_oligodendrocyte_differentia","negative_regulation_of_phagocytosis","positive_regulation_of_phagocytosis","negative_regulation_of_synapse_assembly","regulation_of_resting_membrane_potential","positive_regulation_of_macrophage_cytokine_product","regulation_of_lysosome_size","response_to_fatty_acid","cellular_response_to_lipoteichoic_acid","cellular_response_to_peptidoglycan","potassium_ion_transmembrane_transport","antibacterial_innate_immune_response","positive_regulation_of_NLRP3_inflammasome_complex_","positive_regulation_of_intracellular_signal_transd","positive_regulation_of_xenophagy","positive_regulation_of_vascular_associated_smooth_","cell_population_proliferation","top_processes","n_processes"
"Il1b",0,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative regulation of transcription by RNA polymerase II; fever generation; inflammatory response; inflammatory response; inflammatory response; immune response; immune response; positive regulation of cytosolic calcium ion concentration; memory; positive regulation of cell population proliferation; positive regulation of cell population proliferation; negative regulation of cell population proliferation; negative regulation of cell population proliferation; response to carbohydrate; vascular endothelial growth factor production; vascular endothelial growth factor production; vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of gene expression; positive regulation of gene expression; positive regulation of gene expression; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of epithelial to mesenchymal transition; positive regulation of epithelial to mesenchymal transition; positive regulation of macrophage derived foam cell differentiation; positive regulation of macrophage derived foam cell differentiation; negative regulation of D-glucose transmembrane transport; negative regulation of glutamate secretion; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; hyaluronan biosynthetic process; hyaluronan biosynthetic process; positive regulation of cell migration; positive regulation of cell migration; neutrophil chemotaxis; positive regulation of prostaglandin biosynthetic process; positive regulation of prostaglandin biosynthetic process; positive regulation of fever generation; positive regulation of prostaglandin secretion; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; positive regulation of chemokine production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of interleukin-2 production; positive regulation of interleukin-2 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-8 production; positive regulation of interleukin-8 production; positive regulation of stress-activated MAPK cascade; positive regulation of immature T cell proliferation in thymus; positive regulation of immature T cell proliferation in thymus; response to ATP; response to ATP; positive regulation of heterotypic cell-cell adhesion; positive regulation of heterotypic cell-cell adhesion; social behavior; ectopic germ cell programmed cell death; positive regulation of T cell proliferation; positive regulation of T cell proliferation; positive regulation of apoptotic process; regulation of canonical NF-kappaB signal transduction; regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of MAPK cascade; positive regulation of JUN kinase activity; positive regulation of neuron apoptotic process; positive regulation of nitric oxide biosynthetic process; positive regulation of nitric oxide biosynthetic process; positive regulation of glial cell differentiation; positive regulation of angiogenesis; positive regulation of angiogenesis; positive regulation of angiogenesis; negative regulation of lipid metabolic process; positive regulation of mitotic nuclear division; positive regulation of mitotic nuclear division; positive regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; negative regulation of insulin receptor signaling pathway; astrocyte activation; positive regulation of astrocyte differentiation; regulation of defense response to virus by host; positive regulation of inflammatory response; positive regulation of inflammatory response; regulation of neurogenesis; regulation of insulin secretion; regulation of insulin secretion; negative regulation of synaptic transmission; defense response to Gram-positive bacterium; defense response to Gram-positive bacterium; leukocyte migration; negative regulation of lipid catabolic process; negative regulation of lipid catabolic process; positive regulation of lipid catabolic process; positive regulation of membrane protein ectodomain proteolysis; positive regulation of membrane protein ectodomain proteolysis; positive regulation of cell division; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of glial cell proliferation; positive regulation of glial cell proliferation; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; monocyte aggregation; monocyte aggregation; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; response to interleukin-1; response to interleukin-1; cellular response to lipopolysaccharide; cellular response to mechanical stimulus; cellular response to xenobiotic stimulus; positive regulation of monocyte chemotactic protein-1 production; positive regulation of monocyte chemotactic protein-1 production; positive regulation of neutrophil chemotaxis; extrinsic apoptotic signaling pathway in absence of ligand; cellular response to interleukin-17; positive regulation of p38MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; positive regulation of non-canonical NF-kappaB signal transduction; regulation of establishment of endothelial barrier; regulation of establishment of endothelial barrier; negative regulation of secretion by cell; positive regulation of tight junction disassembly; negative regulation of neural precursor cell proliferation; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",88
"Ccl2",0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"angiogenesis; positive regulation of endothelial cell proliferation; positive regulation of endothelial cell proliferation; leukocyte migration involved in inflammatory response; leukocyte migration involved in inflammatory response; chronic inflammatory response; monocyte chemotaxis; positive regulation of leukocyte migration; positive regulation of leukocyte migration; intracellular calcium ion homeostasis; intracellular calcium ion homeostasis; chemotaxis; inflammatory response; inflammatory response; immune response; cytoskeleton organization; transforming growth factor beta receptor signaling pathway; transforming growth factor beta receptor signaling pathway; glial cell migration; glial cell migration; regulation of cell shape; response to xenobiotic stimulus; response to wounding; response to mechanical stimulus; response to bacterium; response to gamma radiation; regulation of vascular endothelial growth factor production; positive regulation of gene expression; positive regulation of macrophage chemotaxis; positive regulation of macrophage chemotaxis; positive regulation of macrophage chemotaxis; positive regulation of macrophage chemotaxis; response to activity; negative regulation of angiogenesis; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; sensory perception of pain; positive regulation of cell-cell adhesion; positive regulation of cell-cell adhesion; positive regulation of cell migration; neutrophil chemotaxis; neutrophil chemotaxis; animal organ regeneration; response to lipopolysaccharide; response to progesterone; positive regulation of tumor necrosis factor production; positive regulation of tumor necrosis factor production; cellular response to insulin stimulus; positive regulation of collagen biosynthetic process; positive regulation of collagen biosynthetic process; response to tumor necrosis factor; cellular response to macrophage colony-stimulating factor stimulus; cellular response to platelet-derived growth factor stimulus; response to amino acid; negative regulation of neuron apoptotic process; astrocyte cell migration; astrocyte cell migration; response to ethanol; positive regulation of cell adhesion; positive regulation of cell adhesion; vascular endothelial growth factor receptor signaling pathway; vascular endothelial growth factor receptor signaling pathway; eosinophil chemotaxis; macrophage chemotaxis; macrophage chemotaxis; macrophage chemotaxis; lymphocyte chemotaxis; lymphocyte chemotaxis; positive regulation of synaptic transmission; positive regulation of synaptic transmission; positive regulation of T cell activation; positive chemotaxis; response to glucocorticoid; positive regulation of synaptic transmission, glutamatergic; mammary gland involution; maternal process involved in female pregnancy; maternal process involved in parturition; antimicrobial humoral immune response mediated by antimicrobial peptide; chemokine-mediated signaling pathway; chemokine-mediated signaling pathway; chemokine-mediated signaling pathway; cellular response to lipopolysaccharide; cellular response to lipopolysaccharide; cellular response to retinoic acid; cellular response to ATP; cellular response to glucose stimulus; cellular response to type II interferon; cellular response to type II interferon; cellular response to interleukin-1; cellular response to interleukin-1; cellular response to interleukin-6; cellular response to tumor necrosis factor; cellular response to tumor necrosis factor; cellular response to estradiol stimulus; cellular response to fatty acid; cellular response to lipoprotein particle stimulus; cellular response to xenobiotic stimulus; cellular response to dexamethasone stimulus; positive regulation of monocyte chemotaxis; positive regulation of monocyte chemotaxis; positive regulation of monocyte chemotaxis; positive regulation of calcium ion import; positive regulation of wound healing; positive regulation of wound healing; positive regulation of protein targeting to membrane; positive regulation of protein targeting to membrane; energy homeostasis; positive regulation of glutamate receptor signaling pathway; negative regulation of vascular endothelial cell proliferation; negative regulation of G1/S transition of mitotic cell cycle; positive regulation of endothelial cell apoptotic process",79
"Tlr2",1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,"microglial cell activation; positive regulation of cytokine production; positive regulation of cytokine production; toll-like receptor signaling pathway; toll-like receptor signaling pathway; toll-like receptor signaling pathway; immune system process; positive regulation of leukocyte migration; cell surface pattern recognition receptor signaling pathway; MyD88-dependent toll-like receptor signaling pathway; leukotriene metabolic process; defense response; inflammatory response; inflammatory response; immune response; signal transduction; learning; negative regulation of cell population proliferation; response to bacterium; positive regulation of gene expression; positive regulation of neuron projection development; microglia development; positive regulation of Wnt signaling pathway; positive regulation of cell migration; central nervous system myelin formation; response to peptidoglycan; regulation of tumor necrosis factor production; negative regulation of interleukin-12 production; negative regulation of interleukin-17 production; positive regulation of chemokine production; positive regulation of chemokine production; positive regulation of interferon-beta production; positive regulation of interleukin-1 beta production; positive regulation of interleukin-10 production; positive regulation of interleukin-12 production; positive regulation of interleukin-18 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-8 production; positive regulation of tumor necrosis factor production; positive regulation of tumor necrosis factor production; positive regulation of tumor necrosis factor production; toll-like receptor 2 signaling pathway; positive regulation of canonical NF-kappaB signal transduction; positive regulation of MAPK cascade; innate immune response; innate immune response; positive regulation of nitric oxide biosynthetic process; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; nitric oxide metabolic process; positive regulation of receptor signaling pathway via JAK-STAT; positive regulation of oligodendrocyte differentiation; positive regulation of inflammatory response; positive regulation of inflammatory response; negative regulation of phagocytosis; negative regulation of phagocytosis; positive regulation of phagocytosis; defense response to Gram-positive bacterium; defense response to Gram-positive bacterium; negative regulation of synapse assembly; positive regulation of macrophage cytokine production; positive regulation of ERK1 and ERK2 cascade; response to fatty acid; cellular response to lipoteichoic acid; cellular response to lipoteichoic acid; cellular response to peptidoglycan; cellular response to type II interferon; antibacterial innate immune response; positive regulation of intracellular signal transduction; positive regulation of xenophagy; positive regulation of vascular associated smooth muscle cell migration",58
"Grn",1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"blastocyst hatching; microglial cell activation involved in immune response; lysosome organization; lysosomal transport; lysosomal transport; lysosomal transport; lysosomal transport; lysosomal lumen acidification; lysosomal lumen acidification; lysosomal lumen acidification; signal transduction; embryo implantation; positive regulation of cell population proliferation; positive regulation of endothelial cell migration; positive regulation of neuron projection development; positive regulation of neuron projection development; positive regulation of cell migration; positive regulation of cell migration; response to estradiol; locomotory exploration behavior; chondrocyte proliferation; negative regulation of neuron apoptotic process; negative regulation of neuron apoptotic process; negative regulation of neuron apoptotic process; positive regulation of neuron apoptotic process; positive regulation of angiogenesis; negative regulation of innate immune response; synaptic vesicle endocytosis; positive regulation of axon regeneration; positive regulation of epithelial cell proliferation; positive regulation of epithelial cell proliferation; positive regulation of epithelial cell proliferation; regulation of inflammatory response; negative regulation of inflammatory response; regulation of developmental process; protein stabilization; protein stabilization; protein stabilization; negative regulation of hydrolase activity; establishment of localization in cell; retina development in camera-type eye; male mating behavior; negative regulation of respiratory burst involved in inflammatory response; negative regulation of respiratory burst involved in inflammatory response; negative regulation of respiratory burst involved in inflammatory response; positive regulation of dendritic spine development; neural precursor cell proliferation; maintenance of synapse structure; maintenance of synapse structure; positive regulation of defense response to bacterium; negative regulation of neutrophil activation; negative regulation of neutrophil activation; negative regulation of neutrophil activation; positive regulation of protein folding; negative regulation of microglial cell activation; lysosomal protein catabolic process; regulation of lysosome organization; positive regulation of lysosome organization; positive regulation of lysosome organization; positive regulation of lysosome organization",40
