"gene_list","label","n_tfs","n_targets","pct_outdeg","NES","targets"
"LLM_cell_death","Irf8",1,18,37.5,0.931789308143799,"Tlr7; Atf3; Cybb; Rac2; Il1b; Junb; Stat1; Oas1a; Tlr2; C1qb; Ncf1; Grn; Lgmn; Ucp2; Prkcd; Tmbim6; Bcl2a1b; Nfkbia"
"LLM_cell_death","Irf7",1,18,37.5,0.927005384627137,"Tlr7; Atf3; Cybb; Rac2; Il1b; Junb; Stat1; Oas1a; Tlr2; C1qb; Ncf1; Grn; Lgmn; Ucp2; Prkcd; Tmbim6; Bcl2a1b; Nfkbia"
"LLM_cell_death","Irf5",1,18,37.5,0.912396788728685,"Tlr7; Atf3; Cybb; Rac2; Il1b; Junb; Stat1; Oas1a; Tlr2; C1qb; Ncf1; Grn; Lgmn; Ucp2; Prkcd; Tmbim6; Bcl2a1b; Nfkbia"
"LLM_cell_death","Irf2",1,18,37.5,0.917573367997736,"Tlr7; Atf3; Cybb; Rac2; Il1b; Junb; Stat1; Oas1a; Tlr2; C1qb; Ncf1; Grn; Lgmn; Ucp2; Prkcd; Tmbim6; Bcl2a1b; Nfkbia"
"LLM_cell_death","Irf1",1,22,45.8333333333333,0.929523824777772,"Tlr7; Atf3; Cybb; Rac2; Il1b; Nfkbia; Kcnk6; Junb; Stat1; Prkcd; C3; Oas1a; Tlr2; C1qb; Ncf1; Grn; Lgmn; Ucp2; Socs3; Tmbim6; Pgd; Bcl2a1b"
"LLM_cell_death","Yy1",1,27,56.25,0.700946064179884,"Nfkbia; Bcl2a1b; Rac2; Kcnk6; Prkcd; Atf3; Il1b; Stat1; Tlr7; Tlr2; Socs3; Junb; Tnf; Lgmn; Tmbim6; Calr; Nmnat2; Ncf1; C1qc; Pik3cg; C1qb; Grn; Ucp2; Cybb; Tyrobp; Ncf2; Pdia6"
"LLM_cell_death","Stat2",1,18,37.5,1.03910900622245,"Cybb; Junb; Atf3; Tlr7; Stat1; Oas1a; Tlr2; Il1b; Rac2; C1qb; Ncf1; Grn; Lgmn; Ucp2; Prkcd; Tmbim6; Bcl2a1b; Socs3"
"LLM_cell_death","Irf9",1,18,37.5,0.912186777802893,"Cybb; Junb; Atf3; Tlr7; Stat1; Oas1a; Tlr2; Il1b; Rac2; C1qb; Ncf1; Grn; Lgmn; Ucp2; Prkcd; Tmbim6; Bcl2a1b; Nfkbia"
"LLM_cell_death","Fli1",1,26,54.1666666666667,0.888824177721798,"Pik3cg; Junb; Prkcd; Il1b; Bcl2a1b; Rps6ka1; Ncf1; C1qb; Rac2; Cybb; C1qc; Grn; Atf3; Ncf2; Tnf; Ucp2; Ctsd; Kcnk6; Calr; Tmbim6; Lcn2; S100a8; C1qa; Tlr2; Nfkbia; Socs3"
"LLM_cell_death","Ets2",1,23,47.9166666666667,0.905279432347518,"Pik3cg; Junb; Prkcd; Il1b; Bcl2a1b; Rps6ka1; Ncf1; C1qb; Rac2; Cybb; C1qc; Grn; Atf3; Ncf2; Tnf; Ucp2; Ctsd; Tmbim6; S100a8; C1qa; Tlr2; Nfkbia; Socs3"
"LLM_cell_death","Elf4",1,19,39.5833333333333,0.869686502396882,"Pik3cg; Junb; Prkcd; Il1b; Bcl2a1b; Rps6ka1; Ncf1; C1qb; Rac2; Cybb; C1qc; Grn; Atf3; Ncf2; Tnf; Ucp2; Tmbim6; Ctsd; Socs3"
"LLM_cell_death","Runx2",1,14,29.1666666666667,0.841367133690259,"Pik3cg; Junb; Prkcd; Il1b; Bcl2a1b; Rps6ka1; Ncf1; C1qb; Rac2; Cybb; C1qc; Grn; Atf3; Ncf2"
"LLM_cell_death","Nr3c1",1,24,50,0.803222128208084,"Pik3cg; Junb; Prkcd; Il1b; Bcl2a1b; Rps6ka1; Ncf1; C1qb; Rac2; Cybb; C1qc; Grn; Atf3; Ncf2; Socs3; Tmbim6; Pgd; Ctsd; Ucp2; S100a8; C1qa; Tlr2; Nfkbia; Tspo"
"LLM_cell_death","Runx3",1,14,29.1666666666667,0.848662726006643,"Pik3cg; Junb; Prkcd; Il1b; Bcl2a1b; Rps6ka1; Ncf1; C1qb; Rac2; Cybb; C1qc; Grn; Atf3; Ncf2"
"LLM_cell_death","Runx1",1,8,16.6666666666667,0.621081504785425,"Junb; Prkcd; Bcl2a1b; Pik3cg; Tnf; Ctsd; Atf3; Cybb"
"LLM_cell_death","Cebpa",1,17,35.4166666666667,0.779002922218598,"Lcn2; Nfkbia; S100a8; Tspo; Il1b; Tlr7; Atf3; Xdh; Junb; Tmbim6; Prkcd; C3; Nmnat2; Tnf; Lgals9; Grn; C1qa"
"LLM_cell_death","Cebpb",1,17,35.4166666666667,0.764298665969016,"Lcn2; Nfkbia; S100a8; Tspo; Il1b; Tlr7; Atf3; Xdh; Junb; Tmbim6; Prkcd; C3; Nmnat2; Tnf; Lgals9; Grn; C1qa"
"LLM_cell_death","Smad3",1,15,31.25,0.85740132490412,"C3; Tspo; Prkcd; Tnf; Il1b; Junb; Lcn2; Ncf2; Atf3; C1qb; Socs3; Ncf1; Ucp2; Pgd; Kcnk6"
"LLM_cell_death","Tbp",1,25,52.0833333333333,0.765621815939988,"C1qc; Junb; Pik3cg; Il1b; C1qb; Ncf1; Bcl2a1b; Grn; Ucp2; Prkcd; Cybb; Rac2; Tlr7; Tyrobp; Ncf2; Tmbim6; Atf3; Nmnat2; Calr; S100a8; Socs3; Tspo; Tnf; Nfkbia; Kcnk6"
"LLM_cell_death","Jun",1,3,6.25,NA,"Atf3; Bcl2a1b; Cybb"
"LLM_cell_death","Stat3",1,3,6.25,NA,"Socs3; Junb; Atf3"
"LLM_metabolism","Irf2",1,27,39.7058823529412,0.957368462736798,"Psme1; Psmb9; Cybb; Slc15a3; Psmb8; Psmb10; Lrp5; Ctsc; Ucp2; Lgmn; Psap; Rac2; Ctsz; Spint1; Capn3; Cebpa; Npc2; Pik3cg; Nmnat2; Fgfr4; Cndp2; Cmklr1; Slco2b1; Serpine2; Oas1a; Ncf1; Grn"
"LLM_metabolism","Irf1",1,27,39.7058823529412,0.957207342257675,"Psme1; Psmb9; Cybb; Slc15a3; Psmb8; Psmb10; Lrp5; Ctsc; Ucp2; Lgmn; Psap; Rac2; Ctsz; Spint1; Capn3; Cebpa; Npc2; Pik3cg; Nmnat2; Fgfr4; Cndp2; Cmklr1; Slco2b1; Serpine2; Oas1a; Ncf1; Grn"
"LLM_metabolism","Irf7",1,27,39.7058823529412,0.959395852432869,"Psme1; Psmb9; Cybb; Slc15a3; Psmb8; Psmb10; Lrp5; Ctsc; Ucp2; Lgmn; Psap; Rac2; Ctsz; Spint1; Capn3; Cebpa; Npc2; Pik3cg; Nmnat2; Fgfr4; Cndp2; Slco2b1; Cmklr1; Serpine2; Oas1a; Ncf1; Grn"
"LLM_metabolism","Irf5",1,27,39.7058823529412,0.958973995946981,"Psme1; Psmb9; Cybb; Slc15a3; Psmb8; Psmb10; Lrp5; Ctsc; Ucp2; Lgmn; Psap; Rac2; Ctsz; Spint1; Capn3; Cebpa; Npc2; Pik3cg; Nmnat2; Fgfr4; Cndp2; Slco2b1; Cmklr1; Serpine2; Oas1a; Ncf1; Grn"
"LLM_metabolism","Irf8",1,28,41.1764705882353,0.38670625744785,"Psme1; Psmb9; Cybb; Slc15a3; Psmb8; Psmb10; Lrp5; Ctsc; Ucp2; Lgmn; Psap; Rac2; Ctsz; Spint1; Capn3; Cebpa; Npc2; Pik3cg; Nmnat2; Fgfr4; Cndp2; Slco2b1; Serpine2; Plbd1; Cmklr1; Oas1a; Ncf1; Grn"
"LLM_metabolism","Irf9",1,19,27.9411764705882,1.11310123296891,"Psme1; Psmb9; Cybb; Slc15a3; Psmb8; Psmb10; Lrp5; Ctsc; Ucp2; Lgmn; Psap; Cebpa; Rac2; Slco2b1; Cmklr1; Serpine2; Oas1a; Ncf1; Grn"
"LLM_metabolism","Stat1",1,32,47.0588235294118,1.11325500021759,"Psme1; Psmb9; Cybb; Slc15a3; Psmb8; Psmb10; Plau; Abcc3; Fgfr4; Spint1; Slco2b1; Lrp5; Ctsc; Ucp2; Lgmn; Psap; Rac2; Ctsz; Capn3; Cebpa; Npc2; Pik3cg; Nmnat2; Cndp2; Ltf; Laptm5; Cmklr1; Serpine2; Oas1a; Ncf1; Grn; Hp"
"LLM_metabolism","Stat2",1,24,35.2941176470588,1.2314249089681,"Psme1; Psmb9; Cybb; Slc15a3; Psmb8; Psmb10; Lrp5; Ctsc; Ucp2; Lgmn; Psap; Cebpa; Ltf; Laptm5; Ctsz; Slco2b1; Cmklr1; Serpine2; Oas1a; Rac2; Ncf1; Grn; Hp; Plau"
"LLM_metabolism","Jun",1,18,26.4705882352941,0.885620284132018,"Plau; Abcc3; Fgfr4; Spint1; Slco2b1; Cybb; Psmb9; Slc15a3; Psmb10; Ctsc; Ddost; Ltf; Psap; Tspo; Cmklr1; Ctsd; Ctsz; Cebpa"
"LLM_metabolism","E2f6",1,16,23.5294117647059,1.00184564616873,"Cybb; Grn; Ctsc; Erp29; Psmb8; Plau; Serpine2; Ucp2; Rac2; Slco2b1; Slc15a3; Laptm5; Calr; Nmnat2; Cmklr1; Pik3cg"
"LLM_metabolism","Cebpa",1,17,25,1.14093150188885,"Plau; Spint1; Cebpa; Cybb; Lcn2; Cmklr1; Plcb2; Hp; Tspo; Ltf; Ctsz; Xdh; Nmnat2; Slco2b1; Capn3; Grn; Naglu"
"LLM_metabolism","Ehf",1,21,30.8823529411765,0.839481777839712,"Plau; Pik3cg; Cybb; Laptm5; Ncf2; Apobr; Psap; Npc2; Grn; Calr; Plbd1; Abcc3; Slco2b1; Ctsz; Capn3; Lyz2; Retnlg; Plcb2; Hspbp1; Ddost; Cndp2"
"LLM_metabolism","Ets1",1,26,38.2352941176471,0.849165449158604,"Plau; Pik3cg; Cybb; Laptm5; Ncf2; Apobr; Psap; Npc2; Grn; Calr; Plbd1; Abcc3; Slco2b1; Ctsz; Capn3; Lyz2; Retnlg; Plcb2; Hspbp1; Ddost; Cndp2; Pdia6; Spint1; Lrp5; Tspo; Ifi30"
"LLM_metabolism","Gata1",1,21,30.8823529411765,0.938455389769059,"Plau; Pik3cg; Cybb; Laptm5; Ncf2; Apobr; Psap; Npc2; Grn; Calr; Plbd1; Abcc3; Slco2b1; Ctsz; Capn3; Lyz2; Retnlg; Plcb2; Cebpa; Naglu; Spint1"
"LLM_metabolism","Usf1",1,16,23.5294117647059,0.814818913919042,"Grn; Serpine2; Calr; Erp29; Spint1; Ctsd; Fgfr4; Cebpa; Lrp5; Ctsz; Pik3cg; Capn3; Hspbp1; Naglu; Laptm5; Cmklr1"
"LLM_metabolism","Rela",1,22,32.3529411764706,0.873447763981103,"Rac2; Laptm5; Plau; Cebpa; Plcb2; Lrp5; Cybb; Slco2b1; Cmklr1; Abcc3; Ctsh; Spint1; Psap; Calr; Ncf2; Hp; Lcn2; Nmnat2; Ncf1; Ctsz; Lgmn; Ltf"
"LLM_metabolism","Stat6",1,19,27.9411764705882,0.829052576973081,"Rac2; Laptm5; Plau; Cebpa; Plcb2; Lrp5; Cybb; Slco2b1; Cmklr1; Abcc3; Spint1; Ltf; Ctsz; Ctsh; Hp; Lgmn; Calr; Nmnat2; Ncf1"
"LLM_metabolism","Tfeb",1,16,23.5294117647059,0.829409093272314,"Grn; Erp29; Calr; Serpine2; Spint1; Cndp2; Capn3; Pik3cg; Ctsd; Cebpa; Hspbp1; Naglu; Ctsz; Trem2; Plau; Slco2b1"
"LLM_metabolism","Yy1",1,34,50,1.1039106879011,"Laptm5; Spint1; Rac2; Plbd1; Serpine2; Pik3cg; Lyz2; Ctsc; Ncf1; Grn; Ucp2; Plau; Cybb; Abcc3; Retnlg; Cebpa; Ncf2; Cmklr1; Nmnat2; Erp29; Ctsz; Capn3; Slco2b1; Cndp2; Pgd; Lcn2; Hp; Tspo; Lrp5; Ctsh; Plcb2; Lgmn; Calr; Ltf"
"LLM_metabolism","Nfatc3",1,32,47.0588235294118,1.11831898571394,"Laptm5; Spint1; Rac2; Plbd1; Serpine2; Pik3cg; Lyz2; Ctsc; Ncf1; Grn; Ucp2; Plau; Cybb; Abcc3; Retnlg; Cebpa; Ncf2; Cmklr1; Nmnat2; Erp29; Ctsz; Capn3; Slco2b1; Cndp2; Pgd; Ctsh; Plcb2; Psap; Calr; Lrp5; Hp; Lcn2"
"LLM_metabolism","Myf6",1,15,22.0588235294118,0.803915623660462,"Grn; Serpine2; Erp29; Calr; Spint1; Capn3; Pik3cg; Ctsd; Cebpa; Hspbp1; Naglu; Ctsz; Trem2; Plau; Slco2b1"
"LLM_metabolism","Ets2",1,9,13.2352941176471,-0.355441477561894,"Hspbp1; Ddost; Pik3cg; Cndp2; Pdia6; Spint1; Lrp5; Tspo; Ifi30"
"LLM_metabolism","Fli1",1,13,19.1176470588235,-0.353641798331555,"Hspbp1; Ddost; Pik3cg; Cndp2; Nmnat2; Rac2; Cmklr1; Laptm5; Pdia6; Spint1; Lrp5; Tspo; Ifi30"
"LLM_metabolism","Elf4",1,8,11.7647058823529,-0.255573923494698,"Hspbp1; Ddost; Pik3cg; Cndp2; Nmnat2; Rac2; Cmklr1; Laptm5"
"LLM_metabolism","Tbp",1,31,45.5882352941176,1.25634878346357,"Plbd1; Serpine2; Pik3cg; Lyz2; Ctsc; Ncf1; Laptm5; Grn; Ucp2; Plau; Cybb; Rac2; Abcc3; Retnlg; Cebpa; Ncf2; Cmklr1; Nmnat2; Erp29; Ctsz; Capn3; Slco2b1; Cndp2; Pgd; Lcn2; Plcb2; Hp; Tspo; Ltf; Xdh; Spint1"
"LLM_metabolism","Stat3",1,6,8.82352941176471,1.07177226031836,"Ltf; Laptm5; Ctsz; Slco2b1; Hp; Plau"
"LLM_metabolism","Nr3c1",1,18,26.4705882352941,0.955159854306259,"Plau; Spint1; Cebpa; Cybb; Lcn2; Cmklr1; Plcb2; Hp; Tspo; Ltf; Ctsz; Xdh; Nmnat2; Slco2b1; Naglu; Abcc3; Trem2; Capn3"
"LLM_metabolism","Sox10",1,18,26.4705882352941,0.93867842735868,"Plau; Spint1; Cebpa; Cybb; Lcn2; Cmklr1; Plcb2; Hp; Tspo; Ltf; Ctsz; Xdh; Nmnat2; Slco2b1; Cndp2; Capn3; Laptm5; Calr"
"LLM_metabolism","Cebpb",1,17,25,1.13342608424984,"Plau; Spint1; Cebpa; Cybb; Lcn2; Cmklr1; Plcb2; Hp; Tspo; Ltf; Ctsz; Xdh; Nmnat2; Slco2b1; Capn3; Grn; Naglu"
"LLM_metabolism","Cebpd",1,14,20.5882352941176,0.966502077475525,"Cybb; Plau; Lcn2; Cmklr1; Plcb2; Hp; Tspo; Ltf; Cebpa; Ctsz; Xdh; Nmnat2; Spint1; Slco2b1"
"LLM_metabolism","Runx2",1,2,2.94117647058824,NA,"Apobr; Nmnat2"
"LLM_metabolism","Thra",1,3,4.41176470588235,NA,"Cebpa; Naglu; Ctsz"
"LLM_metabolism","Smad3",1,4,5.88235294117647,NA,"Ctsz; Trem2; Plau; Slco2b1"
