"symbol","immune_system_process","signal_transduction","inflammatory_response","positive_regulation_of_transcription_by_RNA_polyme","G_protein_coupled_receptor_signaling_pathway","innate_immune_response","cytokine_mediated_signaling_pathway","negative_regulation_of_angiogenesis","immune_response","response_to_bacterium","positive_regulation_of_angiogenesis","defense_response_to_Gram_positive_bacterium","antigen_processing_and_presentation","antigen_processing_and_presentation_of_exogenous_p","positive_regulation_of_T_cell_activation","prostaglandin_biosynthetic_process","positive_regulation_of_cytokine_mediated_signaling","T_cell_activation_involved_in_immune_response","positive_regulation_of_dendritic_cell_antigen_proc","positive_regulation_of_adaptive_immune_response","positive_regulation_of_type_2_immune_response","negative_regulation_of_mature_B_cell_apoptotic_pro","protein_folding","negative_regulation_of_cell_migration","positive_regulation_of_B_cell_proliferation","negative_regulation_of_DNA_damage_response__signal","positive_thymic_T_cell_selection","negative_thymic_T_cell_selection","negative_regulation_of_T_cell_differentiation","positive_regulation_of_monocyte_differentiation","host_mediated_suppression_of_symbiont_invasion","positive_regulation_of_viral_entry_into_host_cell","positive_regulation_of_fibroblast_proliferation","negative_regulation_of_intrinsic_apoptotic_signali","positive_regulation_of_chemokine__C_X_C_motif__lig","peptide_antigen_assembly_with_MHC_class_II_protein","positive_regulation_of_immune_response","negative_regulation_of_cell_population_proliferati","negative_regulation_of_T_cell_proliferation","regulation_of_transcription_by_RNA_polymerase_II","antibody_dependent_cellular_cytotoxicity","Fc_gamma_receptor_signaling_pathway","actin_filament_organization","small_GTPase_mediated_signal_transduction","regulation_of_immune_response","angiogenesis","positive_regulation_of_DNA_templated_transcription","positive_regulation_of_gene_expression","adaptive_immune_response","positive_regulation_of_cell_migration","negative_regulation_of_neutrophil_activation","response_to_lipopolysaccharide","chemotaxis","positive_regulation_of_interleukin_6_production","defense_response","intracellular_signal_transduction","cellular_defense_response","hydrogen_peroxide_biosynthetic_process","cell_surface_receptor_signaling_pathway","negative_regulation_of_apoptotic_process","positive_regulation_of_chemokine_production","negative_regulation_of_transcription_by_RNA_polyme","positive_regulation_of_T_cell_differentiation","positive_regulation_of_cell_population_proliferati","cellular_response_to_lipopolysaccharide","negative_regulation_of_interleukin_6_production","T_cell_activation","cell_differentiation","positive_regulation_of_phosphatidylinositol_3_kina","immunological_synapse_formation","regulation_of_Rho_protein_signal_transduction","dendritic_cell_migration","negative_regulation_of_T_cell_apoptotic_process","neutrophil_chemotaxis","positive_regulation_of_canonical_NF_kappaB_signal_","positive_regulation_of_neutrophil_chemotaxis","positive_regulation_of_cytosolic_calcium_ion_conce","positive_regulation_of_inflammatory_response","positive_regulation_of_MAPK_cascade","cell_adhesion","apoptotic_process","phagocytosis__engulfment","complement_activation__classical_pathway","antimicrobial_humoral_immune_response_mediated_by_","positive_regulation_of_monocyte_chemotaxis","synapse_pruning","positive_regulation_of_T_cell_migration","antigen_processing_and_presentation_of_peptide_or_","positive_regulation_of_interleukin_8_production","positive_regulation_of_macrophage_chemotaxis","positive_regulation_of_type_II_interferon_producti","cell_population_proliferation","positive_regulation_of_phagocytosis","phospholipase_C_activating_G_protein_coupled_recep","superoxide_anion_generation","immune_response_regulating_cell_surface_receptor_s","T_cell_costimulation","transmembrane_transport","defense_response_to_bacterium","positive_regulation_of_T_cell_mediated_cytotoxicit","antigen_processing_and_presentation_of_peptide_ant","peptide_antigen_assembly_with_MHC_class_I_protein_","positive_regulation_of_T_cell_cytokine_production","regulation_of_membrane_depolarization","iron_ion_transport","sensory_perception_of_smell","learning_or_memory","response_to_metal_ion","antibacterial_humoral_response","antigen_processing_and_presentation_of_endogenous_","T_cell_differentiation_in_thymus","transferrin_transport","protein_refolding","regulation_of_erythrocyte_differentiation","positive_regulation_of_receptor_mediated_endocytos","negative_regulation_of_receptor_mediated_endocytos","negative_regulation_of_epithelial_cell_proliferati","multicellular_organismal_level_iron_ion_homeostasi","cellular_response_to_iron_ion","cellular_response_to_nicotine","amyloid_fibril_formation","positive_regulation_of_cellular_senescence","response_to_wounding","positive_regulation_of_neuron_projection_developme","positive_regulation_of_tumor_necrosis_factor_produ","exocyst_localization","response_to_ethanol","proteolysis","defense_response_to_Gram_negative_bacterium","exocytosis","response_to_nutrient","monoatomic_ion_transmembrane_transport","cellular_response_to_cadmium_ion","cellular_response_to_ethanol","cellular_response_to_hypoxia","response_to_aldosterone","negative_regulation_of_plasminogen_activation","respiratory_burst","regulation_of_DNA_templated_transcription","bone_resorption","negative_regulation_of_peptidyl_tyrosine_phosphory","negative_regulation_of_neuron_apoptotic_process","cellular_response_to_glucose_stimulus","positive_regulation_of_neuron_apoptotic_process","negative_regulation_of_canonical_NF_kappaB_signal_","negative_regulation_of_endothelial_cell_proliferat","positive_regulation_of_mesenchymal_cell_proliferat","positive_regulation_of_defense_response_to_virus_b","tumor_necrosis_factor_mediated_signaling_pathway","response_to_type_I_interferon","response_to_interferon_beta","cellular_response_to_interferon_beta","interleukin_7_mediated_signaling_pathway","interleukin_9_mediated_signaling_pathway","response_to_exogenous_dsRNA","response_to_peptide_hormone","positive_regulation_of_erythrocyte_differentiation","negative_regulation_of_developmental_process","type_II_interferon_mediated_signaling_pathway","type_I_interferon_mediated_signaling_pathway","interleukin_27_mediated_signaling_pathway","metanephric_mesenchymal_cell_differentiation","cell_surface_receptor_signaling_pathway_via_STAT","dendrite_development","cerebellum_development","regulation_of_long_term_neuronal_synaptic_plastici","regulation_of_dendritic_spine_maintenance","immunoglobulin_mediated_immune_response","regulation_of_actin_cytoskeleton_organization","positive_regulation_of_apoptotic_process","cell_chemotaxis","regulation_of_lipopolysaccharide_mediated_signalin","vesicle_mediated_transport","negative_regulation_of_inflammatory_response","negative_regulation_of_DNA_templated_transcription","positive_regulation_of_type_I_interferon_productio","pattern_recognition_receptor_signaling_pathway","positive_regulation_of_interferon_alpha_production","cellular_response_to_virus","positive_regulation_of_intracellular_signal_transd","positive_regulation_of_GTPase_activity","CD8_positive__alpha_beta_T_cell_activation","positive_regulation_of_prostaglandin_biosynthetic_","positive_regulation_of_JNK_cascade","positive_regulation_of_astrocyte_differentiation","regulation_of_ERK1_and_ERK2_cascade","cellular_response_to_xenobiotic_stimulus","positive_regulation_of_monocyte_chemotactic_protei","mitotic_cell_cycle","cytoplasmic_pattern_recognition_receptor_signaling","platelet_formation","negative_regulation_of_lipopolysaccharide_mediated","regulation_of_tumor_necrosis_factor_production","negative_regulation_of_mast_cell_activation_involv","positive_regulation_of_cell_adhesion_mediated_by_i","megakaryocyte_development","negative_regulation_of_MAP_kinase_activity","regulation_of_B_cell_differentiation","regulation_of_release_of_sequestered_calcium_ion_i","platelet_aggregation","negative_regulation_of_inflammatory_response_to_wo","CD27_signaling_pathway","positive_regulation_of_cytokine_production_involve","regulation_of_G1_S_transition_of_mitotic_cell_cycl","regulation_of_MAPK_cascade","regulation_of_apoptotic_process","extrinsic_apoptotic_signaling_pathway_in_absence_o","endocytosis","cellular_response_to_type_II_interferon","cell_surface_receptor_signaling_pathway_via_JAK_ST","response_to_xenobiotic_stimulus","T_cell_differentiation","natural_killer_cell_mediated_cytotoxicity","defense_response_to_virus","cellular_response_to_cytokine_stimulus","cellular_response_to_interleukin_17","regulation_of_canonical_NF_kappaB_signal_transduct","protein_containing_complex_assembly","positive_regulation_of_T_cell_proliferation","positive_regulation_of_nitric_oxide_biosynthetic_p","leukocyte_migration_involved_in_inflammatory_respo","monocyte_chemotaxis","positive_regulation_of_leukocyte_migration","intracellular_calcium_ion_homeostasis","glial_cell_migration","response_to_mechanical_stimulus","response_to_gamma_radiation","regulation_of_vascular_endothelial_growth_factor_p","response_to_activity","sensory_perception_of_pain","response_to_progesterone","positive_regulation_of_collagen_biosynthetic_proce","cellular_response_to_macrophage_colony_stimulating","cellular_response_to_platelet_derived_growth_facto","response_to_amino_acid","astrocyte_cell_migration","vascular_endothelial_growth_factor_receptor_signal","eosinophil_chemotaxis","macrophage_chemotaxis","lymphocyte_chemotaxis","positive_regulation_of_synaptic_transmission","positive_chemotaxis","response_to_glucocorticoid","positive_regulation_of_synaptic_transmission__glut","mammary_gland_involution","maternal_process_involved_in_female_pregnancy","maternal_process_involved_in_parturition","cellular_response_to_retinoic_acid","cellular_response_to_ATP","cellular_response_to_interleukin_1","cellular_response_to_interleukin_6","cellular_response_to_estradiol_stimulus","cellular_response_to_fatty_acid","cellular_response_to_lipoprotein_particle_stimulus","cellular_response_to_dexamethasone_stimulus","positive_regulation_of_protein_targeting_to_membra","positive_regulation_of_glutamate_receptor_signalin","negative_regulation_of_vascular_endothelial_cell_p","negative_regulation_of_G1_S_transition_of_mitotic_","positive_regulation_of_endothelial_cell_apoptotic_","regulation_of_protein_phosphorylation","cell_migration","positive_regulation_of_endothelial_cell_proliferat","animal_organ_regeneration","killing_of_cells_of_another_organism","positive_regulation_of_chemotaxis","positive_regulation_of_calcium_ion_import","cellular_response_to_chemokine","microglial_cell_activation","astrocyte_activation","lysosomal_protein_catabolic_process","liver_development","blastocyst_hatching","lysosome_organization","lysosomal_transport","lysosomal_lumen_acidification","embryo_implantation","response_to_estradiol","locomotory_exploration_behavior","chondrocyte_proliferation","synaptic_vesicle_endocytosis","positive_regulation_of_axon_regeneration","positive_regulation_of_epithelial_cell_proliferati","regulation_of_inflammatory_response","regulation_of_developmental_process","negative_regulation_of_hydrolase_activity","establishment_of_localization_in_cell","retina_development_in_camera_type_eye","male_mating_behavior","negative_regulation_of_respiratory_burst_involved_","positive_regulation_of_dendritic_spine_development","neural_precursor_cell_proliferation","maintenance_of_synapse_structure","positive_regulation_of_defense_response_to_bacteri","positive_regulation_of_protein_folding","negative_regulation_of_microglial_cell_activation","regulation_of_lysosome_organization","positive_regulation_of_lysosome_organization","intracellular_protein_transport","negative_regulation_of_T_cell_receptor_signaling_p","positive_regulation_of_macrophage_cytokine_product","neutrophil_mediated_immunity","negative_regulation_of_cell_adhesion","neutrophil_degranulation","regulation_of_cell_population_proliferation","protein_stabilization","response_to_yeast","protein_targeting_to_membrane","leukotriene_metabolic_process","defense_response_to_fungus","cellular_response_to_testosterone_stimulus","reactive_oxygen_species_biosynthetic_process","positive_regulation_of_ERK1_and_ERK2_cascade","response_to_type_II_interferon","cortical_actin_cytoskeleton_organization","Arp2_3_complex_mediated_actin_nucleation","extracellular_matrix_organization","negative_regulation_of_type_I_interferon_productio","negative_regulation_of_innate_immune_response","positive_regulation_of_non_canonical_NF_kappaB_sig","lipopolysaccharide_mediated_signaling_pathway","receptor_mediated_endocytosis","cellular_response_to_leukemia_inhibitory_factor","monoatomic_ion_transport","intracellular_iron_ion_homeostasis","chondrocyte_differentiation","negative_regulation_of_granulocyte_differentiation","positive_regulation_of_interleukin_2_production","secretory_granule_organization","Fc_epsilon_receptor_signaling_pathway","natural_killer_cell_degranulation","negative_regulation_of_neuron_projection_developme","neuron_differentiation","definitive_hemopoiesis","phagocytosis","natural_killer_cell_proliferation","negative_regulation_of_interleukin_1_beta_producti","protein_dephosphorylation","gene_expression","positive_regulation_of_extrinsic_apoptotic_signali","homophilic_cell_cell_adhesion","positive_regulation_of_natural_killer_cell_mediate","complement_receptor_mediated_signaling_pathway","establishment_or_maintenance_of_cell_polarity","positive_regulation_of_lamellipodium_assembly","regulation_of_cell_substrate_adhesion","cell_projection_assembly","cortical_cytoskeleton_organization","negative_regulation_of_interleukin_12_production","regulation_of_T_cell_proliferation","erythrocyte_enucleation","regulation_of_mast_cell_degranulation","homeostasis_of_number_of_cells","regulation_of_calcium_mediated_signaling","response_to_molecule_of_bacterial_origin","positive_regulation_of_lipopolysaccharide_mediated","response_to_tumor_necrosis_factor","positive_regulation_of_type_IIa_hypersensitivity","phagocytosis__recognition","positive_regulation_of_phagocytosis__engulfment","regulation_of_cell_shape","nervous_system_development","peptidyl_tyrosine_dephosphorylation","positive_regulation_of_cytokine_production","positive_regulation_of_cell_adhesion","superoxide_metabolic_process","response_to_glucose","cellular_response_to_insulin_stimulus","cellular_response_to_hormone_stimulus","reactive_oxygen_species_metabolic_process","positive_regulation_of_cold_induced_thermogenesis","chemokine_mediated_signaling_pathway","positive_regulation_of_receptor_signaling_pathway_","B_cell_proliferation","negative_regulation_of_MAPK_cascade","negative_regulation_of_insulin_receptor_signaling_","blood_coagulation","negative_regulation_of_peptidase_activity","negative_regulation_of_platelet_activation","negative_regulation_of_sodium_ion_transport","negative_regulation_of_protein_processing","negative_regulation_of_blood_coagulation","negative_regulation_of_cell_growth","secretion_by_cell","negative_regulation_of_protein_catabolic_process","negative_regulation_of_proteolysis","regulation_of_timing_of_cell_differentiation","detection_of_mechanical_stimulus_involved_in_senso","negative_regulation_of_phosphatidylinositol_3_kina","regulation_of_synaptic_transmission__glutamatergic","long_term_synaptic_potentiation","innervation","B_cell_proliferation_involved_in_immune_response","negative_regulation_of_signal_transduction","negative_regulation_of_B_cell_receptor_signaling_p","response_to_hypoxia","lipid_metabolic_process","lipid_transport","negative_regulation_of_gene_expression","mast_cell_activation","negative_regulation_of_macrophage_differentiation","toll_like_receptor_signaling_pathway","chronic_inflammatory_response","natural_killer_cell_activation","T_cell_receptor_signaling_pathway","B_cell_receptor_signaling_pathway","response_to_interleukin_18","cellular_response_to_transforming_growth_factor_be","inflammatory_response_to_wounding","positive_regulation_of_endothelial_cell_migration","phosphatidylinositol_mediated_signaling","regulation_of_small_GTPase_mediated_signal_transdu","negative_regulation_of_small_GTPase_mediated_signa","DNA_templated_transcription","Notch_signaling_pathway","myeloid_cell_differentiation","macrophage_differentiation","positive_regulation_of_fat_cell_differentiation","inner_ear_development","interleukin_6_mediated_signaling_pathway","cellular_response_to_tumor_necrosis_factor","energy_homeostasis","regulation_of_ARF_protein_signal_transduction","protein_catabolic_process","positive_regulation_of_signal_transduction","osteoclast_development","positive_regulation_of_canonical_Wnt_signaling_pat","cell_surface_receptor_protein_tyrosine_kinase_sign","integrin_mediated_signaling_pathway","peptidyl_tyrosine_phosphorylation","microglial_cell_activation_involved_in_immune_resp","negative_regulation_of_interleukin_10_production","cellular_response_to_amyloid_beta","negative_regulation_of_mast_cell_activation","regulation_of_macrophage_activation","negative_regulation_of_mast_cell_degranulation","regulation_of_store_operated_calcium_entry","transforming_growth_factor_beta_receptor_signaling","cellular_response_to_amino_acid_starvation","MAPK_cascade","negative_regulation_of_cytokine_production","positive_regulation_of_smooth_muscle_cell_migratio","calcium_mediated_signaling","negative_regulation_of_tumor_necrosis_factor_produ","cellular_response_to_mechanical_stimulus","inflammatory_response_to_antigenic_stimulus","cellular_response_to_nutrient_levels","autocrine_signaling","establishment_of_protein_localization_to_organelle","cellular_response_to_oxidised_low_density_lipoprot","protein_phosphorylation","neutrophil_activation","protein_autophosphorylation","positive_regulation_of_apoptotic_signaling_pathway","autophagy","macrophage_activation_involved_in_immune_response","response_to_virus","toll_like_receptor_4_signaling_pathway","positive_regulation_of_innate_immune_response","positive_regulation_of_neuron_differentiation","negative_regulation_of_neurogenesis","cholesterol_metabolic_process","interleukin_5_mediated_signaling_pathway","interleukin_3_mediated_signaling_pathway","granulocyte_macrophage_colony_stimulating_factor_s","positive_regulation_of_leukocyte_proliferation","actin_cytoskeleton_organization","in_utero_embryonic_development","transcription_by_RNA_polymerase_II","osteoclast_differentiation","positive_regulation_of_cell_differentiation","behavioral_response_to_pain","positive_regulation_of_peptidyl_tyrosine_phosphory","cellular_response_to_calcium_ion","synaptic_membrane_adhesion","top_processes","n_processes"
"Ccl2",0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"angiogenesis; response to hypoxia; positive regulation of endothelial cell proliferation; positive regulation of endothelial cell proliferation; leukocyte migration involved in inflammatory response; leukocyte migration involved in inflammatory response; chronic inflammatory response; monocyte chemotaxis; positive regulation of leukocyte migration; positive regulation of leukocyte migration; intracellular calcium ion homeostasis; intracellular calcium ion homeostasis; chemotaxis; inflammatory response; inflammatory response; immune response; transforming growth factor beta receptor signaling pathway; transforming growth factor beta receptor signaling pathway; glial cell migration; glial cell migration; regulation of cell shape; response to xenobiotic stimulus; response to wounding; response to mechanical stimulus; response to bacterium; response to gamma radiation; regulation of vascular endothelial growth factor production; positive regulation of gene expression; positive regulation of macrophage chemotaxis; positive regulation of macrophage chemotaxis; positive regulation of macrophage chemotaxis; positive regulation of macrophage chemotaxis; response to activity; negative regulation of angiogenesis; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; sensory perception of pain; positive regulation of cell migration; neutrophil chemotaxis; neutrophil chemotaxis; animal organ regeneration; response to lipopolysaccharide; response to progesterone; positive regulation of tumor necrosis factor production; positive regulation of tumor necrosis factor production; cellular response to insulin stimulus; positive regulation of collagen biosynthetic process; positive regulation of collagen biosynthetic process; response to tumor necrosis factor; cellular response to macrophage colony-stimulating factor stimulus; cellular response to platelet-derived growth factor stimulus; response to amino acid; negative regulation of neuron apoptotic process; astrocyte cell migration; astrocyte cell migration; response to ethanol; positive regulation of cell adhesion; positive regulation of cell adhesion; vascular endothelial growth factor receptor signaling pathway; vascular endothelial growth factor receptor signaling pathway; eosinophil chemotaxis; macrophage chemotaxis; macrophage chemotaxis; macrophage chemotaxis; lymphocyte chemotaxis; lymphocyte chemotaxis; positive regulation of synaptic transmission; positive regulation of synaptic transmission; positive regulation of T cell activation; positive chemotaxis; response to glucocorticoid; positive regulation of synaptic transmission, glutamatergic; mammary gland involution; maternal process involved in female pregnancy; maternal process involved in parturition; antimicrobial humoral immune response mediated by antimicrobial peptide; chemokine-mediated signaling pathway; chemokine-mediated signaling pathway; chemokine-mediated signaling pathway; cellular response to lipopolysaccharide; cellular response to lipopolysaccharide; cellular response to retinoic acid; cellular response to ATP; cellular response to glucose stimulus; cellular response to type II interferon; cellular response to type II interferon; cellular response to interleukin-1; cellular response to interleukin-1; cellular response to interleukin-6; cellular response to tumor necrosis factor; cellular response to tumor necrosis factor; cellular response to estradiol stimulus; cellular response to fatty acid; cellular response to lipoprotein particle stimulus; cellular response to xenobiotic stimulus; cellular response to dexamethasone stimulus; positive regulation of monocyte chemotaxis; positive regulation of monocyte chemotaxis; positive regulation of monocyte chemotaxis; positive regulation of calcium ion import; positive regulation of protein targeting to membrane; positive regulation of protein targeting to membrane; energy homeostasis; positive regulation of glutamate receptor signaling pathway; negative regulation of vascular endothelial cell proliferation; negative regulation of G1/S transition of mitotic cell cycle; positive regulation of endothelial cell apoptotic process",77
"Il1b",0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative regulation of transcription by RNA polymerase II; inflammatory response; inflammatory response; inflammatory response; immune response; immune response; positive regulation of cytosolic calcium ion concentration; positive regulation of cell population proliferation; positive regulation of cell population proliferation; negative regulation of cell population proliferation; negative regulation of cell population proliferation; positive regulation of gene expression; positive regulation of gene expression; positive regulation of gene expression; negative regulation of gene expression; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; positive regulation of cell migration; positive regulation of cell migration; neutrophil chemotaxis; positive regulation of prostaglandin biosynthetic process; positive regulation of prostaglandin biosynthetic process; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; positive regulation of chemokine production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of interleukin-2 production; positive regulation of interleukin-2 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-8 production; positive regulation of interleukin-8 production; positive regulation of T cell proliferation; positive regulation of T cell proliferation; positive regulation of apoptotic process; regulation of canonical NF-kappaB signal transduction; regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; negative regulation of MAPK cascade; positive regulation of MAPK cascade; positive regulation of neuron apoptotic process; positive regulation of nitric oxide biosynthetic process; positive regulation of nitric oxide biosynthetic process; positive regulation of angiogenesis; positive regulation of angiogenesis; positive regulation of angiogenesis; positive regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; negative regulation of insulin receptor signaling pathway; astrocyte activation; positive regulation of astrocyte differentiation; positive regulation of inflammatory response; positive regulation of inflammatory response; negative regulation of neurogenesis; defense response to Gram-positive bacterium; defense response to Gram-positive bacterium; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; cellular response to lipopolysaccharide; cellular response to mechanical stimulus; cellular response to xenobiotic stimulus; positive regulation of monocyte chemotactic protein-1 production; positive regulation of monocyte chemotactic protein-1 production; positive regulation of neutrophil chemotaxis; extrinsic apoptotic signaling pathway in absence of ligand; cellular response to interleukin-17; positive regulation of non-canonical NF-kappaB signal transduction; positive regulation of non-canonical NF-kappaB signal transduction",47
