"ParentTerm","TF","enrichment_score","NES_MN","NES_RGC","n_targets"
"catabolic_process","Pura",1.43052523633669,1.40801016892626,1.45304030374711,2
"catabolic_process","Yy1",1.42037111173198,1.38770191971686,1.45304030374711,2
"catabolic_process","Nfatc3",1.51870882303342,1.466872621322,1.57054502474484,3
"catabolic_process","Tbp",1.42037111173198,1.38770191971686,1.45304030374711,2
"catabolic_process","Ehf",1.40543857554859,1.35783684735008,1.45304030374711,2
"catabolic_process","Ets1",1.59226958673393,1.50925537616995,1.67528379729791,4
"catabolic_process","Gata1",1.43052523633669,1.40801016892626,1.45304030374711,2
"catabolic_process","Fli1",1.59226958673393,1.50925537616995,1.67528379729791,4
"catabolic_process","Elf4",1.50292436083509,1.43530369692535,1.57054502474484,3
"catabolic_process","Ets2",1.59226958673393,1.50925537616995,1.67528379729791,4
"catabolic_process","Bptf",1.51870882303342,1.466872621322,1.57054502474484,3
"catabolic_process","Runx2",1.42884924638257,1.38770191971686,1.46999657304828,2
"catabolic_process","Runx3",1.42884924638257,1.38770191971686,1.46999657304828,2
"catabolic_process","Smad3",1.42037111173198,1.38770191971686,1.45304030374711,2
"catabolic_process","Ltf",3.71968326539324,6.03898360127218,1.40038292951431,1
"catabolic_process","E2f6",3.71968326539324,6.03898360127218,1.40038292951431,1
"catabolic_process","Nr3c1",3.37419047412023,4.4085431167334,2.33983783150706,1
"catabolic_process","Stat1",3.71968326539324,6.03898360127218,1.40038292951431,1
"immune_system_process","Pura",1.71682860398988,1.60582751388628,1.82782969409349,5
"immune_system_process","Yy1",1.56238951844389,1.53092108094301,1.59385795594478,3
"immune_system_process","Nfatc3",1.67940978760028,1.60150570216584,1.75731387303473,4
"immune_system_process","Tbp",1.56238951844389,1.53092108094301,1.59385795594478,3
"immune_system_process","Rela",1.45648045660768,1.43569505441326,1.4772658588021,2
"immune_system_process","Ap3b1",1.45648045660768,1.43569505441326,1.4772658588021,2
"immune_system_process","Stat6",1.44476241331403,1.42495546899079,1.46456935763726,2
"immune_system_process","Ehf",1.56238951844389,1.53092108094301,1.59385795594478,3
"immune_system_process","Ets1",1.56238951844389,1.53092108094301,1.59385795594478,3
"immune_system_process","Gata1",1.44476241331403,1.42495546899079,1.46456935763726,2
"immune_system_process","Irf1",1.5420879183149,1.49257731620404,1.59159852042575,3
"immune_system_process","E2f6",1.56238951844389,1.53092108094301,1.59385795594478,3
"immune_system_process","Irf2",1.42794368389664,1.3933941675792,1.46249320021408,2
"immune_system_process","Irf7",1.42794368389664,1.3933941675792,1.46249320021408,2
"immune_system_process","Irf5",1.42794368389664,1.3933941675792,1.46249320021408,2
"immune_system_process","Irf8",1.42794368389664,1.3933941675792,1.46249320021408,2
"immune_system_process","Irf9",1.42794368389664,1.3933941675792,1.46249320021408,2
"immune_system_process","Stat1",1.65431123677157,1.55379974933884,1.7548227242043,4
"immune_system_process","Stat2",1.53458421621023,1.47756991199471,1.59159852042575,3
"immune_system_process","Fli1",1.56238951844389,1.53092108094301,1.59385795594478,3
"immune_system_process","Ets2",1.56238951844389,1.53092108094301,1.59385795594478,3
"immune_system_process","Bptf",1.56238951844389,1.53092108094301,1.59385795594478,3
"immune_system_process","Elf4",1.56238951844389,1.53092108094301,1.59385795594478,3
"immune_system_process","Bcl3",6.27466235940551,10.2786950037991,2.27062971501194,1
"immune_system_process","Ltf",4.10506092198699,6.54192281863693,1.66819902533705,1
"immune_system_process","Runx2",6.3600106959485,10.2377193158167,2.48230207608029,1
"immune_system_process","Runx3",6.3600106959485,10.2377193158167,2.48230207608029,1
"immune_system_process","Runx1",3.50889201589133,2.94724999047134,4.07053404131132,1
"immune_system_process","Nr3c1",6.3600106959485,10.2377193158167,2.48230207608029,1
"immune_system_process","Smad3",6.3600106959485,10.2377193158167,2.48230207608029,1
"immune_system_process","Stat3",4.10506092198699,6.54192281863693,1.66819902533705,1
