"term_id","term_name","pathway","pval","NES","size","neg_log10_p"
"GO:0002376","immune system process","GO:0002376",1.93348715400596e-11,2.30265299365527,32,10.7136587090126
"GO:0007165","signal transduction","GO:0007165",2.09675464398601e-10,2.23118174820726,27,9.67845238641459
"GO:0019882","antigen processing and presentation","GO:0019882",2.58690508024248e-10,1.94363486945455,9,9.58721950629822
"GO:0006954","inflammatory response","GO:0006954",6.98540328196821e-10,2.15270731429173,23,9.15580851609559
"GO:0006955","immune response","GO:0006955",3.21312051391853e-09,2.13602987749612,19,8.49307298513996
"GO:0045087","innate immune response","GO:0045087",8.31490004861772e-08,2.08563216503472,17,7.08014296696096
"GO:0009617","response to bacterium","GO:0009617",8.6073519456533e-08,1.96345917391737,11,7.06513043882239
"GO:0045944","positive regulation of transcription by RNA polymerase II","GO:0045944",1.28854593604161e-07,2.07319333605041,16,6.88990009444813
"GO:0008284","positive regulation of cell population proliferation","GO:0008284",9.72505273211101e-07,2.02508590592515,15,6.01210803512279
"GO:0050778","positive regulation of immune response","GO:0050778",2.03365378197863e-06,1.74296786800981,5,5.69172298129258
"GO:0050870","positive regulation of T cell activation","GO:0050870",2.03365378197863e-06,1.74296786800981,5,5.69172298129258
"GO:0008285","negative regulation of cell population proliferation","GO:0008285",2.17453637603366e-06,1.93766874560135,11,5.66263332298206
"GO:0019221","cytokine-mediated signaling pathway","GO:0019221",2.94426629982996e-06,1.93506365183205,11,5.53102291195807
"GO:0045893","positive regulation of DNA-templated transcription","GO:0045893",6.54115378142044e-06,1.93798634343393,10,5.18434564055811
"GO:0030335","positive regulation of cell migration","GO:0030335",7.47805660209239e-06,2.00344833841502,14,5.12621125195482
"GO:0071222","cellular response to lipopolysaccharide","GO:0071222",8.31479330724228e-06,1.93500462653655,10,5.08014854219189
"GO:0006952","defense response","GO:0006952",2.0547138384802e-05,1.8795798201297,9,4.68724865409095
"GO:0006508","proteolysis","GO:0006508",2.45638027060483e-05,1.87566323920451,9,4.60970439948473
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","GO:0070374",2.70320150010377e-05,1.79987819247994,6,4.56812158022746
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","GO:0019886",2.83304537434178e-05,1.83114320923028,7,4.54774646971943
"GO:0030593","neutrophil chemotaxis","GO:0030593",3.46012810915955e-05,1.73073174413142,5,4.46090782141789
"GO:0010628","positive regulation of gene expression","GO:0010628",3.86147553322613e-05,1.90197606534226,11,4.41324671255901
"GO:0050766","positive regulation of phagocytosis","GO:0050766",4.49490612001003e-05,1.72903228248165,5,4.34727937445075
"GO:0002503","peptide antigen assembly with MHC class II protein complex","GO:0002503",5.66270545274749e-05,1.68824317933953,4,4.24697602773834
"GO:0007186","G protein-coupled receptor signaling pathway","GO:0007186",6.00823852949965e-05,1.8935124062118,11,4.22125283399505
"GO:0007015","actin filament organization","GO:0007015",6.04708057598331e-05,1.72653973872864,5,4.21845424447959
"GO:0006935","chemotaxis","GO:0006935",7.62098867693837e-05,1.85367984949539,9,4.11798868363601
"GO:0032755","positive regulation of interleukin-6 production","GO:0032755",7.62098867693837e-05,1.85367984949539,9,4.11798868363601
"GO:0032760","positive regulation of tumor necrosis factor production","GO:0032760",7.62098867693837e-05,1.85367984949539,9,4.11798868363601
"GO:0032722","positive regulation of chemokine production","GO:0032722",8.57241118127184e-05,1.8157968669335,7,4.06689700591361
"GO:0038094","Fc-gamma receptor signaling pathway","GO:0038094",8.57995343446555e-05,1.68604837541423,4,4.06651506916872
"GO:0043066","negative regulation of apoptotic process","GO:0043066",9.06114811702036e-05,1.85034537893198,9,4.0428167703921
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","GO:0002504",9.90600532489846e-05,1.57637009358742,3,4.00410144290178
"GO:0042554","superoxide anion generation","GO:0042554",0.00010836757551994,1.57606268912299,3,3.96510064288297
"GO:0016192","vesicle-mediated transport","GO:0016192",0.000112805793084162,1.72053497423277,5,3.94766859680762
"GO:0002250","adaptive immune response","GO:0002250",0.000123417866655987,1.80814450205178,7,3.90862196486978
"GO:0045766","positive regulation of angiogenesis","GO:0045766",0.000125552081652342,1.71917540491295,5,3.90117608229291
"GO:0010759","positive regulation of macrophage chemotaxis","GO:0010759",0.000129641946574199,1.57555034834895,3,3.88725445665798
"GO:0001788","antibody-dependent cellular cytotoxicity","GO:0001788",0.000158545196915026,1.57432073049123,3,3.79984691027452
"GO:0001798","positive regulation of type IIa hypersensitivity","GO:0001798",0.000158545196915026,1.57432073049123,3,3.79984691027452
"GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","GO:0042590",0.000158545196915026,1.57432073049123,3,3.79984691027452
"GO:0048002","antigen processing and presentation of peptide antigen","GO:0048002",0.000168639168763169,1.46170701542341,2,3.77304154713677
"GO:0030154","cell differentiation","GO:0030154",0.000171483913449972,1.88742679604352,10,3.76577661397448
"GO:0050830","defense response to Gram-positive bacterium","GO:0050830",0.000192773434039291,1.83940328031648,9,3.71495281610274
"GO:0032496","response to lipopolysaccharide","GO:0032496",0.000214061044136768,1.8366237712728,9,3.66946236052333
"GO:0050729","positive regulation of inflammatory response","GO:0050729",0.000214061044136768,1.8366237712728,9,3.66946236052333
"GO:0042127","regulation of cell population proliferation","GO:0042127",0.000252684053400386,1.79356856894375,7,3.59742216503989
"GO:0000122","negative regulation of transcription by RNA polymerase II","GO:0000122",0.000282033642564252,1.82929597470309,9,3.54969908349429
"GO:0001916","positive regulation of T cell mediated cytotoxicity","GO:0001916",0.000293362581808258,1.7751915838549,6,3.53259528091715
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","GO:0002474",0.000293362581808258,1.7751915838549,6,3.53259528091715
"GO:0006357","regulation of transcription by RNA polymerase II","GO:0006357",0.000321379566806642,1.82268740494251,8,3.4929817389766
"GO:0001525","angiogenesis","GO:0001525",0.000369683046428441,1.7710574627933,6,3.43217046560597
"GO:0007264","small GTPase-mediated signal transduction","GO:0007264",0.000400268334442305,1.56807017304786,3,3.3976487659302
"GO:0045582","positive regulation of T cell differentiation","GO:0045582",0.000400268334442305,1.56807017304786,3,3.3976487659302
"GO:0006355","regulation of DNA-templated transcription","GO:0006355",0.000413264544973104,1.78518740740663,7,3.38377185235931
"GO:0048260","positive regulation of receptor-mediated endocytosis","GO:0048260",0.000422763556070637,1.46029008345809,2,3.37390245769289
"GO:0098586","cellular response to virus","GO:0098586",0.000451915185869869,1.56663561888053,3,3.34494306466863
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib","GO:0002476",0.000457970141973699,1.70274727563178,5,3.33916283553054
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent","GO:0002486",0.000457970141973699,1.70274727563178,5,3.33916283553054
"GO:0051607","defense response to virus","GO:0051607",0.00046521726817484,1.78312248354965,7,3.33234417327751
"GO:0007166","cell surface receptor signaling pathway","GO:0007166",0.00048767603284535,1.70082121909537,5,3.31186858756771
