"ParentTerm","TF","enrichment_score","NES_MN","NES_RGC","n_targets"
"immune_system_process","Pura",1.81019174238844,1.74480381650955,1.87557966826734,6
"immune_system_process","Yy1",1.6748347113756,1.67017264914694,1.67949677360426,4
"immune_system_process","Nfatc3",1.75137400546315,1.72322594286067,1.77952206806563,5
"immune_system_process","Tbp",1.6748347113756,1.67017264914694,1.67949677360426,4
"immune_system_process","Rela",1.58252815840634,1.57822473033289,1.58683158647979,3
"immune_system_process","Bcl3",1.44747022682812,1.45853639359087,1.43640406006538,2
"immune_system_process","Ap3b1",1.58252815840634,1.57822473033289,1.58683158647979,3
"immune_system_process","Stat6",1.44301983049567,1.44728225475143,1.43875740623992,2
"immune_system_process","Ehf",1.6748347113756,1.67017264914694,1.67949677360426,4
"immune_system_process","Ets1",1.6748347113756,1.67017264914694,1.67949677360426,4
"immune_system_process","Gata1",1.57662527559876,1.56641896471772,1.58683158647979,3
"immune_system_process","Ltf",1.4418431574084,1.44728225475143,1.43640406006538,2
"immune_system_process","Irf1",1.6605238036134,1.64155083362253,1.67949677360426,4
"immune_system_process","E2f6",1.6748347113756,1.67017264914694,1.67949677360426,4
"immune_system_process","Irf2",1.56547398314257,1.54411637980535,1.58683158647979,3
"immune_system_process","Irf7",1.56547398314257,1.54411637980535,1.58683158647979,3
"immune_system_process","Irf5",1.56547398314257,1.54411637980535,1.58683158647979,3
"immune_system_process","Irf8",1.56547398314257,1.54411637980535,1.58683158647979,3
"immune_system_process","Irf9",1.56547398314257,1.54411637980535,1.58683158647979,3
"immune_system_process","Stat1",1.7314476730638,1.68337327806198,1.77952206806563,5
"immune_system_process","Stat2",1.65307040363198,1.62664403365971,1.67949677360426,4
"immune_system_process","Fli1",1.6748347113756,1.67017264914694,1.67949677360426,4
"immune_system_process","Elf4",1.6748347113756,1.67017264914694,1.67949677360426,4
"immune_system_process","Ets2",1.6748347113756,1.67017264914694,1.67949677360426,4
"immune_system_process","Bptf",1.6748347113756,1.67017264914694,1.67949677360426,4
"immune_system_process","Runx2",1.44729708623059,1.45819011239581,1.43640406006538,2
"immune_system_process","Nr3c1",1.44729708623059,1.45819011239581,1.43640406006538,2
"immune_system_process","Runx3",1.44729708623059,1.45819011239581,1.43640406006538,2
"immune_system_process","Runx1",3.50889201589133,2.94724999047134,4.07053404131132,1
"immune_system_process","Smad3",6.3600106959485,10.2377193158167,2.48230207608029,1
"immune_system_process","Stat3",4.10506092198699,6.54192281863693,1.66819902533705,1
"reactive_oxygen_species_metabolic_process","Pura",1.476048476593,1.35898003190981,1.59311692127619,3
"reactive_oxygen_species_metabolic_process","Yy1",1.476048476593,1.35898003190981,1.59311692127619,3
"reactive_oxygen_species_metabolic_process","Nfatc3",1.57175517148286,1.43942347313651,1.70408686982921,4
"reactive_oxygen_species_metabolic_process","Tbp",1.476048476593,1.35898003190981,1.59311692127619,3
"reactive_oxygen_species_metabolic_process","Ehf",1.476048476593,1.35898003190981,1.59311692127619,3
"reactive_oxygen_species_metabolic_process","Ets1",1.64100286851062,1.49813250736041,1.78387322966084,5
"reactive_oxygen_species_metabolic_process","Gata1",1.476048476593,1.35898003190981,1.59311692127619,3
"reactive_oxygen_species_metabolic_process","Ltf",1.36999823344491,1.29817100176192,1.44182546512791,2
"reactive_oxygen_species_metabolic_process","Fli1",1.64100286851062,1.49813250736041,1.78387322966084,5
"reactive_oxygen_species_metabolic_process","Elf4",1.57175517148286,1.43942347313651,1.70408686982921,4
"reactive_oxygen_species_metabolic_process","Ets2",1.64100286851062,1.49813250736041,1.78387322966084,5
"reactive_oxygen_species_metabolic_process","E2f6",1.36999823344491,1.29817100176192,1.44182546512791,2
"reactive_oxygen_species_metabolic_process","Bptf",1.57175517148286,1.43942347313651,1.70408686982921,4
"reactive_oxygen_species_metabolic_process","Runx2",1.4853439240337,1.35898003190981,1.6117078161576,3
"reactive_oxygen_species_metabolic_process","Nr3c1",1.38202204353832,1.29817100176192,1.46587308531472,2
"reactive_oxygen_species_metabolic_process","Runx3",1.4853439240337,1.35898003190981,1.6117078161576,3
"reactive_oxygen_species_metabolic_process","Smad3",1.42348028669554,1.40513510826317,1.44182546512791,2
"reactive_oxygen_species_metabolic_process","Stat1",3.71968326539324,6.03898360127218,1.40038292951431,1
"reactive_oxygen_species_metabolic_process","Myf6",1.81506318644219,1.51201492259284,2.11811145029153,1
"reactive_oxygen_species_metabolic_process","Tfeb",1.81506318644219,1.51201492259284,2.11811145029153,1
"reactive_oxygen_species_metabolic_process","Mxd4",1.81506318644219,1.51201492259284,2.11811145029153,1
