"ensembl_id","baseMean_MN","log2FoldChange_MN","lfcSE_MN","stat_MN","pvalue_MN","padj_MN","baseMean_RGC","log2FoldChange_RGC","lfcSE_RGC","stat_RGC","pvalue_RGC","padj_RGC","symbol","is_sig_RGC","is_sig_MN","Specificity","EAE_Combined_Score"
"ENSMUSG00000029616",694.869441946935,1.01415313173009,0.436502553297664,2.32336128178043,0.0201597522510827,0.105276295034897,253.207605915269,0.291678701492032,0.126075402870603,2.313525833357,0.0206937461115934,0.627903743539516,"Erp29",FALSE,TRUE,"MN_Only",1.01415313173009
"ENSMUSG00000030214",9.79864951639799,8.41838140662317,1.71479196255391,4.90927272255541,9.14147758549986e-07,3.53843257391928e-05,2.34443489547546,2.40800901394432,1.17116991314527,2.05607144353412,0.039775630310482,0.696855418224102,"Plbd1",TRUE,TRUE,"Both",5.41319521028375
"ENSMUSG00000030413",5.45168027640022,7.60813684531838,3.05259208385875,2.49235293688537,0.0126899869808265,0.0772115679427043,2.29131057219775,2.74918912075172,1.30541547795834,2.10598783848604,0.0352054087626128,0.695025890100296,"Pglyrp1",TRUE,TRUE,"Both",5.17866298303505
"ENSMUSG00000030560",131.418576909075,3.07065022705952,1.26694244291107,2.42366987090908,0.0153645656043576,0.0874734491519265,55.2711654801721,1.20834270233603,0.612091755802758,1.97412020482336,0.0483680764233252,0.724996727190948,"Ctsc",TRUE,TRUE,"Both",2.13949646469778
"ENSMUSG00000030579",81.5695111481401,4.61046121674227,1.43571428555149,3.21126651948809,0.00132151308945738,0.0148306725012994,58.8285846282231,1.39045672410458,0.632787231889648,2.1973526867038,0.0279952675466456,0.679706605328576,"Tyrobp",TRUE,TRUE,"Both",3.00045897042342
"ENSMUSG00000030685",204.063944004104,1.20805625150468,0.47113657958843,2.56413172706733,0.0103434280535108,0.0672345921798999,203.006181134345,0.385007285009178,0.130053146045196,2.96038424841626,0.00307255557758271,0.331052801937588,"Kctd13",FALSE,TRUE,"MN_Only",1.20805625150468
"ENSMUSG00000030921",95.035967038324,7.79988490835164,0.891153523226323,8.75257147625139,2.08545353414648e-18,4.39879575883591e-16,13.5418586623412,1.73341646164696,0.656349367525318,2.64099662072135,0.00826625438611467,0.474305161092501,"Trim30a",TRUE,TRUE,"Both",4.7666506849993
"ENSMUSG00000031103",51.0107832857104,8.56948087271954,1.21557468848445,7.04973618972257,1.79257318671173e-12,2.00685462764634e-10,13.4981235551286,1.04491203275716,0.524627260305844,1.99172271785497,0.0464014896925196,0.717967655072716,"Elf4",TRUE,TRUE,"Both",4.80719645273835
"ENSMUSG00000031722",28.9667472217749,9.00919988653586,2.01868873887541,4.46289698507694,8.08589325357505e-06,0.00024065867160026,3.3390406565817,4.17674480316344,1.37557986694026,3.03635208943111,0.00239459562530056,0.290256682963822,"Hp",TRUE,TRUE,"Both",6.59297234484965
"ENSMUSG00000031897",842.0187550546,1.68015170394203,0.448633592868486,3.74504212490961,0.0001803635101409,0.00315127314116528,29.5105708489047,0.56556441163,0.280702138544553,2.01482045901918,0.0439234645663607,0.707798937806897,"Psmb10",FALSE,TRUE,"MN_Only",1.68015170394203
"ENSMUSG00000032076",405.611852170667,1.2862551347293,0.453441026868206,2.8366536297192,0.00455890396014746,0.0376990274068103,2110.48517871976,0.293419859007455,0.137276747887664,2.13743305783704,0.0325627850497659,0.688201937878706,"Cadm1",FALSE,TRUE,"MN_Only",1.2862551347293
"ENSMUSG00000032089",58.1539080603083,5.90654870309861,1.52373867994072,3.87635280304652,0.00010603390676322,0.00206037046599737,47.5300965957994,1.27498170574033,0.639785213714459,1.99282771531723,0.0462803157752463,0.717040418754638,"Il10ra",TRUE,TRUE,"Both",3.59076520441947
"ENSMUSG00000032359",137.000824121272,3.52303952424599,1.14602553729434,3.07413701492514,0.00211112451070492,0.0210303191519847,63.6887054856068,1.03050113571954,0.473737297882247,2.1752586092043,0.0296107423656643,0.680309564031789,"Ctsh",TRUE,TRUE,"Both",2.27677032998277
"ENSMUSG00000032496",4.01855494031608,4.63850168345286,2.14245416937653,2.1650412642445,0.0303845253484305,0.137898375879681,13.5279620201016,6.99665383013492,1.38200918782189,5.06266810075408,4.13429245386598e-07,0.00094810813525257,"Ltf",TRUE,TRUE,"Both",5.81757775679389
"ENSMUSG00000033220",142.979281431293,6.82601986582868,1.01206542328582,6.74464289439612,1.53403850147178e-11,1.47856929472982e-09,21.1963732009806,1.11768841211778,0.49792479064657,2.2446932410544,0.0247878322508663,0.652203604541191,"Rac2",TRUE,TRUE,"Both",3.97185413897323
"ENSMUSG00000033685",627.372220605477,2.72795778056558,0.842062922550538,3.23961275043773,0.00119692134204419,0.0137707456222222,66.3665695673516,1.2007159451454,0.39789345714408,3.01768205429579,0.00254715992417225,0.299119700803833,"Ucp2",TRUE,TRUE,"Both",1.96433686285549
"ENSMUSG00000034041",9.83230527109044,7.87302540822708,1.84805501908683,4.2601682995982,2.04273029343313e-05,0.00052806210818162,34.5947749685047,0.700053579995683,0.322052084548985,2.17372783342193,0.029725581068501,0.680309564031789,"Lyl1",TRUE,TRUE,"Both",4.28653949411138
"ENSMUSG00000034116",110.135358811006,10.8203049264229,1.03299199560243,10.4747229141041,1.12867645187617e-25,5.2989538969696e-23,33.6490220901241,1.16143697236331,0.542164281222795,2.14222333080264,0.0321755149453214,0.687012077738025,"Vav1",TRUE,TRUE,"Both",5.9908709493931
"ENSMUSG00000034708",902.444991283017,4.49456995608518,0.598250658894141,7.51285416783884,5.78519623078115e-14,7.51765588774901e-12,410.801947978124,0.655455153847161,0.199204840435497,3.29035756568073,0.00100060144707101,0.206062861407563,"Grn",TRUE,TRUE,"Both",2.57501255496617
"ENSMUSG00000034957",12.4533797848853,4.02545993316072,1.19662300173656,3.36401684349951,0.00076816854940782,0.00988787991555132,34.0181394405721,1.02067247334827,0.479089653947289,2.1304414840496,0.0331351819918849,0.690111701055,"Cebpa",TRUE,TRUE,"Both",2.5230662032545
"ENSMUSG00000035356",26.4204424552754,3.96101859431764,1.11259106192289,3.56017473973933,0.00037060809940732,0.00558946142878156,60.5247847822606,0.858932811762392,0.433536822732319,1.98122227853464,0.0475663518790123,0.723368367827968,"Nfkbiz",TRUE,TRUE,"Both",2.40997570304001
"ENSMUSG00000035385",42.2358421905386,9.98626124578444,1.23291489253005,8.09971661976743,5.50873552732401e-16,9.00832998479479e-14,3.20435002533657,2.92900482244472,1.23381807013506,2.37393574737002,0.0175996127983045,0.598205395835153,"Ccl2",TRUE,TRUE,"Both",6.45763303411458
"ENSMUSG00000038147",17.9110111328632,8.69713757647874,1.54855540842142,5.6162908535152,1.95100145877152e-08,1.10057655933956e-06,21.6731051420308,1.17308265670403,0.558355221111463,2.10096120238456,0.0356443721440272,0.695025890100296,"Cd84",TRUE,TRUE,"Both",4.93511011659139
"ENSMUSG00000039621",565.739417550614,3.55345711141614,0.57280280511168,6.20363077782645,5.51751489116016e-10,4.16072081481581e-08,182.300932657583,0.568643707732082,0.256334094141764,2.21836938873062,0.0265296565327575,0.667787421030116,"Prex1",FALSE,TRUE,"MN_Only",3.55345711141614
"ENSMUSG00000039942",38.7621565563254,3.66076682561703,1.62018331948125,2.2594769256044,0.0238537340501908,0.118124275388389,1.9883324429756,2.60876300983522,1.28972658613469,2.02272562098118,0.0431014438479025,NA,"Ptger4",TRUE,TRUE,"Both",3.13476491772613
"ENSMUSG00000040061",52.9370324992562,5.58125029637936,1.41134145677003,3.9545712128038,7.6672033057992e-05,0.00160558959586477,38.3319412462466,0.882301914023812,0.323810572437378,2.7247470871089,0.00643507598069797,0.440175218015792,"Plcb2",TRUE,TRUE,"Both",3.23177610520158
"ENSMUSG00000040462",540.668387085686,2.68456972697738,0.702833828663565,3.81963647379079,0.00013364849801765,0.00246529814974512,838.69012955478,0.213372292256987,0.0808776405016772,2.63821114134212,0.00833446713756147,0.474305161092501,"Os9",FALSE,TRUE,"MN_Only",2.68456972697738
