"symbol","inflammatory_response","signal_transduction","cellular_response_to_lipopolysaccharide","positive_regulation_of_cell_population_proliferati","immune_system_process","positive_regulation_of_transcription_by_RNA_polyme","innate_immune_response","positive_regulation_of_cell_migration","neutrophil_chemotaxis","actin_filament_organization","G_protein_coupled_receptor_signaling_pathway","positive_regulation_of_gene_expression","positive_regulation_of_angiogenesis","response_to_bacterium","cell_migration","cytokine_mediated_signaling_pathway","negative_regulation_of_cell_population_proliferati","chemotaxis","cell_surface_receptor_signaling_pathway","regulation_of_immune_response","superoxide_anion_generation","response_to_lipopolysaccharide","positive_regulation_of_macrophage_chemotaxis","antigen_processing_and_presentation","T_cell_activation","negative_regulation_of_T_cell_proliferation","natural_killer_cell_mediated_cytotoxicity","intracellular_signal_transduction","immune_response","positive_regulation_of_DNA_templated_transcription","cell_adhesion","positive_regulation_of_phosphatidylinositol_3_kina","angiogenesis","vesicle_mediated_transport","positive_regulation_of_T_cell_activation","negative_regulation_of_neuron_apoptotic_process","negative_regulation_of_innate_immune_response","negative_regulation_of_neutrophil_activation","positive_regulation_of_neuron_apoptotic_process","regulation_of_DNA_templated_transcription","respiratory_burst","hydrogen_peroxide_biosynthetic_process","cellular_response_to_glucose_stimulus","apoptotic_process","cell_differentiation","negative_regulation_of_DNA_templated_transcription","regulation_of_transcription_by_RNA_polymerase_II","positive_regulation_of_tumor_necrosis_factor_produ","small_GTPase_mediated_signal_transduction","T_cell_differentiation","positive_regulation_of_apoptotic_process","negative_regulation_of_transcription_by_RNA_polyme","negative_regulation_of_apoptotic_process","endocytosis","defense_response_to_Gram_positive_bacterium","positive_regulation_of_cell_adhesion","regulation_of_actin_cytoskeleton_organization","antibody_dependent_cellular_cytotoxicity","Fc_gamma_receptor_signaling_pathway","leukocyte_migration_involved_in_inflammatory_respo","complement_activation__classical_pathway","positive_regulation_of_monocyte_chemotaxis","synapse_pruning","cellular_response_to_macrophage_colony_stimulating","regulation_of_MAPK_cascade","extrinsic_apoptotic_signaling_pathway_in_absence_o","microglial_cell_activation","negative_regulation_of_gene_expression","positive_regulation_of_chemokine_production","positive_regulation_of_type_II_interferon_producti","phospholipase_C_activating_G_protein_coupled_recep","positive_regulation_of_interleukin_6_production","reactive_oxygen_species_metabolic_process","monoatomic_ion_transport","response_to_xenobiotic_stimulus","immune_response_regulating_cell_surface_receptor_s","natural_killer_cell_activation","T_cell_costimulation","positive_regulation_of_ERK1_and_ERK2_cascade","negative_regulation_of_myotube_differentiation","positive_regulation_of_bone_mineralization","positive_regulation_of_T_cell_differentiation","response_to_ethanol","autocrine_signaling","peptide_antigen_assembly_with_MHC_class_II_protein","antigen_processing_and_presentation_of_peptide_or_","antigen_processing_and_presentation_of_exogenous_p","antigen_processing_and_presentation_of_peptide_ant","positive_regulation_of_immune_response","positive_regulation_of_glial_cell_differentiation","cellular_response_to_xenobiotic_stimulus","positive_regulation_of_neutrophil_chemotaxis","negative_regulation_of_neural_precursor_cell_proli","defense_response","exocyst_localization","cellular_response_to_type_II_interferon","positive_regulation_of_cytokine_production","positive_regulation_of_cytosolic_calcium_ion_conce","positive_regulation_of_inflammatory_response","adaptive_immune_response","exocytosis","phagocytosis__engulfment","animal_organ_regeneration","killing_of_cells_of_another_organism","positive_regulation_of_T_cell_proliferation","astrocyte_activation","positive_regulation_of_chemotaxis","antimicrobial_humoral_immune_response_mediated_by_","chemokine_mediated_signaling_pathway","positive_regulation_of_calcium_ion_import","positive_regulation_of_T_cell_migration","positive_regulation_of_MAPK_cascade","negative_regulation_of_insulin_receptor_signaling_","negative_regulation_of_inflammatory_response","superoxide_metabolic_process","response_to_nutrient","monoatomic_ion_transmembrane_transport","cellular_response_to_cadmium_ion","cellular_response_to_ethanol","response_to_aldosterone","negative_regulation_of_angiogenesis","regulation_of_ERK1_and_ERK2_cascade","negative_regulation_of_T_cell_receptor_signaling_p","dendrite_development","cerebellum_development","regulation_of_long_term_neuronal_synaptic_plastici","positive_regulation_of_phagocytosis","regulation_of_dendritic_spine_maintenance","cellular_response_to_nutrient_levels","cellular_response_to_interleukin_1","cellular_response_to_interleukin_6","cellular_response_to_hypoxia","positive_regulation_of_cold_induced_thermogenesis","cellular_response_to_amyloid_beta","CD8_positive__alpha_beta_T_cell_activation","cellular_response_to_virus","transmembrane_transport","branching_involved_in_labyrinthine_layer_morphogen","placenta_blood_vessel_development","cellular_response_to_interleukin_17","cellular_response_to_leukemia_inhibitory_factor","positive_regulation_of_endothelial_cell_proliferat","osteoclast_differentiation","ossification","chondrocyte_differentiation","myeloid_leukocyte_differentiation","hemopoiesis","negative_regulation_of_granulocyte_differentiation","positive_regulation_of_interleukin_2_production","mitotic_cell_cycle","pattern_recognition_receptor_signaling_pathway","hematopoietic_progenitor_cell_differentiation","cytoplasmic_pattern_recognition_receptor_signaling","platelet_formation","regulation_of_lipopolysaccharide_mediated_signalin","negative_regulation_of_lipopolysaccharide_mediated","regulation_of_tumor_necrosis_factor_production","negative_regulation_of_mast_cell_activation_involv","positive_regulation_of_cell_adhesion_mediated_by_i","megakaryocyte_development","negative_regulation_of_MAP_kinase_activity","regulation_of_B_cell_differentiation","negative_regulation_of_peptidyl_tyrosine_phosphory","B_cell_receptor_signaling_pathway","regulation_of_release_of_sequestered_calcium_ion_i","platelet_aggregation","negative_regulation_of_inflammatory_response_to_wo","CD27_signaling_pathway","regulation_of_G1_S_transition_of_mitotic_cell_cycl","positive_regulation_of_endothelial_cell_migration","cellular_response_to_tumor_necrosis_factor","response_to_hypoxia","chronic_inflammatory_response","monocyte_chemotaxis","positive_regulation_of_leukocyte_migration","intracellular_calcium_ion_homeostasis","response_to_wounding","response_to_mechanical_stimulus","response_to_gamma_radiation","regulation_of_vascular_endothelial_growth_factor_p","response_to_activity","sensory_perception_of_pain","positive_regulation_of_cell_cell_adhesion","cellular_response_to_insulin_stimulus","positive_regulation_of_collagen_biosynthetic_proce","cellular_response_to_platelet_derived_growth_facto","astrocyte_cell_migration","vascular_endothelial_growth_factor_receptor_signal","eosinophil_chemotaxis","macrophage_chemotaxis","lymphocyte_chemotaxis","positive_chemotaxis","positive_regulation_of_synaptic_transmission__glut","mammary_gland_involution","maternal_process_involved_in_female_pregnancy","maternal_process_involved_in_parturition","cellular_response_to_retinoic_acid","cellular_response_to_ATP","cellular_response_to_estradiol_stimulus","cellular_response_to_fatty_acid","cellular_response_to_lipoprotein_particle_stimulus","cellular_response_to_dexamethasone_stimulus","positive_regulation_of_protein_targeting_to_membra","positive_regulation_of_glutamate_receptor_signalin","negative_regulation_of_vascular_endothelial_cell_p","negative_regulation_of_G1_S_transition_of_mitotic_","positive_regulation_of_endothelial_cell_apoptotic_","positive_regulation_of_lipopolysaccharide_mediated","positive_regulation_of_type_I_interferon_productio","response_to_tumor_necrosis_factor","blastocyst_hatching","microglial_cell_activation_involved_in_immune_resp","lysosome_organization","lysosomal_transport","lysosomal_lumen_acidification","embryo_implantation","positive_regulation_of_neuron_projection_developme","response_to_estradiol","locomotory_exploration_behavior","chondrocyte_proliferation","synaptic_vesicle_endocytosis","positive_regulation_of_axon_regeneration","positive_regulation_of_epithelial_cell_proliferati","protein_stabilization","negative_regulation_of_hydrolase_activity","establishment_of_localization_in_cell","retina_development_in_camera_type_eye","male_mating_behavior","negative_regulation_of_respiratory_burst_involved_","positive_regulation_of_dendritic_spine_development","neural_precursor_cell_proliferation","maintenance_of_synapse_structure","positive_regulation_of_defense_response_to_bacteri","positive_regulation_of_protein_folding","negative_regulation_of_microglial_cell_activation","lysosomal_protein_catabolic_process","regulation_of_lysosome_organization","positive_regulation_of_lysosome_organization","cell_population_proliferation","neutrophil_mediated_immunity","negative_regulation_of_cell_adhesion","neutrophil_degranulation","protein_dephosphorylation","peptidyl_tyrosine_dephosphorylation","positive_regulation_of_GTPase_activity","response_to_yeast","protein_targeting_to_membrane","leukotriene_metabolic_process","cellular_defense_response","defense_response_to_fungus","cellular_response_to_testosterone_stimulus","reactive_oxygen_species_biosynthetic_process","regulation_of_protein_phosphorylation","positive_regulation_of_protein_phosphorylation","intrinsic_apoptotic_signaling_pathway_in_response_","extracellular_matrix_organization","negative_regulation_of_interleukin_6_production","regulation_of_canonical_NF_kappaB_signal_transduct","positive_regulation_of_nitric_oxide_biosynthetic_p","positive_regulation_of_JNK_cascade","regulation_of_developmental_process","leukocyte_migration","positive_regulation_of_non_canonical_NF_kappaB_sig","positive_regulation_of_proteolysis","positive_regulation_of_developmental_process","positive_regulation_of_multicellular_organismal_pr","positive_regulation_of_glial_cell_proliferation","cortical_actin_cytoskeleton_organization","Arp2_3_complex_mediated_actin_nucleation","skeletal_system_development","response_to_stress","neuron_differentiation","regulation_of_cell_migration","epidermis_development","symbiont_entry_into_host_cell","epithelium_development","cellular_response_to_BMP_stimulus","negative_regulation_of_B_cell_receptor_signaling_p","cell_surface_receptor_protein_tyrosine_kinase_sign","regulation_of_cell_shape","peptidyl_tyrosine_phosphorylation","positive_regulation_of_epithelial_to_mesenchymal_t","mast_cell_activation","Fc_epsilon_receptor_signaling_pathway","natural_killer_cell_degranulation","negative_regulation_of_tumor_necrosis_factor_produ","positive_regulation_of_interleukin_8_production","astrocyte_development","peptidyl_cysteine_S_nitrosylation","regulation_of_toll_like_receptor_signaling_pathway","endothelial_cell_migration","cellular_oxidant_detoxification","positive_regulation_of_intrinsic_apoptotic_signali","defense_response_to_bacterium","protein_autophosphorylation","cell_chemotaxis","lipid_metabolic_process","positive_regulation_of_catalytic_activity","regulation_of_angiogenesis","phosphatidylinositol_mediated_signaling","natural_killer_cell_proliferation","negative_regulation_of_interleukin_1_beta_producti","embryonic_placenta_development","myeloid_cell_differentiation","lung_development","glucose_homeostasis","positive_regulation_of_fat_cell_differentiation","inner_ear_development","brown_fat_cell_differentiation","interleukin_6_mediated_signaling_pathway","energy_homeostasis","establishment_or_maintenance_of_cell_polarity","positive_regulation_of_lamellipodium_assembly","regulation_of_cell_substrate_adhesion","cell_projection_assembly","cortical_cytoskeleton_organization","regulation_of_T_cell_proliferation","erythrocyte_enucleation","regulation_of_mast_cell_degranulation","bone_resorption","homeostasis_of_number_of_cells","neutrophil_homeostasis","complement_receptor_mediated_signaling_pathway","response_to_ischemia","anatomical_structure_morphogenesis","positive_regulation_of_macromolecule_metabolic_pro","microglia_development","telencephalon_development","dentate_gyrus_development","olfactory_bulb_development","forebrain_neuron_differentiation","regulation_of_cell_morphogenesis","negative_regulation_of_epithelial_cell_differentia","ruffle_organization","negative_regulation_of_interleukin_12_production","host_mediated_activation_of_viral_process","regulation_of_bone_resorption","cell_cell_junction_maintenance","positive_regulation_of_lymphocyte_proliferation","regulation_of_calcium_mediated_signaling","positive_regulation_of_protein_tyrosine_kinase_act","microglial_cell_proliferation","positive_regulation_of_leukocyte_proliferation","cellular_response_to_cytokine_stimulus","positive_regulation_of_macrophage_proliferation","positive_regulation_of_cell_cycle_G1_S_phase_trans","neuron_projection_extension","positive_regulation_of_cell_motility","positive_regulation_of_myoblast_proliferation","glucose_metabolic_process","cell_surface_receptor_signaling_pathway_via_JAK_ST","response_to_virus","vascular_endothelial_growth_factor_production","positive_regulation_of_macrophage_derived_foam_cel","positive_regulation_of_fever_generation","positive_regulation_of_heterotypic_cell_cell_adhes","positive_regulation_of_canonical_NF_kappaB_signal_","response_to_amino_acid","positive_regulation_of_osteoclast_differentiation","positive_regulation_of_mitotic_nuclear_division","regulation_of_inflammatory_response","regulation_of_insulin_secretion","positive_regulation_of_synaptic_transmission","leukocyte_tethering_or_rolling","detection_of_mechanical_stimulus_involved_in_senso","negative_regulation_of_lipid_catabolic_process","positive_regulation_of_membrane_protein_ectodomain","response_to_glucocorticoid","inflammatory_response_to_wounding","positive_regulation_of_cytokine_production_involve","positive_regulation_of_protein_localization_to_pla","regulation_of_establishment_of_endothelial_barrier","positive_regulation_of_DNA_biosynthetic_process","positive_regulation_of_extrinsic_apoptotic_signali","negative_regulation_of_extrinsic_apoptotic_signali","liver_development","homophilic_cell_cell_adhesion","transforming_growth_factor_beta_receptor_signaling","glial_cell_migration","response_to_progesterone","cholesterol_homeostasis","positive_regulation_of_reactive_oxygen_species_met","neuropeptide_signaling_pathway","positive_regulation_of_cytokinesis","regulation_of_actin_filament_polymerization","leukocyte_activation","regulation_of_dendrite_development","positive_regulation_of_substrate_adhesion_dependen","receptor_mediated_endocytosis","osteoblast_differentiation","regulation_of_cell_population_proliferation","B_cell_proliferation_involved_in_immune_response","behavioral_response_to_pain","negative_regulation_of_macrophage_differentiation","regulation_of_small_GTPase_mediated_signal_transdu","negative_regulation_of_small_GTPase_mediated_signa","spermatogenesis","positive_regulation_of_natural_killer_cell_mediate","synaptic_membrane_adhesion","lipopolysaccharide_mediated_signaling_pathway","positive_regulation_of_smooth_muscle_cell_prolifer","regulation_of_ARF_protein_signal_transduction","endochondral_ossification","BMP_signaling_pathway","biomineral_tissue_development","positive_regulation_of_osteoblast_proliferation","negative_regulation_of_canonical_NF_kappaB_signal_","negative_regulation_of_bone_resorption","spermatid_differentiation","vasculogenesis","in_utero_embryonic_development","positive_regulation_of_cell_differentiation","cellular_response_to_calcium_ion","positive_regulation_of_tyrosine_phosphorylation_of","inflammatory_response_to_antigenic_stimulus","establishment_of_protein_localization_to_organelle","cellular_response_to_oxidised_low_density_lipoprot","T_cell_activation_via_T_cell_receptor_contact_with","blood_coagulation","negative_regulation_of_defense_response_to_virus","phagocytosis","negative_regulation_of_TOR_signaling","cytoskeleton_organization","positive_regulation_of_JUN_kinase_activity","fever_generation","memory","response_to_carbohydrate","positive_regulation_of_vascular_endothelial_growth","positive_regulation_of_platelet_derived_growth_fac","negative_regulation_of_D_glucose_transmembrane_tra","negative_regulation_of_glutamate_secretion","hyaluronan_biosynthetic_process","positive_regulation_of_prostaglandin_biosynthetic_","positive_regulation_of_prostaglandin_secretion","positive_regulation_of_granulocyte_macrophage_colo","positive_regulation_of_stress_activated_MAPK_casca","positive_regulation_of_immature_T_cell_proliferati","response_to_ATP","social_behavior","ectopic_germ_cell_programmed_cell_death","negative_regulation_of_neuron_differentiation","negative_regulation_of_lipid_metabolic_process","positive_regulation_of_astrocyte_differentiation","regulation_of_defense_response_to_virus_by_host","regulation_of_neurogenesis","negative_regulation_of_neurogenesis","negative_regulation_of_synaptic_transmission","positive_regulation_of_lipid_catabolic_process","positive_regulation_of_cell_division","monocyte_aggregation","interleukin_1_mediated_signaling_pathway","response_to_interleukin_1","positive_regulation_of_monocyte_chemotactic_protei","positive_regulation_of_p38MAPK_cascade","negative_regulation_of_secretion_by_cell","positive_regulation_of_tight_junction_disassembly","positive_regulation_of_T_helper_1_cell_cytokine_pr","release_of_cytochrome_c_from_mitochondria","mitochondrial_fusion","regulation_of_apoptotic_process","positive_regulation_of_cellular_extravasation","programmed_cell_death","response_to_muscle_activity","Rac_protein_signal_transduction","myofibril_assembly","protein_destabilization","negative_regulation_of_protein_sumoylation","sarcomere_organization","regulation_of_myoblast_differentiation","negative_regulation_of_Ras_protein_signal_transduc","negative_regulation_of_smooth_muscle_cell_prolifer","actin_filament_bundle_assembly","positive_regulation_of_NK_T_cell_proliferation","response_to_calcium_ion","actin_crosslink_formation","muscle_structure_development","protein_containing_complex_assembly","G1_to_G0_transition_involved_in_cell_differentiati","negative_regulation_of_smooth_muscle_cell_chemotax","positive_regulation_of_smooth_muscle_cell_chemotax","positive_regulation_of_mononuclear_cell_migration","protein_localization_to_membrane","positive_regulation_of_fibroblast_growth_factor_pr","ruffle_assembly","self_proteolysis","positive_regulation_of_G1_S_transition_of_mitotic_","regulation_of_intracellular_signal_transduction","negative_regulation_of_skeletal_muscle_cell_differ","branching_involved_in_blood_vessel_morphogenesis","ameboidal_type_cell_migration","neuron_migration","T_cell_mediated_immunity","germ_cell_development","brain_development","motor_neuron_axon_guidance","adult_locomotory_behavior","germ_cell_migration","T_cell_chemotaxis","telencephalon_cell_migration","actin_filament_based_movement","cell_substrate_adhesion","positive_regulation_of_dopamine_secretion","integrin_activation","CXCL12_activated_CXCR4_signaling_pathway","T_cell_proliferation","positive_regulation_of_neuron_differentiation","positive_regulation_of_axon_extension_involved_in_","induction_of_positive_chemotaxis","detection_of_temperature_stimulus_involved_in_sens","regulation_of_calcium_ion_transport","dopaminergic_neuron_differentiation","cell_cell_adhesion","positive_regulation_of_myoblast_fusion","negative_regulation_of_intrinsic_apoptotic_signali","negative_regulation_of_leukocyte_tethering_or_roll","cellular_response_to_chemokine","negative_regulation_of_dendritic_cell_apoptotic_pr","proteolysis","neuron_remodeling","synapse_organization","defense_response_to_tumor_cell","protein_targeting_to_lysosome","intracellular_protein_transport","positive_regulation_of_protein_ubiquitination","negative_regulation_of_type_II_interferon_producti","negative_regulation_of_interleukin_2_production","positive_regulation_of_interleukin_12_production","negative_regulation_of_activated_T_cell_proliferat","negative_regulation_of_T_cell_activation","negative_regulation_of_B_cell_activation","positive_regulation_of_macrophage_cytokine_product","Golgi_to_lysosome_transport","intrinsic_apoptotic_signaling_pathway","positive_regulation_of_tumor_necrosis_factor_media","positive_regulation_of_ubiquitin_dependent_protein","positive_regulation_of_receptor_catabolic_process","intracellular_glucose_homeostasis","carbohydrate_metabolic_process","fructose_6_phosphate_metabolic_process","glycolytic_process","iron_ion_transport","acute_phase_response","short_term_memory","long_term_memory","response_to_herbicide","response_to_toxic_substance","response_to_blue_light","response_to_fructose","response_to_iron_II__ion","hexose_metabolic_process","positive_regulation_of_cell_projection_organizatio","response_to_nutrient_levels","cellular_response_to_increased_oxygen_levels","carbohydrate_phosphorylation","glucose_6_phosphate_metabolic_process","cellular_response_to_X_ray","carbohydrate_derivative_metabolic_process","negative_regulation_of_hydrogen_peroxide_mediated_","positive_regulation_of_reactive_oxygen_species_bio","response_to_kainic_acid","cellular_response_to_nerve_growth_factor_stimulus","negative_regulation_of_receptor_internalization","regulation_of_vesicle_size","intracellular_iron_ion_homeostasis","negative_regulation_of_signal_transduction","organic_anion_transport","bile_acid_and_bile_salt_transport","prostaglandin_transport","protein_ubiquitination","xenobiotic_transport","sodium_independent_organic_anion_transport","negative_regulation_of_receptor_signaling_pathway_","positive_regulation_of_osteoblast_differentiation","detection_of_chemical_stimulus_involved_in_sensory","myeloid_progenitor_cell_differentiation","central_nervous_system_development","regulation_of_signal_transduction","lipid_catabolic_process","positive_regulation_of_granulocyte_differentiation","hair_follicle_morphogenesis","response_to_retinoic_acid","embryonic_hemopoiesis","regulation_of_cell_differentiation","phosphatidylinositol_metabolic_process","neuron_fate_commitment","neuron_development","sensory_perception_of_bitter_taste","release_of_sequestered_calcium_ion_into_cytosol","definitive_hemopoiesis","cellular_response_to_transforming_growth_factor_be","regulation_of_multicellular_organismal_development","protein_localization_to_plasma_membrane","protein_phosphorylation","B_cell_proliferation","positive_regulation_of_MAP_kinase_activity","negative_regulation_of_MAPK_cascade","positive_regulation_of_apoptotic_signaling_pathway","autophagy","G_protein_coupled_purinergic_nucleotide_receptor_s","positive_regulation_of_release_of_sequestered_calc","positive_regulation_of_vascular_associated_smooth_","axon_guidance","blood_vessel_development","blood_vessel_endothelial_cell_proliferation_involv","pentose_phosphate_shunt","NADP__metabolic_process","NADPH_regeneration","pentose_phosphate_shunt__oxidative_branch","regulation_of_lamellipodium_assembly","neural_tube_development","keratinocyte_differentiation","epithelial_cell_differentiation","negative_regulation_of_chemokine_production","mammary_gland_epithelial_cell_proliferation","regulation_of_cell_adhesion_mediated_by_integrin","negative_regulation_of_cell_adhesion_mediated_by_i","post_anal_tail_morphogenesis","regulation_of_blood_vessel_endothelial_cell_migrat","bone_remodeling","ephrin_receptor_signaling_pathway","animal_organ_development","blood_vessel_morphogenesis","notochord_morphogenesis","cell_motility","T_cell_receptor_signaling_pathway","branching_involved_in_mammary_gland_duct_morphogen","lens_fiber_cell_morphogenesis","response_to_growth_factor","activation_of_GTPase_activity","positive_regulation_of_bicellular_tight_junction_a","top_processes","n_processes"
"Il1b",1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative regulation of transcription by RNA polymerase II; fever generation; inflammatory response; inflammatory response; inflammatory response; immune response; immune response; positive regulation of cytosolic calcium ion concentration; memory; positive regulation of cell population proliferation; positive regulation of cell population proliferation; negative regulation of cell population proliferation; negative regulation of cell population proliferation; response to carbohydrate; vascular endothelial growth factor production; vascular endothelial growth factor production; vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of gene expression; positive regulation of gene expression; positive regulation of gene expression; negative regulation of gene expression; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of epithelial to mesenchymal transition; positive regulation of epithelial to mesenchymal transition; positive regulation of macrophage derived foam cell differentiation; positive regulation of macrophage derived foam cell differentiation; negative regulation of D-glucose transmembrane transport; negative regulation of glutamate secretion; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; hyaluronan biosynthetic process; hyaluronan biosynthetic process; positive regulation of cell migration; positive regulation of cell migration; neutrophil chemotaxis; positive regulation of prostaglandin biosynthetic process; positive regulation of prostaglandin biosynthetic process; positive regulation of fever generation; positive regulation of prostaglandin secretion; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; positive regulation of chemokine production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of interleukin-2 production; positive regulation of interleukin-2 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-8 production; positive regulation of interleukin-8 production; positive regulation of stress-activated MAPK cascade; positive regulation of immature T cell proliferation in thymus; positive regulation of immature T cell proliferation in thymus; response to ATP; response to ATP; positive regulation of heterotypic cell-cell adhesion; positive regulation of heterotypic cell-cell adhesion; social behavior; ectopic germ cell programmed cell death; positive regulation of T cell proliferation; positive regulation of T cell proliferation; positive regulation of apoptotic process; regulation of canonical NF-kappaB signal transduction; regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; negative regulation of MAPK cascade; positive regulation of MAPK cascade; positive regulation of JUN kinase activity; positive regulation of neuron apoptotic process; positive regulation of nitric oxide biosynthetic process; positive regulation of nitric oxide biosynthetic process; negative regulation of neuron differentiation; positive regulation of glial cell differentiation; positive regulation of angiogenesis; positive regulation of angiogenesis; positive regulation of angiogenesis; negative regulation of lipid metabolic process; positive regulation of mitotic nuclear division; positive regulation of mitotic nuclear division; positive regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; negative regulation of insulin receptor signaling pathway; astrocyte activation; positive regulation of astrocyte differentiation; regulation of defense response to virus by host; positive regulation of inflammatory response; positive regulation of inflammatory response; regulation of neurogenesis; negative regulation of neurogenesis; regulation of insulin secretion; regulation of insulin secretion; negative regulation of synaptic transmission; defense response to Gram-positive bacterium; defense response to Gram-positive bacterium; leukocyte migration; negative regulation of lipid catabolic process; negative regulation of lipid catabolic process; positive regulation of lipid catabolic process; positive regulation of membrane protein ectodomain proteolysis; positive regulation of membrane protein ectodomain proteolysis; positive regulation of cell division; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of glial cell proliferation; positive regulation of glial cell proliferation; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; monocyte aggregation; monocyte aggregation; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; response to interleukin-1; response to interleukin-1; cellular response to lipopolysaccharide; cellular response to xenobiotic stimulus; positive regulation of monocyte chemotactic protein-1 production; positive regulation of monocyte chemotactic protein-1 production; positive regulation of neutrophil chemotaxis; extrinsic apoptotic signaling pathway in absence of ligand; cellular response to interleukin-17; positive regulation of p38MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; positive regulation of non-canonical NF-kappaB signal transduction; regulation of establishment of endothelial barrier; regulation of establishment of endothelial barrier; negative regulation of secretion by cell; positive regulation of tight junction disassembly; negative regulation of neural precursor cell proliferation; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",91
