"ParentTerm","TF","enrichment_score","NES_MN","NES_RGC","n_targets"
"actin_cytoskeleton_organization","Pura",2.02918417941172,1.77242740426619,2.28594095455724,14
"actin_cytoskeleton_organization","Yy1",2.0639270312864,1.80480869849601,2.32304536407679,15
"actin_cytoskeleton_organization","Nfatc3",2.0639270312864,1.80480869849601,2.32304536407679,15
"actin_cytoskeleton_organization","Tbp",1.94650046486123,1.70784206390859,2.18515886581388,11
"actin_cytoskeleton_organization","Rela",2.02697184131451,1.76800272807178,2.28594095455724,14
"actin_cytoskeleton_organization","Bcl3",1.99887770981681,1.74794936654414,2.24980605308948,13
"actin_cytoskeleton_organization","Ap3b1",2.02697184131451,1.76800272807178,2.28594095455724,14
"actin_cytoskeleton_organization","Stat6",1.99887770981681,1.74794936654414,2.24980605308948,13
"actin_cytoskeleton_organization","Ehf",1.9701846269996,1.74129151052933,2.19907774346987,12
"actin_cytoskeleton_organization","Ets1",2.02918417941172,1.77242740426619,2.28594095455724,14
"actin_cytoskeleton_organization","Gata1",2.02918417941172,1.77242740426619,2.28594095455724,14
"actin_cytoskeleton_organization","Ltf",1.96734449111015,1.73536799139204,2.19932099082826,12
"actin_cytoskeleton_organization","Irf1",1.95892158704026,1.71876543061065,2.19907774346987,12
"actin_cytoskeleton_organization","E2f6",1.95221424789882,1.71951131099529,2.18491718480234,11
"actin_cytoskeleton_organization","Irf2",1.94637962435547,1.70784206390859,2.18491718480234,11
"actin_cytoskeleton_organization","Irf7",1.94637962435547,1.70784206390859,2.18491718480234,11
"actin_cytoskeleton_organization","Irf5",1.94637962435547,1.70784206390859,2.18491718480234,11
"actin_cytoskeleton_organization","Irf8",1.94637962435547,1.70784206390859,2.18491718480234,11
"actin_cytoskeleton_organization","Irf9",1.94637962435547,1.70784206390859,2.18491718480234,11
"actin_cytoskeleton_organization","Stat1",2.00689283560591,1.76397961812233,2.24980605308948,13
"actin_cytoskeleton_organization","Stat2",1.95884454031682,1.73277189583129,2.18491718480234,11
"actin_cytoskeleton_organization","Fli1",2.02918417941172,1.77242740426619,2.28594095455724,14
"actin_cytoskeleton_organization","Elf4",2.02918417941172,1.77242740426619,2.28594095455724,14
"actin_cytoskeleton_organization","Ets2",2.02918417941172,1.77242740426619,2.28594095455724,14
"actin_cytoskeleton_organization","Bptf",2.00689283560591,1.76397961812233,2.24980605308948,13
"actin_cytoskeleton_organization","Stat3",1.79767666474085,1.62365582500461,1.97169750447709,7
"actin_cytoskeleton_organization","Runx2",1.99887770981681,1.74794936654414,2.24980605308948,13
"actin_cytoskeleton_organization","Nr3c1",1.99887770981681,1.74794936654414,2.24980605308948,13
"actin_cytoskeleton_organization","Runx3",1.95892158704026,1.71876543061065,2.19907774346987,12
"actin_cytoskeleton_organization","Nr1h3",1.96948938834913,1.75406159189593,2.18491718480234,11
"actin_cytoskeleton_organization","Nr1h2",1.96948938834913,1.75406159189593,2.18491718480234,11
"actin_cytoskeleton_organization","Thra",1.96948938834913,1.75406159189593,2.18491718480234,11
"actin_cytoskeleton_organization","Jun",1.96948938834913,1.75406159189593,2.18491718480234,11
"actin_cytoskeleton_organization","Runx1",1.83163180033904,1.68895616072544,1.97430743995265,7
"actin_cytoskeleton_organization","3830417A13Rik",1.47751975243974,1.36833874101944,1.58670076386003,3
"actin_cytoskeleton_organization","Mtor",1.60373208789336,1.46709701025188,1.74036716553484,4
"actin_cytoskeleton_organization","Nlk",1.37588552702895,1.3125508522591,1.4392202017988,2
"actin_cytoskeleton_organization","Smad3",1.79114195858777,1.61580628364959,1.96647763352596,7
"actin_cytoskeleton_organization","Nfia",1.60373208789336,1.46709701025188,1.74036716553484,4
"actin_cytoskeleton_organization","Nfib",1.60373208789336,1.46709701025188,1.74036716553484,4
"actin_cytoskeleton_organization","Nfix",1.60373208789336,1.46709701025188,1.74036716553484,4
"actin_cytoskeleton_organization","Nfatc1",1.60373208789336,1.46709701025188,1.74036716553484,4
"actin_cytoskeleton_organization","Usf1",1.60373208789336,1.46709701025188,1.74036716553484,4
"actin_cytoskeleton_organization","Sox10",1.36148006174461,1.28595617674461,1.43700394674461,2
"actin_cytoskeleton_organization","Myf6",1.64079869774299,1.51491907018809,1.76667832529789,5
"actin_cytoskeleton_organization","Tfeb",1.64079869774299,1.51491907018809,1.76667832529789,5
"actin_cytoskeleton_organization","Mxd4",1.64079869774299,1.51491907018809,1.76667832529789,5
"apoptotic_process","Pura",2.39768976195868,2.02237543661513,2.77300408730222,31
"apoptotic_process","Yy1",2.43521881832307,2.02888370287904,2.8415539337671,34
"apoptotic_process","Nfatc3",2.43921248912238,2.03687104447765,2.8415539337671,34
"apoptotic_process","Tbp",2.22800123379169,1.89762732757967,2.55837514000371,22
"apoptotic_process","Rela",2.36078918658387,2.00321499106905,2.71836338209869,28
"apoptotic_process","Bcl3",2.3137293258805,1.96291187685535,2.66454677490564,26
"apoptotic_process","Ap3b1",2.3513516296587,1.99734023500563,2.70536302431176,27
"apoptotic_process","Stat6",2.30406834457071,1.97633657390645,2.63180011523497,25
"apoptotic_process","Ehf",2.35571755723508,1.99307173237148,2.71836338209869,28
"apoptotic_process","Ets1",2.40287553298467,2.01456473828982,2.79118632767952,32
"apoptotic_process","Gata1",2.31154471843471,1.95854266196377,2.66454677490564,26
"apoptotic_process","Ltf",2.19947174786662,1.92312895832247,2.47581453741076,19
"apoptotic_process","Irf1",2.38752757077462,2.05669175945055,2.71836338209869,28
"apoptotic_process","E2f6",2.23764250389562,1.92648179535804,2.5488032124332,21
"apoptotic_process","Irf2",2.23724232017552,1.92568142791784,2.5488032124332,21
"apoptotic_process","Irf7",2.23724232017552,1.92568142791784,2.5488032124332,21
"apoptotic_process","Irf5",2.23724232017552,1.92568142791784,2.5488032124332,21
"apoptotic_process","Irf8",2.23724232017552,1.92568142791784,2.5488032124332,21
"apoptotic_process","Irf9",2.23724232017552,1.92568142791784,2.5488032124332,21
"apoptotic_process","Stat1",2.37268285544724,2.02700232879579,2.71836338209869,28
"apoptotic_process","Stat2",2.24951032653592,1.93207904881758,2.56694160425425,23
"apoptotic_process","Fli1",2.40287553298467,2.01456473828982,2.79118632767952,32
"apoptotic_process","Elf4",2.38358928164423,2.00026365367225,2.7669149096162,30
"apoptotic_process","Ets2",2.40287553298467,2.01456473828982,2.79118632767952,32
"apoptotic_process","Bptf",2.33440993597014,1.96345684762852,2.70536302431176,27
"apoptotic_process","Stat3",1.85525860005868,1.6329528965611,2.07756430355627,9
