"term_id","term_name","pval","NES","size","neg_log10_p"
"GO:0002376","immune system process",1.57193978347925e-05,1.96919069293166,13,4.80356409455843
"GO:0007165","signal transduction",0.000152844145975662,1.8937513811004,11,3.81575119036382
"GO:0045087","innate immune response",0.000199515720743692,1.88786008347678,10,3.70002287860757
"GO:0006954","inflammatory response",0.000230873452491406,1.88547833752427,11,3.63662600254984
"GO:0001516","prostaglandin biosynthetic process",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0001961","positive regulation of cytokine-mediated signaling pathway",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0002250","adaptive immune response",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0002286","T cell activation involved in immune response",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0002606","positive regulation of dendritic cell antigen processing and presentation",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0002821","positive regulation of adaptive immune response",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0002830","positive regulation of type 2 immune response",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0002906","negative regulation of mature B cell apoptotic process",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0006457","protein folding",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0019882","antigen processing and presentation",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0030336","negative regulation of cell migration",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0030890","positive regulation of B cell proliferation",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0031394","positive regulation of prostaglandin biosynthetic process",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0032757","positive regulation of interleukin-8 production",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0034341","response to type II interferon",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0045059","positive thymic T cell selection",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0045060","negative thymic T cell selection",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0045581","negative regulation of T cell differentiation",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0045582","positive regulation of T cell differentiation",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0045657","positive regulation of monocyte differentiation",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0046597","host-mediated suppression of symbiont invasion",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0046598","positive regulation of viral entry into host cell",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0048146","positive regulation of fibroblast proliferation",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0050821","protein stabilization",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:0065003","protein-containing complex assembly",0.00023915726728013,1.34539273648064,1,3.6213164176701
"GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.00023915726728013,1.34539273648064,1,3.6213164176701
