"term_id","term_name","pathway","pval","NES","size","neg_log10_p"
"GO:0002376","immune system process","GO:0002376",6.3772801338845e-06,1.95611233514471,13,5.19536450540131
"GO:0045087","innate immune response","GO:0045087",2.3320594858071e-05,1.86851485232749,10,4.6322603758563
"GO:0007165","signal transduction","GO:0007165",8.24553975129283e-05,1.86852843264201,11,4.08378091026377
"GO:0006954","inflammatory response","GO:0006954",0.00012713217177695,1.86036557805573,11,3.8957445339685
"GO:0010628","positive regulation of gene expression","GO:0010628",0.000130792068154788,1.71230386265914,5,3.88341859286999
"GO:0008284","positive regulation of cell population proliferation","GO:0008284",0.000486506216648808,1.76056832337814,7,3.31291160588068
"GO:0006935","chemotaxis","GO:0006935",0.00080786089897003,1.74995314955654,7,3.09266341151544
"GO:0007186","G protein-coupled receptor signaling pathway","GO:0007186",0.000906052991503566,1.74732917400513,7,3.04284640139098
"GO:0006958","complement activation, classical pathway","GO:0006958",0.00100426153254067,1.63004891369027,4,2.99815317230227
"GO:0032722","positive regulation of chemokine production","GO:0032722",0.00102376114969303,1.62951401544465,4,2.9898013553426
"GO:0030595","leukocyte chemotaxis","GO:0030595",0.00106971619481054,1.43088971752499,2,2.97073142920881
"GO:0001934","positive regulation of protein phosphorylation","GO:0001934",0.00163254359876349,1.53029672730275,3,2.78713521161518
"GO:0001774","microglial cell activation","GO:0001774",0.00175422235658224,1.5295940195429,3,2.75591535845221
"GO:0098883","synapse pruning","GO:0098883",0.00175422235658224,1.5295940195429,3,2.75591535845221
"GO:0016192","vesicle-mediated transport","GO:0016192",0.00277784758894678,1.5244742915783,3,2.55629158620647
"GO:0043066","negative regulation of apoptotic process","GO:0043066",0.00330112209275394,1.66605152297323,5,2.48133841289212
"GO:0032755","positive regulation of interleukin-6 production","GO:0032755",0.0038891092566503,1.66282236394138,5,2.41014985605701
"GO:0090023","positive regulation of neutrophil chemotaxis","GO:0090023",0.00411411209161696,1.42367001392405,2,2.38572387984899
"GO:0002430","complement receptor mediated signaling pathway","GO:0002430",0.00431640431464354,1.42339233301632,2,2.36487788201633
"GO:0010759","positive regulation of macrophage chemotaxis","GO:0010759",0.00439708244197199,1.42320721241117,2,2.35683539161071
"GO:0043408","regulation of MAPK cascade","GO:0043408",0.00439708244197199,1.42320721241117,2,2.35683539161071
"GO:0045893","positive regulation of DNA-templated transcription","GO:0045893",0.00439795071689042,1.65979095709815,5,2.35674964161972
"GO:0045944","positive regulation of transcription by RNA polymerase II","GO:0045944",0.00439795071689042,1.65979095709815,5,2.35674964161972
"GO:0030154","cell differentiation","GO:0030154",0.00479388448553986,1.67209930853266,6,2.31931243502849
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","GO:0070374",0.00564286686760347,1.60077929916174,4,2.24850019593716
"GO:0008285","negative regulation of cell population proliferation","GO:0008285",0.00584929417105247,1.42043040333389,2,2.23289653667186
"GO:0010976","positive regulation of neuron projection development","GO:0010976",0.00584929417105247,1.42043040333389,2,2.23289653667186
"GO:0006887","exocytosis","GO:0006887",0.00649472380403112,1.41820895607206,2,2.18743931309529
"GO:0032956","regulation of actin cytoskeleton organization","GO:0032956",0.00659606737840561,1.6585450631603,6,2.18071491671456
"GO:0035556","intracellular signal transduction","GO:0035556",0.00659606737840561,1.6585450631603,6,2.18071491671456
"GO:0007015","actin filament organization","GO:0007015",0.00665608135188925,1.4176535942566,2,2.17678137865533
"GO:0010832","negative regulation of myotube differentiation","GO:0010832",0.00730151199071123,1.41682055153342,2,2.13658719724547
"GO:0030501","positive regulation of bone mineralization","GO:0030501",0.00730151199071123,1.41682055153342,2,2.13658719724547
"GO:0006811","monoatomic ion transport","GO:0006811",0.00954788671868062,1.49837371764109,3,2.02009274234058
"GO:0071222","cellular response to lipopolysaccharide","GO:0071222",0.00954788671868062,1.49837371764109,3,2.02009274234058
"GO:2000379","positive regulation of reactive oxygen species metabolic process","GO:2000379",0.00954788671868062,1.49837371764109,3,2.02009274234058
"GO:0006911","phagocytosis, engulfment","GO:0006911",0.0102560428257986,1.41098925247112,2,1.98902017435323
"GO:0016322","neuron remodeling","GO:0016322",0.0105740533837653,1.41034133035308,2,1.97575850136271
"GO:0010629","negative regulation of gene expression","GO:0010629",0.0113690805346383,1.4098785288402,2,1.94427465711348
"GO:0045089","positive regulation of innate immune response","GO:0045089",0.0113690805346383,1.4098785288402,2,1.94427465711348
"GO:2000406","positive regulation of T cell migration","GO:2000406",0.0113690805346383,1.4098785288402,2,1.94427465711348
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","GO:0007200",0.0121661831889123,1.56960541193566,4,1.91484564855575
"GO:0032496","response to lipopolysaccharide","GO:0032496",0.0121661831889123,1.56960541193566,4,1.91484564855575
"GO:0006886","intracellular protein transport","GO:0006886",0.0123231143021115,1.40867524490671,2,1.90927952323471
"GO:0032689","negative regulation of type II interferon production","GO:0032689",0.0123231143021115,1.40867524490671,2,1.90927952323471
