"ParentTerm","TF","enrichment_score","NES_MN","NES_RGC","n_targets"
"actin_cytoskeleton_organization","Pura",2.0488104038184,1.82613465866714,2.27148614896966,14
"actin_cytoskeleton_organization","Yy1",2.08308104388551,1.84576693582412,2.3203951519469,15
"actin_cytoskeleton_organization","Nfatc3",2.08308104388551,1.84576693582412,2.3203951519469,15
"actin_cytoskeleton_organization","Tbp",1.94097067120523,1.714110098512,2.16783124389846,11
"actin_cytoskeleton_organization","Rela",2.04653102850166,1.82157590803366,2.27148614896966,14
"actin_cytoskeleton_organization","Bcl3",2.00127824745985,1.78705206750594,2.21550442741376,13
"actin_cytoskeleton_organization","Ap3b1",2.04653102850166,1.82157590803366,2.27148614896966,14
"actin_cytoskeleton_organization","Stat6",2.00127824745985,1.78705206750594,2.21550442741376,13
"actin_cytoskeleton_organization","Ehf",1.9901055027428,1.78274776063581,2.1974632448498,12
"actin_cytoskeleton_organization","Ets1",2.0488104038184,1.82613465866714,2.27148614896966,14
"actin_cytoskeleton_organization","Gata1",2.0488104038184,1.82613465866714,2.27148614896966,14
"actin_cytoskeleton_organization","Ltf",1.98719476470026,1.77668321577744,2.19770631362308,12
"actin_cytoskeleton_organization","Irf1",1.97857431503296,1.75968538521612,2.1974632448498,12
"actin_cytoskeleton_organization","E2f6",1.94670682640693,1.72582217347259,2.16759147934126,11
"actin_cytoskeleton_organization","Irf2",1.94085078892663,1.714110098512,2.16759147934126,11
"actin_cytoskeleton_organization","Irf7",1.94085078892663,1.714110098512,2.16759147934126,11
"actin_cytoskeleton_organization","Irf5",1.94085078892663,1.714110098512,2.16759147934126,11
"actin_cytoskeleton_organization","Irf8",1.94085078892663,1.714110098512,2.16759147934126,11
"actin_cytoskeleton_organization","Irf9",1.94085078892663,1.714110098512,2.16759147934126,11
"actin_cytoskeleton_organization","Stat1",2.00947267653593,1.80344092565809,2.21550442741376,13
"actin_cytoskeleton_organization","Stat2",1.95336145298508,1.7391314266289,2.16759147934126,11
"actin_cytoskeleton_organization","Fli1",2.0488104038184,1.82613465866714,2.27148614896966,14
"actin_cytoskeleton_organization","Elf4",2.0488104038184,1.82613465866714,2.27148614896966,14
"actin_cytoskeleton_organization","Ets2",2.0488104038184,1.82613465866714,2.27148614896966,14
"actin_cytoskeleton_organization","Bptf",2.00947267653593,1.80344092565809,2.21550442741376,13
"actin_cytoskeleton_organization","Stat3",1.77847716184606,1.58845894050272,1.9684953831894,7
"actin_cytoskeleton_organization","Runx2",2.00127824745985,1.78705206750594,2.21550442741376,13
"actin_cytoskeleton_organization","Nr3c1",2.00127824745985,1.78705206750594,2.21550442741376,13
"actin_cytoskeleton_organization","Runx3",1.97857431503296,1.75968538521612,2.1974632448498,12
"actin_cytoskeleton_organization","Nr1h3",1.96404536919427,1.76049925904728,2.16759147934126,11
"actin_cytoskeleton_organization","Nr1h2",1.96404536919427,1.76049925904728,2.16759147934126,11
"actin_cytoskeleton_organization","Thra",1.96404536919427,1.76049925904728,2.16759147934126,11
"actin_cytoskeleton_organization","Jun",1.96404536919427,1.76049925904728,2.16759147934126,11
"actin_cytoskeleton_organization","Runx1",1.81172240239049,1.65234372476313,1.97110108001785,7
"actin_cytoskeleton_organization","3830417A13Rik",1.44616948821972,1.33833743667552,1.55400153976391,3
"actin_cytoskeleton_organization","Mtor",1.5469821756871,1.41780635103186,1.67615800034233,4
"actin_cytoskeleton_organization","Nlk",1.35222523216984,1.2775816414066,1.42686882293308,2
"actin_cytoskeleton_organization","Smad3",1.77203177376279,1.58077955799308,1.96328398953251,7
"actin_cytoskeleton_organization","Nfia",1.5469821756871,1.41780635103186,1.67615800034233,4
"actin_cytoskeleton_organization","Nfib",1.5469821756871,1.41780635103186,1.67615800034233,4
"actin_cytoskeleton_organization","Nfix",1.5469821756871,1.41780635103186,1.67615800034233,4
"actin_cytoskeleton_organization","Nfatc1",1.5469821756871,1.41780635103186,1.67615800034233,4
"actin_cytoskeleton_organization","Usf1",1.5469821756871,1.41780635103186,1.67615800034233,4
"actin_cytoskeleton_organization","Sox10",1.33818354684232,1.25169550591859,1.42467158776605,2
"actin_cytoskeleton_organization","Myf6",1.6168763770538,1.45458067472443,1.77917207938316,5
"actin_cytoskeleton_organization","Tfeb",1.6168763770538,1.45458067472443,1.77917207938316,5
"actin_cytoskeleton_organization","Mxd4",1.6168763770538,1.45458067472443,1.77917207938316,5
"apoptotic_process","Pura",2.39307784765967,2.01237094686069,2.77378474845864,31
"apoptotic_process","Yy1",2.41264300087848,2.01366963664785,2.81161636510911,34
"apoptotic_process","Nfatc3",2.41660672418895,2.02159708326879,2.81161636510911,34
"apoptotic_process","Tbp",2.22515196778722,1.91710423588197,2.53319969969247,22
"apoptotic_process","Rela",2.35290782282919,1.99626044995623,2.70955519570215,28
"apoptotic_process","Bcl3",2.31483269233175,1.97468748331811,2.6549779013454,26
"apoptotic_process","Ap3b1",2.34285824648264,1.99882381599428,2.686892676971,27
"apoptotic_process","Stat6",2.3157198515196,2.00068489240157,2.63075481063764,25
"apoptotic_process","Ehf",2.34785380060444,1.98615240550672,2.70955519570215,28
"apoptotic_process","Ets1",2.39123475199112,2.00967273799817,2.77279676598407,32
"apoptotic_process","Gata1",2.3126349793167,1.970292057288,2.6549779013454,26
"apoptotic_process","Ltf",2.18267483080015,1.91371023800346,2.45163942359683,19
"apoptotic_process","Irf1",2.37955337964346,2.04955156358477,2.70955519570215,28
"apoptotic_process","E2f6",2.21814705250961,1.92779468530058,2.50849941971863,21
"apoptotic_process","Irf2",2.21774659606584,1.92699377241304,2.50849941971863,21
"apoptotic_process","Irf7",2.21774659606584,1.92699377241304,2.50849941971863,21
"apoptotic_process","Irf5",2.21774659606584,1.92699377241304,2.50849941971863,21
"apoptotic_process","Irf8",2.21774659606584,1.92699377241304,2.50849941971863,21
"apoptotic_process","Irf9",2.21774659606584,1.92699377241304,2.50849941971863,21
"apoptotic_process","Stat1",2.36476020056331,2.01996520542448,2.70955519570215,28
"apoptotic_process","Stat2",2.24908234851953,1.94729415587237,2.55087054116669,23
"apoptotic_process","Fli1",2.39123475199112,2.00967273799817,2.77279676598407,32
"apoptotic_process","Elf4",2.35742836824303,1.98642501028817,2.72843172619788,30
"apoptotic_process","Ets2",2.39123475199112,2.00967273799817,2.77279676598407,32
"apoptotic_process","Bptf",2.32590396887161,1.96491526077222,2.686892676971,27
"apoptotic_process","Stat3",1.86967845736364,1.66690177232574,2.07245514240153,9
"apoptotic_process","Runx2",2.19673489659233,1.88497037346603,2.50849941971863,21
"apoptotic_process","Nr3c1",2.09805095241894,1.81034216905001,2.38575973578788,17
"apoptotic_process","Runx3",2.1772642128387,1.86835670909902,2.48617171657839,20
"apoptotic_process","Nr1h3",1.96896531192277,1.78194062512974,2.1559899987158,11
"apoptotic_process","Nr1h2",1.96896531192277,1.78194062512974,2.1559899987158,11
"apoptotic_process","Thra",2.01623714683045,1.81451720405294,2.21795708960796,12
"apoptotic_process","Jun",1.96896531192277,1.78194062512974,2.1559899987158,11
"apoptotic_process","Runx1",1.76969189439656,1.60399689316791,1.93538689562521,7
"apoptotic_process","3830417A13Rik",1.55440209116548,1.44709501733646,1.6617091649945,4
"apoptotic_process","Mtor",1.55440209116548,1.44709501733646,1.6617091649945,4
"apoptotic_process","Nlk",1.6828801835705,1.59658859572189,1.76917177141912,5
"apoptotic_process","Smad3",2.02607881676548,1.78723322433666,2.2649244091943,14
"apoptotic_process","Cebpb",1.86670144584142,1.66094774928131,2.07245514240153,9
"apoptotic_process","Cebpd",1.86670144584142,1.66094774928131,2.07245514240153,9
"apoptotic_process","Cebpa",1.86670144584142,1.66094774928131,2.07245514240153,9
"apoptotic_process","Nfia",1.64181098514682,1.49829829590964,1.785323674384,5
"apoptotic_process","Nfib",1.64181098514682,1.49829829590964,1.785323674384,5
"apoptotic_process","Nfix",1.64181098514682,1.49829829590964,1.785323674384,5
"apoptotic_process","Nfatc1",1.64181098514682,1.49829829590964,1.785323674384,5
"apoptotic_process","Usf1",1.64181098514682,1.49829829590964,1.785323674384,5
"apoptotic_process","Sox10",1.56014292547479,1.44175088076535,1.67853497018423,4
"apoptotic_process","Myf6",1.76387601900335,1.59236514238149,1.93538689562521,7
"apoptotic_process","Tfeb",1.76387601900335,1.59236514238149,1.93538689562521,7
"apoptotic_process","Mxd4",1.76387601900335,1.59236514238149,1.93538689562521,7
"catabolic_process","Pura",2.2824065947414,1.9963185503245,2.56849463915829,24
"catabolic_process","Yy1",2.26075154950231,1.96507446652964,2.55642863247499,23
"catabolic_process","Nfatc3",2.32417078135357,2.0091539079885,2.63918765471864,26
"catabolic_process","Tbp",2.08859369841478,1.88678681645649,2.29040058037306,15
"catabolic_process","Rela",2.20747800497629,1.94764371076032,2.46731229919226,20
"catabolic_process","Bcl3",2.13456941239908,1.86602136475304,2.40311746004513,18
"catabolic_process","Ap3b1",2.17031484074583,1.91755777508343,2.42307190640823,19
"catabolic_process","Stat6",2.04679983580476,1.80395896978123,2.28964070182829,15
"catabolic_process","Ehf",2.17720633851307,1.88628153421448,2.46813114281167,20
"catabolic_process","Ets1",2.31077041398017,1.98147728818565,2.64006353977469,26
"catabolic_process","Gata1",2.19164248734399,1.9151538318763,2.46813114281167,20
"catabolic_process","Ltf",2.10785781093444,1.89444282528147,2.3212727965874,16
"catabolic_process","Irf1",2.19216891821743,1.91702553724259,2.46731229919226,20
"catabolic_process","E2f6",2.07267122346673,1.89296296460197,2.25237948233148,14
"catabolic_process","Irf2",2.031248743687,1.81086526945469,2.25163221791932,14
"catabolic_process","Irf7",2.031248743687,1.81086526945469,2.25163221791932,14
"catabolic_process","Irf5",2.031248743687,1.81086526945469,2.25163221791932,14
"catabolic_process","Irf8",2.06137833154929,1.83311596127028,2.28964070182829,15
"catabolic_process","Irf9",2.06137833154929,1.83311596127028,2.28964070182829,15
"catabolic_process","Stat1",2.21882788189949,1.94692742294844,2.49072834085054,21
"catabolic_process","Stat2",2.06288261182443,1.83612452182057,2.28964070182829,15
"catabolic_process","Fli1",2.27907066035065,1.95690664542192,2.60123467527938,25
"catabolic_process","Elf4",2.22766237312711,1.91630335483523,2.53902139141898,22
"catabolic_process","Ets2",2.27907066035065,1.95690664542192,2.60123467527938,25
"catabolic_process","Bptf",2.16086675311876,1.91781850734841,2.4039149988891,18
"catabolic_process","Runx2",2.12316352077847,1.8694491157559,2.37687792580103,17
"catabolic_process","Nr3c1",2.01482014433522,1.78354479027367,2.24609549839677,13
"catabolic_process","Runx3",2.03589749427136,1.81941550621125,2.25237948233148,14
"catabolic_process","Nr1h3",1.76631047077045,1.60240997504612,1.93021096649478,7
"catabolic_process","Nr1h2",1.76631047077045,1.60240997504612,1.93021096649478,7
"catabolic_process","Thra",1.76631047077045,1.60240997504612,1.93021096649478,7
"catabolic_process","Jun",1.76631047077045,1.60240997504612,1.93021096649478,7
"catabolic_process","Stat3",1.45447894996161,1.34283365118044,1.56612424874277,3
"catabolic_process","Runx1",1.74767201558338,1.56513306467199,1.93021096649478,7
"catabolic_process","Smad3",1.87671260073738,1.67440077533359,2.07902442614117,9
"catabolic_process","Cebpb",1.34529370738302,1.24386845939498,1.44671895537106,2
"catabolic_process","Cebpd",1.34529370738302,1.24386845939498,1.44671895537106,2
"catabolic_process","Cebpa",1.34529370738302,1.24386845939498,1.44671895537106,2
"catabolic_process","Nfia",1.4688067131083,1.35668092496981,1.58093250124678,3
"catabolic_process","Nfib",1.4688067131083,1.35668092496981,1.58093250124678,3
"catabolic_process","Nfix",1.4688067131083,1.35668092496981,1.58093250124678,3
"catabolic_process","Nfatc1",1.4688067131083,1.35668092496981,1.58093250124678,3
"catabolic_process","Usf1",1.4688067131083,1.35668092496981,1.58093250124678,3
"catabolic_process","Myf6",1.52587228461869,1.38924190383808,1.6625026653993,4
"catabolic_process","Tfeb",1.52587228461869,1.38924190383808,1.6625026653993,4
"catabolic_process","Mxd4",1.52587228461869,1.38924190383808,1.6625026653993,4
"catabolic_process","3830417A13Rik",1.46308407324739,1.41626758918356,1.50990055731122,1
"catabolic_process","Mtor",1.46308407324739,1.41626758918356,1.50990055731122,1
"catabolic_process","Nlk",4.51839015967404,7.51293237773841,1.52384794160966,1
"catabolic_process","Sox10",1.46308407324739,1.41626758918356,1.50990055731122,1
"cell_activation","Pura",2.85651947259172,2.32691984675738,3.38611909842606,86
"cell_activation","Yy1",2.86937985708603,2.32980151391268,3.40895820025938,89
"cell_activation","Nfatc3",2.87945078726264,2.34030454975492,3.41859702477036,92
"cell_activation","Tbp",2.71486659821147,2.27181956221564,3.15791363420731,65
"cell_activation","Rela",2.83324373269537,2.32350441429627,3.34298305109446,79
"cell_activation","Bcl3",2.77211629503555,2.28766473527492,3.25656785479618,72
"cell_activation","Ap3b1",2.79786109422712,2.31664605410824,3.27907613434599,74
"cell_activation","Stat6",2.73052357623198,2.28510939845457,3.17593775400939,68
"cell_activation","Ehf",2.75016611850783,2.29465232145029,3.20567991556536,70
"cell_activation","Ets1",2.83444493052707,2.31498917360676,3.35390068744739,82
"cell_activation","Gata1",2.72320330665205,2.29386756294775,3.15253905035635,67
"cell_activation","Ltf",2.68287812021703,2.28673199225194,3.07902424818212,56
"cell_activation","Irf1",2.79687010279545,2.31393849152828,3.27980171406262,74
"cell_activation","E2f6",2.71316697551227,2.28350195536792,3.14283199565662,60
"cell_activation","Irf2",2.66163735158144,2.23350883200949,3.08976587115339,55
"cell_activation","Irf7",2.66163735158144,2.23350883200949,3.08976587115339,55
"cell_activation","Irf5",2.66163735158144,2.23350883200949,3.08976587115339,55
"cell_activation","Irf8",2.65953486461524,2.24038602456971,3.07868370466078,56
"cell_activation","Irf9",2.65971460973096,2.24074551480115,3.07868370466078,56
"cell_activation","Stat1",2.83389327579282,2.32406377972974,3.34372277185589,79
"cell_activation","Stat2",2.70277028165932,2.27797221273162,3.12756835058702,59
"cell_activation","Fli1",2.82850701215339,2.31403097321232,3.34298305109446,79
"cell_activation","Elf4",2.77958326428961,2.29746047258911,3.2617060559901,73
"cell_activation","Ets2",2.83270646119958,2.32186349755616,3.343549424843,80
"cell_activation","Bptf",2.74254625667776,2.29350487766596,3.19158763568956,69
"cell_activation","Stat3",2.32649269992243,1.97244870163009,2.68053669821477,25
"cell_activation","Runx2",2.68644043800857,2.23004888036052,3.14283199565662,60
"cell_activation","Nr3c1",2.57012861809295,2.13843708989697,3.00182014628894,47
"cell_activation","Runx3",2.65064004578426,2.22327747395041,3.0780026176181,56
"cell_activation","Nr1h3",2.46273994690713,2.09133744303467,2.83414245077959,32
"cell_activation","Nr1h2",2.46273994690713,2.09133744303467,2.83414245077959,32
"cell_activation","Thra",2.48302819445405,2.10748927588238,2.85856711302571,33
"cell_activation","Jun",2.46273994690713,2.09133744303467,2.83414245077959,32
"cell_activation","Runx1",2.31893246488585,1.98950958007921,2.64835534969249,24
"cell_activation","3830417A13Rik",1.89641701620194,1.722262633927,2.07057139847688,8
"cell_activation","Mtor",1.97402982678162,1.71694606280041,2.23111359076284,11
"cell_activation","Nlk",1.6332684047537,1.4868731272534,1.77966368225399,5
"cell_activation","Smad3",2.33482157375191,1.96517710659621,2.70446604090762,26
"cell_activation","Cebpb",2.18967930722326,1.89432556470485,2.48503304974166,18
"cell_activation","Cebpd",2.18967930722326,1.89432556470485,2.48503304974166,18
"cell_activation","Cebpa",2.18967930722326,1.89432556470485,2.48503304974166,18
"cell_activation","Nfia",1.96115804735364,1.73917897258476,2.18313712212252,10
"cell_activation","Nfib",1.96115804735364,1.73917897258476,2.18313712212252,10
"cell_activation","Nfix",1.96115804735364,1.73917897258476,2.18313712212252,10
"cell_activation","Nfatc1",1.96115804735364,1.73917897258476,2.18313712212252,10
"cell_activation","Usf1",1.96115804735364,1.73917897258476,2.18313712212252,10
"cell_activation","Sox10",1.64523083920389,1.51236952984306,1.77809214856471,5
"cell_activation","Myf6",2.19808726622193,1.86806999736495,2.52810453507892,19
"cell_activation","Tfeb",2.19808726622193,1.86806999736495,2.52810453507892,19
"cell_activation","Mxd4",2.19808726622193,1.86806999736495,2.52810453507892,19
"cell_junction_disassembly","Pura",1.64687942024348,1.6100633937306,1.68369544675636,4
"cell_junction_disassembly","Yy1",1.64687942024348,1.6100633937306,1.68369544675636,4
"cell_junction_disassembly","Nfatc3",1.72001679354743,1.66251043083571,1.77752315625914,5
"cell_junction_disassembly","Tbp",1.64687942024348,1.6100633937306,1.68369544675636,4
"cell_junction_disassembly","Rela",1.72001679354743,1.66251043083571,1.77752315625914,5
"cell_junction_disassembly","Bcl3",1.64775788612355,1.6100633937306,1.68545237851649,4
"cell_junction_disassembly","Ap3b1",1.72111422602097,1.66470529578281,1.77752315625914,5
"cell_junction_disassembly","Stat6",1.64775788612355,1.6100633937306,1.68545237851649,4
"cell_junction_disassembly","Ehf",1.64687942024348,1.6100633937306,1.68369544675636,4
"cell_junction_disassembly","Ets1",1.72001679354743,1.66251043083571,1.77752315625914,5
"cell_junction_disassembly","Gata1",1.64794223213325,1.61218901751013,1.68369544675636,4
"cell_junction_disassembly","Ltf",1.56072622754207,1.53580890281846,1.58564355226567,3
"cell_junction_disassembly","Irf1",1.64775788612355,1.6100633937306,1.68545237851649,4
"cell_junction_disassembly","E2f6",1.56072622754207,1.53580890281846,1.58564355226567,3
"cell_junction_disassembly","Stat1",1.64687942024348,1.6100633937306,1.68369544675636,4
"cell_junction_disassembly","Irf8",1.56324071033502,1.53378398397261,1.59269743669743,3
"cell_junction_disassembly","Irf7",1.56324071033502,1.53378398397261,1.59269743669743,3
"cell_junction_disassembly","Irf5",1.56324071033502,1.53378398397261,1.59269743669743,3
"cell_junction_disassembly","Irf2",1.56324071033502,1.53378398397261,1.59269743669743,3
"cell_junction_disassembly","Fli1",1.72001679354743,1.66251043083571,1.77752315625914,5
"cell_junction_disassembly","Elf4",1.64687942024348,1.6100633937306,1.68369544675636,4
