"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","subtype"
17.5294942370833,0.287038996282779,0.624976912259134,0.459279360009005,0.646033567592211,0.999968391964706,"NOC2L","N0"
13.2913649725551,0.37832844380491,0.71516969534027,0.529005138598477,0.596801885228587,0.999968391964706,"HES4","N0"
17.5104501843978,0.757287863720788,0.671107827044203,1.12841459032918,0.259144868786126,0.999968391964706,"SDF4","N0"
13.1013974423295,-0.215573421269737,0.714651821553058,-0.301648179950427,0.762920275449971,0.999968391964706,"UBE2J2","N0"
40.9827198637337,0.152956758363258,0.476096348857439,0.321272697701488,0.748003744688456,0.999968391964706,"ACAP3","N0"
22.4335601467329,0.44515378428024,0.568647579730207,0.782828943880217,0.433727568346901,0.999968391964706,"CPSF3L","N0"
16.5546870467739,0.729495599348861,0.671357800740199,1.08659733832625,0.277214801882715,0.999968391964706,"DVL1","N0"
25.6967059199655,-1.08937162411066,0.567699879918779,-1.91892170959507,0.0549942426979298,0.999968391964706,"AURKAIP1","N0"
20.6612162751269,-0.202035424745342,0.587465614392065,-0.343910213288683,0.730913810765817,0.999968391964706,"CCNL2","N0"
16.407599539859,-0.129167120129892,0.670785879247646,-0.192560881387018,0.847302883612515,0.999968391964706,"MRPL20","N0"
30.2296687590114,-0.329760285844578,0.525325691589178,-0.627725411348168,0.530183835648953,0.999968391964706,"SSU72","N0"
9.63197530002367,0.800869363011426,0.784423575870945,1.02096544220031,0.30727081180166,0.999968391964706,"C1orf233","N0"
6.97515106116851,-0.493927479353599,0.981280173478403,-0.503350106017881,0.614718144068055,0.999968391964706,"CDK11B","N0"
5.61215421435842,-0.121481943415601,1.0387659656052,-0.116948328534064,0.906901000249923,0.999968391964706,"CDK11A","N0"
11.2192769277008,-0.173926760518692,0.783114724634318,-0.222096143831171,0.824239039680269,0.999968391964706,"SLC35E2","N0"
75.7264385144673,-0.0478346565212822,0.456018859642215,-0.104896224157949,0.916458155125703,0.999968391964706,"GNB1","N0"
4.78044020602178,-0.501674559871619,1.06477752910289,-0.47115434554136,0.63753051850845,0.999968391964706,"FAAP20","N0"
6.89592523998495,0.441808778364905,0.906656088204325,0.487294779258504,0.626049446930415,0.999968391964706,"MORN1","N0"
7.3322140247607,-0.438852151320931,0.910526033432751,-0.481976500623959,0.629822639882706,0.999968391964706,"PANK4","N0"
5.02616593021776,-0.149497090618634,1.08997150775477,-0.137156879381722,0.890906793986541,0.999968391964706,"LRRC47","N0"
12.9588236637302,-0.246430546397212,0.695729856206686,-0.354204357048611,0.723185738544126,0.999968391964706,"CEP104","N0"
13.406789849908,-0.665179285497109,0.752408088397194,-0.88406716482022,0.376659956992801,0.999968391964706,"NPHP4","N0"
122.904591287946,0.278069207745179,0.407193459195299,0.682892127724014,0.494675008740361,0.999968391964706,"CHD5","N0"
9.12296523999992,-0.0674052749085159,0.861967007798682,-0.0781993676076509,0.937669465054793,0.999968391964706,"ICMT","N0"
36.8482189853629,-0.61388229815117,0.51351779012584,-1.19544504582935,0.231913194959214,0.999968391964706,"ACOT7","N0"
34.70728499529,-0.0643896817309887,0.589589672371026,-0.109211006821145,0.913035130349236,0.999968391964706,"TNFRSF25","N0"
15.4826334150936,0.4795918147258,0.641969666643096,0.747063046192851,0.455025505233808,0.999968391964706,"PLEKHG5","N0"
8.33827488419974,0.171705641627921,0.824660664169797,0.208213692113933,0.835062118109363,0.999968391964706,"NOL9","N0"
10.0671805879987,-0.387819624756558,0.775834484960138,-0.499874177127463,0.61716367598011,0.999968391964706,"KLHL21","N0"
12.9283184638519,0.324869434882465,0.697390960015298,0.465835454585385,0.641333284925352,0.999968391964706,"DNAJC11","N0"
142.654795959799,-0.0377452610224491,0.355935633040735,-0.106045187721144,0.915546499674782,0.999968391964706,"RERE","N0"
54.4419154905651,-0.157824802041314,0.49126348167802,-0.32126304504098,0.748011059020393,0.999968391964706,"ENO1","N0"
6.80397797858773,-1.13491646419186,0.990724516262951,-1.14554191963756,0.251984740901492,0.999968391964706,"MIR34AHG","N0"
208.209631442061,0.183584548754999,0.33277726280352,0.551673955150572,0.581171757219943,0.999968391964706,"CLSTN1","N0"
8.74316692772463,-0.558538595477402,0.896623897352724,-0.622935209653104,0.533327099127536,0.999968391964706,"CTNNBIP1","N0"
4.90522214708015,-0.661654319028716,1.07989302558065,-0.612703576516712,0.540072357254057,0.999968391964706,"LZIC","N0"
20.400422062588,0.456715239895656,0.578997656246683,0.788803261927318,0.430227002725153,0.999968391964706,"SRM","N0"
12.791120957336,-0.552868119712775,0.80337695257673,-0.688180209725361,0.491339304845742,0.999968391964706,"EXOSC10","N0"
19.3504336296709,-0.371062100191858,0.684522505216281,-0.542074361856982,0.587767279759564,0.999968391964706,"MTOR","N0"
20.8543229105698,-0.24904843517334,0.684445532351697,-0.363868888613576,0.715955917722004,0.999968391964706,"FBXO2","N0"
8.83758254777285,0.418341510192643,0.878065203762331,0.476435586332467,0.633764087090673,0.999968391964706,"KIAA2013","N0"
24.8195140761169,-0.0887749863644667,0.538984079731748,-0.164707993617641,0.869173824921912,0.999968391964706,"FBXO42","N0"
35.7715274720721,-0.024108096089541,0.482917042420857,-0.0499218167341692,0.960184691737877,0.999968391964706,"ATP13A2","N0"
16.1128496369573,-0.16750593331545,0.631406326330592,-0.265290235986245,0.790785885677607,0.999968391964706,"SDHB","N0"
9.02247201103118,0.867973983802929,0.824768061484867,1.05238554247636,0.292622699048676,0.999968391964706,"RCC2","N0"
27.4424182927963,-0.426992524051506,0.545726067526488,-0.782430141163782,0.433961825860085,0.999968391964706,"UBR4","N0"
8.18115769111553,0.262400112917935,0.845228886489361,0.310448586308743,0.756219851411349,0.999968391964706,"EMC1","N0"
57.1553676415644,0.350059862992441,0.426169232710025,0.821410454167229,0.41141251079714,0.999968391964706,"CAPZB","N0"
289.936442829899,0.307920961854967,0.393176802593349,0.783161569614373,0.433532239253218,0.999968391964706,"CAMK2N1","N0"
8.0660524670632,-0.732448810683901,0.853983494591977,-0.857684973213511,0.391066439791093,0.999968391964706,"DDOST","N0"
54.2186262564754,0.430137808052452,0.465821583313815,0.923396045740277,0.355800851658445,0.999968391964706,"HP1BP3","N0"
214.725024934722,-0.0115303584864263,0.351668794984894,-0.0327875508173013,0.973844005884952,0.999968391964706,"EIF4G3","N0"
13.7357261017164,0.165387014057359,0.677140410725608,0.244243308238145,0.807042387378501,0.999968391964706,"ECE1","N0"
52.2059745149061,0.0870226948676922,0.427699243690509,0.203467030048487,0.838770012883293,0.999968391964706,"RAP1GAP","N0"
26.7346003196614,0.0552917015358929,0.524722593183015,0.105373205297848,0.916079676751783,0.999968391964706,"USP48","N0"
42.971693167241,-0.732156605970011,0.486680012085085,-1.50439012860469,0.132480944497452,0.999968391964706,"LUZP1","N0"
24.7134214629029,-0.153307418505773,0.561047853168263,-0.273251947476564,0.784659550472581,0.999968391964706,"HNRNPR","N0"
17.3048832982287,-0.172267374213908,0.622580139434498,-0.276699115989118,0.782011150718504,0.999968391964706,"SRSF10","N0"
8.80807081591211,0.63562254884671,0.841499051110532,0.755345532485003,0.450041685260033,0.999968391964706,"STPG1","N0"
12.3584289632901,0.147352244185669,0.734395368364804,0.20064429942384,0.840976716456474,0.999968391964706,"SYF2","N0"
42.2375153791313,0.0672076508738151,0.478466506623214,0.140464692812323,0.888292846935232,0.999968391964706,"RSRP1","N0"
7.98041256714703,-0.475909750357446,1.01578940469991,-0.468512221288664,0.639418333362596,0.999968391964706,"STMN1","N0"
8.82532571191673,-0.0492497950605361,0.841935014048578,-0.0584959578099866,0.953353582183686,0.999968391964706,"SLC9A1","N0"
11.4056005395675,-0.390649314972402,0.752447159117004,-0.51917175875955,0.603640971099138,0.999968391964706,"WASF2","N0"
29.5955400079241,0.401596392237752,0.533488780988357,0.752773828708719,0.451585836121063,0.999968391964706,"AHDC1","N0"
10.4647706128101,0.516854715922496,0.865681134146232,0.597049762938681,0.550474157029686,0.999968391964706,"IFI6","N0"
7.53877841875895,-0.452270260375388,0.877475471866854,-0.515422111359044,0.606258084533535,0.999968391964706,"RPA2","N0"
34.1740158174279,-0.287166422091427,0.5227728588107,-0.549313946299213,0.582790018130034,0.999968391964706,"EYA3","N0"
6.7529558410779,-0.127083264428995,0.972088719470519,-0.130732166605344,0.895987185440243,0.999968391964706,"DNAJC8","N0"
21.2576513187142,-0.23311358029486,0.58478322068014,-0.398632471061215,0.690164032149836,0.999968391964706,"SRSF4","N0"
8.33721690861698,-0.402235491413481,0.833348174575433,-0.482673993518265,0.629327231649569,0.999968391964706,"MECR","N0"
15.4192090522508,0.867250354369943,0.678816318776591,1.27759208254298,0.201393293680949,0.999968391964706,"SDC3","N0"
78.4421363510826,0.188592035598187,0.431315468960813,0.437248485551815,0.661931150345001,0.999968391964706,"PUM1","N0"
8.5592456944974,-0.397731953977721,0.861580179368215,-0.461630807558007,0.644346097972378,0.999968391964706,"SNRNP40","N0"
8.92344628150218,-0.378595920680906,0.876362390799523,-0.432008407315956,0.665735302737049,0.999968391964706,"FABP3","N0"
17.8444296816426,0.182832436924349,0.654131348575565,0.279504165826152,0.779857941498799,0.999968391964706,"PEF1","N0"
48.2061884773999,0.545038744318521,0.476272254328631,1.14438483318082,0.252464075336221,0.999968391964706,"ADGRB2","N0"
8.09812909696678,-0.676386068495996,0.845659133564702,-0.799832984295729,0.423807569708625,0.999968391964706,"PTP4A2","N0"
7.61806699182991,-0.137482634415281,0.876768566524449,-0.156806071367577,0.875397687789745,0.999968391964706,"MARCKSL1","N0"
25.611030510089,-0.110678507602843,0.543792899738248,-0.203530622882567,0.838720312951869,0.999968391964706,"BSDC1","N0"
