Regulator Gene	Target Gene	interaction	Motif id	NES	Assembly
Elf4	Slco2b1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Csf1r	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	E2f8	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Tspan14	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Rps6ka1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Ncf1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Cd68	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Lsp1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	P2ry6	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Ly6h	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Arhgef19	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Rac2	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Aif1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Rhoh	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Cadm1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Grn	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Capn3	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Cmklr1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Spint1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Elf4	Sparcl1	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Socs3	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Plcb2	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Naglu	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Ucp2	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Fcgr4	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Gna15	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Lcn2	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	H2-D1	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Cd52	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Hk3	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Arpc1b	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Rxfp3	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Tmbim6	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Calr	regulates via transfac_pro-M00339	transfac_pro-M00339	3.80756	mm9
Elf4	Apobr	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Elf4	Hspbp1	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Elf4	Ccrl2	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Elf4	Plau	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Elf4	H2-Aa	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Elf4	Abcc3	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Elf4	C1qa	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Elf4	Lrp5	regulates via transfac_pro-M02042	transfac_pro-M02042	3.64962	mm9
Elf4	Mpeg1	regulates via transfac_pro-M02278	transfac_pro-M02278	3.51201	mm9
Elf4	Tnf	regulates via transfac_pro-M02278	transfac_pro-M02278	3.51201	mm9
Elf4	Dusp2	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	Lgals9	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	Ctsz	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	Arrdc2	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	Fcer1g	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	Tspo	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	H2-Eb1	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	Psap	regulates via transfac_pro-M02041	transfac_pro-M02041	3.47321	mm9
Elf4	Ctsd	regulates via transfac_pro-M02075	transfac_pro-M02075	3.37901	mm9
Elf4	Ddost	regulates via transfac_pro-M02063	transfac_pro-M02063	3.35869	mm9
Elf4	Klhl6	regulates via transfac_pro-M02063	transfac_pro-M02063	3.35869	mm9
