"term_id","term_name","pval","NES","size","neg_log10_p"
"GO:0002376","immune system process",6.19396158491949e-09,2.20696713989849,25,8.20803149247442
"GO:0007165","signal transduction",8.03351475257675e-08,2.18459035638423,25,7.09509440444936
"GO:0009617","response to bacterium",7.287650250556e-07,1.92750625013643,10,6.13741247822748
"GO:0006954","inflammatory response",9.67114644862636e-07,2.11505925356108,21,6.01452204020863
"GO:0045087","innate immune response",5.26849730575715e-06,2.00897544138165,14,5.2783132377056
"GO:0019221","cytokine-mediated signaling pathway",5.42285176795972e-06,1.90493832171546,10,5.2657722667128
"GO:0008284","positive regulation of cell population proliferation",7.97720197341164e-06,2.01052005400063,15,5.0981494119819
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II",9.82530141703192e-06,1.72970983532759,5,5.00765411761963
"GO:0007166","cell surface receptor signaling pathway",1.77091852139345e-05,1.72746112259315,5,4.75180141990718
"GO:0019882","antigen processing and presentation",3.42498041129417e-05,1.7240880534915,5,4.46534190805219
"GO:0050830","defense response to Gram-positive bacterium",6.18044918798849e-05,1.86775016286279,10,4.20897995973716
"GO:0006935","chemotaxis",7.71080445545886e-05,1.86364927085437,10,4.11290031036131
"GO:0032760","positive regulation of tumor necrosis factor production",7.71080445545886e-05,1.86364927085437,10,4.11290031036131
"GO:0030593","neutrophil chemotaxis",8.67868079794597e-05,1.71756678656164,5,4.06154628469838
"GO:0006915","apoptotic process",0.000106538103245315,1.85659679322282,10,3.9724950394587
"GO:0043066","negative regulation of apoptotic process",0.000106538103245315,1.85659679322282,10,3.9724950394587
"GO:0007015","actin filament organization",0.000153306312147399,1.71340666800293,5,3.8144399633821
"GO:0045944","positive regulation of transcription by RNA polymerase II",0.000179588217600474,1.94093652140875,12,3.74572215986778
"GO:0045766","positive regulation of angiogenesis",0.000180899157808707,1.76139811432726,6,3.74256345503009
"GO:0050778","positive regulation of immune response",0.000183758955163391,1.67327753670384,4,3.73575148716471
"GO:0050870","positive regulation of T cell activation",0.000183758955163391,1.67327753670384,4,3.73575148716471
"GO:0006955","immune response",0.000211504888331187,1.93902729759815,13,3.67467959069685
"GO:0001516","prostaglandin biosynthetic process",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0001961","positive regulation of cytokine-mediated signaling pathway",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0002286","T cell activation involved in immune response",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0002606","positive regulation of dendritic cell antigen processing and presentation",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0002821","positive regulation of adaptive immune response",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0002830","positive regulation of type 2 immune response",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0002906","negative regulation of mature B cell apoptotic process",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0030336","negative regulation of cell migration",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0030890","positive regulation of B cell proliferation",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0045059","positive thymic T cell selection",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0045060","negative thymic T cell selection",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0045581","negative regulation of T cell differentiation",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0045657","positive regulation of monocyte differentiation",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0046597","host-mediated suppression of symbiont invasion",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0046598","positive regulation of viral entry into host cell",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0048146","positive regulation of fibroblast proliferation",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:1902166","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",0.000225248306437718,1.36063006902177,1,3.6473384656431
"GO:0008285","negative regulation of cell population proliferation",0.000258725631578455,1.85210576997515,8,3.58716054421864
"GO:0001525","angiogenesis",0.000259513352140937,1.75694540488444,6,3.58584029249008
"GO:0002250","adaptive immune response",0.000259513352140937,1.75788281739872,6,3.58584029249008
"GO:0050776","regulation of immune response",0.000259513352140937,1.75788281739872,6,3.58584029249008
"GO:0038094","Fc-gamma receptor signaling pathway",0.000290244245945871,1.67110218889221,4,3.53723638133522
"GO:0007186","G protein-coupled receptor signaling pathway",0.000293336468352037,1.93314345075641,13,3.53263394104433
"GO:0071222","cellular response to lipopolysaccharide",0.000293336468352037,1.93314345075641,13,3.53263394104433
"GO:0001916","positive regulation of T cell mediated cytotoxicity",0.000359833505195855,1.46129739615577,2,3.44389840062303
"GO:0002474","antigen processing and presentation of peptide antigen via MHC class I",0.000359833505195855,1.46129739615577,2,3.44389840062303
"GO:0032722","positive regulation of chemokine production",0.000395330149514037,1.75167245949163,6,3.40304006329864
"GO:0009410","response to xenobiotic stimulus",0.000463238833547425,1.74897739851308,6,3.33419504062684
"GO:0010628","positive regulation of gene expression",0.000517268635818841,1.92290180731977,13,3.28628385390052
"GO:0030335","positive regulation of cell migration",0.000524520065292936,1.90867857113986,11,3.28023789340118
"GO:0006897","endocytosis",0.000654858967327909,1.74241551091314,6,3.18385222108647
"GO:0007264","small GTPase-mediated signal transduction",0.000713766248034307,1.66446737806675,4,3.14644399243951
"GO:0002503","peptide antigen assembly with MHC class II protein complex",0.000760463580629191,1.56636291621995,3,3.1189215799154
"GO:0042130","negative regulation of T cell proliferation",0.000826483761045817,1.45903108678532,2,3.08276567513243
"GO:0010759","positive regulation of macrophage chemotaxis",0.00088461911920838,1.56554837492186,3,3.05324367849008
"GO:0032496","response to lipopolysaccharide",0.000999003695223122,1.89351426930037,11,3.00043290535556
"GO:0001788","antibody-dependent cellular cytotoxicity",0.00107055096457845,1.56432656297473,3,2.970392652883
"GO:0001771","immunological synapse formation",0.00112639852839516,1.35984048422448,1,2.9483079255939
"GO:0035023","regulation of Rho protein signal transduction",0.00112639852839516,1.35984048422448,1,2.9483079255939
"GO:0036336","dendritic cell migration",0.00112639852839516,1.35984048422448,1,2.9483079255939
"GO:0070233","negative regulation of T cell apoptotic process",0.00112639852839516,1.35984048422448,1,2.9483079255939
"GO:0045824","negative regulation of innate immune response",0.00135564950901367,1.45704806608617,2,2.86785257888835
"GO:1902564","negative regulation of neutrophil activation",0.00135564950901367,1.45704806608617,2,2.86785257888835
"GO:0043408","regulation of MAPK cascade",0.00147836927485209,1.56127203310691,3,2.83021707203093
"GO:0006968","cellular defense response",0.00148175402173542,1.45648148874356,2,2.82922388533738
"GO:0050665","hydrogen peroxide biosynthetic process",0.00148175402173542,1.45648148874356,2,2.82922388533738
"GO:0006911","phagocytosis, engulfment",0.00156635280975837,1.65805010202245,4,2.80511040953625
"GO:0045893","positive regulation of DNA-templated transcription",0.00169394886539194,1.88309388397025,11,2.77109970369439
"GO:0030154","cell differentiation",0.00174733972094575,1.80378673523769,8,2.75762265048999
"GO:0016477","cell migration",0.00177494220330584,1.6858599370061,5,2.75081578412664
"GO:2000406","positive regulation of T cell migration",0.00178583895286687,1.65674489333547,4,2.74815770840091
"GO:0006357","regulation of transcription by RNA polymerase II",0.00184355976996354,1.77281191106347,7,2.73434277758889
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway",0.00194951559700616,1.71921455118478,6,2.7100732859099
"GO:0043065","positive regulation of apoptotic process",0.00212336139537907,1.79771588215529,8,2.67297608277156
"GO:0002476","antigen processing and presentation of endogenous peptide antigen via MHC class Ib",0.00218136954764925,1.35905089942719,1,2.66127075399511
"GO:0002486","antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent",0.00218136954764925,1.35905089942719,1,2.66127075399511
"GO:0045582","positive regulation of T cell differentiation",0.00227064553217193,1.55811568557682,3,2.64385065769443
"GO:0006508","proteolysis",0.00228228938780306,1.76290388375246,7,2.64162928912124
"GO:0006355","regulation of DNA-templated transcription",0.00233747706336419,1.79114944922943,8,2.63125264197555
"GO:0010467","gene expression",0.00235532111445928,1.76242056534704,7,2.62794987463669
"GO:0038095","Fc-epsilon receptor signaling pathway",0.00263036076083118,1.45327088380209,2,2.57998468280549
"GO:0006952","defense response",0.00279351230309046,1.75746529820175,7,2.55384941159484
"GO:0007204","positive regulation of cytosolic calcium ion concentration",0.00286654427783017,1.75613742607664,7,2.54264134554505
"GO:0043525","positive regulation of neuron apoptotic process",0.00286654427783017,1.75613742607664,7,2.54264134554505
"GO:0090023","positive regulation of neutrophil chemotaxis",0.00287345769493142,1.55536660869578,3,2.54159519247255
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II",0.00300316057189043,1.45270430645947,2,2.52242144648179
"GO:0032956","regulation of actin cytoskeleton organization",0.00304912432086404,1.75323751564415,7,2.51582486793881
"GO:0043410","positive regulation of MAPK cascade",0.00304912432086404,1.75323751564415,7,2.51582486793881
"GO:0050728","negative regulation of inflammatory response",0.00304912432086404,1.75323751564415,7,2.51582486793881
"GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I",0.00311458323380137,1.55424661441091,3,2.50660005859378
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",0.00315554754150877,1.35817358298575,1,2.50092527235519
"GO:0031295","T cell costimulation",0.00315554754150877,1.35817358298575,1,2.50092527235519
"GO:0050766","positive regulation of phagocytosis",0.00336232225116404,1.64554185210559,4,2.47336066531788
"GO:0036006","cellular response to macrophage colony-stimulating factor stimulus",0.00350022810448036,1.45194887000266,2,2.45590365242427
"GO:0045892","negative regulation of DNA-templated transcription",0.00352383299554969,1.7468335467724,7,2.45298468222079
"GO:0002726","positive regulation of T cell cytokine production",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0003254","regulation of membrane depolarization",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0007608","sensory perception of smell",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0007611","learning or memory",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0010038","response to metal ion",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0019731","antibacterial humoral response",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0019885","antigen processing and presentation of endogenous peptide antigen via MHC class I",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0033077","T cell differentiation in thymus",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0033572","transferrin transport",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0042026","protein refolding",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0045646","regulation of erythrocyte differentiation",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0048260","positive regulation of receptor-mediated endocytosis",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0048261","negative regulation of receptor-mediated endocytosis",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0050680","negative regulation of epithelial cell proliferation",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0071281","cellular response to iron ion",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:1990000","amyloid fibril formation",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:2000774","positive regulation of cellular senescence",0.00370617234560662,1.35764719312089,1,2.43107438884724
"GO:0001819","positive regulation of cytokine production",0.00373188883986201,1.70339571500635,6,2.42807130087236
"GO:0045785","positive regulation of cell adhesion",0.00373188883986201,1.70339571500635,6,2.42807130087236
"GO:0048002","antigen processing and presentation of peptide antigen",0.00379088394466541,1.35755946147675,1,2.42125951100034
"GO:0051601","exocyst localization",0.00387559556342534,1.35738399818846,1,2.41166154992287
"GO:0007155","cell adhesion",0.00388045370490378,1.66460960166569,5,2.41111749347369
"GO:0070374","positive regulation of ERK1 and ERK2 cascade",0.00388045370490378,1.66477323709759,5,2.41111749347369
"GO:0001798","positive regulation of type IIa hypersensitivity",0.0039144517040931,1.45081571531743,2,2.40732906082516
"GO:0016064","immunoglobulin mediated immune response",0.00398856971509959,1.70023194777066,6,2.39918281263407
"GO:0016192","vesicle-mediated transport",0.00398856971509959,1.70024260145512,6,2.39918281263407
"GO:0060326","cell chemotaxis",0.00398856971509959,1.70023194777066,6,2.39918281263407
"GO:0006887","exocytosis",0.00399871208022239,1.55159935519213,3,2.3980798653019
"GO:0042554","superoxide anion generation",0.00406902501997513,1.64325773690338,4,2.3905096397108
"GO:0006958","complement activation, classical pathway",0.0040790875325771,1.55139571986761,3,2.38943697511749
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",0.0040790875325771,1.55149753752987,3,2.38943697511749
"GO:0090026","positive regulation of monocyte chemotaxis",0.0040790875325771,1.55149753752987,3,2.38943697511749
"GO:0098883","synapse pruning",0.0040790875325771,1.55139571986761,3,2.38943697511749
"GO:1905146","lysosomal protein catabolic process",0.00415829065112632,1.55129390220535,3,2.38108515815781
"GO:0030316","osteoclast differentiation",0.00418183904003133,1.66022461183354,5,2.37863268729345
"GO:0006886","intracellular protein transport",0.00431669702255751,1.54956300194692,3,2.36484843224459
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",0.00460979932129513,1.83964857726058,9,2.33631798036982
"GO:0007584","response to nutrient",0.00463305866670138,1.35676987667946,1,2.33413220045228
"GO:0034220","monoatomic ion transmembrane transport",0.00463305866670138,1.35676987667946,1,2.33413220045228
