"symbol","signal_transduction","immune_system_process","inflammatory_response","G_protein_coupled_receptor_signaling_pathway","actin_filament_organization","positive_regulation_of_transcription_by_RNA_polyme","positive_regulation_of_cell_population_proliferati","positive_regulation_of_angiogenesis","positive_regulation_of_cell_migration","negative_regulation_of_cell_population_proliferati","positive_regulation_of_neuron_apoptotic_process","cellular_response_to_lipopolysaccharide","innate_immune_response","vesicle_mediated_transport","positive_regulation_of_phosphatidylinositol_3_kina","response_to_bacterium","positive_regulation_of_gene_expression","intracellular_signal_transduction","positive_regulation_of_DNA_templated_transcription","negative_regulation_of_transcription_by_RNA_polyme","apoptotic_process","negative_regulation_of_apoptotic_process","regulation_of_DNA_templated_transcription","cytokine_mediated_signaling_pathway","positive_regulation_of_chemokine_production","regulation_of_transcription_by_RNA_polymerase_II","chemotaxis","phospholipase_C_activating_G_protein_coupled_recep","negative_regulation_of_innate_immune_response","negative_regulation_of_neutrophil_activation","hydrogen_peroxide_biosynthetic_process","negative_regulation_of_DNA_templated_transcription","superoxide_anion_generation","extracellular_matrix_organization","cell_differentiation","extrinsic_apoptotic_signaling_pathway_in_absence_o","endocytosis","response_to_lipopolysaccharide","monoatomic_ion_transport","regulation_of_actin_cytoskeleton_organization","antibody_dependent_cellular_cytotoxicity","cell_surface_receptor_signaling_pathway","Fc_gamma_receptor_signaling_pathway","regulation_of_immune_response","cell_adhesion","negative_regulation_of_interleukin_6_production","response_to_xenobiotic_stimulus","positive_regulation_of_non_canonical_NF_kappaB_sig","positive_regulation_of_T_cell_mediated_cytotoxicit","antigen_processing_and_presentation_of_peptide_ant","antigen_processing_and_presentation_of_endogenous_","negative_regulation_of_neuron_projection_developme","antigen_processing_and_presentation","positive_regulation_of_macrophage_chemotaxis","regulation_of_MAPK_cascade","angiogenesis","positive_regulation_of_endothelial_cell_migration","cell_migration","respiratory_burst","transmembrane_transport","positive_regulation_of_cold_induced_thermogenesis","regulation_of_ERK1_and_ERK2_cascade","exocyst_localization","complement_activation__classical_pathway","synapse_pruning","defense_response_to_Gram_positive_bacterium","response_to_nutrient","monoatomic_ion_transmembrane_transport","response_to_ethanol","cellular_response_to_cadmium_ion","cellular_response_to_ethanol","response_to_aldosterone","positive_regulation_of_cytosolic_calcium_ion_conce","positive_regulation_of_apoptotic_process","negative_regulation_of_inflammatory_response","dendrite_development","cerebellum_development","regulation_of_long_term_neuronal_synaptic_plastici","regulation_of_dendritic_spine_maintenance","immune_response","small_GTPase_mediated_signal_transduction","T_cell_differentiation","mitotic_cell_cycle","pattern_recognition_receptor_signaling_pathway","hematopoietic_progenitor_cell_differentiation","cytoplasmic_pattern_recognition_receptor_signaling","platelet_formation","regulation_of_lipopolysaccharide_mediated_signalin","negative_regulation_of_lipopolysaccharide_mediated","regulation_of_tumor_necrosis_factor_production","negative_regulation_of_mast_cell_activation_involv","positive_regulation_of_cell_adhesion_mediated_by_i","megakaryocyte_development","T_cell_activation","negative_regulation_of_T_cell_proliferation","natural_killer_cell_mediated_cytotoxicity","negative_regulation_of_MAP_kinase_activity","regulation_of_B_cell_differentiation","negative_regulation_of_peptidyl_tyrosine_phosphory","B_cell_receptor_signaling_pathway","negative_regulation_of_B_cell_receptor_signaling_p","regulation_of_release_of_sequestered_calcium_ion_i","platelet_aggregation","inflammatory_response_to_wounding","negative_regulation_of_inflammatory_response_to_wo","CD27_signaling_pathway","positive_regulation_of_cytokine_production_involve","regulation_of_G1_S_transition_of_mitotic_cell_cycl","cell_population_proliferation","neutrophil_chemotaxis","positive_regulation_of_glial_cell_differentiation","positive_regulation_of_JNK_cascade","positive_regulation_of_neutrophil_chemotaxis","negative_regulation_of_neural_precursor_cell_proli","liver_development","defense_response","positive_regulation_of_interleukin_6_production","positive_regulation_of_tumor_necrosis_factor_produ","regulation_of_canonical_NF_kappaB_signal_transduct","positive_regulation_of_ERK1_and_ERK2_cascade","positive_regulation_of_protein_phosphorylation","phagocytosis__engulfment","negative_regulation_of_gene_expression","positive_regulation_of_T_cell_proliferation","positive_regulation_of_nitric_oxide_biosynthetic_p","exocytosis","positive_regulation_of_chemotaxis","positive_regulation_of_monocyte_chemotaxis","positive_regulation_of_T_cell_migration","homophilic_cell_cell_adhesion","synaptic_membrane_adhesion","negative_regulation_of_T_cell_receptor_signaling_p","blastocyst_hatching","microglial_cell_activation_involved_in_immune_resp","lysosomal_transport","lysosomal_lumen_acidification","embryo_implantation","positive_regulation_of_neuron_projection_developme","locomotory_exploration_behavior","chondrocyte_proliferation","synaptic_vesicle_endocytosis","positive_regulation_of_axon_regeneration","positive_regulation_of_epithelial_cell_proliferati","regulation_of_inflammatory_response","negative_regulation_of_hydrolase_activity","establishment_of_localization_in_cell","male_mating_behavior","negative_regulation_of_respiratory_burst_involved_","positive_regulation_of_dendritic_spine_development","neural_precursor_cell_proliferation","maintenance_of_synapse_structure","positive_regulation_of_defense_response_to_bacteri","positive_regulation_of_protein_folding","negative_regulation_of_microglial_cell_activation","lysosomal_protein_catabolic_process","regulation_of_lysosome_organization","positive_regulation_of_lysosome_organization","response_to_yeast","neutrophil_mediated_immunity","protein_targeting_to_membrane","leukotriene_metabolic_process","cellular_defense_response","negative_regulation_of_cell_adhesion","neutrophil_degranulation","defense_response_to_fungus","cellular_response_to_testosterone_stimulus","reactive_oxygen_species_biosynthetic_process","cell_surface_receptor_protein_tyrosine_kinase_sign","positive_regulation_of_inflammatory_response","Arp2_3_complex_mediated_actin_nucleation","osteoclast_differentiation","cellular_response_to_nutrient_levels","cellular_response_to_hypoxia","cellular_response_to_amyloid_beta","epidermis_development","symbiont_entry_into_host_cell","epithelium_development","cellular_response_to_BMP_stimulus","positive_regulation_of_MAPK_cascade","negative_regulation_of_insulin_receptor_signaling_","cell_chemotaxis","branching_involved_in_labyrinthine_layer_morphogen","placenta_blood_vessel_development","cellular_response_to_interleukin_17","cellular_response_to_leukemia_inhibitory_factor","Fc_epsilon_receptor_signaling_pathway","natural_killer_cell_degranulation","chondrocyte_differentiation","myeloid_leukocyte_differentiation","hemopoiesis","negative_regulation_of_granulocyte_differentiation","positive_regulation_of_type_II_interferon_producti","positive_regulation_of_interleukin_2_production","natural_killer_cell_proliferation","negative_regulation_of_interleukin_1_beta_producti","establishment_or_maintenance_of_cell_polarity","positive_regulation_of_lamellipodium_assembly","regulation_of_cell_substrate_adhesion","cell_projection_assembly","cortical_cytoskeleton_organization","regulation_of_T_cell_proliferation","erythrocyte_enucleation","regulation_of_mast_cell_degranulation","bone_resorption","homeostasis_of_number_of_cells","complement_receptor_mediated_signaling_pathway","negative_regulation_of_interleukin_12_production","regulation_of_calcium_mediated_signaling","microglial_cell_activation","superoxide_metabolic_process","neutrophil_homeostasis","response_to_ischemia","anatomical_structure_morphogenesis","positive_regulation_of_macromolecule_metabolic_pro","negative_regulation_of_myotube_differentiation","microglia_development","telencephalon_development","dentate_gyrus_development","olfactory_bulb_development","forebrain_neuron_differentiation","regulation_of_cell_morphogenesis","positive_regulation_of_bone_mineralization","negative_regulation_of_epithelial_cell_differentia","ruffle_organization","cellular_response_to_macrophage_colony_stimulating","host_mediated_activation_of_viral_process","regulation_of_bone_resorption","cell_cell_junction_maintenance","positive_regulation_of_osteoclast_differentiation","positive_regulation_of_lymphocyte_proliferation","positive_regulation_of_protein_tyrosine_kinase_act","microglial_cell_proliferation","positive_regulation_of_leukocyte_proliferation","cellular_response_to_cytokine_stimulus","positive_regulation_of_macrophage_proliferation","positive_regulation_of_cell_cycle_G1_S_phase_trans","neuron_projection_extension","positive_regulation_of_cell_motility","positive_regulation_of_myoblast_proliferation","phagocytosis","gene_expression","neuropeptide_signaling_pathway","regulation_of_actin_filament_polymerization","positive_regulation_of_cytokinesis","leukocyte_activation","regulation_of_dendrite_development","cortical_actin_cytoskeleton_organization","response_to_estradiol","negative_regulation_of_neuron_differentiation","positive_regulation_of_phagocytosis","protein_stabilization","positive_regulation_of_substrate_adhesion_dependen","protein_dephosphorylation","peptidyl_tyrosine_dephosphorylation","B_cell_proliferation_involved_in_immune_response","positive_regulation_of_lipopolysaccharide_mediated","regulation_of_cell_shape","peptidyl_tyrosine_phosphorylation","glycolytic_process","response_to_glucose","cellular_response_to_hormone_stimulus","negative_regulation_of_neuron_apoptotic_process","cellular_response_to_glucose_stimulus","reactive_oxygen_species_metabolic_process","skeletal_system_development","response_to_stress","intrinsic_apoptotic_signaling_pathway_in_response_","negative_regulation_of_angiogenesis","neuron_differentiation","regulation_of_cell_migration","regulation_of_developmental_process","positive_regulation_of_cytokine_production","negative_regulation_of_tumor_necrosis_factor_produ","positive_regulation_of_cell_adhesion","negative_regulation_of_macrophage_differentiation","protein_phosphorylation","cellular_response_to_oxidative_stress","defense_response_to_bacterium","negative_regulation_of_MAPK_cascade","protein_autophosphorylation","regulation_of_small_GTPase_mediated_signal_transdu","negative_regulation_of_small_GTPase_mediated_signa","mast_cell_activation","positive_regulation_of_endothelial_cell_proliferat","positive_regulation_of_epithelial_to_mesenchymal_t","regulation_of_ARF_protein_signal_transduction","negative_regulation_of_canonical_NF_kappaB_signal_","positive_regulation_of_T_cell_differentiation","regulation_of_protein_phosphorylation","lipid_metabolic_process","regulation_of_angiogenesis","phosphatidylinositol_mediated_signaling","embryonic_placenta_development","myeloid_cell_differentiation","macrophage_differentiation","positive_regulation_of_fat_cell_differentiation","inner_ear_development","brown_fat_cell_differentiation","interleukin_6_mediated_signaling_pathway","cellular_response_to_lithium_ion","cellular_response_to_tumor_necrosis_factor","axon_guidance","inflammatory_response_to_antigenic_stimulus","autocrine_signaling","establishment_of_protein_localization_to_organelle","cellular_response_to_oxidised_low_density_lipoprot","positive_regulation_of_GTPase_activity","fever_generation","memory","response_to_carbohydrate","vascular_endothelial_growth_factor_production","positive_regulation_of_vascular_endothelial_growth","positive_regulation_of_platelet_derived_growth_fac","positive_regulation_of_macrophage_derived_foam_cel","negative_regulation_of_D_glucose_transmembrane_tra","negative_regulation_of_glutamate_secretion","hyaluronan_biosynthetic_process","positive_regulation_of_prostaglandin_biosynthetic_","positive_regulation_of_fever_generation","positive_regulation_of_prostaglandin_secretion","positive_regulation_of_granulocyte_macrophage_colo","positive_regulation_of_stress_activated_MAPK_casca","positive_regulation_of_immature_T_cell_proliferati","response_to_ATP","positive_regulation_of_heterotypic_cell_cell_adhes","social_behavior","ectopic_germ_cell_programmed_cell_death","positive_regulation_of_canonical_NF_kappaB_signal_","negative_regulation_of_lipid_metabolic_process","positive_regulation_of_mitotic_nuclear_division","positive_regulation_of_astrocyte_differentiation","regulation_of_defense_response_to_virus_by_host","regulation_of_neurogenesis","negative_regulation_of_neurogenesis","regulation_of_insulin_secretion","negative_regulation_of_synaptic_transmission","leukocyte_migration","negative_regulation_of_lipid_catabolic_process","positive_regulation_of_lipid_catabolic_process","positive_regulation_of_membrane_protein_ectodomain","positive_regulation_of_cell_division","positive_regulation_of_glial_cell_proliferation","monocyte_aggregation","interleukin_1_mediated_signaling_pathway","response_to_interleukin_1","cellular_response_to_xenobiotic_stimulus","positive_regulation_of_monocyte_chemotactic_protei","positive_regulation_of_p38MAPK_cascade","regulation_of_establishment_of_endothelial_barrier","negative_regulation_of_secretion_by_cell","positive_regulation_of_tight_junction_disassembly","positive_regulation_of_T_helper_1_cell_cytokine_pr","negative_regulation_of_extrinsic_apoptotic_signali","cellular_response_to_amino_acid_starvation","release_of_cytochrome_c_from_mitochondria","mitochondrial_fusion","regulation_of_apoptotic_process","branching_involved_in_blood_vessel_morphogenesis","ameboidal_type_cell_migration","neuron_migration","adaptive_immune_response","T_cell_mediated_immunity","germ_cell_development","brain_development","motor_neuron_axon_guidance","adult_locomotory_behavior","germ_cell_migration","T_cell_chemotaxis","programmed_cell_death","response_to_muscle_activity","Rac_protein_signal_transduction","telencephalon_cell_migration","actin_filament_based_movement","protein_catabolic_process","myofibril_assembly","animal_organ_regeneration","cell_substrate_adhesion","killing_of_cells_of_another_organism","protein_destabilization","negative_regulation_of_protein_sumoylation","positive_regulation_of_dopamine_secretion","integrin_activation","CXCL12_activated_CXCR4_signaling_pathway","T_cell_proliferation","sarcomere_organization","regulation_of_myoblast_differentiation","positive_regulation_of_neuron_differentiation","positive_regulation_of_proteolysis","negative_regulation_of_Ras_protein_signal_transduc","negative_regulation_of_smooth_muscle_cell_prolifer","positive_regulation_of_axon_extension_involved_in_","induction_of_positive_chemotaxis","detection_of_temperature_stimulus_involved_in_sens","detection_of_mechanical_stimulus_involved_in_senso","actin_filament_bundle_assembly","positive_regulation_of_NK_T_cell_proliferation","response_to_calcium_ion","actin_crosslink_formation","regulation_of_calcium_ion_transport","muscle_structure_development","antimicrobial_humoral_immune_response_mediated_by_","protein_containing_complex_assembly","chemokine_mediated_signaling_pathway","G1_to_G0_transition_involved_in_cell_differentiati","dopaminergic_neuron_differentiation","negative_regulation_of_smooth_muscle_cell_chemotax","positive_regulation_of_smooth_muscle_cell_chemotax","positive_regulation_of_mononuclear_cell_migration","protein_localization_to_membrane","positive_regulation_of_fibroblast_growth_factor_pr","positive_regulation_of_calcium_ion_import","ruffle_assembly","self_proteolysis","cell_cell_adhesion","positive_regulation_of_G1_S_transition_of_mitotic_","positive_regulation_of_myoblast_fusion","negative_regulation_of_intrinsic_apoptotic_signali","regulation_of_intracellular_signal_transduction","negative_regulation_of_leukocyte_tethering_or_roll","cellular_response_to_chemokine","negative_regulation_of_dendritic_cell_apoptotic_pr","negative_regulation_of_skeletal_muscle_cell_differ","defense_response_to_tumor_cell","protein_targeting_to_lysosome","intracellular_protein_transport","positive_regulation_of_protein_ubiquitination","negative_regulation_of_type_II_interferon_producti","negative_regulation_of_interleukin_2_production","positive_regulation_of_interleukin_12_production","negative_regulation_of_activated_T_cell_proliferat","negative_regulation_of_T_cell_activation","negative_regulation_of_B_cell_activation","positive_regulation_of_macrophage_cytokine_product","Golgi_to_lysosome_transport","intrinsic_apoptotic_signaling_pathway","positive_regulation_of_tumor_necrosis_factor_media","positive_regulation_of_ubiquitin_dependent_protein","positive_regulation_of_receptor_catabolic_process","intracellular_glucose_homeostasis","carbohydrate_metabolic_process","fructose_6_phosphate_metabolic_process","glucose_metabolic_process","iron_ion_transport","acute_phase_response","short_term_memory","long_term_memory","response_to_virus","response_to_herbicide","response_to_toxic_substance","response_to_blue_light","response_to_fructose","response_to_iron_II__ion","hexose_metabolic_process","positive_regulation_of_cell_projection_organizatio","response_to_nutrient_levels","cellular_response_to_increased_oxygen_levels","carbohydrate_phosphorylation","glucose_6_phosphate_metabolic_process","cellular_response_to_interleukin_1","cellular_response_to_interleukin_6","cellular_response_to_X_ray","carbohydrate_derivative_metabolic_process","negative_regulation_of_hydrogen_peroxide_mediated_","positive_regulation_of_reactive_oxygen_species_bio","response_to_kainic_acid","cellular_response_to_nerve_growth_factor_stimulus","positive_regulation_of_reactive_oxygen_species_met","cellular_response_to_type_II_interferon","negative_regulation_of_receptor_internalization","regulation_of_vesicle_size","intracellular_iron_ion_homeostasis","cell_surface_receptor_signaling_pathway_via_JAK_ST","negative_regulation_of_signal_transduction","organic_anion_transport","bile_acid_and_bile_salt_transport","prostaglandin_transport","protein_ubiquitination","xenobiotic_transport","sodium_independent_organic_anion_transport","negative_regulation_of_receptor_signaling_pathway_","ossification","myeloid_progenitor_cell_differentiation","central_nervous_system_development","regulation_of_signal_transduction","positive_regulation_of_granulocyte_differentiation","response_to_retinoic_acid","embryonic_hemopoiesis","regulation_of_cell_differentiation","neuron_fate_commitment","neuron_development","positive_regulation_of_developmental_process","positive_regulation_of_multicellular_organismal_pr","definitive_hemopoiesis","cellular_response_to_transforming_growth_factor_be","regulation_of_multicellular_organismal_development","detection_of_chemical_stimulus_involved_in_sensory","phosphatidylinositol_metabolic_process","sensory_perception_of_bitter_taste","release_of_sequestered_calcium_ion_into_cytosol","action_potential","calcium_mediated_signaling","phospholipase_C_activating_dopamine_receptor_signa","negative_regulation_of_type_I_interferon_productio","positive_regulation_of_type_I_interferon_productio","positive_regulation_of_T_cell_apoptotic_process","positive_regulation_of_extrinsic_apoptotic_signali","spermatogenesis","peptide_antigen_assembly_with_MHC_class_I_protein_","protein_folding","protein_export_from_nucleus","negative_regulation_of_translation","response_to_testosterone","protein_localization_to_nucleus","ERAD_pathway","regulation_of_meiotic_nuclear_division","positive_regulation_of_cell_cycle","negative_regulation_of_retinoic_acid_receptor_sign","cardiac_muscle_cell_differentiation","cellular_response_to_electrical_stimulus","cellular_response_to_virus","negative_regulation_of_trophoblast_cell_migration","response_to_peptide","positive_regulation_of_dendritic_cell_chemotaxis","vasculogenesis","osteoblast_differentiation","in_utero_embryonic_development","regulation_of_cell_population_proliferation","positive_regulation_of_tyrosine_phosphorylation_of","positive_regulation_of_cell_differentiation","behavioral_response_to_pain","cellular_response_to_calcium_ion","top_processes","n_processes"
"Il1b",0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative regulation of transcription by RNA polymerase II; fever generation; inflammatory response; inflammatory response; inflammatory response; immune response; immune response; positive regulation of cytosolic calcium ion concentration; memory; positive regulation of cell population proliferation; positive regulation of cell population proliferation; negative regulation of cell population proliferation; negative regulation of cell population proliferation; response to carbohydrate; vascular endothelial growth factor production; vascular endothelial growth factor production; vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of gene expression; positive regulation of gene expression; positive regulation of gene expression; negative regulation of gene expression; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of epithelial to mesenchymal transition; positive regulation of epithelial to mesenchymal transition; positive regulation of macrophage derived foam cell differentiation; positive regulation of macrophage derived foam cell differentiation; negative regulation of D-glucose transmembrane transport; negative regulation of glutamate secretion; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; hyaluronan biosynthetic process; hyaluronan biosynthetic process; positive regulation of cell migration; positive regulation of cell migration; neutrophil chemotaxis; positive regulation of prostaglandin biosynthetic process; positive regulation of prostaglandin biosynthetic process; positive regulation of fever generation; positive regulation of prostaglandin secretion; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; positive regulation of chemokine production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of interleukin-2 production; positive regulation of interleukin-2 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of stress-activated MAPK cascade; positive regulation of immature T cell proliferation in thymus; positive regulation of immature T cell proliferation in thymus; response to ATP; response to ATP; positive regulation of heterotypic cell-cell adhesion; positive regulation of heterotypic cell-cell adhesion; social behavior; ectopic germ cell programmed cell death; positive regulation of T cell proliferation; positive regulation of T cell proliferation; positive regulation of apoptotic process; regulation of canonical NF-kappaB signal transduction; regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; negative regulation of MAPK cascade; positive regulation of MAPK cascade; positive regulation of neuron apoptotic process; positive regulation of nitric oxide biosynthetic process; positive regulation of nitric oxide biosynthetic process; negative regulation of neuron differentiation; positive regulation of glial cell differentiation; positive regulation of angiogenesis; positive regulation of angiogenesis; positive regulation of angiogenesis; negative regulation of lipid metabolic process; positive regulation of mitotic nuclear division; positive regulation of mitotic nuclear division; positive regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; negative regulation of insulin receptor signaling pathway; positive regulation of astrocyte differentiation; regulation of defense response to virus by host; positive regulation of inflammatory response; positive regulation of inflammatory response; regulation of neurogenesis; negative regulation of neurogenesis; regulation of insulin secretion; regulation of insulin secretion; negative regulation of synaptic transmission; defense response to Gram-positive bacterium; defense response to Gram-positive bacterium; leukocyte migration; negative regulation of lipid catabolic process; negative regulation of lipid catabolic process; positive regulation of lipid catabolic process; positive regulation of membrane protein ectodomain proteolysis; positive regulation of membrane protein ectodomain proteolysis; positive regulation of cell division; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of glial cell proliferation; positive regulation of glial cell proliferation; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; monocyte aggregation; monocyte aggregation; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; response to interleukin-1; response to interleukin-1; cellular response to lipopolysaccharide; cellular response to xenobiotic stimulus; positive regulation of monocyte chemotactic protein-1 production; positive regulation of monocyte chemotactic protein-1 production; positive regulation of neutrophil chemotaxis; extrinsic apoptotic signaling pathway in absence of ligand; cellular response to interleukin-17; positive regulation of p38MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; positive regulation of non-canonical NF-kappaB signal transduction; regulation of establishment of endothelial barrier; regulation of establishment of endothelial barrier; negative regulation of secretion by cell; positive regulation of tight junction disassembly; negative regulation of neural precursor cell proliferation; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",88
