"cluster","cluster_label","ParentTerm","pct_coverage","enrichment_score"
6,"Nfia_cluster","leukocyte cell-cell adhesion",17.6470588235294,0
6,"Nfia_cluster","phagocytosis",47.0588235294118,1.80245248039866
6,"Nfia_cluster","phagocytosis, engulfment",5.88235294117647,0
6,"Nfia_cluster","positive regulation of biological process",94.1176470588235,2.09202909258185
6,"Nfia_cluster","reactive oxygen species metabolic process",11.7647058823529,1.36252053237366
6,"Nfia_cluster","regulation of proteolysis",11.7647058823529,1.43536043295841
6,"Nfia_cluster","respiratory burst",11.7647058823529,1.42525924575084
7,"Myf6_cluster","actin cytoskeleton organization",20,1.62378360609252
7,"Myf6_cluster","catabolic process",100,1.53731634012621
7,"Myf6_cluster","cell activation",80,2.14648389665346
7,"Myf6_cluster","cell junction disassembly",4,4.25417723569072
7,"Myf6_cluster","cell killing",12,1.51267853547083
7,"Myf6_cluster","cell population proliferation",44,1.9480590621763
7,"Myf6_cluster","immune system process",84,2.06445215494833
7,"Myf6_cluster","leukocyte cell-cell adhesion",32,0
7,"Myf6_cluster","phagocytosis",52,2.01090694722578
7,"Myf6_cluster","phagocytosis, engulfment",4,0
7,"Myf6_cluster","positive regulation of biological process",88,2.22514555675755
7,"Myf6_cluster","reactive oxygen species metabolic process",8,1.36252053237366
7,"Myf6_cluster","regulation of proteolysis",12,1.46932295431771
7,"Myf6_cluster","respiratory burst",4,6.20996259591719
