Regulator Gene	Target Gene	interaction	Motif id	NES	Assembly
Ets2	Ccrl2	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Cmklr1	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	E2f8	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	H2-Ab1	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Arpc1b	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Plcb2	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Slco2b1	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Slfn5	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Lrg1	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Ly6h	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Rac2	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Dusp2	regulates via homer-M00049	homer-M00049	4.70714	mm9
Ets2	Prex1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Ptafr	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Epha2	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Osm	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Csf1r	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Rps6ka1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Ncf1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Lsp1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	P2ry6	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Arhgef19	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Myo1g	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Aif1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Rhoh	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
Ets2	Cadm1	regulates via transfac_pro-M00771	transfac_pro-M00771	4.63694	mm9
