"ParentTerm","TF","enrichment_score","NES_MN","NES_RGC","n_targets"
"cellular_process","Ets1",1.42622943145177,1.39355369322422,1.45890516967932,2
"cellular_process","Fli1",1.42622943145177,1.39355369322422,1.45890516967932,2
"cellular_process","Ets2",1.42622943145177,1.39355369322422,1.45890516967932,2
"cellular_process","Yy1",2.5824925150438,3.37215659346729,1.79282843662031,1
"cellular_process","Nfatc3",2.5824925150438,3.37215659346729,1.79282843662031,1
"cellular_process","Tbp",2.5824925150438,3.37215659346729,1.79282843662031,1
"cellular_process","Runx2",2.5824925150438,3.37215659346729,1.79282843662031,1
"cellular_process","Bptf",2.5824925150438,3.37215659346729,1.79282843662031,1
"cellular_process","Runx3",2.5824925150438,3.37215659346729,1.79282843662031,1
"cellular_process","Elf4",2.07752654669555,2.42725581363751,1.72779727975358,1
"cellular_process","Ehf",2.07752654669555,2.42725581363751,1.72779727975358,1
"cellular_process","Smad3",2.5824925150438,3.37215659346729,1.79282843662031,1
"immune_system_process","Irf2",1.42098806095092,1.41129487078858,1.43068125111327,2
"immune_system_process","Irf1",1.42098806095092,1.41129487078858,1.43068125111327,2
"immune_system_process","Irf7",1.42098806095092,1.41129487078858,1.43068125111327,2
"immune_system_process","Irf5",1.42098806095092,1.41129487078858,1.43068125111327,2
"immune_system_process","Irf8",1.42098806095092,1.41129487078858,1.43068125111327,2
"immune_system_process","Irf9",1.42098806095092,1.41129487078858,1.43068125111327,2
"immune_system_process","Stat1",1.42098806095092,1.41129487078858,1.43068125111327,2
"immune_system_process","Stat2",1.42098806095092,1.41129487078858,1.43068125111327,2
"immune_system_process","Pura",1.42098806095092,1.41129487078858,1.43068125111327,2
"response_to_external_stimulus","Pura",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Yy1",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Nfatc3",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Tbp",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","E2f6",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Rela",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Ap3b1",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Runx2",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Ets1",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Fli1",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Ets2",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Bptf",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Runx3",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Runx1",3.50889201589133,2.94724999047134,4.07053404131132,1
"response_to_external_stimulus","Ehf",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Elf4",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Gata1",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Nr3c1",6.3600106959485,10.2377193158167,2.48230207608029,1
"response_to_external_stimulus","Smad3",6.3600106959485,10.2377193158167,2.48230207608029,1
