"baseMean_MN","baseMean_RGC","Betweenness Dir","EAE_Combined_Score","ensembl_id","InDegree","is_sig_MN","is_sig_RGC","lfcSE_MN","lfcSE_RGC","log2FoldChange_MN","log2FoldChange_RGC","name","OutDegree","padj_MN","padj_RGC","pvalue_MN","pvalue_RGC","Regulatory function","selected","shared name","Specificity","stat_MN","stat_RGC"
"107.682981437196","114.547780451374","0.0","2.14068434905149","ENSMUSG00000024927","0.0","true","false","0.593593308909315","0.177766199744104","2.14068434905149","0.164399170108524","Rela","42.0","0.00483953700665821","0.940952244979022","3.10576306459995E-4","0.355067057366048","Regulator","false","Rela","MN_Only","3.60631482350237","0.924805561153795"
"765.20105401813","3.08545227801993","0.0","6.878935503732116","ENSMUSG00000034855","16.0","true","true","0.852752427677871","1.87815719909653","8.8777549155658","4.88011609189843","Cxcl10","0.0","9.77199752291994E-23","0.493511809574544","2.21572020239355E-25","0.00936720410637936","Regulated","false","Cxcl10","Both","10.4107061175314","2.59835337225551"
"42.2358421905386","3.20435002533657","0.0","6.45763303411458","ENSMUSG00000035385","19.0","true","true","1.23291489253005","1.23381807013506","9.98626124578444","2.92900482244472","Ccl2","0.0","9.00832998479479E-14","0.598205395835153","5.50873552732401E-16","0.0175996127983045","Regulated","false","Ccl2","Both","8.09971661976743","2.37393574737002"
"26.4204424552754","60.5247847822606","0.0","2.409975703040016","ENSMUSG00000035356","34.0","true","true","1.11259106192289","0.433536822732319","3.96101859431764","0.858932811762392","Nfkbiz","0.0","0.00558946142878156","0.723368367827968","3.70608099407325E-4","0.0475663518790123","Regulated","false","Nfkbiz","Both","3.56017473973933","1.98122227853464"
"67.1561411752964","28.1740451097393","0.0","2.6040235082029053","ENSMUSG00000018819","24.0","true","true","1.37418722291295","0.518294253625619","3.99217615535353","1.21587086105228","Lsp1","0.0","0.0323532663300848","0.613525470747555","0.00367114566855093","0.0189807697956477","Regulated","false","Lsp1","Both","2.90511808637767","2.34590843434384"
"24.057294502576","15.213788354226","0.0","5.38895147940725","ENSMUSG00000027398","28.0","true","true","1.61538878532871","0.97128158547407","7.98470063668762","2.79320232212688","Il1b","0.0","3.06910331643545E-5","0.367057331401216","7.69700914180941E-7","0.00403017148823901","Regulated","false","Il1b","Both","4.94289715838458","2.87579046478427"
"137.000824121272","63.6887054856068","0.0","2.276770329982765","ENSMUSG00000032359","8.0","true","true","1.14602553729434","0.473737297882247","3.52303952424599","1.03050113571954","Ctsh","0.0","0.0210303191519847","0.680309564031789","0.00211112451070492","0.0296107423656643","Regulated","false","Ctsh","Both","3.07413701492514","2.1752586092043"
"1892.06583730284","208.875449579154","0.0","2.4953044076189","ENSMUSG00000060802","27.0","true","true","0.383759100066803","0.443764681449033","3.79530374094521","1.19530507429259","B2m","0.0","1.52457107040359E-20","0.443144104983756","4.60911963018814E-23","0.00706942427088926","Regulated","false","B2m","Both","9.88980779943599","2.69355612165785"
"2.87373662196277","63.3588615246876","0.0","3.523540447278055","ENSMUSG00000006445","10.0","true","true","2.11371017031794","0.31240988428034","6.02309088936482","1.02399000519129","Epha2","0.0","0.0366008460824135","0.206062861407563","0.00437832025762553","0.00104651662224064","Regulated","false","Epha2","Both","2.8495348955334","3.27771321176386"
"209.986401265956","70.1526644432793","0.0","1.164458955625621","ENSMUSG00000021948","37.0","true","true","0.76685987590329","0.343177221851767","1.58826287627987","0.740655034971372","Prkcd","0.0","0.160208324596071","0.680309564031789","0.0383470898295614","0.0309100311470919","Regulated","false","Prkcd","Both","2.07112528140691","2.15822900766792"
"405.611852170667","2110.48517871976","0.0","1.2862551347293","ENSMUSG00000032076","29.0","true","false","0.453441026868206","0.137276747887664","1.2862551347293","0.293419859007455","Cadm1","0.0","0.0376990274068103","0.688201937878706","0.00455890396014746","0.0325627850497659","Regulated","false","Cadm1","MN_Only","2.8366536297192","2.13743305783704"
"2572.31737912772","38.4147034416753","0.0","6.08805896993656","ENSMUSG00000024610","22.0","true","true","0.525742037310767","0.791624143627771","10.3917574533346","1.78436048653852","Cd74","0.0","4.2614489740112E-83","0.645342825670532","5.856051908769E-87","0.0241930158486132","Regulated","false","Cd74","Both","19.7658865296175","2.25405010812498"
"2205.50740130825","220.578778598546","0.0","3.3629339606069246","ENSMUSG00000061232","20.0","true","true","0.875141224643677","0.285780133287045","5.73688136394507","0.988986557268779","H2-K1","0.0","4.83691113609719E-9","0.148052374818389","5.55011790386306E-11","5.38862146745728E-4","Regulated","false","H2-K1","Both","6.55537780919977","3.46065538529025"
"286.369669634884","588.733075173128","0.0","3.57097812619646","ENSMUSG00000024621","21.0","true","true","0.840644215341667","0.73219509339032","5.70310824536726","1.43884800702566","Csf1r","0.0","1.14782029726284E-9","0.724996727190948","1.16722140988664E-11","0.0494008583834262","Regulated","false","Csf1r","Both","6.78421160972282","1.96511560923371"
"9.96398493650665","4.53587151660809","0.0","5.28171278494641","ENSMUSG00000089929","27.0","true","true","1.62460775847605","0.985927640945144","8.46552612934784","2.09789944054498","Bcl2a1b","0.0","8.85559438752954E-6","0.690111701055","1.88015574120285E-7","0.0333500850649182","Regulated","false","Bcl2a1b","Both","5.21081232388603","2.1278432142686"
"34.7801668705895","5.38847922229841","0.0","7.31566276613222","ENSMUSG00000053175","0.0","true","false","0.752893336514444","0.651972634159853","7.31566276613222","0.730459003971295","Bcl3","35.0","7.59961062953863E-20","0.912384203153893","2.5586156441349E-22","0.262550619970503","Regulator","false","Bcl3","MN_Only","9.71673198756205","1.12038292053865"
"102.441267442713","116.858420748964","0.0","-1.69731721139441","ENSMUSG00000031902","0.0","true","false","0.804528218784189","0.165812721096843","-1.69731721139441","-0.190133789657518","Nfatc3","39.0","0.15085105878399","0.908383582099212","0.0348837729630558","0.251514750493114","Regulator","false","Nfatc3","MN_Only","-2.1097050069411","-1.14667794123269"
"313.854577897669","237.665855660315","0.0","1.62344881501457","ENSMUSG00000021686","0.0","true","false","0.704967660910135","0.120650475226194","1.62344881501457","-0.0359698221030617","Ap3b1","39.0","0.109392240031043","0.993485073164754","0.0212861635129802","0.765602073463722","Regulator","false","Ap3b1","MN_Only","2.30286991167602","-0.298132452736933"
"7.89369334850777","13.6837434826108","0.0","5.519295508156445","ENSMUSG00000024401","10.0","true","true","2.95837073009974","1.06083263422265","8.10147789082943","2.93711312548346","Tnf","0.0","0.0471050870452277","0.423662553453052","0.00617214518312829","0.0056282741405046","Regulated","false","Tnf","Both","2.73849312001417","2.76868662476215"
"61.2315376340414","63.2042402944783","0.0","2.60264264328028","ENSMUSG00000002147","0.0","true","false","1.13258657556162","0.295815958596141","2.60264264328028","0.330553226861984","Stat6","39.0","0.110274241503439","0.912384203153893","0.0215638650074747","0.263811091503735","Regulator","false","Stat6","MN_Only","2.29796352829777","1.11742864864592"
"555.599898675846","13.3388916693305","0.0","2.5652147474648648","ENSMUSG00000024164","16.0","true","true","0.406811793753593","0.624635390427242","3.8025885961287","1.32784089880103","C3","0.0","2.33696937759951E-18","0.690111701055","8.99204927480915E-21","0.0335211181672642","Regulated","false","C3","Both","9.34729192839461","2.12578556891054"
"33.6893667686762","66.0912736811784","0.0","3.434543694637474","ENSMUSG00000024913","19.0","true","true","1.76697616601448","0.348058979393341","6.1488515207602","0.720235868514748","Lrp5","0.0","0.00697330819695605","0.696855418224102","5.01652719679331E-4","0.0385186381531544","Regulated","false","Lrp5","Both","3.4798723599251","2.06929259451976"
"83.6326864267069","26.5664594181799","0.0","3.005366172277855","ENSMUSG00000026628","40.0","true","true","1.34728812440404","0.779776978557399","4.48142675689519","1.52930558766052","Atf3","0.0","0.0108840528909534","0.724996727190948","8.80206833355238E-4","0.0498546535053997","Regulated","false","Atf3","Both","3.32625714998973","1.96120894783244"
"62.3629256284735","6.18385657978335","0.0","4.847358026847145","ENSMUSG00000020914","4.0","true","true","1.08605517361768","0.855827901702455","6.67571537808108","3.01900067561321","Top2a","0.0","5.84258112922033E-8","0.122878991617558","7.90839963210392E-10","4.19378332118872E-4","Regulated","false","Top2a","Both","6.1467552848573","3.52757916586695"
"165.18514002235","6.57559798165495","0.0","2.566388244635735","ENSMUSG00000041736","16.0","true","true","1.03922289440074","0.843961050082591","3.03368705724671","2.09908943202476","Tspo","0.0","0.0313352481147409","0.562128077813197","0.00350944444324775","0.0128757493334746","Regulated","false","Tspo","Both","2.91918805252657","2.48718756845395"
"19.5725960094438","11.7285909954894","0.0","5.2718449484926255","ENSMUSG00000059089","17.0","true","true","1.20772389058453","0.752033926335366","8.20388943747174","2.33980045951351","Fcgr4","0.0","1.0959190072803E-9","0.274163009871763","1.09938281615311E-11","0.00186267862333257","Regulated","false","Fcgr4","Both","6.79285182766493","3.11129641572858"
"115.339818774932","44.5282315430945","0.0","4.11013491512803","ENSMUSG00000023992","12.0","true","true","1.22464476451278","0.662785656489195","6.7813792895808","1.43889054067526","Trem2","0.0","1.65457412630579E-6","0.680309564031789","3.0694998907693E-8","0.0299331249382525","Regulated","false","Trem2","Both","5.53742561605508","2.17097417028777"
"106.824106284102","85.1738980258759","0.0","3.79307670337833","ENSMUSG00000002325","0.0","true","false","0.854863520252987","0.209589916216303","3.79307670337833","0.185366084672542","Irf9","32.0","2.65990757788266E-4","0.94589918040108","9.11978755918269E-6","0.376468060436959","Regulator","false","Irf9","MN_Only","4.4370552883761","0.884422724236592"
"2.24772649153977","4.53655269029553","0.0","4.61616846570203","ENSMUSG00000058755","24.0","true","true","3.08896318885189","1.04533227776271","6.3080369084099","2.92430002299416","Osm","0.0","0.167107054952725","0.400479463831025","0.0411395202621695","0.00515023635621336","Regulated","false","Osm","Both","2.04212110107873","2.79748371422428"
"1890.51969367454","1449.75189903992","0.0","0.809405776454669","ENSMUSG00000023010","21.0","true","false","0.402472301691416","0.0866031301138614","0.809405776454669","0.1864834415346","Tmbim6","0.0","0.175410097091282","0.684153246434481","0.0443165402641641","0.0312942731343284","Regulated","false","Tmbim6","MN_Only","2.01108442258781","2.153310640036"
"47.8749343940004","4.99076373018541","0.0","2.99677397998237","ENSMUSG00000016206","8.0","true","true","1.09242955764517","0.957810721948233","3.21731224373361","2.77623571623113","H2-M3","0.0","0.0293674480832635","0.355209752345191","0.00322852253217133","0.0037492567126517","Regulated","false","H2-M3","Both","2.94509812666441","2.89852227858144"
"2341.6799766416","404.772963946979","0.0","2.161600146369134","ENSMUSG00000073411","21.0","true","true","0.335905080351199","0.204127870199061","3.41229713446995","0.910903158268318","H2-D1","0.0","1.19491630575679E-21","0.0111330466975545","3.03663110382531E-24","8.10412862424347E-6","Regulated","false","H2-D1","Both","10.1585160036945","4.46241445315638"
"110.209281604598","385.899699256612","0.0","-2.06599503017626","ENSMUSG00000021264","0.0","true","false","0.779509184572436","0.088375495533389","-2.06599503017626","-0.0276781544738901","Yy1","42.0","0.0562848773336858","0.99341254485783","0.0080401442886308","0.754137750721292","Regulator","false","Yy1","MN_Only","-2.65037932979516","-0.313188110650345"
"621.998790141765","262.624458495015","0.0","4.57710415073374","ENSMUSG00000026104","0.0","true","false","0.477543249606437","0.176442225425861","4.57710415073374","0.356000236978401","Stat1","36.0","2.64641498259776E-19","0.706306104505011","9.27354432544221E-22","0.0436267918360039","Regulator","false","Stat1","MN_Only","9.58469029665045","2.01765895957817"
"132.623744614926","79.6773711890511","0.0","1.93345571218932","ENSMUSG00000031627","0.0","true","false","0.782659786315532","0.167827858430257","1.93345571218932","0.0913785665198101","Irf2","32.0","0.0806415129428699","0.978585589078474","0.0134975075943954","0.586112625252648","Regulator","false","Irf2","MN_Only","2.47036547168382","0.544477939327239"
"528.968733682667","19.897645254977","0.0","2.55148884375093","ENSMUSG00000067212","14.0","true","true","1.10609732117962","0.413872496367239","3.93618265693535","1.16679503056651","H2-T23","0.0","0.00561096746610023","0.384914732816189","3.72805107854811E-4","0.00481414488896241","Regulated","false","H2-T23","Both","3.5586223576941","2.81921374531537"
