Regulator Gene	Target Gene	interaction	Motif id	NES	Assembly
Nr1h2	Tmem119	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Prkcd	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Ptafr	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Lsp1	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	P2ry6	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Vasp	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Arhgef19	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Itm2c	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Elf4	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Aif1	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Lgals9	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Tspo	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Lcn2	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Csf1r	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Sla	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Tspan14	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Ccrl2	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Plau	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Rac2	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Osm	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Abcc3	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Lcp2	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Fgr	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Slco2b1	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	C1qa	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Cd180	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	S100a9	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Arpc1b	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Rin3	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	C1qb	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Socs3	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Tnfaip2	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Cyth4	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Arhgap25	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Ly6h	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Rasal3	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Hck	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Rps6ka1	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Laptm5	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Lrrc25	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Cmklr1	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Cd74	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Serpine2	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	C1qc	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Lrp5	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Plcb2	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Spint1	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	C3	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Nfkbia	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
Nr1h2	Gna15	regulates via transfac_pro-M02119	transfac_pro-M02119	4.3848	mm9
