"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","subtype"
28.0580094997527,-0.527188457499809,0.249091754325235,-2.11644283018485,0.0343071626332477,0.207408765919669,"C1orf174","NEU_EXC_LOWER"
2.60563476698744,0.731055430796934,0.660077523017726,1.10752965417564,0.268064998567044,NA,"LINC01134","NEU_EXC_LOWER"
9.17913091795547,-0.676762943869699,0.507602598815468,-1.33325350470817,0.182448626242868,0.403287880414032,"AL805961.1","NEU_EXC_LOWER"
495.714602565011,0.967873534567782,0.333292758286837,2.90397409035457,0.0036845865075513,0.100462996173634,"AJAP1","NEU_EXC_LOWER"
2.21130279268893,-0.382262192383614,1.3770878427224,-0.277587369900754,0.781329128615034,NA,"Z98886.1","NEU_EXC_LOWER"
17.3995714494995,0.860546965950544,0.431686614965929,1.99345297286659,0.0462118682002336,0.229610249266807,"AL365255.1","NEU_EXC_LOWER"
192.731670877074,-0.00285641644229616,0.275606533298339,-0.0103641100525151,0.991730784642222,0.995207000644473,"NPHP4","NEU_EXC_LOWER"
448.140703038965,-0.0507990814525268,0.213616150882734,-0.237805433917837,0.812032003903779,0.901040695352854,"KCNAB2","NEU_EXC_LOWER"
847.409290417598,0.542632702609627,0.180191948403465,3.01141481302275,0.00260033353851346,0.0918033509095712,"CHD5","NEU_EXC_LOWER"
391.899499803645,-1.01045997896595,0.658453430927305,-1.53459596610031,0.124883104154077,0.34018954860879,"RPL22","NEU_EXC_LOWER"
45.9754748610251,-0.687467621412988,0.256957884691083,-2.67540971641897,0.00746379732149296,0.126812021142144,"RNF207","NEU_EXC_LOWER"
58.9228018430421,-0.336451883448703,0.356963169834544,-0.942539488330551,0.345916503864433,0.564521900751182,"ICMT","NEU_EXC_LOWER"
17.6690103554021,0.609272883436369,0.43904624260901,1.38771916100636,0.16522257903761,0.384619454696487,"GPR153","NEU_EXC_LOWER"
419.099933232015,0.120725523817808,0.29005857937044,0.416210836031252,0.677255731179216,0.817218846256362,"ACOT7","NEU_EXC_LOWER"
2.10047122905229,-1.05310993122156,0.670749731447609,-1.57004897929477,0.116403716924452,NA,"AL031848.2","NEU_EXC_LOWER"
1.4132161433519,0.796732916700797,1.62216203697236,0.491154951565651,0.623316857928206,NA,"ESPN","NEU_EXC_LOWER"
173.28033988235,0.195778996417761,0.375363293058276,0.521572034448679,0.601968338790587,0.763781753228162,"TNFRSF25","NEU_EXC_LOWER"
90.0824599356196,-0.398291381168869,0.248992811531536,-1.59960995949646,0.109685137638264,0.322308416489407,"PLEKHG5","NEU_EXC_LOWER"
112.960846249291,-0.417830278232214,0.169477014611895,-2.46540971463918,0.0136856660561212,0.15523521993321,"NOL9","NEU_EXC_LOWER"
1.84984950299865,-0.794660410470575,0.996256297414689,-0.797646561966774,0.425075622553472,NA,"TAS1R1","NEU_EXC_LOWER"
36.2021697887657,-1.07726772986868,0.412387856514605,-2.61226831210177,0.00899436335129622,0.133710175448499,"ZBTB48","NEU_EXC_LOWER"
89.2073569950432,0.607032574422424,0.295880368435967,2.05161490649487,0.0402071023506589,0.219053427478267,"KLHL21","NEU_EXC_LOWER"
25.8166319962051,0.0934084696143247,0.294766898023445,0.316889278411768,0.751327617688789,0.864571175212507,"PHF13","NEU_EXC_LOWER"
27.9028787194317,-0.376177169410025,0.250043761599643,-1.50444532990325,0.132466739998057,0.349997712855836,"THAP3","NEU_EXC_LOWER"
178.139543404604,-0.10027656036305,0.136825452814465,-0.732879433616963,0.463631967876575,0.662331382680821,"DNAJC11","NEU_EXC_LOWER"
5.01536925061542,-1.97166624782808,0.647027848314535,-3.04726643986676,0.00230932913236017,NA,"CAMTA1-DT","NEU_EXC_LOWER"
2225.63856669119,0.486225613856377,0.182483452747122,2.66449152806291,0.00771048085125332,0.128204709157634,"CAMTA1","NEU_EXC_LOWER"
12.6793652310533,-1.21652898748094,0.964148773455695,-1.2617648032893,0.207033430635952,0.429253988294375,"AL512330.1","NEU_EXC_LOWER"
2.17825866273292,-1.07704334191473,1.40584291560668,-0.766119265501256,0.443605340713344,NA,"Z97987.1","NEU_EXC_LOWER"
59.6739206504579,-0.0341853038423367,0.207386427101323,-0.164838674932351,0.869070962213811,0.934117087277167,"VAMP3","NEU_EXC_LOWER"
373.068371921699,0.783982497371379,0.234002599053682,3.35031534069213,0.000807196095146094,0.0640575090995407,"PER3","NEU_EXC_LOWER"
9.591600265442,-0.102512561406022,0.673789543763489,-0.152143295120658,0.879073917093226,0.938263321604204,"Z98884.1","NEU_EXC_LOWER"
338.120670203727,-1.26376681310552,0.763948082542804,-1.65425745804488,0.0980752128037467,0.308549278140111,"PARK7","NEU_EXC_LOWER"
11.4078420725473,1.26606592758138,0.515840568620919,2.45437448040614,0.0141129925122468,0.15666392563626,"AL034417.4","NEU_EXC_LOWER"
