"term_id","term_name","pval","NES","size","neg_log10_p"
"GO:0008285","negative regulation of cell population proliferation",0.00103208651708681,1.61776143024683,4,2.98628389542345
"GO:0006954","inflammatory response",0.00116464458097431,1.61455158613919,4,2.93380658972123
"GO:0045944","positive regulation of transcription by RNA polymerase II",0.00144753640343821,1.70384295182887,6,2.83937050558772
"GO:0071222","cellular response to lipopolysaccharide",0.00301003008637694,1.5431958700325,3,2.52142916344862
"GO:0000122","negative regulation of transcription by RNA polymerase II",0.00330793329677392,1.6760194294475,6,2.48044325641546
"GO:0006955","immune response",0.00503866439746121,1.57935029575882,4,2.29768456706286
"GO:0008284","positive regulation of cell population proliferation",0.00503866439746121,1.57935029575882,4,2.29768456706286
"GO:0006357","regulation of transcription by RNA polymerase II",0.0060684476841503,1.57250262832921,4,2.21692238774288
"GO:0009611","response to wounding",0.00607027245719476,1.43598752258183,2,2.21679181567915
"GO:0007015","actin filament organization",0.00741920443082268,1.43318030078609,2,2.12964266208321
"GO:0007596","blood coagulation",0.00883591482256812,1.43074737522978,2,2.05374847934055
"GO:0006935","chemotaxis",0.00942883998935236,1.52440597530705,3,2.02554173432649
"GO:0030154","cell differentiation",0.00978548818124495,1.5577373454341,4,2.00941750325767
"GO:0019221","cytokine-mediated signaling pathway",0.0102433714644818,1.42943733839177,2,1.98955707779066
"GO:0030593","neutrophil chemotaxis",0.0102433714644818,1.42943733839177,2,1.98955707779066
"GO:0032496","response to lipopolysaccharide",0.0102433714644818,1.42943733839177,2,1.98955707779066
"GO:0048711","positive regulation of astrocyte differentiation",0.0102433714644818,1.42943733839177,2,1.98955707779066
"GO:0071466","cellular response to xenobiotic stimulus",0.0102433714644818,1.42943733839177,2,1.98955707779066
"GO:0090023","positive regulation of neutrophil chemotaxis",0.0102433714644818,1.42943733839177,2,1.98955707779066
"GO:0007165","signal transduction",0.0108868771934794,1.6309833383806,5,1.96309667599546
"GO:0010628","positive regulation of gene expression",0.012394908996041,1.54682387546815,4,1.90675665749336
"GO:0045893","positive regulation of DNA-templated transcription",0.012394908996041,1.54682387546815,4,1.90675665749336
"GO:0006811","monoatomic ion transport",0.0164896430916042,1.42054780270525,2,1.78278874429631
"GO:0001525","angiogenesis",0.0170195560075915,1.33202106729591,1,1.76905177362676
