Regulator Gene	Target Gene	interaction	Motif id	NES	Assembly
Runx1	Bcl2a1b	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Prkcd	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Cybb	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Lcp2	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Cyth4	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Rasal3	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Fgd2	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Ptpn6	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Rcsd1	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Arhgap25	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Aif1	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Sla	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Vav1	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Ctsd	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Lrrc25	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Slfn4	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Ctsz	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Prex1	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Cebpa	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Rxfp3	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Elf4	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Rps6ka1	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Tmem119	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Serpine2	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Cmklr1	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Socs3	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Fgr	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Plcb2	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Capn3	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Fcgr4	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Rin3	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Atf3	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Laptm5	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Tnf	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Myo1f	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Arpc1b	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Ptafr	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Runx1	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Slfn5	regulates via homer-M00051	homer-M00051	4.08002	mm9
Runx1	Ccrl2	regulates via homer-M00051	homer-M00051	4.08002	mm9
