"symbol","inflammatory_response","prostaglandin_biosynthetic_process","positive_regulation_of_cytokine_mediated_signaling","T_cell_activation_involved_in_immune_response","positive_regulation_of_dendritic_cell_antigen_proc","positive_regulation_of_adaptive_immune_response","positive_regulation_of_type_2_immune_response","negative_regulation_of_mature_B_cell_apoptotic_pro","protein_folding","intracellular_protein_transport","antigen_processing_and_presentation","antigen_processing_and_presentation_of_exogenous_p","negative_regulation_of_cell_migration","positive_regulation_of_B_cell_proliferation","negative_regulation_of_DNA_damage_response__signal","positive_thymic_T_cell_selection","negative_thymic_T_cell_selection","positive_regulation_of_innate_immune_response","negative_regulation_of_T_cell_differentiation","positive_regulation_of_T_cell_differentiation","positive_regulation_of_monocyte_differentiation","host_mediated_suppression_of_symbiont_invasion","positive_regulation_of_viral_entry_into_host_cell","positive_regulation_of_fibroblast_proliferation","protein_stabilization","positive_regulation_of_macrophage_cytokine_product","protein_containing_complex_assembly","negative_regulation_of_intrinsic_apoptotic_signali","immune_system_process","response_to_bacterium","signal_transduction","positive_regulation_of_gene_expression","negative_regulation_of_cell_population_proliferati","negative_regulation_of_apoptotic_process","positive_regulation_of_cell_population_proliferati","complement_activation__classical_pathway","complement_receptor_mediated_signaling_pathway","positive_regulation_of_transcription_by_RNA_polyme","positive_regulation_of_chemokine_production","response_to_lipopolysaccharide","monoatomic_ion_transport","positive_regulation_of_angiogenesis","positive_regulation_of_ERK1_and_ERK2_cascade","positive_regulation_of_DNA_templated_transcription","innate_immune_response","positive_regulation_of_vascular_endothelial_growth","positive_regulation_of_prostaglandin_biosynthetic_","positive_regulation_of_astrocyte_differentiation","positive_regulation_of_neutrophil_chemotaxis","positive_regulation_of_cold_induced_thermogenesis","cell_differentiation","defense_response_to_Gram_positive_bacterium","defense_response","cellular_response_to_lipopolysaccharide","cell_adhesion","neuron_differentiation","negative_regulation_of_insulin_receptor_signaling_","positive_regulation_of_type_IIa_hypersensitivity","complement_activation__lectin_pathway","activation_of_membrane_attack_complex","lipid_metabolic_process","fatty_acid_metabolic_process","complement_activation","complement_activation__alternative_pathway","opsonization","positive_regulation_of_D_glucose_transmembrane_tra","positive_regulation_of_lipid_storage","neuron_remodeling","regulation_of_complement_activation","leukocyte_chemotaxis","killing_of_cells_of_another_organism","vascular_associated_smooth_muscle_cell_differentia","B_cell_activation","positive_regulation_of_G_protein_coupled_receptor_","positive_regulation_of_receptor_mediated_endocytos","positive_regulation_of_developmental_growth","positive_regulation_of_phagocytosis","retina_development_in_camera_type_eye","positive_regulation_of_phagocytosis__engulfment","amyloid_beta_clearance","complement_activation__GZMK_pathway","positive_regulation_of_opsonization","positive_regulation_of_interleukin_6_production","positive_regulation_of_neuron_apoptotic_process","negative_regulation_of_transcription_by_RNA_polyme","regulation_of_DNA_templated_transcription","apoptotic_process","positive_regulation_of_apoptotic_process","phagocytosis__engulfment","positive_regulation_of_T_cell_proliferation","adaptive_immune_response","exocytosis","actin_filament_organization","regulation_of_MAPK_cascade","proteolysis","regulation_of_transcription_by_RNA_polymerase_II","phagocytosis","positive_regulation_of_protein_phosphorylation","positive_regulation_of_type_II_interferon_producti","positive_regulation_of_interleukin_8_production","positive_regulation_of_canonical_NF_kappaB_signal_","positive_regulation_of_nitric_oxide_biosynthetic_p","positive_regulation_of_glial_cell_proliferation","extrinsic_apoptotic_signaling_pathway_in_absence_o","response_to_yeast","protein_targeting_to_membrane","leukotriene_metabolic_process","cellular_defense_response","hydrogen_peroxide_biosynthetic_process","defense_response_to_fungus","cellular_response_to_testosterone_stimulus","reactive_oxygen_species_biosynthetic_process","vesicle_mediated_transport","ossification","chondrocyte_differentiation","cell_population_proliferation","cytokine_mediated_signaling_pathway","biomineral_tissue_development","positive_regulation_of_interleukin_2_production","secretory_granule_organization","cellular_response_to_interleukin_17","positive_regulation_of_cell_migration","chemotaxis","immune_response","G_protein_coupled_receptor_signaling_pathway","positive_regulation_of_cytosolic_calcium_ion_conce","regulation_of_actin_cytoskeleton_organization","defense_response_to_bacterium","positive_regulation_of_MAPK_cascade","natural_killer_cell_proliferation","negative_regulation_of_interleukin_1_beta_producti","homophilic_cell_cell_adhesion","nervous_system_development","inner_ear_development","synapse_pruning","negative_regulation_of_gene_expression","negative_regulation_of_DNA_templated_transcription","positive_regulation_of_macrophage_chemotaxis","negative_regulation_of_interleukin_12_production","positive_regulation_of_fat_cell_differentiation","regulation_of_calcium_mediated_signaling","superoxide_anion_generation","respiratory_burst","response_to_glucose","cellular_response_to_hormone_stimulus","transmembrane_transport","cellular_response_to_glucose_stimulus","osteoblast_differentiation","osteoclast_differentiation","skeletal_system_development","angiogenesis","negative_regulation_of_cytokine_production","cell_migration","regulation_of_ERK1_and_ERK2_cascade","blood_coagulation","response_to_wounding","negative_regulation_of_peptidase_activity","negative_regulation_of_platelet_activation","negative_regulation_of_plasminogen_activation","negative_regulation_of_sodium_ion_transport","negative_regulation_of_protein_processing","positive_regulation_of_neuron_projection_developme","negative_regulation_of_blood_coagulation","negative_regulation_of_cell_growth","secretion_by_cell","negative_regulation_of_protein_catabolic_process","negative_regulation_of_proteolysis","regulation_of_timing_of_cell_differentiation","detection_of_mechanical_stimulus_involved_in_senso","negative_regulation_of_phosphatidylinositol_3_kina","regulation_of_synaptic_transmission__glutamatergic","long_term_synaptic_potentiation","innervation","positive_regulation_of_smooth_muscle_cell_prolifer","regulation_of_small_GTPase_mediated_signal_transdu","negative_regulation_of_small_GTPase_mediated_signa","endochondral_ossification","spermatogenesis","negative_regulation_of_myotube_differentiation","positive_regulation_of_bone_mineralization","BMP_signaling_pathway","positive_regulation_of_osteoblast_proliferation","positive_regulation_of_osteoblast_differentiation","negative_regulation_of_bone_resorption","spermatid_differentiation","positive_regulation_of_JUN_kinase_activity","immunoglobulin_mediated_immune_response","fever_generation","memory","response_to_carbohydrate","positive_regulation_of_platelet_derived_growth_fac","positive_regulation_of_epithelial_to_mesenchymal_t","negative_regulation_of_D_glucose_transmembrane_tra","negative_regulation_of_glutamate_secretion","hyaluronan_biosynthetic_process","neutrophil_chemotaxis","positive_regulation_of_prostaglandin_secretion","positive_regulation_of_granulocyte_macrophage_colo","positive_regulation_of_stress_activated_MAPK_casca","positive_regulation_of_immature_T_cell_proliferati","response_to_ATP","social_behavior","ectopic_germ_cell_programmed_cell_death","positive_regulation_of_glial_cell_differentiation","negative_regulation_of_lipid_metabolic_process","astrocyte_activation","regulation_of_defense_response_to_virus_by_host","positive_regulation_of_inflammatory_response","regulation_of_neurogenesis","negative_regulation_of_synaptic_transmission","positive_regulation_of_lipid_catabolic_process","positive_regulation_of_cell_division","monocyte_aggregation","interleukin_1_mediated_signaling_pathway","response_to_interleukin_1","cellular_response_to_mechanical_stimulus","cellular_response_to_xenobiotic_stimulus","positive_regulation_of_monocyte_chemotactic_protei","positive_regulation_of_p38MAPK_cascade","negative_regulation_of_secretion_by_cell","positive_regulation_of_tight_junction_disassembly","positive_regulation_of_T_helper_1_cell_cytokine_pr","cell_surface_receptor_protein_tyrosine_kinase_sign","positive_regulation_of_phosphatidylinositol_3_kina","regulation_of_systemic_arterial_blood_pressure","potassium_ion_transport","monoatomic_ion_transmembrane_transport","regulation_of_resting_membrane_potential","regulation_of_lysosome_size","potassium_ion_transmembrane_transport","positive_regulation_of_NLRP3_inflammasome_complex_","T_cell_mediated_immunity","endocytosis","Rac_protein_signal_transduction","actin_filament_based_movement","cell_substrate_adhesion","negative_regulation_of_smooth_muscle_cell_prolifer","positive_regulation_of_chemotaxis","actin_filament_bundle_assembly","actin_crosslink_formation","negative_regulation_of_smooth_muscle_cell_chemotax","positive_regulation_of_smooth_muscle_cell_chemotax","positive_regulation_of_mononuclear_cell_migration","positive_regulation_of_monocyte_chemotaxis","positive_regulation_of_fibroblast_growth_factor_pr","ruffle_assembly","positive_regulation_of_G1_S_transition_of_mitotic_","lysosomal_protein_catabolic_process","positive_regulation_of_T_cell_migration","positive_regulation_of_fever_generation","microglial_cell_activation","regulation_of_protein_phosphorylation","negative_regulation_of_systemic_arterial_blood_pre","cell_surface_receptor_signaling_pathway_via_JAK_ST","intrinsic_apoptotic_signaling_pathway_in_response_","response_to_virus","vascular_endothelial_growth_factor_production","positive_regulation_of_macrophage_derived_foam_cel","extracellular_matrix_organization","negative_regulation_of_interleukin_6_production","positive_regulation_of_heterotypic_cell_cell_adhes","regulation_of_canonical_NF_kappaB_signal_transduct","positive_regulation_of_mitotic_nuclear_division","positive_regulation_of_JNK_cascade","regulation_of_developmental_process","regulation_of_insulin_secretion","leukocyte_migration","negative_regulation_of_lipid_catabolic_process","positive_regulation_of_membrane_protein_ectodomain","cellular_response_to_type_II_interferon","positive_regulation_of_non_canonical_NF_kappaB_sig","positive_regulation_of_protein_localization_to_pla","regulation_of_establishment_of_endothelial_barrier","positive_regulation_of_chemokine__C_X_C_motif__lig","positive_regulation_of_extrinsic_apoptotic_signali","negative_regulation_of_extrinsic_apoptotic_signali","lipid_transport","response_to_xenobiotic_stimulus","negative_regulation_of_tumor_necrosis_factor_produ","cellular_response_to_amino_acid_starvation","response_to_type_II_interferon","behavioral_response_to_pain","positive_regulation_of_reactive_oxygen_species_met","iron_ion_transport","acute_phase_response","short_term_memory","long_term_memory","response_to_herbicide","response_to_toxic_substance","response_to_blue_light","response_to_fructose","response_to_iron_II__ion","positive_regulation_of_endothelial_cell_migration","positive_regulation_of_cell_projection_organizatio","response_to_nutrient_levels","cellular_response_to_nutrient_levels","cellular_response_to_increased_oxygen_levels","cellular_response_to_interleukin_1","cellular_response_to_interleukin_6","cellular_response_to_tumor_necrosis_factor","cellular_response_to_hypoxia","cellular_response_to_X_ray","positive_regulation_of_reactive_oxygen_species_bio","response_to_kainic_acid","cellular_response_to_amyloid_beta","cellular_response_to_nerve_growth_factor_stimulus","intracellular_signal_transduction","protein_autophosphorylation","negative_regulation_of_inflammatory_response","cell_chemotaxis","protein_localization_to_plasma_membrane","negative_regulation_of_receptor_internalization","regulation_of_vesicle_size","intracellular_iron_ion_homeostasis","negative_regulation_of_signal_transduction","organic_anion_transport","bile_acid_and_bile_salt_transport","prostaglandin_transport","protein_ubiquitination","xenobiotic_transport","sodium_independent_organic_anion_transport","negative_regulation_of_receptor_signaling_pathway_","branching_involved_in_labyrinthine_layer_morphogen","placenta_blood_vessel_development","interleukin_6_mediated_signaling_pathway","cellular_response_to_leukemia_inhibitory_factor","liver_development","myeloid_progenitor_cell_differentiation","myeloid_leukocyte_differentiation","central_nervous_system_development","regulation_of_signal_transduction","negative_regulation_of_neuron_projection_developme","protein_processing","hemopoiesis","myeloid_cell_differentiation","negative_regulation_of_bone_mineralization","negative_regulation_of_granulocyte_differentiation","positive_regulation_of_granulocyte_differentiation","hair_follicle_morphogenesis","response_to_retinoic_acid","embryonic_hemopoiesis","negative_regulation_of_amyloid_precursor_protein_b","regulation_of_cell_differentiation","neuron_fate_commitment","neuron_development","positive_regulation_of_developmental_process","positive_regulation_of_multicellular_organismal_pr","definitive_hemopoiesis","cellular_response_to_transforming_growth_factor_be","granzyme_mediated_programmed_cell_death_signaling_","regulation_of_multicellular_organismal_development","vasculogenesis","in_utero_embryonic_development","regulation_of_cell_population_proliferation","positive_regulation_of_cell_differentiation","top_processes","n_processes"
"Il1b",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"negative regulation of transcription by RNA polymerase II; fever generation; inflammatory response; inflammatory response; inflammatory response; immune response; immune response; positive regulation of cytosolic calcium ion concentration; memory; positive regulation of cell population proliferation; positive regulation of cell population proliferation; negative regulation of cell population proliferation; negative regulation of cell population proliferation; response to carbohydrate; vascular endothelial growth factor production; vascular endothelial growth factor production; vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of vascular endothelial growth factor production; positive regulation of gene expression; positive regulation of gene expression; positive regulation of gene expression; negative regulation of gene expression; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of platelet-derived growth factor receptor signaling pathway; positive regulation of epithelial to mesenchymal transition; positive regulation of epithelial to mesenchymal transition; positive regulation of macrophage derived foam cell differentiation; positive regulation of macrophage derived foam cell differentiation; negative regulation of D-glucose transmembrane transport; negative regulation of glutamate secretion; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; cytokine-mediated signaling pathway; hyaluronan biosynthetic process; hyaluronan biosynthetic process; positive regulation of cell migration; positive regulation of cell migration; neutrophil chemotaxis; positive regulation of prostaglandin biosynthetic process; positive regulation of prostaglandin biosynthetic process; positive regulation of fever generation; positive regulation of prostaglandin secretion; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; response to lipopolysaccharide; positive regulation of chemokine production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of granulocyte macrophage colony-stimulating factor production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of type II interferon production; positive regulation of interleukin-2 production; positive regulation of interleukin-2 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-8 production; positive regulation of interleukin-8 production; positive regulation of stress-activated MAPK cascade; positive regulation of immature T cell proliferation in thymus; positive regulation of immature T cell proliferation in thymus; response to ATP; response to ATP; positive regulation of heterotypic cell-cell adhesion; positive regulation of heterotypic cell-cell adhesion; social behavior; ectopic germ cell programmed cell death; positive regulation of T cell proliferation; positive regulation of T cell proliferation; positive regulation of apoptotic process; regulation of canonical NF-kappaB signal transduction; regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of MAPK cascade; positive regulation of JUN kinase activity; positive regulation of neuron apoptotic process; positive regulation of nitric oxide biosynthetic process; positive regulation of nitric oxide biosynthetic process; positive regulation of glial cell differentiation; positive regulation of angiogenesis; positive regulation of angiogenesis; positive regulation of angiogenesis; negative regulation of lipid metabolic process; positive regulation of mitotic nuclear division; positive regulation of mitotic nuclear division; positive regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; negative regulation of insulin receptor signaling pathway; astrocyte activation; positive regulation of astrocyte differentiation; regulation of defense response to virus by host; positive regulation of inflammatory response; positive regulation of inflammatory response; regulation of neurogenesis; regulation of insulin secretion; regulation of insulin secretion; negative regulation of synaptic transmission; defense response to Gram-positive bacterium; defense response to Gram-positive bacterium; leukocyte migration; negative regulation of lipid catabolic process; negative regulation of lipid catabolic process; positive regulation of lipid catabolic process; positive regulation of membrane protein ectodomain proteolysis; positive regulation of membrane protein ectodomain proteolysis; positive regulation of cell division; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of glial cell proliferation; positive regulation of glial cell proliferation; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; monocyte aggregation; monocyte aggregation; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; interleukin-1-mediated signaling pathway; response to interleukin-1; response to interleukin-1; cellular response to lipopolysaccharide; cellular response to mechanical stimulus; cellular response to xenobiotic stimulus; positive regulation of monocyte chemotactic protein-1 production; positive regulation of monocyte chemotactic protein-1 production; positive regulation of neutrophil chemotaxis; extrinsic apoptotic signaling pathway in absence of ligand; cellular response to interleukin-17; positive regulation of p38MAPK cascade; positive regulation of non-canonical NF-kappaB signal transduction; positive regulation of non-canonical NF-kappaB signal transduction; regulation of establishment of endothelial barrier; regulation of establishment of endothelial barrier; negative regulation of secretion by cell; positive regulation of tight junction disassembly; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; positive regulation of T-helper 1 cell cytokine production; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",88
"Tnf",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"negative regulation of transcription by RNA polymerase II; negative regulation of transcription by RNA polymerase II; negative regulation of transcription by RNA polymerase II; microglial cell activation; regulation of protein phosphorylation; positive regulation of protein phosphorylation; negative regulation of systemic arterial blood pressure; defense response; inflammatory response; inflammatory response; inflammatory response; inflammatory response; immune response; immune response; cell surface receptor signaling pathway via JAK-STAT; positive regulation of cell population proliferation; negative regulation of cell population proliferation; intrinsic apoptotic signaling pathway in response to DNA damage; response to virus; response to virus; vascular endothelial growth factor production; vascular endothelial growth factor production; vascular endothelial growth factor production; positive regulation of gene expression; positive regulation of gene expression; positive regulation of gene expression; negative regulation of gene expression; negative regulation of gene expression; negative regulation of gene expression; positive regulation of macrophage derived foam cell differentiation; positive regulation of macrophage derived foam cell differentiation; extracellular matrix organization; osteoclast differentiation; positive regulation of fever generation; response to lipopolysaccharide; response to lipopolysaccharide; negative regulation of interleukin-6 production; negative regulation of interleukin-6 production; positive regulation of chemokine production; positive regulation of chemokine production; positive regulation of type II interferon production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-8 production; positive regulation of interleukin-8 production; positive regulation of heterotypic cell-cell adhesion; positive regulation of heterotypic cell-cell adhesion; positive regulation of heterotypic cell-cell adhesion; regulation of cell population proliferation; regulation of cell population proliferation; defense response to bacterium; positive regulation of apoptotic process; positive regulation of apoptotic process; positive regulation of apoptotic process; negative regulation of apoptotic process; regulation of canonical NF-kappaB signal transduction; regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of MAPK cascade; positive regulation of MAPK cascade; positive regulation of JUN kinase activity; positive regulation of neuron apoptotic process; positive regulation of neuron apoptotic process; positive regulation of neuron apoptotic process; positive regulation of nitric oxide biosynthetic process; positive regulation of nitric oxide biosynthetic process; positive regulation of mitotic nuclear division; negative regulation of DNA-templated transcription; negative regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; positive regulation of DNA-templated transcription; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of transcription by RNA polymerase II; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; positive regulation of JNK cascade; negative regulation of insulin receptor signaling pathway; positive regulation of smooth muscle cell proliferation; positive regulation of smooth muscle cell proliferation; regulation of developmental process; regulation of insulin secretion; regulation of insulin secretion; defense response to Gram-positive bacterium; leukocyte migration; negative regulation of lipid catabolic process; negative regulation of lipid catabolic process; positive regulation of membrane protein ectodomain proteolysis; positive regulation of membrane protein ectodomain proteolysis; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction; positive regulation of glial cell proliferation; positive regulation of glial cell proliferation; cellular response to lipopolysaccharide; cellular response to lipopolysaccharide; cellular response to lipopolysaccharide; cellular response to lipopolysaccharide; cellular response to type II interferon; cellular response to type II interferon; protein localization to plasma membrane; protein localization to plasma membrane; positive regulation of non-canonical NF-kappaB signal transduction; positive regulation of non-canonical NF-kappaB signal transduction; positive regulation of non-canonical NF-kappaB signal transduction; positive regulation of protein localization to plasma membrane; positive regulation of protein localization to plasma membrane; positive regulation of protein localization to plasma membrane; regulation of establishment of endothelial barrier; regulation of establishment of endothelial barrier; positive regulation of chemokine (C-X-C motif) ligand 2 production; positive regulation of chemokine (C-X-C motif) ligand 2 production; positive regulation of extrinsic apoptotic signaling pathway; positive regulation of extrinsic apoptotic signaling pathway; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand",61
"Cd74",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"prostaglandin biosynthetic process; prostaglandin biosynthetic process; prostaglandin biosynthetic process; positive regulation of cytokine-mediated signaling pathway; positive regulation of cytokine-mediated signaling pathway; positive regulation of cytokine-mediated signaling pathway; positive regulation of cytokine-mediated signaling pathway; adaptive immune response; T cell activation involved in immune response; immune system process; positive regulation of dendritic cell antigen processing and presentation; positive regulation of adaptive immune response; positive regulation of type 2 immune response; positive regulation of type 2 immune response; negative regulation of mature B cell apoptotic process; protein folding; protein folding; intracellular protein transport; intracellular protein transport; intracellular protein transport; defense response; immune response; positive regulation of gene expression; positive regulation of gene expression; immunoglobulin mediated immune response; antigen processing and presentation; antigen processing and presentation; antigen processing and presentation; antigen processing and presentation; antigen processing and presentation of exogenous peptide antigen via MHC class II; negative regulation of cell migration; negative regulation of cell migration; positive regulation of B cell proliferation; positive regulation of B cell proliferation; positive regulation of prostaglandin biosynthetic process; positive regulation of prostaglandin biosynthetic process; positive regulation of chemokine production; positive regulation of chemokine production; positive regulation of interleukin-6 production; positive regulation of interleukin-6 production; positive regulation of interleukin-8 production; positive regulation of interleukin-8 production; response to type II interferon; response to type II interferon; response to type II interferon; negative regulation of apoptotic process; negative regulation of apoptotic process; negative regulation of apoptotic process; positive regulation of canonical NF-kappaB signal transduction; positive regulation of canonical NF-kappaB signal transduction; positive regulation of MAPK cascade; positive regulation of MAPK cascade; negative regulation of DNA damage response, signal transduction by p53 class mediator; negative regulation of DNA damage response, signal transduction by p53 class mediator; negative regulation of DNA damage response, signal transduction by p53 class mediator; negative regulation of DNA damage response, signal transduction by p53 class mediator; positive thymic T cell selection; negative thymic T cell selection; positive regulation of innate immune response; negative regulation of T cell differentiation; positive regulation of T cell differentiation; positive regulation of monocyte differentiation; positive regulation of monocyte differentiation; positive regulation of DNA-templated transcription; host-mediated suppression of symbiont invasion; positive regulation of viral entry into host cell; positive regulation of fibroblast proliferation; positive regulation of fibroblast proliferation; protein stabilization; positive regulation of macrophage cytokine production; positive regulation of macrophage cytokine production; protein-containing complex assembly; positive regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; positive regulation of ERK1 and ERK2 cascade; positive regulation of neutrophil chemotaxis; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator; negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator; positive regulation of chemokine (C-X-C motif) ligand 2 production",45
