"term_id","term_name","pathway","pval","NES","size","neg_log10_p"
"GO:0006954","inflammatory response","GO:0006954",0.000514089565691696,1.89391475064793,11,3.28896121077702
"GO:0002376","immune system process","GO:0002376",0.00107430548129522,1.77694551283331,7,2.96887220841607
"GO:0009617","response to bacterium","GO:0009617",0.00201977817642551,1.61625703412196,4,2.69469632463471
"GO:0006958","complement activation, classical pathway","GO:0006958",0.00230661606041767,1.45253683472491,2,2.63702468840847
"GO:0002430","complement receptor mediated signaling pathway","GO:0002430",0.00278798571883345,1.45130995025662,2,2.55470945519659
"GO:0007165","signal transduction","GO:0007165",0.00294382803211142,1.84489457625206,9,2.53108756352151
"GO:0010628","positive regulation of gene expression","GO:0010628",0.00318988963079575,1.78022075765443,8,2.49622434313893
"GO:0045944","positive regulation of transcription by RNA polymerase II","GO:0045944",0.00324916122866526,1.7186598624319,6,2.4882287377217
"GO:0008285","negative regulation of cell population proliferation","GO:0008285",0.0037086494114002,1.65512636017367,5,2.43078421975599
"GO:0043066","negative regulation of apoptotic process","GO:0043066",0.0037086494114002,1.65512636017367,5,2.43078421975599
"GO:0045766","positive regulation of angiogenesis","GO:0045766",0.00400957929800056,1.53422867874964,3,2.39690119300122
"GO:0008284","positive regulation of cell population proliferation","GO:0008284",0.00405228866602024,1.65291199618922,5,2.39229962510979
"GO:0045893","positive regulation of DNA-templated transcription","GO:0045893",0.00552541267019285,1.69867440124365,6,2.25763528077501
"GO:0120162","positive regulation of cold-induced thermogenesis","GO:0120162",0.00609381711536658,1.52694882736768,3,2.21511058374954
"GO:0030154","cell differentiation","GO:0030154",0.00662316205914177,1.69456649987445,6,2.17893461826884
"GO:0050830","defense response to Gram-positive bacterium","GO:0050830",0.00662316205914177,1.69456649987445,6,2.17893461826884
"GO:0007155","cell adhesion","GO:0007155",0.00703736368143927,1.52512886452218,3,2.15259000464107
"GO:0030182","neuron differentiation","GO:0030182",0.00703736368143927,1.52512886452218,3,2.15259000464107
"GO:0032755","positive regulation of interleukin-6 production","GO:0032755",0.00706226239735731,1.69165667347862,6,2.15105615032329
"GO:0043525","positive regulation of neuron apoptotic process","GO:0043525",0.00706226239735731,1.69165667347862,6,2.15105615032329
"GO:0010575","positive regulation of vascular endothelial growth factor production","GO:0010575",0.00707588939502379,1.44168362596697,2,2.15021896427366
"GO:0031394","positive regulation of prostaglandin biosynthetic process","GO:0031394",0.00707588939502379,1.44168362596697,2,2.15021896427366
"GO:0048711","positive regulation of astrocyte differentiation","GO:0048711",0.00707588939502379,1.44168362596697,2,2.15021896427366
"GO:0090023","positive regulation of neutrophil chemotaxis","GO:0090023",0.00707588939502379,1.44168362596697,2,2.15021896427366
"GO:0006915","apoptotic process","GO:0006915",0.00757241154273098,1.68886324013862,6,2.1207657911847
"GO:0043065","positive regulation of apoptotic process","GO:0043065",0.00757241154273098,1.68886324013862,6,2.1207657911847
"GO:0006911","phagocytosis, engulfment","GO:0006911",0.00973854641236028,1.43866360266042,2,2.01150586162259
"GO:0042102","positive regulation of T cell proliferation","GO:0042102",0.00973854641236028,1.43866360266042,2,2.01150586162259
"GO:0032722","positive regulation of chemokine production","GO:0032722",0.00976956612940253,1.59009058263174,4,2.01012472305608
"GO:0032496","response to lipopolysaccharide","GO:0032496",0.00992703962776564,1.6244574189891,5,2.00318024445618
"GO:0006811","monoatomic ion transport","GO:0006811",0.0103849595292852,1.58764412578509,4,1.98359519159324
"GO:0002250","adaptive immune response","GO:0002250",0.0105176141218125,1.43819172401877,2,1.97808276695493
"GO:0006887","exocytosis","GO:0006887",0.0105176141218125,1.43819172401877,2,1.97808276695493
"GO:0007015","actin filament organization","GO:0007015",0.0105176141218125,1.43819172401877,2,1.97808276695493
"GO:0006508","proteolysis","GO:0006508",0.0106734277984698,1.43790859683378,2,1.97169608339753
"GO:0001934","positive regulation of protein phosphorylation","GO:0001934",0.0113901419629889,1.51147914318099,3,1.94347086298337
"GO:0032729","positive regulation of type II interferon production","GO:0032729",0.0113901419629889,1.51147914318099,3,1.94347086298337
"GO:0032757","positive regulation of interleukin-8 production","GO:0032757",0.0113901419629889,1.51147914318099,3,1.94347086298337
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","GO:0043123",0.0113901419629889,1.51147914318099,3,1.94347086298337
"GO:0045429","positive regulation of nitric oxide biosynthetic process","GO:0045429",0.0113901419629889,1.51147914318099,3,1.94347086298337
"GO:0060252","positive regulation of glial cell proliferation","GO:0060252",0.0120100043198437,1.50915363510064,3,1.92045683638694
"GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","GO:0097192",0.0122315665322385,1.43403919197226,2,1.9125179180464
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","GO:0070374",0.012384992183988,1.57963779311512,4,1.90710426315582
"GO:0016192","vesicle-mediated transport","GO:0016192",0.0126990087300325,1.43318981041729,2,1.8962301782471
"GO:0019221","cytokine-mediated signaling pathway","GO:0019221",0.0126990087300325,1.43281230750397,2,1.8962301782471
"GO:0097398","cellular response to interleukin-17","GO:0097398",0.0126990087300325,1.43281230750397,2,1.8962301782471
"GO:0045087","innate immune response","GO:0045087",0.0129125657024993,1.61194626247698,5,1.8889874556632
"GO:0008283","cell population proliferation","GO:0008283",0.0131664511439621,1.43271793177564,2,1.88053126803655
"GO:0031214","biomineral tissue development","GO:0031214",0.0131664511439621,1.43234042886232,2,1.88053126803655
"GO:0033363","secretory granule organization","GO:0033363",0.0131664511439621,1.43234042886232,2,1.88053126803655
"GO:0001503","ossification","GO:0001503",0.0133222653260368,1.43205730167733,2,1.87542192119063
"GO:0002062","chondrocyte differentiation","GO:0002062",0.0133222653260368,1.43205730167733,2,1.87542192119063
"GO:0032743","positive regulation of interleukin-2 production","GO:0032743",0.0133222653260368,1.43205730167733,2,1.87542192119063
"GO:0006952","defense response","GO:0006952",0.0133603954472123,1.60917830749642,5,1.87418068721972
"GO:0071222","cellular response to lipopolysaccharide","GO:0071222",0.0133603954472123,1.60917830749642,5,1.87418068721972
"GO:0046627","negative regulation of insulin receptor signaling pathway","GO:0046627",0.0145546088248387,1.60652107071509,5,1.83699946233077
"GO:0000122","negative regulation of transcription by RNA polymerase II","GO:0000122",0.0163285125107485,1.60065300615631,5,1.78705337667165
"GO:0006355","regulation of DNA-templated transcription","GO:0006355",0.0163285125107485,1.60065300615631,5,1.78705337667165
"GO:0007156","homophilic cell-cell adhesion","GO:0007156",0.0179648828534236,1.42696101234752,2,1.7455756104258
"GO:0007399","nervous system development","GO:0007399",0.0179648828534236,1.42696101234752,2,1.7455756104258
"GO:0009749","response to glucose","GO:0009749",0.0182719674537687,1.42526224923758,2,1.73821468700371
"GO:0032870","cellular response to hormone stimulus","GO:0032870",0.0182719674537687,1.42526224923758,2,1.73821468700371
"GO:0042554","superoxide anion generation","GO:0042554",0.0182719674537687,1.42582850360756,2,1.73821468700371
"GO:0045730","respiratory burst","GO:0045730",0.0182719674537687,1.42582850360756,2,1.73821468700371
"GO:0055085","transmembrane transport","GO:0055085",0.0182719674537687,1.42526224923758,2,1.73821468700371
"GO:0071333","cellular response to glucose stimulus","GO:0071333",0.0182719674537687,1.42526224923758,2,1.73821468700371
"GO:0006357","regulation of transcription by RNA polymerase II","GO:0006357",0.0186479334831096,1.56062673278298,4,1.72936928860642
"GO:0001649","osteoblast differentiation","GO:0001649",0.0187833086808092,1.49297618758516,3,1.72622790433553
"GO:0030316","osteoclast differentiation","GO:0030316",0.0187833086808092,1.49297618758516,3,1.72622790433553
"GO:0006909","phagocytosis","GO:0006909",0.0195575692006059,1.55828664362532,4,1.70868512441375
"GO:0001501","skeletal system development","GO:0001501",0.0204215627510272,1.42356348612764,2,1.68991102678492
"GO:0001525","angiogenesis","GO:0001525",0.0204215627510272,1.42356348612764,2,1.68991102678492
"GO:0001818","negative regulation of cytokine production","GO:0001818",0.0204215627510272,1.42356348612764,2,1.68991102678492
"GO:0016477","cell migration","GO:0016477",0.0204215627510272,1.42356348612764,2,1.68991102678492
"GO:0070372","regulation of ERK1 and ERK2 cascade","GO:0070372",0.0204215627510272,1.42356348612764,2,1.68991102678492
"GO:0030335","positive regulation of cell migration","GO:0030335",0.0241057586027594,1.54860718392772,4,1.61787919681701
"GO:0048661","positive regulation of smooth muscle cell proliferation","GO:0048661",0.0248915836854038,1.48347193716981,3,1.60394747125192
"GO:0006935","chemotaxis","GO:0006935",0.0250153980956176,1.5459479917031,4,1.60179258135326
"GO:0006955","immune response","GO:0006955",0.0250153980956176,1.5459479917031,4,1.60179258135326
"GO:0007186","G protein-coupled receptor signaling pathway","GO:0007186",0.0250153980956176,1.5459479917031,4,1.60179258135326
"GO:0007204","positive regulation of cytosolic calcium ion concentration","GO:0007204",0.0250153980956176,1.5459479917031,4,1.60179258135326
"GO:0032956","regulation of actin cytoskeleton organization","GO:0032956",0.0259250379939523,1.54339516716747,4,1.58628059846634
"GO:0042742","defense response to bacterium","GO:0042742",0.0259250379939523,1.54339516716747,4,1.58628059846634
"GO:0043410","positive regulation of MAPK cascade","GO:0043410",0.0259250379939523,1.54345980083982,4,1.58628059846634
"GO:0016064","immunoglobulin mediated immune response","GO:0016064",0.0259491107334428,1.41639659630827,2,1.58587752067395
"GO:0010629","negative regulation of gene expression","GO:0010629",0.0280475324453255,1.53775767965128,4,1.5521053409147
"GO:0045892","negative regulation of DNA-templated transcription","GO:0045892",0.0280475324453255,1.53775767965128,4,1.5521053409147
"GO:0043507","positive regulation of JUN kinase activity","GO:0043507",0.0282511442961083,1.47912424815003,3,1.54896395664381
"GO:0001774","microglial cell activation","GO:0001774",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0001932","regulation of protein phosphorylation","GO:0001932",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0003085","negative regulation of systemic arterial blood pressure","GO:0003085",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0007259","cell surface receptor signaling pathway via JAK-STAT","GO:0007259",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","GO:0008630",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0009615","response to virus","GO:0009615",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0010573","vascular endothelial growth factor production","GO:0010573",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0010744","positive regulation of macrophage derived foam cell differentiation","GO:0010744",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0030198","extracellular matrix organization","GO:0030198",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0032715","negative regulation of interleukin-6 production","GO:0032715",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0034116","positive regulation of heterotypic cell-cell adhesion","GO:0034116",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0043122","regulation of canonical NF-kappaB signal transduction","GO:0043122",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0045840","positive regulation of mitotic nuclear division","GO:0045840",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0046330","positive regulation of JNK cascade","GO:0046330",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0050793","regulation of developmental process","GO:0050793",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0050796","regulation of insulin secretion","GO:0050796",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0050900","leukocyte migration","GO:0050900",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0050995","negative regulation of lipid catabolic process","GO:0050995",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0051044","positive regulation of membrane protein ectodomain proteolysis","GO:0051044",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0071346","cellular response to type II interferon","GO:0071346",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:1901224","positive regulation of non-canonical NF-kappaB signal transduction","GO:1901224",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:1903078","positive regulation of protein localization to plasma membrane","GO:1903078",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:1903140","regulation of establishment of endothelial barrier","GO:1903140",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:2000343","positive regulation of chemokine (C-X-C motif) ligand 2 production","GO:2000343",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","GO:2001238",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:2001240","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand","GO:2001240",0.0308624990416371,1.41082276280311,2,1.51056891054601
"GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","GO:0007169",0.0328056417046677,1.472046614862,3,1.48405146267515
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","GO:0051897",0.0328056417046677,1.472046614862,3,1.48405146267515
"GO:0006869","lipid transport","GO:0006869",0.0335904514712042,1.40865212105152,2,1.4737841590004
"GO:0009410","response to xenobiotic stimulus","GO:0009410",0.0335904514712042,1.40865212105152,2,1.4737841590004
"GO:0032720","negative regulation of tumor necrosis factor production","GO:0032720",0.0335904514712042,1.40865212105152,2,1.4737841590004
"GO:0034198","cellular response to amino acid starvation","GO:0034198",0.0335904514712042,1.40893524823651,2,1.4737841590004
"GO:0034341","response to type II interferon","GO:0034341",0.0335904514712042,1.40893524823651,2,1.4737841590004
"GO:0048266","behavioral response to pain","GO:0048266",0.0335904514712042,1.40865212105152,2,1.4737841590004
"GO:2000379","positive regulation of reactive oxygen species metabolic process","GO:2000379",0.0335904514712042,1.40865212105152,2,1.4737841590004
"GO:0031622","positive regulation of fever generation","GO:0031622",0.0340094852900994,1.46951888868771,3,1.4683999407624
"GO:0035556","intracellular signal transduction","GO:0035556",0.0358152527210126,1.46709227156039,3,1.44593198000853
"GO:0046777","protein autophosphorylation","GO:0046777",0.0358152527210126,1.46709227156039,3,1.44593198000853
"GO:0050728","negative regulation of inflammatory response","GO:0050728",0.0358152527210126,1.46709227156039,3,1.44593198000853
"GO:0060326","cell chemotaxis","GO:0060326",0.0358152527210126,1.46709227156039,3,1.44593198000853
"GO:0072659","protein localization to plasma membrane","GO:0072659",0.0358152527210126,1.46759781679525,3,1.44593198000853
"GO:0001570","vasculogenesis","GO:0001570",0.0426687324078735,1.39355200451874,2,1.36989025886187
"GO:0001701","in utero embryonic development","GO:0001701",0.0426687324078735,1.39355200451874,2,1.36989025886187
"GO:0042127","regulation of cell population proliferation","GO:0042127",0.0426687324078735,1.39355200451874,2,1.36989025886187
"GO:0045597","positive regulation of cell differentiation","GO:0045597",0.0426687324078735,1.39355200451874,2,1.36989025886187
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","GO:0007200",0.0450896138976822,1.38468068605574,2,1.34592348354071
"GO:0007010","cytoskeleton organization","GO:0007010",0.0456204379562044,1.38062252973755,2,1.34084054981233
"GO:0035589","G protein-coupled purinergic nucleotide receptor signaling pathway","GO:0035589",0.0456948345880479,1.38260442003248,2,1.34013289044867
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","GO:1904707",0.0456948345880479,1.38260442003248,2,1.34013289044867
