"ParentTerm","TF","enrichment_score","NES_MN","NES_RGC","n_targets"
"Fc_receptor_signaling_pathway","Pura",1.65233589332267,1.60112430273178,1.70354748391355,4
"Fc_receptor_signaling_pathway","Yy1",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Nfatc3",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Tbp",1.44625385414694,1.43620027826607,1.45630743002781,2
"Fc_receptor_signaling_pathway","Rela",1.54991871458769,1.51459185072428,1.5852455784511,3
"Fc_receptor_signaling_pathway","Stat6",1.54991871458769,1.51459185072428,1.5852455784511,3
"Fc_receptor_signaling_pathway","Bcl3",1.54991871458769,1.51459185072428,1.5852455784511,3
"Fc_receptor_signaling_pathway","Ap3b1",1.43400182231095,1.42272524002581,1.44527840459608,2
"Fc_receptor_signaling_pathway","Ehf",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Ets1",1.65233589332267,1.60112430273178,1.70354748391355,4
"Fc_receptor_signaling_pathway","Gata1",1.54991871458769,1.51459185072428,1.5852455784511,3
"Fc_receptor_signaling_pathway","Ltf",1.44414609703074,1.43833240456991,1.44995978949156,2
"Fc_receptor_signaling_pathway","Irf1",1.65233589332267,1.60112430273178,1.70354748391355,4
"Fc_receptor_signaling_pathway","E2f6",1.44625385414694,1.43620027826607,1.45630743002781,2
"Fc_receptor_signaling_pathway","Stat1",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Irf8",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Irf7",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Irf5",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Irf2",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Fli1",1.65233589332267,1.60112430273178,1.70354748391355,4
"Fc_receptor_signaling_pathway","Elf4",1.65233589332267,1.60112430273178,1.70354748391355,4
"Fc_receptor_signaling_pathway","Ets2",1.65233589332267,1.60112430273178,1.70354748391355,4
"Fc_receptor_signaling_pathway","Bptf",1.54991871458769,1.51459185072428,1.5852455784511,3
"Fc_receptor_signaling_pathway","Irf9",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Stat2",1.5596586566896,1.52893698394658,1.59038032943263,3
"Fc_receptor_signaling_pathway","Runx2",1.43400182231095,1.42272524002581,1.44527840459608,2
"Fc_receptor_signaling_pathway","Nr3c1",1.43400182231095,1.42272524002581,1.44527840459608,2
"Fc_receptor_signaling_pathway","Runx3",1.43400182231095,1.42272524002581,1.44527840459608,2
"Fc_receptor_signaling_pathway","Stat3",5.83833593924058,9.96451989224289,1.71215198623827,1
"Fc_receptor_signaling_pathway","Runx1",6.84435656251824,10.9588510555349,2.72986206950156,1
"Fc_receptor_signaling_pathway","Nlk",3.76471139739841,6.07108982067851,1.4583329741183,1
"Fc_receptor_signaling_pathway","Smad3",3.76471139739841,6.07108982067851,1.4583329741183,1
"Fc_receptor_signaling_pathway","Sox10",6.44544932049873,11.3575600643193,1.53333857667811,1
"Fc_receptor_signaling_pathway","Thra",6.44544932049873,11.3575600643193,1.53333857667811,1
"Fc_gamma_receptor_signaling_pathway","Pura",1.66578383788138,1.60902224817194,1.72254542759082,4
"Fc_gamma_receptor_signaling_pathway","Yy1",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Nfatc3",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Tbp",1.46470231167996,1.44014050116079,1.48926412219913,2
"Fc_gamma_receptor_signaling_pathway","Rela",1.57535590769224,1.53223428660266,1.61847752878181,3
"Fc_gamma_receptor_signaling_pathway","Stat6",1.57535590769224,1.53223428660266,1.61847752878181,3
"Fc_gamma_receptor_signaling_pathway","Bcl3",1.57535590769224,1.53223428660266,1.61847752878181,3
"Fc_gamma_receptor_signaling_pathway","Ap3b1",1.45230700027961,1.42662849408339,1.47798550647582,2
"Fc_gamma_receptor_signaling_pathway","Ehf",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Ets1",1.66578383788138,1.60902224817194,1.72254542759082,4
"Fc_gamma_receptor_signaling_pathway","Gata1",1.57535590769224,1.53223428660266,1.61847752878181,3
"Fc_gamma_receptor_signaling_pathway","Ltf",1.46252565476919,1.44227847696417,1.48277283257421,2
"Fc_gamma_receptor_signaling_pathway","Irf1",1.66578383788138,1.60902224817194,1.72254542759082,4
"Fc_gamma_receptor_signaling_pathway","E2f6",1.46470231167996,1.44014050116079,1.48926412219913,2
"Fc_gamma_receptor_signaling_pathway","Stat1",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Irf8",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Irf7",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Irf5",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Irf2",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Fli1",1.66578383788138,1.60902224817194,1.72254542759082,4
"Fc_gamma_receptor_signaling_pathway","Elf4",1.66578383788138,1.60902224817194,1.72254542759082,4
"Fc_gamma_receptor_signaling_pathway","Ets2",1.66578383788138,1.60902224817194,1.72254542759082,4
"Fc_gamma_receptor_signaling_pathway","Bptf",1.57535590769224,1.53223428660266,1.61847752878181,3
"Fc_gamma_receptor_signaling_pathway","Irf9",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Stat2",1.58523321869258,1.54674651638825,1.62371992099692,3
"Fc_gamma_receptor_signaling_pathway","Runx2",1.45230700027961,1.42662849408339,1.47798550647582,2
"Fc_gamma_receptor_signaling_pathway","Nr3c1",1.45230700027961,1.42662849408339,1.47798550647582,2
"Fc_gamma_receptor_signaling_pathway","Runx3",1.45230700027961,1.42662849408339,1.47798550647582,2
"Fc_gamma_receptor_signaling_pathway","Stat3",5.83833593924058,9.96451989224289,1.71215198623827,1
"Fc_gamma_receptor_signaling_pathway","Runx1",6.84435656251824,10.9588510555349,2.72986206950156,1
"Fc_gamma_receptor_signaling_pathway","Nlk",3.76471139739841,6.07108982067851,1.4583329741183,1
"Fc_gamma_receptor_signaling_pathway","Smad3",3.76471139739841,6.07108982067851,1.4583329741183,1
"Fc_gamma_receptor_signaling_pathway","Sox10",6.44544932049873,11.3575600643193,1.53333857667811,1
"Fc_gamma_receptor_signaling_pathway","Thra",6.44544932049873,11.3575600643193,1.53333857667811,1
"MAPK_cascade","Pura",2.14463588704262,1.88423476828749,2.40503700579775,17
"MAPK_cascade","Yy1",2.17053280839398,1.89055687181752,2.45050874497044,18
"MAPK_cascade","Nfatc3",2.17053280839398,1.89055687181752,2.45050874497044,18
"MAPK_cascade","Tbp",2.04623403098158,1.80804037325974,2.28442768870341,13
"MAPK_cascade","Rela",2.0739778147751,1.86352794084679,2.28442768870341,13
"MAPK_cascade","Bcl3",2.02026498754092,1.82865720301059,2.21187277207124,12
"MAPK_cascade","Ap3b1",2.10354372090913,1.89729803444527,2.30978940737299,14
"MAPK_cascade","Stat6",2.00835642348451,1.80484007489778,2.21187277207124,12
"MAPK_cascade","Ehf",2.07679175675275,1.8437941061325,2.30978940737299,14
"MAPK_cascade","Ets1",2.14830913055217,1.8915812553066,2.40503700579775,17
"MAPK_cascade","Gata1",2.11484538138581,1.88478685003029,2.34490391274133,15
"MAPK_cascade","Ltf",1.92446119670253,1.7779339720651,2.07098842133996,10
"MAPK_cascade","Irf1",2.0600007146182,1.83557374053299,2.28442768870341,13
"MAPK_cascade","E2f6",2.06068950040653,1.83695131210966,2.28442768870341,13
"MAPK_cascade","Irf2",1.81543399248791,1.61966167276961,2.0112063122062,8
"MAPK_cascade","Irf7",1.81543399248791,1.61966167276961,2.0112063122062,8
"MAPK_cascade","Irf5",1.81543399248791,1.61966167276961,2.0112063122062,8
"MAPK_cascade","Irf8",1.81543399248791,1.61966167276961,2.0112063122062,8
"MAPK_cascade","Irf9",1.81543399248791,1.61966167276961,2.0112063122062,8
"MAPK_cascade","Stat1",2.11478741594455,1.88467091914777,2.34490391274133,15
"MAPK_cascade","Stat2",1.81543399248791,1.61966167276961,2.0112063122062,8
"MAPK_cascade","Fli1",2.14830913055217,1.8915812553066,2.40503700579775,17
"MAPK_cascade","Elf4",2.09630902726031,1.84771414177929,2.34490391274133,15
"MAPK_cascade","Ets2",2.14830913055217,1.8915812553066,2.40503700579775,17
"MAPK_cascade","Bptf",2.09426931592012,1.8436347190989,2.34490391274133,15
"MAPK_cascade","Stat3",1.7681596411853,1.58997899063266,1.94634029173795,7
"MAPK_cascade","Runx2",2.03707199187918,1.78971629505495,2.28442768870341,13
"MAPK_cascade","Nr3c1",1.94638212343414,1.73933922494945,2.15342502191882,11
"MAPK_cascade","Runx3",2.03707199187918,1.78971629505495,2.28442768870341,13
"MAPK_cascade","Nr1h3",1.76605040727395,1.66641454970401,1.86568626484389,6
"MAPK_cascade","Nr1h2",1.76605040727395,1.66641454970401,1.86568626484389,6
"MAPK_cascade","Thra",1.76605040727395,1.66641454970401,1.86568626484389,6
"MAPK_cascade","Jun",1.76605040727395,1.66641454970401,1.86568626484389,6
"MAPK_cascade","Runx1",1.65702175086293,1.51766790960693,1.79637559211893,5
"MAPK_cascade","3830417A13Rik",1.47960408093558,1.37050159622119,1.58870656564996,3
"MAPK_cascade","Mtor",1.35649698083388,1.2756842075152,1.43730975415255,2
"MAPK_cascade","Nlk",1.61533909202628,1.53637233762228,1.69430584643028,4
"MAPK_cascade","Smad3",1.82501414042323,1.63882196864025,2.0112063122062,8
"MAPK_cascade","Cebpb",1.73147024404456,1.59807970248413,1.86486078560498,6
"MAPK_cascade","Cebpd",1.73147024404456,1.59807970248413,1.86486078560498,6
"MAPK_cascade","Cebpa",1.73147024404456,1.59807970248413,1.86486078560498,6
