"test_ligand","auroc","aupr","aupr_corrected","pearson"
"Neto2",0.757906188411487,0.0205450813693841,0.0176383011354897,0.0690078584076127
"Nfasc",0.728014189988135,0.014462189158426,0.0115554089245316,0.0576108793431802
"Ngf",0.762451714623563,0.0123131487113712,0.00940636847747676,0.0275518081767632
"Nid1",0.743771383523799,0.0179763177517963,0.0150695375179019,0.0635034521615428
"Nid2",0.734995664170294,0.0135661703182658,0.0106593900843714,0.058429965869506
"Nlgn1",0.745795821836806,0.00846839858696449,0.00556161835307008,0.0153566817747604
"Nlgn2",0.754360268033117,0.018918307212906,0.0160115269790116,0.0652001904208548
"Nlgn3",0.744528182893207,0.00930530079064146,0.00639852055674705,0.0234833066164089
"Nmb",0.773355932203395,0.0250080103046717,0.0221012300707773,0.0815797501677116
"Nms",0.782368151359883,0.0273447791396864,0.024437998905792,0.0871395748061096
"Nmu",0.791091840756814,0.0194013029067954,0.016494522672901,0.0420296575896923
"Nodal",0.683594797004338,0.00608910594484059,0.00318232571094618,0.0184144534781027
"Nog",0.581067402443844,0.00472215566546737,0.00181537543157296,0.00430800114781673
"Npb",0.785789515175412,0.0280249683350701,0.0251181881011757,0.0879179940439474
"Npff",0.777346472211252,0.0251987857565661,0.0222920055226717,0.0834931054659895
"Nphs1",0.777751675206917,0.0203813346484564,0.0174745544145619,0.0708729060791205
"Npnt",0.723552227039872,0.0106427749647494,0.00773599473085501,0.0517710303980103
"Nppa",0.755602680331079,0.0233737589680034,0.020466978734109,0.0664940665652512
"Nppb",0.767867560110382,0.0470657503406697,0.0441589701067752,0.111777982824411
"Nppc",0.736329523058694,0.0145474760056071,0.0116406957717127,0.0585366618818508
"Nps",0.781488372092948,0.0250500997810637,0.0221433195471693,0.0793726117238338
"Nptx2",0.712788332676365,0.00787121953468034,0.00496443930078593,0.045320389012885
"Npvf",0.778096964919135,0.0194286935019741,0.0165219132680797,0.0710802052538843
"Npw",0.787673630271975,0.0282268358380793,0.0253200556041849,0.089191001826034
"Npy",0.779525423728824,0.062484495835377,0.0595777156014826,0.144369402502921
"Nrg1",0.76249743791878,0.0113981795413477,0.00849139930745332,0.0370186600179104
"Nrg2",0.778650374458049,0.0264553033722579,0.0235485231383635,0.0802161305465287
"Nrg3",0.778957824201785,0.02434805484326,0.0214412746093656,0.0769141509584337
"Nrg4",0.77971935356718,0.0233309636096671,0.0204241833757727,0.0767155761884271
"Nrp1",0.763921166732384,0.0201653304622652,0.0172585502283708,0.0588786463184436
"Nrtn",0.766975167520618,0.0216248193860602,0.0187180391521658,0.0702715101485497
"Nrxn1",0.744488766259344,0.0147763646193411,0.0118695843854467,0.0617928282174503
"Nrxn2",0.76756011036661,0.0219312216419189,0.0190244414080245,0.0596085879522881
"Nrxn3",0.756515569570302,0.0188496980607293,0.0159429178268349,0.0638516247038124
"Nt5e",0.762163184864064,0.01710576283695,0.0141989826030556,0.0544070576873037
"Ntf3",0.756747339377181,0.00979580855167509,0.00688902831778068,0.0116211742029289
"Ntf5",0.719727236893914,0.00790966948513724,0.00500288925124283,0.0168029592635935
