"test_ligand","auroc","aupr","aupr_corrected","pearson"
"Csf3",0.730658519120337,0.0158847562793341,0.0116935847793003,0.0720745393165538
"Ctf1",0.661114590472998,0.00706562271114915,0.00287445121111535,0.0281561344522752
"Cthrc1",0.62619481409623,0.00907213560147991,0.00488096410144612,0.0362804794487671
"Ctsd",0.658689377897383,0.0077170191941674,0.0035258476941336,0.0346745347550987
"Ctsg",0.672781888534395,0.00786686942005428,0.00367569792002048,0.0352418059198062
"Cx3cl1",0.632106201317817,0.00611760862006182,0.00192643712002802,0.00406843932982718
"Cxadr",0.677770271601845,0.00758967923659776,0.00339850773656396,0.0282295094912637
"Cxcl1",0.668167962668166,0.00871165609425275,0.00452048459421895,0.0393061831905376
"Cxcl10",0.683767061343066,0.00821010345026708,0.00401893195023328,0.0278835590321056
"Cxcl11",0.690027722971765,0.00845982918879331,0.00426865768875951,0.0317161710288227
"Cxcl12",0.668646435758697,0.007552165138865,0.0033609936388312,0.0170653170864849
"Cxcl13",0.680495487900202,0.00807096682102266,0.00387979532098886,0.0282698410471551
"Cxcl14",0.691894534457652,0.00850448297671709,0.00431331147668329,0.0397455060765967
"Cxcl16",0.660688672779154,0.00753371180213169,0.00334254030209789,0.0243582097451574
"Cxcl17",0.632892342459697,0.00711776740990572,0.00292659590987192,0.0293597394269019
"Cxcl2",0.657446661746869,0.00787561848561449,0.00368444698558069,0.0328220059136407
"Cxcl5",0.676137769592717,0.00812946540976969,0.00393829390973589,0.0251165928494756
"Cxcl9",0.684360499363888,0.00824012184893834,0.00404895034890454,0.0216777890131584
"Cytl1",0.74985218794677,0.0123312386652793,0.00814006716524547,0.0587314894166205
"Dbh",0.652139661586994,0.00659773514707622,0.00240656364704242,-0.00540568412679995
"Dchs1",0.658705801458813,0.00718701177000729,0.00299584026997349,0.0285554265220676
"Dcn",0.67137931638566,0.00953801444498491,0.00534684294495111,0.0383137466254153
"Defb14",0.647141424382597,0.00764282649680364,0.00345165499676984,0.0240474341113162
"Dhh",0.670370909711998,0.00792844112635265,0.00373726962631885,0.0369662068283494
"Dkk1",0.609890597182604,0.00545421741621739,0.00126304591618359,0.0164500020045084
"Dkk2",0.61568920928217,0.00569912923201192,0.00150795773197812,0.0216224468078475
"Dkk3",0.660775170202793,0.00694996996988536,0.00275879846985156,0.0325983902446453
"Dkk4",0.62437946310282,0.00615736701666771,0.00196619551663391,0.0258121168789444
"Dlk1",0.6354095269795,0.00703893562599089,0.00284776412595709,0.0186383390812321
"Dlk2",0.609753734170434,0.00572759889749813,0.00153642739746433,0.0212189066912108
"Dll1",0.630179170106506,0.00591457339826031,0.00172340189822651,0.0199695040990144
"Dll3",0.632958036705545,0.0060482353543974,0.0018570638543636,0.0206642042290617
"Dll4",0.601520055358348,0.00544905845563184,0.00125788695559804,0.0130927531337194
"Dmp1",0.579752266998916,0.00572746882199412,0.00153629732196032,0.0185152967601514
"Draxin",0.61240559189422,0.00580523358565763,0.00161406208562383,0.0218731386124337
"Dsc1",0.64525928423933,0.00696081281790665,0.00276964131787285,0.0312674054085059
"Dsc2",0.650859718697221,0.00728852952008978,0.00309735802005598,0.0327085958037474
"Dsc3",0.598696297691297,0.00588787798802114,0.00169670648798734,0.0217122436784491
"Dscam",0.627355412439393,0.0069991293035541,0.0028079578035203,0.02986985581821
"Dscaml1",0.621168109385297,0.00640769290220023,0.00221652140216643,0.0270822429562486
"Dsg1a",0.658547040364716,0.00746227014737501,0.00327109864734121,0.0341662648932363
"Dsg1b",0.659137193673187,0.00748093604107755,0.00328976454104375,0.0343208963803772
"Dsg1c",0.659137193673187,0.00748093604107755,0.00328976454104375,0.0343208963803772
"Dsg2",0.642825312430881,0.0069185021087472,0.0027273306087134,0.0305453045501644
"Dspp",0.655796641272168,0.00765007601757023,0.00345890451753643,0.0229904235096048
"Dusp18",0.651952432986415,0.00796010212866532,0.00376893062863152,0.0355134462593693
"Ebi3",0.636633629760362,0.00724298730597126,0.00305181580593746,0.0314676111301416
"Ecm1",0.632454380820797,0.00701463915958418,0.00282346765955038,0.0299214062494542
"Eda",0.643533715381898,0.0071731887422377,0.0029820172422039,0.0287815949913351
"Edil3",0.644948331475614,0.00786662295204238,0.00367545145200858,0.0350757007304829
"Edn1",0.661922629696865,0.00811480752448882,0.00392363602445502,0.0261777535638504
"Edn2",0.675716231515266,0.00826331396577844,0.00407214246574464,0.0327886953148232
"Edn3",0.680304974587262,0.00807381703711047,0.00388264553707667,0.0226395003306876
"Efemp1",0.650923223134912,0.00745290170242493,0.00326173020239113,0.0327688226433189
"Efemp2",0.615056354713893,0.00620988881675676,0.00201871731672296,0.0226472618834691
"Efna1",0.662748187386274,0.0084985262833686,0.0043073547833348,0.0378161469564042
"Efna2",0.661891972382111,0.00798235326594411,0.00379118176591031,0.0361129166603985
"Efna3",0.661304008881813,0.00779515053576501,0.00360397903573121,0.0332398612554497
"Efna4",0.661020428720613,0.00742532572190532,0.00323415422187152,0.0272564245591643
"Efna5",0.665448220890295,0.00743083946145502,0.00323966796142122,0.0299809585367815
"Efnb1",0.667977449355191,0.00791508980906865,0.00372391830903485,0.036142879760404
"Efnb2",0.658908358716854,0.00780604055206878,0.00361486905203498,0.0353456271912254
"Efnb3",0.661105831240215,0.00741394463920302,0.00322277313916922,0.0335385952860388
"Egf",0.654753197667427,0.00730685162338883,0.00311568012335503,0.0142353888499635
"Elfn1",0.599348860533301,0.00770890100428566,0.00351772950425186,0.0238424709500368
"Emc1",0.634783241835813,0.0069893314311335,0.0027981599310997,0.0300358031310695
"Enam",0.695228517434116,0.00908273589018344,0.00489156439014964,0.0431142128782674
"Eng",0.687628788094403,0.00818121717548526,0.00399004567545146,0.0353178096109297
"Enho",0.586263661665869,0.00478826048430302,0.000597088984269222,0.00153245981103443
"Enpp1",0.651610822908027,0.0071607773182335,0.00296960581819971,0.0319930435196682
"Entpd1",0.677694723219141,0.00908937792062181,0.00489820642058801,0.0399716280461562
"Epcam",0.633726659381878,0.00634774918999487,0.00215657768996108,0.0120449304865904
"Epgn",0.666618673370399,0.0095589282175397,0.0053677567175059,0.0402647458221967
"Epha4",0.633798923052321,0.00599879884354676,0.00180762734351296,0.01422475627187
"Epo",0.68274442091612,0.00772439999191317,0.00353322849187938,0.00194071467102267
"Ereg",0.684753569934782,0.00999110677536235,0.00579993527532855,0.03862613203882
"Erfe",0.661866789587872,0.00763301159306758,0.00344184009303378,0.0313772028522332
"Esam",0.614854892359957,0.00537862485331881,0.00118745335328501,0.0195211159271452
"Esm1",0.606880705818994,0.00515384025785147,0.000962668757817671,0.0170504970546011
"Ezr",0.66138941140145,0.00778897192348017,0.00359780042344637,0.0315585868663578
"F10",0.650762272232554,0.00795643473901061,0.00376526323897681,0.0311208579827898
"F11",0.644362557783558,0.00682637932396711,0.00263520782393331,0.0305798757423131
"F11r",0.657225491119253,0.00762322491792226,0.00343205341788846,0.0320461371870359
"F12",0.647389967612709,0.00701433258089425,0.00282316108086045,0.0281408761329844
"F13a1",0.65577583809433,0.00773809855877022,0.00354692705873642,0.0342821996425011
"F2",0.656743733316362,0.00744881740777185,0.00325764590773805,0.0151562656939116
"F5",0.659310188520621,0.00756327684582743,0.00337210534579363,0.034612247288186
"F7",0.657999588316035,0.00840391209265133,0.00421274059261753,0.036004249002791
"F8",0.666824515340611,0.00883268693357274,0.00464151543353894,0.0434086589332332
"F9",0.647966982072019,0.00744197337646858,0.00325080187643478,0.0333739476437629
"Fam3b",0.651050232010165,0.00638375260062211,0.00219258110058831,0.0272714909862189
"Fam3c",0.663405129844639,0.00738534642951888,0.00319417492948508,0.0284105494613817
"Fam3d",0.665681435463066,0.00811678933083708,0.00392561783080328,0.0333716320156969
"Fap",0.617316236770814,0.00613236378945261,0.00194119228941881,0.0240694867171736
"Fasl",0.682030543444691,0.0085218528619495,0.00433068136191571,0.0320027925046298
"Fat4",0.642770567225958,0.00800089047288834,0.00380971897285455,0.0355022475173684
"Fbln1",0.66089341984536,0.00741936494486066,0.00322819344482686,0.0320114215123598
"Fbln2",0.638387666124292,0.00833863053477698,0.00414745903474318,0.0365079476424227
"Fbn1",0.67378153597524,0.00785132928284283,0.00366015778280904,0.0306127833544605
"Fcer2a",0.629462007922743,0.00738647156865518,0.00319530006862138,0.0240401073171814
"Fcgr4",0.671107780169527,0.00895249253659413,0.00476132103656033,0.0190848597740407
"Fcnb",0.668480010335913,0.00782214980917224,0.00363097830913844,0.0371132555835347
"Fcrl6",0.617169519621764,0.00673297549726027,0.00254180399722647,0.0270016741450596
"Fga",0.664178132137331,0.00796996799368079,0.00377879649364699,0.0362569344533035
"Fgb",0.662415336540646,0.00766767417479648,0.00347650267476268,0.0347692620996928
"Fgf1",0.674417675255812,0.0239026694678553,0.0197114979678215,0.0230155082766466
"Fgf10",0.650481976783634,0.00701921337065995,0.00282804187062615,0.00241280733271784
"Fgf11",0.670203389385111,0.00861076771060602,0.00441959621057222,0.0396279173452848
"Fgf12",0.679916283632711,0.00957719863139805,0.00538602713136425,0.0442621380074377
"Fgf13",0.669767617554346,0.0086975322710988,0.004506360771065,0.0406394777786014
"Fgf14",0.664369740354383,0.00849770849707568,0.00430653699704188,0.0397523389057355
"Fgf15",0.680010445385069,0.00891229891783897,0.00472112741780517,0.025534915218849
"Fgf16",0.670901938199188,0.00885593104008072,0.00466475954004692,0.0362451750181258
"Fgf17",0.670768359899348,0.0091225660413768,0.004931394541343,0.0286041327937409
"Fgf18",0.661479193537409,0.00864060164525032,0.00444943014521652,0.0255917952789974
"Fgf2",0.659430627971318,0.0069725866688489,0.0027814151688151,0.00514975689599937
"Fgf20",0.659611287147383,0.00890207329288807,0.00471090179285427,0.0403875504644633
"Fgf21",0.666716119835028,0.00767867324821038,0.00348750174817658,0.0128598959406096
"Fgf22",0.670714709598564,0.00921697844326579,0.00502580694323199,0.0420133046120273
"Fgf23",0.677312601689168,0.0106897176822827,0.00649854618224894,0.0470876499643922
"Fgf3",0.672400861908492,0.0093325488948892,0.0051413773948554,0.042511447035497
"Fgf4",0.652661930841483,0.00800954757449797,0.00381837607446417,0.0201197824034223
"Fgf5",0.668109932750988,0.00919529262061448,0.00500412112058068,0.0380019965070203
"Fgf6",0.667365397964809,0.00912742038531841,0.00493624888528461,0.0410448882454609
"Fgf7",0.710880171505683,0.0132844340592734,0.00909326255923962,0.0500071259266506
"Fgf8",0.638872708639413,0.00641378152132343,0.00222261002128963,-0.000975369411880523
"Fgf9",0.666682177808023,0.00785788780373783,0.00366671630370403,0.0304113684603674
"Fgfrl1",0.614909637564831,0.00596546659187636,0.00177429509184256,0.0212300857145418
"Fgg",0.67718778262207,0.00780117293193532,0.00361000143190152,0.0365123334836521
"Fgl1",0.642797939828418,0.00790177190292077,0.00371060040288698,0.0346878044181074
"Flrt1",0.627010517648725,0.0064116692640769,0.0022204977640431,0.0257870176508053
"Flrt2",0.634087977734031,0.00701006063721045,0.00281888913717665,0.0304987966657954
"Flrt3",0.642397204928807,0.00668038464199714,0.00248921314196335,0.0283392298746482
"Flt3l",0.650781980506316,0.00752734424611371,0.00333617274607991,0.0257549329074778
"Fn1",0.659160186659199,0.0077651067559349,0.0035739352559011,0.0290067414339893
"Fndc5",0.661438682085817,0.00803071637626666,0.00383954487623286,0.0363280472190508
"Fshb",0.655356489824989,0.00680712348834732,0.00261595198831352,0.0230346985150263
"Fst",0.646481197211944,0.00645075777305241,0.00225958627301861,0.024873669276493
"Fstl5",0.66220949457035,0.00718092583092412,0.00298975433089032,0.0334886697107485
"Furin",0.647873915223727,0.00836919737194631,0.00417802587191251,0.0277575159735108
"Gad1",0.644844315586324,0.00724019784334486,0.00304902634331106,0.0219165243480078
"Gal",0.664835074595783,0.00787856263108651,0.00368739113105271,0.0232010734059638
"Galp",0.672609988591094,0.00809686785348672,0.00390569635345292,0.0381311118539102
"Gas6",0.632414964273264,0.00643899127768329,0.00224781977764949,0.0288967124950092
"Gast",0.695391658144651,0.00910436409185662,0.00491319259182282,0.023989589618715
"Gc",0.637615758735686,0.00647747575100562,0.00228630425097182,0.0284146507015646
"Gcg",0.674181175970766,0.00801729812411357,0.00382612662407977,0.0184538414638623
"Gdf1",0.628375863058158,0.00582487381596551,0.00163370231593171,0.0208461823479658
"Gdf10",0.648136692207105,0.0070366243763886,0.0028454528763548,0.0280225049370667
"Gdf11",0.64950422742471,0.00696284096904265,0.00277166946900885,0.0169170916749823
"Gdf15",0.66280621730341,0.00722872582765184,0.00303755432761804,0.0303527615013953
"Gdf2",0.639698266328818,0.00596523619240965,0.00177406469237585,-0.000174815099739507
"Gdf3",0.663193813353889,0.00668637431395621,0.00249520281392241,0.0304095657625149
"Gdf5",0.652229443723014,0.00834811777285303,0.00415694627281923,0.0227241758085149
"Gdf6",0.64553738988,0.0063573358575182,0.0021661643574844,0.0270779693491331
"Gdf7",0.649534884739443,0.00638894469353041,0.00219777319349661,0.0268357324507391
"Gdf9",0.651215562528848,0.00698359715887696,0.00279242565884316,0.0281992535608832
"Gdnf",0.64902903904644,0.00747743419293696,0.00328626269290317,0.0277760698381944
"Ggt1",0.647622087281386,0.00726263132352236,0.00307145982348856,0.0324586132927366
"Gh",0.669901195854223,0.00769083468024871,0.00349966318021491,0.0230650553720191
"Ghrh",0.661905111231313,0.00741943194093227,0.00322826044089848,0.0240449754703942
"Ghrl",0.697542049791814,0.0107579267328691,0.00656675523283532,0.0610974160055931
"Gip",0.665303693549473,0.0075244404607669,0.0033332689607331,0.0236566802041324
"Gjb2",0.655596273822377,0.00678417101524592,0.00259299951521213,0.0240888984591614
"Gjb6",0.6120289448847,0.00567982206787621,0.00148865056784241,0.0200833991945341
"Glg1",0.666029614965979,0.00759335908772203,0.00340218758768823,0.0361794371613167
"Glycam1",0.645169502103318,0.00678882237977915,0.00259765087974535,0.0226351436013922
"Gm10334",0.695419030747023,0.00943248178710681,0.00524131028707302,0.042851379075193
"Gm10499",0.665077048401271,0.00771829817962069,0.00352712667958689,0.0353772761085247
"Gm10591",0.67477899360788,0.00898449683276695,0.00479332533273315,0.0261001029221436
"Gm11127",0.669825647471533,0.00885191462280264,0.00466074312276884,0.0344761728145914
"Gm1123",0.675873897705232,0.00759385743338117,0.00340268593334737,0.0279806325869078
"Gm12169",0.640830397165513,0.00738532322211855,0.00319415172208475,0.0323929572940375
"Gm12407",0.672975686559585,0.00772190305974358,0.00353073155970978,0.00510871612122903
"Gm13304",0.67477899360788,0.00898449683276695,0.00479332533273315,0.0261001029221436
"Gm13306",0.66319271844974,0.00755508927181393,0.00336391777178013,0.0105811726829083
"Gm13309",0.672975686559585,0.00772190305974358,0.00353073155970978,0.00510871612122903
"Gm20605",0.612605959343976,0.00620709236495208,0.00201592086491828,0.0244206897759553
"Gm21104",0.672975686559585,0.00772190305974358,0.00353073155970978,0.00510871612122903
"Gm2457",0.672975686559585,0.00772190305974358,0.00353073155970978,0.00510871612122903
"Gm2564",0.672975686559585,0.00772190305974358,0.00353073155970978,0.00510871612122903
"Gm37013",0.609366138119967,0.00599642771202627,0.00180525621199247,0.0229591062772781
"Gm49368",0.67854874841507,0.00832813300863133,0.00413696150859753,0.0351972086252913
"Gm5150",0.668897168796977,0.0078429357813287,0.0036517642812949,0.0360078990304117
"Gm5155",0.653531284694769,0.00784101398051754,0.00364984248048374,0.0350042854619649
"Gm5771",0.695419030747023,0.00943248178710681,0.00524131028707302,0.042851379075193
"Gm5849",0.66916870501314,0.0109239390677645,0.00673276756773074,0.0558772161127339
"Gm7030",0.669825647471533,0.00885191462280264,0.00466074312276884,0.0344761728145914
"Gm7298",0.628270752264795,0.00653931134522155,0.00234813984518775,0.0266027555629018
"Gm8909",0.667757373631619,0.00834866364121651,0.00415749214118271,0.032423354713858
"Gm9733",0.668897168796977,0.0078429357813287,0.0036517642812949,0.0360078990304117
"Gnas",0.657464180212405,0.00742428761960293,0.00323311611956913,0.025271715858072
"Gnrh1",0.615623515036284,0.00573947267383497,0.00154830117380117,0.00831714833829312
"Gp1ba",0.651602063675222,0.00695737448228064,0.00276620298224684,0.0300314383545458
"Gp5",0.644915484352729,0.00735600854062597,0.00316483704059217,0.033285955825845
"Gpc3",0.668843518496216,0.00779060258674378,0.00359943108670998,0.036702176845721
"Gpc6",0.617849455066191,0.00663159091254421,0.00244041941251041,0.0284020889932519
"Gpha2",0.623110469254005,0.00698036172789403,0.00278919022786023,0.0299228887946374
"Gphb5",0.652719960758616,0.00725061546170013,0.00305944396166633,0.0325511034209907
"Gpi1",0.640949741712096,0.00705129630135505,0.00286012480132125,0.020997703935657
"Grem1",0.658635727596615,0.00712272183438995,0.00293155033435615,0.0287011520881432
"Grn",0.640163600570219,0.00694837582963021,0.00275720432959642,0.0217245156597761
"Grp",0.664848213444997,0.00851118599585738,0.00432001449582358,0.0185366613922362
"Gstp-ps",0.634499661674618,0.00647766660522477,0.00228649510519097,0.0274761092003126
"Gstp1",0.634539078222123,0.00647431518420364,0.00228314368416985,0.0274489975157026
"Gstp2",0.634539078222123,0.00647431518420364,0.00228314368416985,0.0274489975157026
"Guca2a",0.642318371833798,0.00754344733144878,0.00335227583141498,0.0310891373600139
"Guca2b",0.670417990588181,0.00782042135107647,0.00362924985104267,0.0338019251391901
"Gucy2e",0.63493871821767,0.00661291770582306,0.00242174620578926,0.0254987958484407
"Gzmb",0.624504282169905,0.00636335739286659,0.00217218589283279,0.0259060682427924
"Gzmc",0.626632775735159,0.0064398346566785,0.0022486631566447,0.0263114310784269
"Gzmn",0.626632775735159,0.0064398346566785,0.0022486631566447,0.0263114310784269
"H2-Aa",0.663805864744287,0.00753908994063986,0.00334791844060606,0.0352671400905001
"H2-Ab1",0.66809898370999,0.00720156434471656,0.00301039284468276,0.0178559480160512
"H2-Bl",0.665077048401271,0.00771829817962069,0.00352712667958689,0.0353772761085247
"H2-D1",0.667755183823424,0.00834868505166999,0.00415751355163619,0.0324144323689926
"H2-DMa",0.693023380582086,0.00837080396254378,0.00417963246250998,0.0406722550899914
"H2-DMb1",0.708584157613602,0.00928631778126394,0.00509514628123014,0.0408087048819562
"H2-DMb2",0.708584157613602,0.00928631778126394,0.00509514628123014,0.0408087048819562
"H2-Ea",0.673996137178332,0.00786869540906852,0.00367752390903472,0.0327255918313766
"H2-Eb1",0.668411031377742,0.00794771236252392,0.00375654086249012,0.0372841703621918
"H2-Eb2",0.664157328959531,0.00741158733481903,0.00322041583478523,0.0239800758255801
"H2-K1",0.668781108962643,0.00836244314162037,0.00417127164158657,0.0324892335158548
"H2-M1",0.675741414309482,0.008814545534991,0.0046233740349572,0.0346889792326318
"H2-M10.1",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-M10.2",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-M10.3",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-M10.4",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-M10.5",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-M10.6",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-M11",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-M2",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-M3",0.688085363102985,0.00927193112346356,0.00508075962342976,0.0192426283636885
"H2-M5",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-M9",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-Oa",0.656661615509055,0.00771715764834329,0.00352598614830949,0.0352531782757608
"H2-Ob",0.668818335701899,0.00729173182277944,0.00310056032274564,0.0309414616348011
"H2-Q1",0.667757373631619,0.00834866364121651,0.00415749214118271,0.032423354713858
"H2-Q10",0.667757373631619,0.00834866364121651,0.00415749214118271,0.032423354713858
"H2-Q2",0.667757373631619,0.00834866364121651,0.00415749214118271,0.032423354713858
"H2-Q4",0.667757373631619,0.00834866364121651,0.00415749214118271,0.032423354713858
"H2-Q6",0.667757373631619,0.00834866364121651,0.00415749214118271,0.032423354713858
"H2-Q7",0.667757373631619,0.00834866364121651,0.00415749214118271,0.032423354713858
"H2-T-ps",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-T10",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-T22",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-T23",0.673460729074708,0.00887613858267195,0.00468496708263815,0.0345867057629808
"H2-T24",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"H2-T3",0.673214375652802,0.008866262057253,0.0046750905572192,0.0346295781442086
"Hapln1",0.667642408701421,0.00759195014761227,0.00340077864757847,0.0340405251987121
"Has1",0.633934691160404,0.00668511579969124,0.00249394429965744,0.0261186165233999
"Has2",0.680421034421574,0.0088234282374785,0.0046322567374447,0.0424067288562574
"Havcr1",0.653652819049558,0.00738802446986748,0.00319685296983368,0.0335995489783858
"Hbegf",0.673150871215188,0.00795118142123225,0.00376000992119845,-0.000242103406771156
"Hc",0.665989103514424,0.00804380740683546,0.00385263590680166,0.0126471332616985
"Hcrt",0.669843165937097,0.00834286883772089,0.00415169733768709,0.0345115799794931
"Hdc",0.624303914720113,0.00649522507212293,0.00230405357208913,0.0272187811664941
"Hebp1",0.669366882654716,0.00833661602119062,0.00414544452115682,0.0259049934162073
"Hgf",0.668396797624486,0.0102012110457063,0.00601003954567248,0.030213061987186
"Hhipl2",0.654752102763292,0.00864942731563846,0.00445825581560466,0.0391545470320678
"Hjv",0.65480027854356,0.00711959965457287,0.00292842815453907,0.0312831626961833
"Hp",0.68832952671671,0.0085607912999918,0.004369619799958,0.0415917590453912
"Hpx",0.66592559907675,0.00935262924105601,0.00516145774102221,0.0420051554219942
"Hrg",0.663994188249075,0.00794053466075826,0.00374936316072446,0.0342863207466099
"Hsp90b1",0.625203925888122,0.00638380432483506,0.00219263282480126,0.0202246762292544
"Hspg2",0.674458186707403,0.00834926047888715,0.00415808897885335,0.0354238627386642
"Iapp",0.688579164850967,0.00856277006335703,0.00437159856332323,0.0379356587070465
"Ibsp",0.671025662362221,0.00772770371533058,0.00353653221529678,0.037706060606619
"Icam1",0.695425600171649,0.00886207031585466,0.00467089881582086,0.0338445919206108
"Icam2",0.643151593851875,0.0067500047802382,0.0025588332802044,0.0273467352549683
"Icam4",0.655210867580089,0.00698087533978098,0.00278970383974718,0.031508249400067
"Icam5",0.63546208237621,0.00702747120738649,0.00283629970735269,0.0276439171348637
"Icosl",0.66021786401725,0.00784272988099655,0.00365155838096276,0.0348398625219193
"Ifitm6",0.631248891409572,0.00688320760090079,0.00269203610086699,0.0286705407510659
"Ifna1",0.657691920264634,0.00770968228100953,0.00351851078097573,0.0239185251279981
"Ifna11",0.680237090533181,0.00811628944220163,0.00392511794216783,0.0226294852016356
"Ifna12",0.680237090533181,0.00811628944220163,0.00392511794216783,0.0226294852016356
"Ifna13",0.678051661954892,0.00826244970146434,0.00407127820143054,0.0200342601520687
"Ifna14",0.678394366937335,0.00807148599661621,0.00388031449658241,0.0217923965614089
"Ifna15",0.679277954543906,0.00809709780009816,0.00390592630006436,0.0228797457220202
"Ifna16",0.680142928780807,0.00813074100983993,0.00393956950980613,0.0213772356183397
"Ifna2",0.690679190909611,0.0084167777402887,0.0042256062402549,0.0207362540838594
"Ifna4",0.679980882974397,0.00810783493869559,0.00391666343866179,0.0224193004244589
"Ifna5",0.680115556178376,0.00811173175964779,0.00392056025961399,0.022556640615012
"Ifna6",0.675166589658364,0.00797215085847428,0.00378097935844048,0.018733570365879
"Ifna7",0.677240338018742,0.00811328901176933,0.00392211751173553,0.021640261696586
"Ifna9",0.680237090533181,0.00811628944220163,0.00392511794216783,0.0226294852016356
"Ifnab",0.680237090533181,0.00811628944220163,0.00392511794216783,0.0226294852016356
"Ifnb1",0.708592916846347,0.0115188508287115,0.00732767932867766,0.0445680910382515
"Ifne",0.657857250783401,0.00768092539977881,0.00348975389974501,0.0361747926663751
"Ifng",0.762292488300937,0.0181938239003946,0.0140026524003608,0.0815344481299053
"Ifnk",0.675980103402758,0.00801285836999242,0.00382168686995862,0.038227940372211
"Ifnl2",0.646796529591978,0.00728101675935739,0.00308984525932359,0.0330804537376937
"Ifnl3",0.650325405497712,0.00864173039209972,0.00445055889206592,0.0376006448424233
"Igf1",0.642665456432626,0.00629201361664059,0.00210084211660679,0.00844160447676887
"Igf2",0.648258226561881,0.00724188503470551,0.00305071353467171,0.0113357729990659
"Igfbp3",0.700161060392647,0.00940589742618732,0.00521472592615352,0.0430492171314973
"Igfbp4",0.663183959216973,0.00748083744410721,0.00328966594407341,0.0352414421822223
"Igfbp7",0.641065801546426,0.00649906414205765,0.00230789264202385,0.0268782116441824
"Igfbpl1",0.595166326881429,0.00547282767846066,0.00128165617842686,0.0128133944243732
"Igsf10",0.642415818298419,0.00634651633230598,0.00215534483227218,0.0205435909535489
"Igsf11",0.618937789738984,0.00838451125752626,0.00419333975749246,0.0344999383112379
"Igsf21",0.593902807553085,0.00579607708298524,0.00160490558295144,0.0207116265982615
"Igsf3",0.640086957283376,0.00639575683332759,0.00220458533329379,0.0269964426486472
"Ihh",0.647014415507315,0.00642981991511401,0.00223864841508021,0.023470605020341
"Il10",0.734760029868943,0.0119230208378406,0.00773184933780684,0.0559940948614713
"Il11",0.664702591200007,0.00678838184941786,0.00259721034938406,0.003293623278746
"Il12a",0.674347601393601,0.00768738346454053,0.00349621196450673,0.0217472045363752
"Il12b",0.690257652832184,0.00820998813443949,0.00401881663440569,0.0303228713700442
"Il13",0.740711928542128,0.0118002666240327,0.00760909512399886,0.0514169943200383
"Il15",0.702246852698165,0.00795100177434893,0.00375983027431513,0.0234173617351836
"Il16",0.656165623952976,0.00724680375127449,0.00305563225124069,0.0253233655220321
"Il17a",0.691797087993067,0.00808572360380862,0.00389455210377482,0.0183283139145534
"Il17b",0.659864209993847,0.00805051252925527,0.00385934102922147,0.0362048022794869
"Il17c",0.617820987559616,0.0106028002140692,0.00641162871403542,0.0162630123401037
"Il17f",0.634969375532363,0.00646124093324827,0.00227006943321447,0.0177336547242525
"Il18",0.677160410019677,0.00829821612163202,0.00410704462159822,0.0183263180611532
"Il18bp",0.661729926575771,0.00786939320241174,0.00367822170237794,0.0354958574281443
"Il19",0.628335351606529,0.00706292054673542,0.00287174904670162,0.0214977871225665
"Il1a",0.689509833333657,0.0139828718830149,0.00979170038298114,0.0581229783995638
"Il1b",0.701105962628671,0.009406241928784,0.0052150704287502,0.0338228624873133
"Il1f10",0.67999073711134,0.00835061124813936,0.00415943974810556,0.0398757666035983
"Il1rn",0.667202257254289,0.00745838107368234,0.00326720957364854,0.0291515852067383
"Il2",0.637959558622272,0.00602458898832042,0.00183341748828663,-0.00738151732932306
"Il20",0.609713222718816,0.00764282268567395,0.00345165118564015,0.0316415597692652
"Il21",0.659390116519693,0.00783245099232195,0.00364127949228815,0.0226860697025151
"Il22",0.648807868418796,0.00841128530402118,0.00422011380398738,0.0344223954148704
"Il22b",0.641860701921106,0.00824403742486544,0.00405286592483164,0.0338908036682698
"Il23a",0.684605757881657,0.00770168275018672,0.00351051125015292,0.0210340024918528
"Il24",0.662400007883302,0.00819581150762844,0.00400464000759464,0.0278711145816253
"Il25",0.648494725846966,0.00753846934646373,0.00334729784642993,0.0118631947951688
"Il27",0.678175386117908,0.0107852530597539,0.00659408155972015,0.0515954577120319
"Il3",0.711365214020873,0.0113513957034051,0.00716022420337132,0.0518889209286546
"Il31",0.656426211128168,0.00762030443259284,0.00342913293255904,0.0342559934463598
"Il33",0.686921480047542,0.00951126029966251,0.00532008879962871,0.0251294833179268
"Il34",0.635152224516626,0.0109045071614607,0.00671333566142693,0.0414855257315906
