name	Regulatory function	ensembl_id	baseMean_MN	log2FoldChange_MN	lfcSE_MN	stat_MN	pvalue_MN	padj_MN	baseMean_RGC	log2FoldChange_RGC	lfcSE_RGC	stat_RGC	pvalue_RGC	padj_RGC	is_sig_RGC	is_sig_MN	Specificity	EAE_Combined_Score	symbol	InDegree	OutDegree	BetweennessCentrality	ClosenessCentrality
Cebpd	Regulator	ENSMUSG00000071637	140.039132311191	4.52556697647951	1.01312477083412	4.46693942025873	7.93465868010915e-06	0.00023664143940637	17.1480507508117	0.73057856035105	0.781458321711221	0.934891266819252	0.349844338207886	0.940046580807138	FALSE	TRUE	MN_Only	4.52556697647951	NA	0	21	0	0.0476190476190476
Lcp2	Regulated	NA	70.0274353501809	4.73667782805226	1.26954738973911	3.73099725645188	0.000190723300887099	0.00330450823941766	24.6629385750453	1.10763159259487	0.561783349025398	1.97163478504023	0.0486513132632554	0.724996727190948	TRUE	TRUE	Both	2.92215471032357	Lcp2	1	0	0	NA
Ptpn6	Regulated	NA	54.4016334615103	9.79334918875726	1.08236533324607	9.04809946137737	1.45478231190409e-19	3.25736950268493e-17	33.5234130743079	1.24480855751195	0.539793961127358	2.30608092560386	0.0211061109088631	0.634396161004537	TRUE	TRUE	Both	5.5190788731346	Ptpn6	1	0	0	NA
Epha2	Regulated	NA	2.87373662196277	6.02309088936482	2.11371017031794	2.8495348955334	0.00437832025762553	0.0366008460824135	63.3588615246876	1.02399000519129	0.31240988428034	3.27771321176386	0.00104651662224064	0.206062861407563	TRUE	TRUE	Both	3.52354044727806	Epha2	1	0	0	NA
Cybb	Regulated	NA	182.282696562758	9.87929244327167	1.0626223786359	9.29708675621324	1.44346432780217e-20	3.6769788436297e-18	18.1245550491036	2.08414218024345	0.676918225066112	3.0788684704713	0.00207788397318038	0.281745432009325	TRUE	TRUE	Both	5.98171731175756	Cybb	1	0	0	NA
Tnfaip2	Regulated	NA	126.587795582367	9.98820935090233	1.01805201296507	9.81109925986174	1.00863726043077e-22	3.12334184857648e-20	2.87805254041537	2.64971881365566	1.14105281477352	2.32217017420143	0.0202237742966163	0.627903743539516	TRUE	TRUE	Both	6.318964082279	Tnfaip2	1	0	0	NA
Plau	Regulated	NA	22.9028107399848	4.82412138760067	1.45597742483891	3.31332155657182	0.000921949166962029	0.011253420513836	7.53698882369621	2.42386570818231	0.810838093078172	2.9893337879337	0.00279586516943618	0.307427787767059	TRUE	TRUE	Both	3.62399354789149	Plau	1	0	0	NA
Tmbim6	Regulated	NA	1890.51969367454	0.809405776454669	0.402472301691416	2.01108442258781	0.0443165402641641	0.175410097091282	1449.75189903992	0.1864834415346	0.0866031301138614	2.153310640036	0.0312942731343284	0.684153246434481	FALSE	TRUE	MN_Only	0.809405776454669	Tmbim6	1	0	0	NA
Atf3	Regulated	NA	83.6326864267069	4.48142675689519	1.34728812440404	3.32625714998973	0.000880206833355238	0.0108840528909534	26.5664594181799	1.52930558766052	0.779776978557399	1.96120894783244	0.0498546535053997	0.724996727190948	TRUE	TRUE	Both	3.00536617227786	Atf3	1	0	0	NA
Lcn2	Regulated	NA	146.046969147504	2.81379731774554	1.14502320335672	2.45741510695738	0.0139940881082738	0.0822367203013902	12.8374680806158	4.59500291452505	1.06533581601656	4.31319668919648	1.60910843390064e-05	0.017684101688568	TRUE	TRUE	Both	3.7044001161353	Lcn2	1	0	0	NA
